dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
GOIMAI,efficientnet_b3,gaussian_blur,12,0.8926666975021362,0.1588993879159425,0.06270036101341248,0.07732201791607732,0.992,0.9146779820839227
GOIMAI,efficientnet_b3,compound,severe,1.004316806793213,0.11846709605501504,0.3327416405081749,0.028288543140028287,0.992,0.9637114568599717
GOIMAI,efficientnet_b3,resize,2.0,0.34861359000205994,0.10605983978431938,-0.06834140419960022,0.8533710513908533,0.992,0.13862894860914665
GOIMAI,efficientnet_b3,defocus_blur,5,0.5259848833084106,0.044900382309653375,-0.11377200484275818,0.4158415841584158,0.992,0.5761584158415842
GOIMAI,efficientnet_b3,illumination,0.7,0.0084876399487257,-0.002683077843216447,-0.0020762085914611816,0.9966996699669967,0.992,-0.004699669966996667
GOIMAI,efficientnet_b3,jpeg,10,0.6577568054199219,0.0982665357584061,-0.08905312418937683,0.4667609618104668,0.992,0.5252390381895332
GOIMAI,efficientnet_b3,red_channel_shift,-45,0.07482622563838959,0.011561302135504992,0.011263728141784668,0.9816124469589816,0.992,0.01038755304101835
GOIMAI,efficientnet_b3,green_channel_shift,-45,0.11600035429000854,-0.0009502180347359945,-0.01019054651260376,0.9702970297029703,0.992,0.021702970297029722
GOIMAI,efficientnet_b3,blue_channel_shift,-45,0.06160025671124458,0.003354404607782774,-0.02229902148246765,0.991041961338991,0.992,0.0009580386610089642
GOIMAI,efficientnet_b3,gaussian_noise,0.1,0.31615087389945984,0.02980590888328588,0.020766407251358032,0.5983026874115983,0.992,0.3936973125884017
GOIMAI,efficientnet_b3,shot_noise,15,0.5344601273536682,0.003518563332918334,0.017323166131973267,0.28194247996228194,0.992,0.710057520037718
GOIMAI,efficientnet_b3,impulse_noise,0.05,0.1699741929769516,0.02771310613363942,0.016724616289138794,0.8561999057048562,0.992,0.13580009429514384
GOIMAI,efficientnet_b3,motion_blur,15,0.5719835162162781,0.13704978666909007,-0.0020276010036468506,0.2692126355492692,0.992,0.7227873644507308
GOIMAI,efficientnet_b3,zoom_blur,1.2,0.6129216551780701,0.038430609623214484,0.14016419649124146,0.1074964639321075,0.992,0.8845035360678924
GOIMAI,efficientnet_b3,contrast,0.5,0.03151628375053406,-0.006490619493725813,-0.019769996404647827,0.9957567185289957,0.992,-0.0037567185289957283
GOIMAI,efficientnet_b3,pixelate,0.25,0.8084923624992371,0.13545907161710247,0.19741004705429077,0.07307873644507308,0.992,0.9189212635549269
GOIMAI,efficientnet_b3,scratch,severe,0.6660542488098145,0.25595094278306385,0.20306088030338287,0.520980669495521,0.992,0.471019330504479
GOIMAI,efficientnet_b3,rotation,45,0.39354369044303894,0.035764701793541576,-0.01536598801612854,0.7633191890617633,0.992,0.22868081093823667
GOIMAI,efficientnet_b3,compound_optical,severe,0.891788125038147,0.170896129110369,0.020846247673034668,0.11456859971711457,0.992,0.8774314002828855
GOIMAI,efficientnet_b3,compound_digital,severe,0.8503602147102356,0.10515453549959175,0.08111947774887085,0.12588401697312587,0.992,0.8661159830268741
GOIMAI,efficientnet_b3,compound_field,severe,0.8315064907073975,0.14239964404547045,0.15411770343780518,0.10183875530410184,0.992,0.8901612446958982
