dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BFS46,dinov2_b,gaussian_blur,12,0.7895112633705139,0.25630039342717187,0.1410936713218689,0.09153077327722252,0.9811023622047245,0.889571588927502
BFS46,dinov2_b,compound,severe,0.8267797827720642,0.21246753256704526,0.251426100730896,0.0483955812730142,0.9811023622047245,0.9327067809317102
BFS46,dinov2_b,resize,2.0,0.1815996915102005,0.04778488534931902,0.01825764775276184,0.9379274066280905,0.9811023622047245,0.04317495557663398
BFS46,dinov2_b,defocus_blur,5,0.43728989362716675,0.06044379852795978,-0.00890776515007019,0.2961599158337717,0.9811023622047245,0.6849424463709528
BFS46,dinov2_b,illumination,0.7,0.0048116776160895824,0.0024964804055267464,-0.003336578607559204,0.9915833771699105,0.9811023622047245,-0.010481014965186053
BFS46,dinov2_b,jpeg,10,0.3786986172199249,0.06144459011255177,-0.01025313138961792,0.533929510783798,0.9811023622047245,0.44717285142092644
BFS46,dinov2_b,red_channel_shift,-45,0.07519716769456863,0.011103886931282836,0.00022074580192565918,0.9710678590215676,0.9811023622047245,0.010034503183156906
BFS46,dinov2_b,green_channel_shift,-45,0.07549873739480972,0.002345252062332548,0.01531970500946045,0.97317201472909,0.9811023622047245,0.00793034747563448
BFS46,dinov2_b,blue_channel_shift,-45,0.045085761696100235,0.01398276148706834,0.003001004457473755,0.9873750657548659,0.9811023622047245,-0.006272703550141423
BFS46,dinov2_b,gaussian_noise,0.1,0.3313294053077698,0.0401752054169659,0.011700630187988281,0.640189374013677,0.9811023622047245,0.34091298819104743
BFS46,dinov2_b,shot_noise,15,0.4686008393764496,0.0319351443061503,0.0708954930305481,0.3408732246186218,0.9811023622047245,0.6402291375861027
BFS46,dinov2_b,impulse_noise,0.05,0.4059699773788452,0.03203288364520113,0.12465429306030273,0.35770647027880065,0.9811023622047245,0.6233958919259238
BFS46,dinov2_b,motion_blur,15,0.5002205967903137,0.05834499638829921,0.04214811325073242,0.24355602314571279,0.9811023622047245,0.7375463390590117
BFS46,dinov2_b,zoom_blur,1.2,0.6481141448020935,0.03358564700595229,0.18574917316436768,0.18358758548132562,0.9811023622047245,0.7975147767233989
BFS46,dinov2_b,contrast,0.5,0.04034492000937462,-0.0035323462050008136,-0.005634278059005737,0.9852709100473435,0.9811023622047245,-0.004168547842618997
BFS46,dinov2_b,pixelate,0.25,0.4179157614707947,0.04133491006869311,0.018807709217071533,0.5781167806417675,0.9811023622047245,0.40298558156295694
BFS46,dinov2_b,scratch,severe,0.37790337204933167,0.09298663658841555,0.12716522812843323,0.8663861125723303,0.9811023622047245,0.11471624963239413
BFS46,dinov2_b,rotation,45,0.3603958785533905,-0.016183165297106783,0.06312224268913269,0.7664387164650184,0.9811023622047245,0.2146636457397061
BFS46,dinov2_b,compound_optical,severe,0.7291463613510132,0.1819835713990398,0.10145008563995361,0.1067859021567596,0.9811023622047245,0.8743164600479649
BFS46,dinov2_b,compound_digital,severe,0.5021994709968567,0.11004088422870745,0.018936336040496826,0.35665439242503943,0.9811023622047245,0.624447969779685
BFS46,dinov2_b,compound_field,severe,0.7041165828704834,0.16999579765514994,0.144120454788208,0.1409784324039979,0.9811023622047245,0.8401239298007266
