dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BFS46,hrnet32,gaussian_blur,12,0.6727795004844666,0.056586521287569164,0.22164536267518997,0.12940557601262492,0.9916010498687664,0.8621954738561415
BFS46,hrnet32,compound,severe,0.5540801882743835,0.26632574087866034,0.22540788352489471,0.051551814834297736,0.9916010498687664,0.9400492350344687
BFS46,hrnet32,resize,2.0,0.1400238275527954,0.047064975059620096,0.009184300899505615,0.9563387690689111,0.9916010498687664,0.03526228079985527
BFS46,hrnet32,defocus_blur,5,0.33573615550994873,0.04887437441996273,0.020430713891983032,0.35981062598632296,0.9916010498687664,0.6317904238824434
BFS46,hrnet32,illumination,0.7,0.03541891276836395,0.004868521746642707,-0.001971989870071411,0.9921094160967912,0.9916010498687664,-0.0005083662280247481
BFS46,hrnet32,jpeg,10,0.27622875571250916,0.07891182427472276,0.09169884026050568,0.6396633350867964,0.9916010498687664,0.35193771478197
BFS46,hrnet32,red_channel_shift,-45,0.10691098868846893,0.004287080379209635,0.012273132801055908,0.9668595476065229,0.9916010498687664,0.024741502262243475
BFS46,hrnet32,green_channel_shift,-45,0.11305613070726395,0.0011001959574351572,0.04724431037902832,0.8990005260389269,0.9916010498687664,0.09260052382983952
BFS46,hrnet32,blue_channel_shift,-45,0.09880802780389786,-0.0015210534068370585,0.011704236268997192,0.9715938979484482,0.9916010498687664,0.02000715192031821
BFS46,hrnet32,gaussian_noise,0.1,0.2278188169002533,-0.0017516789669173582,0.08458997309207916,0.5775907417148869,0.9916010498687664,0.4140103081538795
BFS46,hrnet32,shot_noise,15,0.32721856236457825,0.010963910733202464,0.14963959157466888,0.25092056812204105,0.9916010498687664,0.7406804817467254
BFS46,hrnet32,impulse_noise,0.05,0.30356723070144653,-0.014941217159476994,0.13280725479125977,0.291951604418727,0.9916010498687664,0.6996494454500395
BFS46,hrnet32,motion_blur,15,0.4099414050579071,-0.013351743520374215,-0.0035175979137420654,0.2335612835349816,0.9916010498687664,0.7580397663337848
BFS46,hrnet32,zoom_blur,1.2,0.3137255907058716,0.027481750140083416,0.17369413375854492,0.5081536033666492,0.9916010498687664,0.48344744650211724
BFS46,hrnet32,contrast,0.5,0.08011580258607864,-0.012764644343046166,-0.007212549448013306,0.9721199368753288,0.9916010498687664,0.019481112993437577
BFS46,hrnet32,pixelate,0.25,0.3617144227027893,-0.036279891399309455,0.1299995481967926,0.22935297211993688,0.9916010498687664,0.7622480777488295
BFS46,hrnet32,scratch,severe,0.3755244016647339,0.2519924533854955,0.22731555253267288,0.3534981588637559,0.9916010498687664,0.6381028910050105
BFS46,hrnet32,rotation,45,0.26593154668807983,-0.011622776133142776,0.16816015541553497,0.8100999473961074,0.9916010498687664,0.18150110247265905
BFS46,hrnet32,compound_optical,severe,0.6266129612922668,0.11568727830132808,0.19604918360710144,0.12414518674381904,0.9916010498687664,0.8674558631249474
BFS46,hrnet32,compound_digital,severe,0.38854658603668213,0.05342593810849483,0.15742546319961548,0.2614413466596528,0.9916010498687664,0.7301597032091136
BFS46,hrnet32,compound_field,severe,0.41877302527427673,0.21397492574951582,0.19472305476665497,0.14413466596528143,0.9916010498687664,0.8474663839034849
