dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
GOIMAI,swin_tiny,gaussian_blur,12,0.8772844076156616,0.10787537537392794,0.22352904081344604,0.04054691183404055,0.9943529411764706,0.95380602934243
GOIMAI,swin_tiny,compound,severe,0.9416621327400208,0.1435455005113332,0.34735317528247833,0.033946251768033946,0.9943529411764706,0.9604066894084367
GOIMAI,swin_tiny,resize,2.0,0.3411586582660675,0.04932996190456257,-0.04614377021789551,0.8727015558698727,0.9943529411764706,0.1216513853065978
GOIMAI,swin_tiny,defocus_blur,5,0.6089550852775574,0.08622579451702156,0.03125825524330139,0.2536539368222537,0.9943529411764706,0.7406990043542169
GOIMAI,swin_tiny,illumination,0.7,0.022483281791210175,0.017517145046379745,0.0102328360080719,0.9957567185289957,0.9943529411764706,-0.0014037773525251707
GOIMAI,swin_tiny,jpeg,10,0.7788612246513367,0.09839102734617272,0.06734266877174377,0.3069306930693069,0.9943529411764706,0.6874222481071637
GOIMAI,swin_tiny,red_channel_shift,-45,0.06910420209169388,0.005895470199388908,0.03727707266807556,0.991984912776992,0.9943529411764706,0.0023680283994785833
GOIMAI,swin_tiny,green_channel_shift,-45,0.10200949758291245,-0.015491717136998595,0.008021801710128784,0.991984912776992,0.9943529411764706,0.0023680283994785833
GOIMAI,swin_tiny,blue_channel_shift,-45,0.08096481114625931,-0.008540472530596421,-0.0021893978118896484,0.9905704856199906,0.9943529411764706,0.0037824555564799356
GOIMAI,swin_tiny,gaussian_noise,0.1,0.30433544516563416,0.04962097278463046,-0.05279552936553955,0.8538425271098539,0.9943529411764706,0.14051041406661668
GOIMAI,swin_tiny,shot_noise,15,0.5079875588417053,0.08174327227043465,-0.014011979103088379,0.42244224422442245,0.9943529411764706,0.5719106969520481
GOIMAI,swin_tiny,impulse_noise,0.05,0.2688123881816864,0.05142808794830722,0.11240381002426147,0.8307402168788307,0.9943529411764706,0.16361272429763984
GOIMAI,swin_tiny,motion_blur,15,0.6417362093925476,0.16400882827098573,0.07818341255187988,0.23055162659123055,0.9943529411764706,0.76380131458524
GOIMAI,swin_tiny,zoom_blur,1.2,0.6522905230522156,0.1418985806948015,0.21048125624656677,0.18528995756718528,0.9943529411764706,0.8090629836092853
GOIMAI,swin_tiny,contrast,0.5,0.04922984540462494,0.013157956899928824,0.004898399114608765,0.9948137670909948,0.9943529411764706,-0.00046082591452423216
GOIMAI,swin_tiny,pixelate,0.25,0.9357540607452393,-0.08344704583668153,0.3106950372457504,0.06836397925506836,0.9943529411764706,0.9259889619214022
GOIMAI,swin_tiny,scratch,severe,0.5803524255752563,0.19411543744457077,0.2356453239917755,0.8566713814238567,0.9943529411764706,0.13768155975261387
GOIMAI,swin_tiny,rotation,45,0.46077871322631836,-0.0028013656272188325,-0.018118560314178467,0.7383309759547383,0.9943529411764706,0.25602196522173226
GOIMAI,swin_tiny,compound_optical,severe,0.8727995753288269,0.17285556674469144,0.19302093982696533,0.06506364922206506,0.9943529411764706,0.9292892919544055
GOIMAI,swin_tiny,compound_digital,severe,0.8454756140708923,0.08123724147047823,0.22476328909397125,0.1272984441301273,0.9943529411764706,0.8670544970463432
GOIMAI,swin_tiny,compound_field,severe,0.9045214653015137,0.058765449579355866,0.14495688676834106,0.12824139556812825,0.9943529411764706,0.8661115456083424
