dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BFS46,efficientnet_b3,gaussian_blur,12,0.8615818619728088,0.05665785051437863,0.16714584827423096,0.144660704892162,0.9863517060367453,0.8416910011445833
BFS46,efficientnet_b3,compound,severe,0.9570102691650391,0.002825335395897355,0.3883238881826401,0.04734350341925302,0.9863517060367453,0.9390082026174923
BFS46,efficientnet_b3,resize,2.0,0.25409653782844543,0.10238486856123594,0.009478986263275146,0.9316149395055234,0.9863517060367453,0.05473676653122184
BFS46,efficientnet_b3,defocus_blur,5,0.48443883657455444,0.031531274285416994,-0.029146909713745117,0.4134665965281431,0.9863517060367453,0.5728851095086022
BFS46,efficientnet_b3,illumination,0.7,0.018589545041322708,-0.0009396128538765591,0.0009604692459106445,0.9926354550236718,0.9863517060367453,-0.006283748986926518
BFS46,efficientnet_b3,jpeg,10,0.47073933482170105,0.043309860271757344,-0.0008345246315002441,0.6422935297211994,0.9863517060367453,0.3440581763155459
BFS46,efficientnet_b3,red_channel_shift,-45,0.10578785836696625,-0.008895313477820521,-0.008896350860595703,0.9637033140452393,0.9863517060367453,0.022648391991505923
BFS46,efficientnet_b3,green_channel_shift,-45,0.13044272363185883,-0.0014218751072007096,0.034482359886169434,0.9505523408732246,0.9863517060367453,0.03579936516352067
BFS46,efficientnet_b3,blue_channel_shift,-45,0.07031940668821335,-0.007730316729268827,0.004641234874725342,0.98211467648606,0.9863517060367453,0.004237029550685278
BFS46,efficientnet_b3,gaussian_noise,0.1,0.2859618663787842,-0.016633080880517487,0.12650707364082336,0.5954760652288269,0.9863517060367453,0.39087564080791837
BFS46,efficientnet_b3,shot_noise,15,0.525188148021698,-0.04536173107500613,0.17033708095550537,0.2377695949500263,0.9863517060367453,0.748582111086719
BFS46,efficientnet_b3,impulse_noise,0.05,0.22617609798908234,-0.03163092274597451,0.06397020816802979,0.8595476065228826,0.9863517060367453,0.12680409951386262
BFS46,efficientnet_b3,motion_blur,15,0.580442488193512,0.01921098905430682,0.03273937106132507,0.3256180957390847,0.9863517060367453,0.6607336102976606
BFS46,efficientnet_b3,zoom_blur,1.2,0.6584835052490234,0.02955949946798972,0.2512328028678894,0.16096791162546029,0.9863517060367453,0.825383794411285
BFS46,efficientnet_b3,contrast,0.5,0.049744028598070145,-0.012925850175642573,0.0018367171287536621,0.99105733824303,0.9863517060367453,-0.004705632206284727
BFS46,efficientnet_b3,pixelate,0.25,0.671923041343689,0.0069664390403282594,0.2780357599258423,0.1251972645975802,0.9863517060367453,0.8611544414391651
BFS46,efficientnet_b3,scratch,severe,0.767096757888794,0.4193871635080464,0.3777412474155426,0.3661230931088901,0.9863517060367453,0.6202286129278551
BFS46,efficientnet_b3,rotation,45,0.47392627596855164,-0.006928144061838337,0.0718207061290741,0.6507101525512888,0.9863517060367453,0.33564155348545643
BFS46,efficientnet_b3,compound_optical,severe,0.8293527960777283,0.08116138548785076,0.15279030799865723,0.14729089952656496,0.9863517060367453,0.8390608065101803
BFS46,efficientnet_b3,compound_digital,severe,0.665988028049469,-0.01294942748393657,0.12494513392448425,0.23461336138874278,0.9863517060367453,0.7517383446480025
BFS46,efficientnet_b3,compound_field,severe,0.7856267094612122,0.17468119614742397,0.28097696602344513,0.0920568122041031,0.9863517060367453,0.8942948938326422
