dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
GOIMAI,mobilenetv3,gaussian_blur,12,0.9022459983825684,0.0740865440176669,0.364862397313118,0.033946251768033946,0.991529411764706,0.9575831599966721
GOIMAI,mobilenetv3,compound,severe,0.9566107988357544,0.20058933234077642,0.4306958317756653,0.036303630363036306,0.991529411764706,0.9552257814016697
GOIMAI,mobilenetv3,resize,2.0,0.336256206035614,0.040362203546139064,-0.07148957252502441,0.8613861386138614,0.991529411764706,0.13014327315084462
GOIMAI,mobilenetv3,defocus_blur,5,0.599314272403717,0.04692586354074274,-0.008402049541473389,0.3008015087223008,0.991529411764706,0.6907279030424052
GOIMAI,mobilenetv3,illumination,0.7,0.028000202029943466,-0.0004487592419243902,0.0013366341590881348,0.9957567185289957,0.991529411764706,-0.004227306764289729
GOIMAI,mobilenetv3,jpeg,10,0.6003095507621765,0.11511966252075312,0.010733187198638916,0.5124941065535125,0.991529411764706,0.47903530521119353
GOIMAI,mobilenetv3,red_channel_shift,-45,0.10348296165466309,0.010729713501240135,0.01592475175857544,0.991984912776992,0.991529411764706,-0.00045550101228597484
GOIMAI,mobilenetv3,green_channel_shift,-45,0.19450797140598297,0.0029569276862605465,0.010256469249725342,0.9801980198019802,0.991529411764706,0.011331391962725812
GOIMAI,mobilenetv3,blue_channel_shift,-45,0.1271464228630066,-0.005842142677184026,-0.02607828378677368,0.9896275341819897,0.991529411764706,0.001901877582716316
GOIMAI,mobilenetv3,gaussian_noise,0.1,0.34464699029922485,0.038114029499991264,0.06894326210021973,0.6765676567656765,0.991529411764706,0.31496175499902945
GOIMAI,mobilenetv3,shot_noise,15,0.5499390363693237,0.04802834889444296,0.1735060214996338,0.2531824611032532,0.991529411764706,0.7383469506614528
GOIMAI,mobilenetv3,impulse_noise,0.05,0.2614239752292633,0.04165102866028514,0.083669513463974,0.826025459688826,0.991529411764706,0.16550395207587998
GOIMAI,mobilenetv3,motion_blur,15,0.7122149467468262,0.13049271911325644,0.11342358589172363,0.2626119754832626,0.991529411764706,0.7289174362814435
GOIMAI,mobilenetv3,zoom_blur,1.2,0.711201548576355,-0.0050512318914041066,0.1977604329586029,0.17963224893917965,0.991529411764706,0.8118971628255264
GOIMAI,mobilenetv3,contrast,0.5,0.09712660312652588,-0.0066778987633658304,-0.004215657711029053,0.9863272041489863,0.991529411764706,0.005202207615719656
GOIMAI,mobilenetv3,pixelate,0.25,0.8278642892837524,0.051929297838238075,0.2974853217601776,0.1173974540311174,0.991529411764706,0.8741319577335886
GOIMAI,mobilenetv3,scratch,severe,0.5915975570678711,0.1528113829936933,0.15138718485832214,0.7388024516737388,0.991529411764706,0.2527269600909672
GOIMAI,mobilenetv3,rotation,45,0.5294632911682129,0.004811690720455564,0.11619234085083008,0.7920792079207921,0.991529411764706,0.19945020384391388
GOIMAI,mobilenetv3,compound_optical,severe,0.9347977638244629,0.033886204927147334,0.3209298849105835,0.027817067421027818,0.991529411764706,0.9637123443436781
GOIMAI,mobilenetv3,compound_digital,severe,0.8617688417434692,0.08302757796187304,0.26992353796958923,0.15841584158415842,0.991529411764706,0.8331135701805475
GOIMAI,mobilenetv3,compound_field,severe,0.8874486684799194,0.07379138811842811,0.17701268196105957,0.1254125412541254,0.991529411764706,0.8661168705105806
