dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
WOODAUTH,dinov2_b,gaussian_blur,12,0.6808006763458252,-0.1410873219617721,0.018777064979076385,0.20313047541175097,0.9230589608873322,0.7199284854755812
WOODAUTH,dinov2_b,compound,severe,0.7388600707054138,-0.3403748274399958,0.038644224405288696,0.10022193668963907,0.9230589608873322,0.8228370241976931
WOODAUTH,dinov2_b,resize,2.0,0.2293064445257187,0.39741319557750776,0.008688017725944519,0.7322742670248803,0.9230589608873322,0.1907846938624519
WOODAUTH,dinov2_b,defocus_blur,5,0.24302007257938385,0.15698073016717196,-0.00534868985414505,0.7054082467001519,0.9230589608873322,0.2176507141871803
WOODAUTH,dinov2_b,illumination,0.7,0.005913189146667719,0.0105299794390592,-0.0015192031860351562,0.9627379978974419,0.9230589608873322,-0.03967903701010966
WOODAUTH,dinov2_b,jpeg,10,0.37613558769226074,0.08273941425519071,-0.017812855541706085,0.5593972666744539,0.9230589608873322,0.3636616942128783
WOODAUTH,dinov2_b,red_channel_shift,-45,0.1187574490904808,0.09324663459754268,-0.009360022842884064,0.8963906085737647,0.9230589608873322,0.026668352313567456
WOODAUTH,dinov2_b,green_channel_shift,-45,0.11647279560565948,0.12427557796312838,0.0060919299721717834,0.9083051045438617,0.9230589608873322,0.014753856343470484
WOODAUTH,dinov2_b,blue_channel_shift,-45,0.0671253427863121,0.13399118769340612,0.011842332780361176,0.8786356734026399,0.9230589608873322,0.044423287484692264
WOODAUTH,dinov2_b,gaussian_noise,0.1,0.38323652744293213,0.4062201406137018,0.017064176499843597,0.5127905618502512,0.9230589608873322,0.410268399037081
WOODAUTH,dinov2_b,shot_noise,15,0.6016252636909485,-0.09551693784478488,0.02297680824995041,0.24331269711482303,0.9230589608873322,0.6797462637725091
WOODAUTH,dinov2_b,impulse_noise,0.05,0.5812636017799377,0.34427891147190115,0.029813580214977264,0.3006658100689172,0.9230589608873322,0.6223931508184151
WOODAUTH,dinov2_b,motion_blur,15,0.3653990626335144,0.5658832367334283,0.014752395451068878,0.5443289335358019,0.9230589608873322,0.3787300273515303
WOODAUTH,dinov2_b,zoom_blur,1.2,0.7248592972755432,0.47746702017962717,0.05101820454001427,0.21457773624576568,0.9230589608873322,0.7084812246415665
WOODAUTH,dinov2_b,contrast,0.5,0.030106641352176666,-0.02839023040220745,0.0022123903036117554,0.936806447844878,0.9230589608873322,-0.013747486957545796
WOODAUTH,dinov2_b,pixelate,0.25,0.21735936403274536,-0.15640761480549648,-0.022419191896915436,0.7600747576217731,0.9230589608873322,0.16298420326555907
WOODAUTH,dinov2_b,scratch,severe,0.3960143029689789,0.7451372941246155,0.04999630153179169,0.7589066697815676,0.9230589608873322,0.16415229110576457
WOODAUTH,dinov2_b,rotation,45,0.46227139234542847,-0.006993968415526908,0.027239583432674408,0.5229529260600397,0.9230589608873322,0.40010603482729246
WOODAUTH,dinov2_b,compound_optical,severe,0.5644656419754028,0.34517936933984084,0.022580184042453766,0.2458824903632753,0.9230589608873322,0.6771764705240568
WOODAUTH,dinov2_b,compound_digital,severe,0.4061717092990875,0.08841155694493485,-0.020082823932170868,0.5456138301600281,0.9230589608873322,0.3774451307273041
WOODAUTH,dinov2_b,compound_field,severe,0.5965291857719421,0.22486663085242764,0.002523563802242279,0.2797570377292372,0.9230589608873322,0.643301923158095
