dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BFS46,swin_tiny,gaussian_blur,12,0.9067803025245667,0.059628804756146875,0.26628972589969635,0.08469226722777486,0.9905511811023622,0.9058589138745873
BFS46,swin_tiny,compound,severe,0.903825044631958,0.05887125158182552,0.3202362060546875,0.07469752761704367,0.9905511811023622,0.9158536534853186
BFS46,swin_tiny,resize,2.0,0.30635541677474976,0.05221516657438688,-0.0034614205360412598,0.9495002630194634,0.9905511811023622,0.041050918082898735
BFS46,swin_tiny,defocus_blur,5,0.6103277802467346,0.031168383596504895,0.05102917551994324,0.21725407680168332,0.9905511811023622,0.7732971043006789
BFS46,swin_tiny,illumination,0.7,0.028732450678944588,0.009399861189207576,0.003746926784515381,0.9931614939505523,0.9905511811023622,-0.0026103128481901328
BFS46,swin_tiny,jpeg,10,0.6757247447967529,0.012387581032896916,0.02347061038017273,0.47711730668069435,0.9905511811023622,0.5134338744216678
BFS46,swin_tiny,red_channel_shift,-45,0.10389339178800583,-0.0033214679202516473,0.0091610848903656,0.9805365597054182,0.9905511811023622,0.010014621396943979
BFS46,swin_tiny,green_channel_shift,-45,0.10698644071817398,-0.012297837996577327,0.06032481789588928,0.9715938979484482,0.9905511811023622,0.018957283153913984
BFS46,swin_tiny,blue_channel_shift,-45,0.0779397189617157,-0.008035939681474619,0.019571691751480103,0.9831667543398211,0.9905511811023622,0.00738442676254103
BFS46,swin_tiny,gaussian_noise,0.1,0.30635422468185425,0.0041820110957559165,-0.028702259063720703,0.793792740662809,0.9905511811023622,0.19675844043955315
BFS46,swin_tiny,shot_noise,15,0.48045870661735535,0.02404100876523943,0.043935298919677734,0.3677012098895318,0.9905511811023622,0.6228499712128304
BFS46,swin_tiny,impulse_noise,0.05,0.28686168789863586,-0.002622623067786739,0.16239020228385925,0.8032614413466597,0.9905511811023622,0.1872897397557025
BFS46,swin_tiny,motion_blur,15,0.648542582988739,0.007492764086612341,0.0243280827999115,0.19779063650710152,0.9905511811023622,0.7927605445952607
BFS46,swin_tiny,zoom_blur,1.2,0.6871305108070374,0.07728508642327456,0.2704680562019348,0.27827459231983165,0.9905511811023622,0.7122765887825305
BFS46,swin_tiny,contrast,0.5,0.0561545304954052,-0.001177188439036636,0.011581271886825562,0.99105733824303,0.9905511811023622,-0.0005061571406678178
BFS46,swin_tiny,pixelate,0.25,0.913198709487915,-0.1364480047149496,0.29255980253219604,0.08784850078905838,0.9905511811023622,0.9027026803133038
BFS46,swin_tiny,scratch,severe,0.6916444897651672,0.23227139678726202,0.3139204978942871,0.4997369805365597,0.9905511811023622,0.4908142005658025
BFS46,swin_tiny,rotation,45,0.5380274653434753,-0.04588969120401662,0.06953871250152588,0.5576012624934246,0.9905511811023622,0.4329499186089376
BFS46,swin_tiny,compound_optical,severe,0.8544658422470093,0.05452018433291453,0.21577829122543335,0.09468700683850605,0.9905511811023622,0.8958641742638561
BFS46,swin_tiny,compound_digital,severe,0.7386432886123657,-0.019670711002963803,0.20673441886901855,0.1457127827459232,0.9905511811023622,0.8448383983564389
BFS46,swin_tiny,compound_field,severe,0.8981925249099731,0.08489427267449831,0.1804540753364563,0.07259337190952131,0.9905511811023622,0.9179578091928409
