dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
WOODAUTH,resnet50,gaussian_blur,12,0.5548344850540161,-0.664734382584419,0.01855511963367462,0.1839738348323794,0.8980735551663747,0.7140997203339953
WOODAUTH,resnet50,compound,severe,0.5901262164115906,-0.8505076076824538,0.08160382136702538,0.08842424950356267,0.8980735551663747,0.809649305662812
WOODAUTH,resnet50,resize,2.0,0.29828473925590515,0.5426413879016398,0.023989364504814148,0.532648055133746,0.8980735551663747,0.36542550003262864
WOODAUTH,resnet50,defocus_blur,5,0.2929539084434509,-0.11570676105057309,-0.004331611096858978,0.6102090877233968,0.8980735551663747,0.2878644674429779
WOODAUTH,resnet50,illumination,0.7,0.017686763778328896,0.022840703499229065,-0.004094831645488739,0.9327181404041583,0.8980735551663747,-0.03464458523778369
WOODAUTH,resnet50,jpeg,10,0.3197118639945984,0.186368632379172,0.024753160774707794,0.3407312229879687,0.8980735551663747,0.5573423321784059
WOODAUTH,resnet50,red_channel_shift,-45,0.12552252411842346,0.14717985695602387,0.008532501757144928,0.7899778063310361,0.8980735551663747,0.10809574883533857
WOODAUTH,resnet50,green_channel_shift,-45,0.18351134657859802,0.28070697621376706,0.019829750061035156,0.6381263871043102,0.8980735551663747,0.2599471680620644
WOODAUTH,resnet50,blue_channel_shift,-45,0.11685050278902054,-0.07442653828045342,0.0005932226777076721,0.7260834014717906,0.8980735551663747,0.17199015369458404
WOODAUTH,resnet50,gaussian_noise,0.1,0.4644179940223694,-0.1742797921656951,0.002733573317527771,0.3387454736596192,0.8980735551663747,0.5593280815067554
WOODAUTH,resnet50,shot_noise,15,0.5483347177505493,0.1288310948499678,0.04052891582250595,0.20873729704473776,0.8980735551663747,0.6893362581216369
WOODAUTH,resnet50,impulse_noise,0.05,0.5705932378768921,-0.26790880882160284,0.02563517540693283,0.20593388622824435,0.8980735551663747,0.6921396689381303
WOODAUTH,resnet50,motion_blur,15,0.47345447540283203,0.6234259620662237,0.022474639117717743,0.34832379394930496,0.8980735551663747,0.5497497612170696
WOODAUTH,resnet50,zoom_blur,1.2,0.6254193186759949,0.02334194134735057,0.006187319755554199,0.2579137951173928,0.8980735551663747,0.6401597600489819
WOODAUTH,resnet50,contrast,0.5,0.03420797735452652,-0.16957033340655592,-0.01212456077337265,0.9199859829459175,0.8980735551663747,-0.02191242777954283
WOODAUTH,resnet50,pixelate,0.25,0.34162208437919617,-0.3745730275242152,0.049467626959085464,0.24448078495502862,0.8980735551663747,0.653592770211346
WOODAUTH,resnet50,scratch,severe,0.6986520290374756,2.8827600194652763,0.08384249359369278,0.30440369115757504,0.8980735551663747,0.5936698640087996
WOODAUTH,resnet50,rotation,45,0.6142711043357849,-0.25211243239958137,0.041520603001117706,0.4035743487910291,0.8980735551663747,0.49449920637534556
WOODAUTH,resnet50,compound_optical,severe,0.5308344960212708,-0.0975454606286954,0.029523275792598724,0.2874664174745941,0.8980735551663747,0.6106071376917805
WOODAUTH,resnet50,compound_digital,severe,0.3527786433696747,0.48514635062371836,0.05424600467085838,0.23221586263287,0.8980735551663747,0.6658576925335047
WOODAUTH,resnet50,compound_field,severe,0.4465702772140503,0.1748862954402477,0.046192146837711334,0.13970330568858777,0.8980735551663747,0.7583702494777869
