dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
WOODAUTH,convnext_tiny,gaussian_blur,12,0.6660913228988647,-0.6904812476226065,0.009382635354995728,0.2153953977339096,0.9011091652072386,0.685713767473329
WOODAUTH,convnext_tiny,compound,severe,0.7651013731956482,-0.8715824622966393,0.103414136916399,0.1105011096834482,0.9011091652072386,0.7906080555237904
WOODAUTH,convnext_tiny,resize,2.0,0.3484977185726166,0.3893995385411322,0.02691057324409485,0.612545263403808,0.9011091652072386,0.2885639018034306
WOODAUTH,convnext_tiny,defocus_blur,5,0.47265347838401794,-0.10960322674912093,0.004104331135749817,0.48358836584511156,0.9011091652072386,0.41752079936212705
WOODAUTH,convnext_tiny,illumination,0.7,0.013165165670216084,0.0980804082465152,0.004899203777313232,0.942062843125803,0.9011091652072386,-0.04095367791856441
WOODAUTH,convnext_tiny,jpeg,10,0.4116167426109314,0.19425346421133138,0.0009508132934570312,0.4766966475878986,0.9011091652072386,0.42441251761934
WOODAUTH,convnext_tiny,red_channel_shift,-45,0.12864863872528076,0.4278471479835404,0.02414356917142868,0.8517696530779114,0.9011091652072386,0.04933951212932719
WOODAUTH,convnext_tiny,green_channel_shift,-45,0.1944064497947693,0.41765267055131483,0.048353053629398346,0.7520149515243546,0.9011091652072386,0.149094213682884
WOODAUTH,convnext_tiny,blue_channel_shift,-45,0.11496961116790771,0.10793600115450941,0.025652267038822174,0.8350659969629716,0.9011091652072386,0.06604316824426704
WOODAUTH,convnext_tiny,gaussian_noise,0.1,0.4331459403038025,-0.1507776965383003,0.00906863808631897,0.415488844761126,0.9011091652072386,0.4856203204461126
WOODAUTH,convnext_tiny,shot_noise,15,0.6110363006591797,-0.5432856430238204,0.07006195932626724,0.16691975236537787,0.9011091652072386,0.7341894128418607
WOODAUTH,convnext_tiny,impulse_noise,0.05,0.4477766454219818,-0.3339467225899635,0.029626965522766113,0.3500759257096134,0.9011091652072386,0.5510332394976252
WOODAUTH,convnext_tiny,motion_blur,15,0.4890267550945282,0.21239326811092418,0.01920221745967865,0.4116341548884476,0.9011091652072386,0.489475010318791
WOODAUTH,convnext_tiny,zoom_blur,1.2,0.6878337860107422,0.018133940745203248,0.02416788786649704,0.3426001635322976,0.9011091652072386,0.558509001674941
WOODAUTH,convnext_tiny,contrast,0.5,0.03690662235021591,-0.05661466774243529,0.0008749663829803467,0.9268777012031305,0.9011091652072386,-0.025768535995891906
WOODAUTH,convnext_tiny,pixelate,0.25,0.5202445983886719,0.03863422879918188,0.0680762231349945,0.22275435112720476,0.9011091652072386,0.6783548140800338
WOODAUTH,convnext_tiny,scratch,severe,0.5451885461807251,2.311543785993623,0.10349925979971886,0.5755168788692909,0.9011091652072386,0.3255922863379477
WOODAUTH,convnext_tiny,rotation,45,0.7529414892196655,-0.34599789653082413,0.050657279789447784,0.2153953977339096,0.9011091652072386,0.685713767473329
WOODAUTH,convnext_tiny,compound_optical,severe,0.7039848566055298,-0.37050368721872107,0.045444317162036896,0.26095082350192733,0.9011091652072386,0.6401583417053113
WOODAUTH,convnext_tiny,compound_digital,severe,0.41744041442871094,0.0800232281587352,0.004317477345466614,0.43417825020441536,0.9011091652072386,0.46693091500282324
WOODAUTH,convnext_tiny,compound_field,severe,0.6535621285438538,0.1676472840594565,0.03314061462879181,0.2266090409998832,0.9011091652072386,0.6745001242073554
