dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BD11,dinov2_b,gaussian_blur,12,0.8410102128982544,0.849361629891629,0.08950190991163254,0.15227272727272728,0.909090909090909,0.7568181818181816
BD11,dinov2_b,compound,severe,0.8689958453178406,1.043949072526447,0.1416277214884758,0.08863636363636364,0.909090909090909,0.8204545454545453
BD11,dinov2_b,resize,2.0,0.20925632119178772,0.19407348702501337,-0.00721992552280426,0.8636363636363636,0.909090909090909,0.0454545454545453
BD11,dinov2_b,defocus_blur,5,0.3501758873462677,-0.060055207357002316,-0.03165639936923981,0.6727272727272727,0.909090909090909,0.23636363636363622
BD11,dinov2_b,illumination,0.7,0.007539526559412479,0.01713207708958897,0.002484351396560669,0.9522727272727273,0.909090909090909,-0.04318181818181832
BD11,dinov2_b,jpeg,10,0.23503553867340088,0.07756279113825515,-0.010595336556434631,0.8068181818181818,0.909090909090909,0.10227272727272718
BD11,dinov2_b,red_channel_shift,-45,0.03834158182144165,-0.020411489944119343,-0.0018401741981506348,0.9568181818181818,0.909090909090909,-0.04772727272727284
BD11,dinov2_b,green_channel_shift,-45,0.04674221947789192,-0.0022173449728923877,0.011065229773521423,0.9386363636363636,0.909090909090909,-0.029545454545454652
BD11,dinov2_b,blue_channel_shift,-45,0.028465043753385544,0.016779820477989316,0.006238475441932678,0.9522727272727273,0.909090909090909,-0.04318181818181832
BD11,dinov2_b,gaussian_noise,0.1,0.14996536076068878,0.05932265836813144,0.0116366446018219,0.9159090909090909,0.909090909090909,-0.006818181818181945
BD11,dinov2_b,shot_noise,15,0.32902321219444275,-0.04354779828118083,-0.02841801941394806,0.7295454545454545,0.909090909090909,0.17954545454545445
BD11,dinov2_b,impulse_noise,0.05,0.2904476225376129,-0.05971177782510162,-0.008980035781860352,0.759090909090909,0.909090909090909,0.1499999999999999
BD11,dinov2_b,motion_blur,15,0.399692177772522,-0.021691900492682437,-0.03360123932361603,0.634090909090909,0.909090909090909,0.2749999999999999
BD11,dinov2_b,zoom_blur,1.2,0.7703006267547607,0.14345367938753684,0.08001495152711868,0.32272727272727275,0.909090909090909,0.5863636363636362
BD11,dinov2_b,contrast,0.5,0.01555312518030405,0.003493935994530517,-0.0031507760286331177,0.9522727272727273,0.909090909090909,-0.04318181818181832
BD11,dinov2_b,pixelate,0.25,0.42718634009361267,-0.03217646861454404,-0.030428335070610046,0.5409090909090909,0.909090909090909,0.36818181818181805
BD11,dinov2_b,scratch,severe,0.12207745015621185,0.06987899737991177,0.014071866869926453,0.9590909090909091,0.909090909090909,-0.050000000000000155
BD11,dinov2_b,rotation,45,0.3013983368873596,-0.020454832946462442,0.002726614475250244,0.7863636363636364,0.909090909090909,0.12272727272727257
BD11,dinov2_b,compound_optical,severe,0.7360463738441467,0.28596133041912986,-0.013354182243347168,0.3409090909090909,0.909090909090909,0.5681818181818181
BD11,dinov2_b,compound_digital,severe,0.49207305908203125,0.07804510317536129,-0.04710611701011658,0.5431818181818182,0.909090909090909,0.36590909090909074
BD11,dinov2_b,compound_field,severe,0.7487953305244446,0.2522925335240316,0.045394450426101685,0.3,0.909090909090909,0.6090909090909089
