dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
WOODAUTH,efficientnet_b3,gaussian_blur,12,0.6910204291343689,-0.5611183065891023,-0.0425042062997818,0.28256044854573065,0.9106830122591945,0.6281225637134638
WOODAUTH,efficientnet_b3,compound,severe,0.7915354371070862,-0.4250265934473485,0.10756801068782806,0.09753533465716623,0.9106830122591945,0.8131476776020282
WOODAUTH,efficientnet_b3,resize,2.0,0.2855655550956726,0.5554275243168214,0.020580753684043884,0.6989837635790211,0.9106830122591945,0.2116992486801733
WOODAUTH,efficientnet_b3,defocus_blur,5,0.344375342130661,-0.19232866887628042,-0.018000483512878418,0.6741034925826422,0.9106830122591945,0.23657951967655222
WOODAUTH,efficientnet_b3,illumination,0.7,0.020016668364405632,0.03871523598319282,-0.0011091828346252441,0.9426468870459058,0.9106830122591945,-0.031963874786711366
WOODAUTH,efficientnet_b3,jpeg,10,0.4214763641357422,-0.13049171859194297,-0.02280944585800171,0.5119729003621072,0.9106830122591945,0.39871011189708727
WOODAUTH,efficientnet_b3,red_channel_shift,-45,0.20992323756217957,0.08242251191981342,-0.007298991084098816,0.7793482069851653,0.9106830122591945,0.1313348052740292
WOODAUTH,efficientnet_b3,green_channel_shift,-45,0.29630932211875916,0.2333973592633498,0.021696001291275024,0.6715336993341899,0.9106830122591945,0.23914931292500452
WOODAUTH,efficientnet_b3,blue_channel_shift,-45,0.1457248032093048,-0.1041298980156542,-0.013625010848045349,0.7701203130475411,0.9106830122591945,0.14056269921165332
WOODAUTH,efficientnet_b3,gaussian_noise,0.1,0.6096982955932617,0.15172384841467723,0.04126112163066864,0.3160845695596309,0.9106830122591945,0.5945984426995636
WOODAUTH,efficientnet_b3,shot_noise,15,0.7576950788497925,-0.3780278004374882,0.12596552819013596,0.1553556827473426,0.9106830122591945,0.7553273295118519
WOODAUTH,efficientnet_b3,impulse_noise,0.05,0.31533411145210266,-0.16203250640042133,-0.018954932689666748,0.6007475762177316,0.9106830122591945,0.3099354360414629
WOODAUTH,efficientnet_b3,motion_blur,15,0.4495408236980438,0.028597114160690218,-0.005658358335494995,0.49597009695129074,0.9106830122591945,0.4147129153079037
WOODAUTH,efficientnet_b3,zoom_blur,1.2,0.8075411915779114,0.43054192093173294,0.0757780373096466,0.26398785188646184,0.9106830122591945,0.6466951603727327
WOODAUTH,efficientnet_b3,contrast,0.5,0.029284056276082993,-0.10170051136234237,-0.01570124924182892,0.9435813573180704,0.9106830122591945,-0.0328983450588759
WOODAUTH,efficientnet_b3,pixelate,0.25,0.3651854991912842,0.1669412590330115,0.04544009268283844,0.4138535217848382,0.9106830122591945,0.49682949047435626
WOODAUTH,efficientnet_b3,scratch,severe,0.7828177809715271,3.031154735204274,0.14424872398376465,0.32040649456839154,0.9106830122591945,0.5902765176908029
WOODAUTH,efficientnet_b3,rotation,45,0.44279059767723083,-0.11974458846113145,0.03630600869655609,0.37670832846630065,0.9106830122591945,0.5339746837928938
WOODAUTH,efficientnet_b3,compound_optical,severe,0.7181928753852844,-0.39885421645413777,-0.03102734684944153,0.3525289101740451,0.9106830122591945,0.5581541020851494
WOODAUTH,efficientnet_b3,compound_digital,severe,0.3615858554840088,-0.015673727723251485,-0.015029966831207275,0.5486508585445625,0.9106830122591945,0.36203215371463193
WOODAUTH,efficientnet_b3,compound_field,severe,0.6890707612037659,0.03986475324770522,0.035400182008743286,0.18315617334423548,0.9106830122591945,0.727526838914959
