dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BD11,mobilenetv3,gaussian_blur,12,0.9463675022125244,0.5652187572386486,0.289648674428463,0.16363636363636364,0.9113636363636364,0.7477272727272728
BD11,mobilenetv3,compound,severe,0.9741765260696411,0.9808380918795335,0.3176172934472561,0.08863636363636364,0.9113636363636364,0.8227272727272728
BD11,mobilenetv3,resize,2.0,0.4191431999206543,0.1676719437595221,0.0022438466548919678,0.7727272727272727,0.9113636363636364,0.13863636363636367
BD11,mobilenetv3,defocus_blur,5,0.4719068109989166,-0.09742541736515753,-0.03242507576942444,0.6204545454545455,0.9113636363636364,0.2909090909090909
BD11,mobilenetv3,illumination,0.7,0.05844472721219063,-0.054588801485671246,-0.04276394844055176,0.9545454545454546,0.9113636363636364,-0.04318181818181821
BD11,mobilenetv3,jpeg,10,0.4217016100883484,0.08320129092583839,0.017665624618530273,0.7272727272727273,0.9113636363636364,0.18409090909090908
BD11,mobilenetv3,red_channel_shift,-45,0.13412892818450928,0.023378821733442412,-0.003163754940032959,0.9204545454545454,0.9113636363636364,-0.009090909090909038
BD11,mobilenetv3,green_channel_shift,-45,0.1975886970758438,0.0028459295242846405,-0.0024375617504119873,0.9022727272727272,0.9113636363636364,0.00909090909090915
BD11,mobilenetv3,blue_channel_shift,-45,0.07569696009159088,-0.012639022357280094,-0.009658008813858032,0.9454545454545454,0.9113636363636364,-0.03409090909090906
BD11,mobilenetv3,gaussian_noise,0.1,0.2557085454463959,0.07077456783187897,0.06660068035125732,0.825,0.9113636363636364,0.08636363636363642
BD11,mobilenetv3,shot_noise,15,0.4165164530277252,0.11652446608904465,0.11129724979400635,0.48409090909090907,0.9113636363636364,0.4272727272727273
BD11,mobilenetv3,impulse_noise,0.05,0.2305915802717209,-0.0009083581280999731,0.06050106883049011,0.8636363636363636,0.9113636363636364,0.04772727272727273
BD11,mobilenetv3,motion_blur,15,0.6355191469192505,-0.033291132985454275,0.06030026078224182,0.3840909090909091,0.9113636363636364,0.5272727272727273
BD11,mobilenetv3,zoom_blur,1.2,0.8104814887046814,0.13158755348079632,0.18076054751873016,0.36363636363636365,0.9113636363636364,0.5477272727272727
BD11,mobilenetv3,contrast,0.5,0.11477765440940857,-0.015193886042801807,-0.02728518843650818,0.9636363636363636,0.9113636363636364,-0.05227272727272725
BD11,mobilenetv3,pixelate,0.25,0.8434253931045532,0.09139632866461889,0.22081324458122253,0.18409090909090908,0.9113636363636364,0.7272727272727273
BD11,mobilenetv3,scratch,severe,0.47575104236602783,0.23269471118863838,0.07899373769760132,0.8931818181818182,0.9113636363636364,0.018181818181818188
BD11,mobilenetv3,rotation,45,0.5408300757408142,0.05459911138231144,0.10415446758270264,0.7295454545454545,0.9113636363636364,0.18181818181818188
BD11,mobilenetv3,compound_optical,severe,0.9206563234329224,0.25806220489162557,0.23462572693824768,0.2,0.9113636363636364,0.7113636363636364
BD11,mobilenetv3,compound_digital,severe,0.8922739028930664,0.13533612787124905,0.23622864484786987,0.17272727272727273,0.9113636363636364,0.7386363636363636
BD11,mobilenetv3,compound_field,severe,0.882452666759491,0.31272794895803024,0.18384937942028046,0.27954545454545454,0.9113636363636364,0.6318181818181818
