dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
BFS46,convnext_tiny,gaussian_blur,12,0.8643649220466614,0.05074291086575283,0.17039746046066284,0.06207259337190952,0.9832020997375327,0.9211295063656232
BFS46,convnext_tiny,compound,severe,0.9639106392860413,0.11465745658084064,0.37713615596294403,0.04313519200420831,0.9832020997375327,0.9400669077333244
BFS46,convnext_tiny,resize,2.0,0.29281875491142273,0.06967916781689576,0.03154468536376953,0.882167280378748,0.9832020997375327,0.10103481935878467
BFS46,convnext_tiny,defocus_blur,5,0.5901955366134644,0.05933381401719667,0.022976160049438477,0.21567596002104156,0.9832020997375327,0.7675261397164912
BFS46,convnext_tiny,illumination,0.7,0.019061900675296783,0.005081065801854079,0.010115176439285278,0.9894792214623882,0.9832020997375327,-0.006277121724855506
BFS46,convnext_tiny,jpeg,10,0.575629711151123,0.034626532637674734,0.010217458009719849,0.36191478169384533,0.9832020997375327,0.6212873180436873
BFS46,convnext_tiny,red_channel_shift,-45,0.09170812368392944,0.013952308240835765,0.014081001281738281,0.9752761704366123,0.9832020997375327,0.007925929300920398
BFS46,convnext_tiny,green_channel_shift,-45,0.15780536830425262,0.0008929953371282218,0.10517939925193787,0.8679642293529721,0.9832020997375327,0.11523787038456057
BFS46,convnext_tiny,blue_channel_shift,-45,0.07501434534788132,-0.0006798707730180653,0.021227627992630005,0.9768542872172541,0.9832020997375327,0.006347812520278606
BFS46,convnext_tiny,gaussian_noise,0.1,0.36945483088493347,0.0038654800011700408,0.07092094421386719,0.5644397685428721,0.9832020997375327,0.41876233119466055
BFS46,convnext_tiny,shot_noise,15,0.5515336990356445,-0.03900535176166006,0.14516863226890564,0.27091004734350344,0.9832020997375327,0.7122920523940293
BFS46,convnext_tiny,impulse_noise,0.05,0.3365705609321594,-0.0306857742533293,0.05085569620132446,0.6275644397685429,0.9832020997375327,0.35563765996898977
BFS46,convnext_tiny,motion_blur,15,0.5817219614982605,0.03692390195963674,0.034965723752975464,0.1504471330878485,0.9832020997375327,0.8327549666496842
BFS46,convnext_tiny,zoom_blur,1.2,0.614899218082428,0.029799771393843988,0.1997251808643341,0.30773277222514467,0.9832020997375327,0.675469327512388
BFS46,convnext_tiny,contrast,0.5,0.049333732575178146,-0.006328831330821488,0.02650168538093567,0.9873750657548659,0.9832020997375327,-0.004172966017333191
BFS46,convnext_tiny,pixelate,0.25,0.807272732257843,-0.027959987930697816,0.3260916620492935,0.1304576538663861,0.9832020997375327,0.8527444458711466
BFS46,convnext_tiny,scratch,severe,0.8589949011802673,0.4840489733928588,0.35243840515613556,0.3908469226722778,0.9832020997375327,0.5923551770652549
BFS46,convnext_tiny,rotation,45,0.6238459348678589,-0.021051187230457208,0.13409319519996643,0.29563387690689114,0.9832020997375327,0.6875682228306416
BFS46,convnext_tiny,compound_optical,severe,0.8394495844841003,0.07579683888027966,0.16576474905014038,0.09626512361914781,0.9832020997375327,0.8869369761183848
BFS46,convnext_tiny,compound_digital,severe,0.6695005297660828,0.0021954047230418605,0.12120833992958069,0.16201998947922147,0.9832020997375327,0.8211821102583112
BFS46,convnext_tiny,compound_field,severe,0.771854817867279,0.14632124823645493,0.202468603849411,0.11415044713308785,0.9832020997375327,0.8690516526044448
