dataset,backbone,perturbation,severity,feature_drift,delta_fgcs,inter_collapse,accuracy,acc_clean,drop
FSDM41,convnext_tiny,gaussian_blur,12,0.7473379969596863,0.30381554317142156,0.27657251060009,0.08871515975526853,0.9514431239388795,0.862727964183611
FSDM41,convnext_tiny,compound,severe,0.9253445863723755,0.9029422104442484,0.3673854824155569,0.04078857919782461,0.9514431239388795,0.9106545447410549
FSDM41,convnext_tiny,resize,2.0,0.27041423320770264,0.02936510554691668,0.011057287454605103,0.8086335825968729,0.9514431239388795,0.14280954134200663
FSDM41,convnext_tiny,defocus_blur,5,0.5828576683998108,0.22020006662557157,0.14979314804077148,0.14377974167233173,0.9514431239388795,0.8076633822665478
FSDM41,convnext_tiny,illumination,0.7,0.018404802307486534,-0.0035769615028417023,0.0014621913433074951,0.9687287559483345,0.9514431239388795,-0.017285632009454988
FSDM41,convnext_tiny,jpeg,10,0.5854329466819763,0.1491002245122688,0.11503049731254578,0.2433718558803535,0.9514431239388795,0.708071268058526
FSDM41,convnext_tiny,red_channel_shift,-45,0.04743611067533493,0.011536739729609558,-0.015499025583267212,0.969068660774983,0.9514431239388795,-0.01762553683610346
FSDM41,convnext_tiny,green_channel_shift,-45,0.07577791810035706,0.026121469466535485,0.04809290170669556,0.9262406526172672,0.9514431239388795,0.025202471321612352
FSDM41,convnext_tiny,blue_channel_shift,-45,0.08601593971252441,-0.007396214252546218,0.010395675897598267,0.9517335146159075,0.9514431239388795,-0.00029039067702796295
FSDM41,convnext_tiny,gaussian_noise,0.1,0.3876788020133972,0.07041460932398375,0.12359949946403503,0.36777702243371857,0.9514431239388795,0.583666101505161
FSDM41,convnext_tiny,shot_noise,15,0.5455053448677063,0.13584904667950826,0.25374510884284973,0.11216859279401767,0.9514431239388795,0.8392745311448618
FSDM41,convnext_tiny,impulse_noise,0.05,0.37918341159820557,0.03301965183325989,0.11835813522338867,0.3399048266485384,0.9514431239388795,0.6115382972903411
FSDM41,convnext_tiny,motion_blur,15,0.5488918423652649,0.2714063704485399,0.192519411444664,0.10571040108769544,0.9514431239388795,0.8457327228511841
FSDM41,convnext_tiny,zoom_blur,1.2,0.5141288042068481,0.07639953386932785,0.18336081504821777,0.260707002039429,0.9514431239388795,0.6907361218994506
FSDM41,convnext_tiny,contrast,0.5,0.06579811125993729,0.002833418449404046,0.061786383390426636,0.9279401767505099,0.9514431239388795,0.02350294718836965
FSDM41,convnext_tiny,pixelate,0.25,0.7252243757247925,0.19927718040678377,0.29568370431661606,0.045547246770904146,0.9514431239388795,0.9058958771679754
FSDM41,convnext_tiny,scratch,severe,0.8193799257278442,0.7856951093128268,0.3107897937297821,0.22161794697484705,0.9514431239388795,0.7298251769640325
FSDM41,convnext_tiny,rotation,45,0.5744720101356506,0.004610194348120822,0.11717581748962402,0.36301835486063905,0.9514431239388795,0.5884247690782405
FSDM41,convnext_tiny,compound_optical,severe,0.7420890927314758,0.3613177392514132,0.26271767914295197,0.08531611148878314,0.9514431239388795,0.8661270124500964
FSDM41,convnext_tiny,compound_digital,severe,0.638010561466217,0.22560851142985783,0.22604279220104218,0.1247450713800136,0.9514431239388795,0.826698052558866
FSDM41,convnext_tiny,compound_field,severe,0.7498840093612671,0.08626932110581043,0.14724455773830414,0.07477906186267845,0.9514431239388795,0.8766640620762011
