backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
mobilenetv3,WRD25,blur_2,2,75,0.96,0.8666666666666667,0.64,0.22635874152183533,0.46090462803840637,-103.61688925273775,-242.85714285714306
mobilenetv3,WRD25,blur_4,4,75,0.96,0.5466666666666666,0.26666666666666666,0.48840808868408203,0.6897363066673279,-41.22131116331109,-67.74193548387098
mobilenetv3,WRD25,blur_6,6,75,0.96,0.3466666666666667,0.18666666666666668,0.6409199833869934,0.7755371928215027,-21.003746633567854,-26.086956521739136
mobilenetv3,WRD25,blur_8,8,75,0.96,0.3466666666666667,0.09333333333333334,0.7472728490829468,0.8044514656066895,-7.651638433526961,-41.30434782608695
mobilenetv3,WRD25,blur_10,10,75,0.96,0.22666666666666666,0.10666666666666667,0.8235874176025391,0.8247562050819397,-0.14191419810698083,-16.363636363636363
mobilenetv3,WRD25,blur_12,12,75,0.96,0.14666666666666667,0.10666666666666667,0.8709525465965271,0.837036669254303,3.8941131149750015,-4.9180327868852505
