backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
hrnet32,DTSR14,blur_2,2,42,0.9523809523809523,0.9047619047619048,0.2857142857142857,0.03413162752985954,0.3472211956977844,-917.3004360662942,-1300.0000000000016
hrnet32,DTSR14,blur_4,4,42,0.9523809523809523,0.5,0.2857142857142857,0.14962272346019745,0.39275404810905457,-162.49625660204933,-47.36842105263159
hrnet32,DTSR14,blur_6,6,42,0.9523809523809523,0.3333333333333333,0.2857142857142857,0.24837100505828857,0.3872169852256775,-55.90265262034272,-7.692307692307683
hrnet32,DTSR14,blur_8,8,42,0.9523809523809523,0.23809523809523808,0.2857142857142857,0.3267515301704407,0.35982394218444824,-10.121578312657412,6.66666666666666
hrnet32,DTSR14,blur_10,10,42,0.9523809523809523,0.19047619047619047,0.2619047619047619,0.3902246952056885,0.3585032820701599,8.129012214054807,9.374999999999996
hrnet32,DTSR14,blur_12,12,42,0.9523809523809523,0.21428571428571427,0.2857142857142857,0.4347679615020752,0.36827337741851807,15.29426958091063,9.677419354838706
