backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
resnet50,DTSR14,blur_2,2,42,0.9761904761904762,0.7142857142857143,0.35714285714285715,0.09868602454662323,0.41707471013069153,-322.62793748840164,-136.36363636363643
resnet50,DTSR14,blur_4,4,42,0.9761904761904762,0.40476190476190477,0.40476190476190477,0.22127598524093628,0.5500145554542542,-148.56495604589492,0.0
resnet50,DTSR14,blur_6,6,42,0.9761904761904762,0.2619047619047619,0.2619047619047619,0.3178820013999939,0.551574170589447,-73.51538248791762,0.0
resnet50,DTSR14,blur_8,8,42,0.9761904761904762,0.21428571428571427,0.30952380952380953,0.3850833475589752,0.5361911654472351,-39.24028884814808,12.5
resnet50,DTSR14,blur_10,10,42,0.9761904761904762,0.16666666666666666,0.30952380952380953,0.4235127866268158,0.531464695930481,-25.48964581765709,17.64705882352942
resnet50,DTSR14,blur_12,12,42,0.9761904761904762,0.16666666666666666,0.21428571428571427,0.4532158672809601,0.5383483171463013,-18.78408414429264,5.882352941176476
