backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
resnet50,PCA11,blur_2,2,33,0.8787878787878788,0.7878787878787878,0.6363636363636364,0.33892306685447693,0.44039401412010193,-29.93922727283519,-166.66666666666657
resnet50,PCA11,blur_4,4,33,0.8787878787878788,0.5454545454545454,0.2727272727272727,0.46584609150886536,0.5877370834350586,-26.16550705220923,-81.8181818181818
resnet50,PCA11,blur_6,6,33,0.8787878787878788,0.3939393939393939,0.21212121212121213,0.5418044328689575,0.7039384841918945,-29.924829234859963,-37.499999999999986
resnet50,PCA11,blur_8,8,33,0.8787878787878788,0.36363636363636365,0.24242424242424243,0.5995925068855286,0.7327795028686523,-22.21291868287994,-23.529411764705884
resnet50,PCA11,blur_10,10,33,0.8787878787878788,0.36363636363636365,0.21212121212121213,0.6460240483283997,0.755068838596344,-16.87937013337196,-29.411764705882348
resnet50,PCA11,blur_12,12,33,0.8787878787878788,0.24242424242424243,0.2727272727272727,0.6888481378555298,0.76303631067276,-10.769887982594721,4.761904761904757
