backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
convnext_tiny,WRD25,blur_2,2,75,0.9333333333333333,0.8933333333333333,0.84,0.2674795687198639,0.34717971086502075,-29.796721494129606,-133.33333333333323
convnext_tiny,WRD25,blur_4,4,75,0.9333333333333333,0.6133333333333333,0.4666666666666667,0.4583181142807007,0.5570055842399597,-21.532526619451282,-45.83333333333331
convnext_tiny,WRD25,blur_6,6,75,0.9333333333333333,0.4,0.32,0.5869397521018982,0.701694667339325,-19.551396003844744,-14.999999999999995
convnext_tiny,WRD25,blur_8,8,75,0.9333333333333333,0.26666666666666666,0.16,0.6642744541168213,0.7917864918708801,-19.195685904193176,-15.999999999999984
convnext_tiny,WRD25,blur_10,10,75,0.9333333333333333,0.22666666666666666,0.13333333333333333,0.7226002216339111,0.8260377645492554,-14.314629281659494,-13.207547169811326
convnext_tiny,WRD25,blur_12,12,75,0.9333333333333333,0.2,0.09333333333333334,0.75694340467453,0.8291926980018616,-9.54487388107929,-14.54545454545453
