backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
dinov2_b,WRD25,blur_2,2,75,0.9866666666666667,0.9333333333333333,0.72,0.10435689240694046,0.31972095370292664,-206.37262793929554,-400.0
dinov2_b,WRD25,blur_4,4,75,0.9866666666666667,0.7066666666666667,0.4,0.2804635763168335,0.518958568572998,-85.03599482976786,-109.52380952380952
dinov2_b,WRD25,blur_6,6,75,0.9866666666666667,0.5466666666666666,0.17333333333333334,0.4439659118652344,0.69670170545578,-56.92684659701159,-84.84848484848483
dinov2_b,WRD25,blur_8,8,75,0.9866666666666667,0.38666666666666666,0.13333333333333333,0.5368165373802185,0.7751725912094116,-44.40177178453229,-42.222222222222214
dinov2_b,WRD25,blur_10,10,75,0.9866666666666667,0.26666666666666666,0.12,0.6076443195343018,0.8449087142944336,-39.046591424070435,-20.370370370370377
dinov2_b,WRD25,blur_12,12,75,0.9866666666666667,0.22666666666666666,0.14666666666666667,0.6622684001922607,0.8839142918586731,-33.46768343500417,-10.526315789473694
