backbone,dataset,blur_tag,blur_radius,n_test,acc_clean,acc_blur,acc_deblur,drift_blur,drift_deblur,drift_reduction_pct,acc_recovery_pct
hrnet32,PCA11,blur_2,2,33,0.9696969696969697,0.9393939393939394,0.6363636363636364,0.15643997490406036,0.19229263067245483,-22.917835284991423,-1000.000000000001
hrnet32,PCA11,blur_4,4,33,0.9696969696969697,0.696969696969697,0.5757575757575758,0.25142648816108704,0.3047052323818207,-21.19058521256454,-44.44444444444445
hrnet32,PCA11,blur_6,6,33,0.9696969696969697,0.5151515151515151,0.42424242424242425,0.35322317481040955,0.34827160835266113,1.4018237790898451,-19.999999999999982
hrnet32,PCA11,blur_8,8,33,0.9696969696969697,0.3939393939393939,0.36363636363636365,0.4238118827342987,0.39177414774894714,7.559423482573056,-5.263157894736837
hrnet32,PCA11,blur_10,10,33,0.9696969696969697,0.30303030303030304,0.24242424242424243,0.46231383085250854,0.4333418011665344,6.266745174495339,-9.090909090909081
hrnet32,PCA11,blur_12,12,33,0.9696969696969697,0.30303030303030304,0.3333333333333333,0.48939746618270874,0.4570377767086029,6.612148960743671,4.5454545454545405
