dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,resnet50,0,5-Cassia_siamea080.jpg,clean,clean,,0.00054168701171875,1.0,0.0,1.5844303615570514,0.0,0.0,0.0
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_2,gaussian_blur,2,0.0002593994140625,0.7143721283249191,0.006569862365722656,1.519136250332414,-0.06529411122463746,0.1136859580874443,0.012924497066260143
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_4,gaussian_blur,4,0.000237274169921875,0.7118617315188444,0.01137685775756836,1.5338944694882208,-0.05053589206883058,0.1008838638663292,0.010177553988600041
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_6,gaussian_blur,6,0.0001739501953125,0.7129923016527977,0.016788780689239502,1.554302073428009,-0.030128288129042335,0.08013389259576797,0.0064214407425500775
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_8,gaussian_blur,8,0.000193023681640625,0.7425761266361318,0.02146625518798828,1.5773208919207025,-0.007109469636348953,0.0447588786482811,0.0020033572178515535
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_10,gaussian_blur,10,0.000113677978515625,0.3107013908593684,0.025024831295013428,1.5304757988996371,-0.05395456265741427,0.08870352059602737,0.007868314566129853
WRD25,resnet50,0,5-Cassia_siamea080.jpg,blur_12,gaussian_blur,12,0.00011138916015625,0.30370359441909567,0.027750611305236816,1.5591896535002843,-0.025240708056767147,0.05840732902288437,0.0034114160835874707
WRD25,resnet50,0,5-Cassia_siamea080.jpg,defocus_3,defocus_blur,3,0.000235748291015625,0.7181175319209968,0.0074160099029541016,1.5244898253639152,-0.05994053619313622,0.10923368483781815,0.011931997903247782
WRD25,resnet50,0,5-Cassia_siamea080.jpg,defocus_5,defocus_blur,5,0.000215911865234375,0.703337706218131,0.012326657772064209,1.5288962977592246,-0.05553406379782677,0.10550113767385483,0.01113049005047767
WRD25,resnet50,0,5-Cassia_siamea080.jpg,defocus_8,defocus_blur,8,0.00018310546875,0.6978801585518516,0.0190848708152771,1.5503136744781487,-0.0341166870789027,0.08503109216690063,0.0072302866350959505
WRD25,resnet50,0,5-Cassia_siamea080.jpg,defocus_11,defocus_blur,11,0.000115966796875,0.3179824262879597,0.023930847644805908,1.5398411029181176,-0.044589258638933815,0.0799110010266304,0.006385768085078125
WRD25,resnet50,0,5-Cassia_siamea080.jpg,defocus_15,defocus_blur,15,0.000103759765625,0.26704067947582805,0.02844548225402832,1.5594666305485976,-0.024963731008453838,0.05800483748316765,0.0033645611714486906
WRD25,resnet50,0,5-Cassia_siamea080.jpg,resize_1_33,resize,1.33,0.000347137451171875,0.17434816128163536,0.0025576353073120117,1.5713627265696473,-0.013067634987404153,0.04011177644133568,0.001608954609279692
WRD25,resnet50,0,5-Cassia_siamea080.jpg,resize_1_67,resize,1.67,0.000322723388671875,0.20014670855993785,0.005319058895111084,1.5839108892747817,-0.0005194722822696729,0.02286391891539097,0.0005227587881695729
WRD25,resnet50,0,5-Cassia_siamea080.jpg,resize_2_0,resize,2.0,0.00026092529296875,0.19286074252098714,0.00886678695678711,1.5789002987329304,-0.0055300628241210514,0.026322804391384125,0.0006928900310270714
WRD25,resnet50,0,5-Cassia_siamea080.jpg,brightness_0_7,illumination,0.7,0.000666046142578125,0.9198502703341989,0.0019778013229370117,1.5805456495954482,-0.0038847119616032266,0.018625769764184952,0.00034691929930842635
WRD25,resnet50,0,5-Cassia_siamea080.jpg,brightness_0_85,illumination,0.85,0.000609588623046875,0.9394649562851521,0.0005828142166137695,1.58055976636526,-0.0038705951917914483,0.02012566290795803,0.0004050423074847577
WRD25,resnet50,0,5-Cassia_siamea080.jpg,brightness_1_15,illumination,1.15,0.000609588623046875,0.88890968964128,0.0014262795448303223,1.579454611491412,-0.004975750065639328,0.027061702683568,0.0007323357521338315
WRD25,resnet50,0,5-Cassia_siamea080.jpg,brightness_1_3,illumination,1.3,0.000586700439453125,0.8570849520234337,0.005713522434234619,1.58216588468212,-0.002264476874931365,0.012450058944523335,0.00015500396772210549
WRD25,resnet50,0,5-Cassia_siamea080.jpg,jpeg_10,jpeg,10,0.001782989501953125,0.7227031701958428,0.05612426996231079,1.56365591559624,-0.02077444596081146,0.05308151617646217,0.0028176473595920154
WRD25,resnet50,0,5-Cassia_siamea080.jpg,jpeg_20,jpeg,20,0.001369476318359375,0.8364322291712697,0.01632106304168701,1.5829165733691697,-0.001513788187881726,0.01059222687035799,0.00011219527007313383
WRD25,resnet50,0,5-Cassia_siamea080.jpg,jpeg_30,jpeg,30,0.001081085205078125,0.8638986799219702,0.006421029567718506,1.5769109459364685,-0.007519415620582892,0.028087472543120384,0.0007889061138605415
WRD25,resnet50,0,5-Cassia_siamea080.jpg,jpeg_50,jpeg,50,0.000803375244140625,0.9324799074087062,0.0022101402282714844,1.583306015813944,-0.00112434574310738,0.009077658876776695,8.240389068312273e-05
WRD25,resnet50,0,5-Cassia_siamea080.jpg,jpeg_70,jpeg,70,0.000708770751953125,0.9344927236263754,0.0011531710624694824,1.5830069278346655,-0.0014234337223859583,0.01132943294942379,0.00012835605095548944
WRD25,resnet50,0,5-Cassia_siamea080.jpg,color_shift_-45,color_shift,-45,0.0006103515625,0.858130334713656,0.012572884559631348,1.5725926265217636,-0.011837735035287844,0.038241539150476456,0.0014624153165974235
