dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
DTSR14,resnet50,0,brzoza1_7_003.jpg,clean,clean,,0.000518035888671875,1.0,5.960464477539063e-08,1.1286041584107736,0.0,0.0,0.0
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_2,gaussian_blur,2,0.001116943359375,0.30501231839132364,0.017276883125305176,1.5136767821901365,0.3850726237793629,0.1752164512872696,0.030700804801704118
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_4,gaussian_blur,4,0.00086669921875,0.30877065250366065,0.02248704433441162,1.438710941451006,0.3101067830402324,0.1270695924758911,0.016146681331989043
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_6,gaussian_blur,6,0.000970458984375,0.3126294749978418,0.02233189344406128,1.4795055841672666,0.3509014257564931,0.15077902376651764,0.02273431400798409
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_8,gaussian_blur,8,0.001076507568359375,0.2975889102458737,0.021097183227539062,1.5510993626533152,0.4224952042425416,0.2372349351644516,0.056280414462481554
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_10,gaussian_blur,10,0.001068878173828125,0.2922983199338778,0.020058751106262207,1.4952964888546654,0.3666923304438918,0.2622244656085968,0.06876167036371417
DTSR14,resnet50,0,brzoza1_7_003.jpg,blur_12,gaussian_blur,12,0.001128387451171875,0.2858550218335238,0.019628047943115234,1.5076589724351317,0.37905481402435814,0.2830865979194641,0.08013802192161634
DTSR14,resnet50,0,brzoza1_7_003.jpg,defocus_3,defocus_blur,3,0.00103759765625,0.30165945029596997,0.019448161125183105,1.5108327402471766,0.38222858183640307,0.17450205981731415,0.030450968880485485
DTSR14,resnet50,0,brzoza1_7_003.jpg,defocus_5,defocus_blur,5,0.000913238525390625,0.31344160127859727,0.022518396377563477,1.467784728616858,0.3391805702060844,0.14734645187854767,0.021710976881197164
DTSR14,resnet50,0,brzoza1_7_003.jpg,defocus_8,defocus_blur,8,0.000954437255859375,0.30450116113137704,0.021667897701263428,1.5122334901212495,0.383629331710476,0.1758853942155838,0.03093567189837132
