dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
PCA11,clean,0,swin_tiny,0.9294117647058823,0.005469417107596291,0.9294117647058823,0.0
PCA11,gaussian_blur,2,swin_tiny,0.7637795275590551,0.0,0.9294117647058823,0.16563223714682718
PCA11,gaussian_blur,4,swin_tiny,0.5094951366373321,0.0,0.9294117647058823,0.4199166280685501
PCA11,gaussian_blur,6,swin_tiny,0.37480314960629924,0.0,0.9294117647058823,0.554608615099583
PCA11,gaussian_blur,8,swin_tiny,0.28976377952755905,0.0,0.9294117647058823,0.6396479851783232
PCA11,gaussian_blur,10,swin_tiny,0.23584993052339046,0.0,0.9294117647058823,0.6935618341824918
PCA11,gaussian_blur,12,swin_tiny,0.20138953219082908,0.0,0.9294117647058823,0.7280222325150532
PCA11,defocus_blur,3,swin_tiny,0.8080592867068087,0.0,0.9294117647058823,0.12135247799907356
PCA11,defocus_blur,5,swin_tiny,0.6404817044928207,0.0,0.9294117647058823,0.28893006021306156
PCA11,defocus_blur,8,swin_tiny,0.4855951829550718,0.0,0.9294117647058823,0.44381658175081046
PCA11,defocus_blur,11,swin_tiny,0.38777211672070405,0.0,0.9294117647058823,0.5416396479851782
PCA11,defocus_blur,15,swin_tiny,0.29735988883742476,0.0,0.9294117647058823,0.6320518758684575
PCA11,resize,1.33,swin_tiny,0.9184807781380269,0.0,0.9294117647058823,0.010930986567855405
PCA11,resize,1.67,swin_tiny,0.8839277443260769,0.0,0.9294117647058823,0.04548402037980537
PCA11,resize,2.0,swin_tiny,0.7618341824918944,0.0,0.9294117647058823,0.16757758221398789
PCA11,illumination,0.7,swin_tiny,0.9615562760537286,0.0,0.9294117647058823,-0.03214451134784635
PCA11,illumination,0.85,swin_tiny,0.9624826308476147,0.0,0.9294117647058823,-0.03307086614173238
PCA11,illumination,1.15,swin_tiny,0.9600741083835109,0.0,0.9294117647058823,-0.030662343677628656
PCA11,illumination,1.3,swin_tiny,0.9481241315423807,0.0,0.9294117647058823,-0.018712366836498462
PCA11,jpeg,10,swin_tiny,0.6598425196850394,0.0,0.9294117647058823,0.2695692450208429
PCA11,jpeg,20,swin_tiny,0.7899027327466419,0.0,0.9294117647058823,0.13950903195924036
PCA11,jpeg,30,swin_tiny,0.8326076887447893,0.0,0.9294117647058823,0.09680407596109297
PCA11,jpeg,50,swin_tiny,0.8703103288559518,0.0,0.9294117647058823,0.05910143584993044
PCA11,jpeg,70,swin_tiny,0.8930060213061602,0.0,0.9294117647058823,0.036405743399722024
PCA11,red_channel_shift,-45,swin_tiny,0.9521074571560908,0.0,0.9294117647058823,-0.022695692450208527
PCA11,red_channel_shift,-30,swin_tiny,0.9597035664659564,0.0,0.9294117647058823,-0.030291801760074177
PCA11,red_channel_shift,30,swin_tiny,0.9574803149606299,0.0,0.9294117647058823,-0.028068550254747637
PCA11,red_channel_shift,45,swin_tiny,0.943584993052339,0.0,0.9294117647058823,-0.014173228346456734
PCA11,green_channel_shift,-45,swin_tiny,0.9185734136174155,0.0,0.9294117647058823,0.010838351088466758
PCA11,green_channel_shift,-30,swin_tiny,0.9433070866141732,0.0,0.9294117647058823,-0.013895321908290903
PCA11,green_channel_shift,30,swin_tiny,0.9477535896248263,0.0,0.9294117647058823,-0.018341824918943983
PCA11,green_channel_shift,45,swin_tiny,0.9406206577119036,0.0,0.9294117647058823,-0.011208893006021348
PCA11,blue_channel_shift,-45,swin_tiny,0.9363594256600278,0.0,0.9294117647058823,-0.0069476609541455625
PCA11,blue_channel_shift,-30,swin_tiny,0.951829550717925,0.0,0.9294117647058823,-0.022417786012042695
PCA11,blue_channel_shift,30,swin_tiny,0.9572950440018527,0.0,0.9294117647058823,-0.027883279295970453
PCA11,blue_channel_shift,45,swin_tiny,0.9515516442797591,0.0,0.9294117647058823,-0.022139879573876864
PCA11,gaussian_noise,0.02,swin_tiny,0.937007874015748,0.0,0.9294117647058823,-0.007596109309865762
PCA11,gaussian_noise,0.05,swin_tiny,0.908105604446503,0.0,0.9294117647058823,0.02130616025937926
PCA11,gaussian_noise,0.1,swin_tiny,0.8522464103751737,0.0,0.9294117647058823,0.07716535433070859
PCA11,shot_noise,60,swin_tiny,0.8252894858730894,0.0,0.9294117647058823,0.1041222788327929
PCA11,shot_noise,30,swin_tiny,0.7727651690597499,0.0,0.9294117647058823,0.15664659564613237
PCA11,shot_noise,15,swin_tiny,0.648633626679018,0.0,0.9294117647058823,0.28077813802686424
PCA11,impulse_noise,0.01,swin_tiny,0.9031959240389069,0.0,0.9294117647058823,0.026215840666975354
PCA11,impulse_noise,0.03,swin_tiny,0.8219546086150996,0.0,0.9294117647058823,0.10745715609078266
PCA11,impulse_noise,0.05,swin_tiny,0.748772579898101,0.0,0.9294117647058823,0.1806391848077813
PCA11,motion_blur,5,swin_tiny,0.8650301065308013,0.0,0.9294117647058823,0.06438165817508101
PCA11,motion_blur,9,swin_tiny,0.7209819360815192,0.0,0.9294117647058823,0.2084298286243631
PCA11,motion_blur,15,swin_tiny,0.5183881426586383,0.0,0.9294117647058823,0.41102362204724396
PCA11,zoom_blur,1.05,swin_tiny,0.7257989810097267,0.0,0.9294117647058823,0.20361278369615554
PCA11,zoom_blur,1.1,swin_tiny,0.4793886058360352,0.0,0.9294117647058823,0.45002315886984706
PCA11,zoom_blur,1.2,swin_tiny,0.37999073645206116,0.0,0.9294117647058823,0.5494210282538211
PCA11,contrast,0.5,swin_tiny,0.9437702640111163,0.0,0.9294117647058823,-0.01435849930523403
PCA11,contrast,0.75,swin_tiny,0.9595182955071793,0.0,0.9294117647058823,-0.030106530801296993
PCA11,contrast,1.25,swin_tiny,0.9591477535896248,0.0,0.9294117647058823,-0.029735988883742515
PCA11,contrast,1.5,swin_tiny,0.9554423344140806,0.0,0.9294117647058823,-0.02603056970819828
PCA11,pixelate,0.5,swin_tiny,0.5133858267716536,0.0,0.9294117647058823,0.4160259379342287
PCA11,pixelate,0.33,swin_tiny,0.46716072255673924,0.0,0.9294117647058823,0.46225104214914303
PCA11,pixelate,0.25,swin_tiny,0.07197776748494673,0.0,0.9294117647058823,0.8574339972209355
PCA11,scratch,mild,swin_tiny,0.9167207040296433,0.0,0.9294117647058823,0.01269106067623893
PCA11,scratch,moderate,swin_tiny,0.8128763316350162,0.0,0.9294117647058823,0.11653543307086611
PCA11,scratch,severe,swin_tiny,0.6442797591477536,0.0,0.9294117647058823,0.2851320055581287
PCA11,rotation,45,swin_tiny,0.7351551644279759,0.0,0.9294117647058823,0.19425660027790637
PCA11,rotation,90,swin_tiny,0.9198703103288559,0.0,0.9294117647058823,0.00954145437702636
PCA11,rotation,135,swin_tiny,0.7245947197776749,0.0,0.9294117647058823,0.2048170449282074
PCA11,rotation,180,swin_tiny,0.9595182955071793,0.0,0.9294117647058823,-0.030106530801296993
PCA11,compound,mild,swin_tiny,0.4414080592867068,0.0,0.9294117647058823,0.4880037054191755
