dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
DTSR14,zoom_blur,1.2,resnet50,0.5666629226103561,0.0,0.9734980348119034,0.40683511220154733
DTSR14,contrast,0.5,resnet50,0.9299112658654386,0.0,0.9734980348119034,0.04358676894646485
DTSR14,contrast,0.75,resnet50,0.9777603055149949,0.0,0.9734980348119034,-0.004262270703091486
DTSR14,contrast,1.25,resnet50,0.9871953274177243,0.0,0.9734980348119034,-0.013697292605820865
DTSR14,contrast,1.5,resnet50,0.9813545995731776,0.0,0.9734980348119034,-0.007856564761274165
DTSR14,pixelate,0.5,resnet50,0.7558126474222172,0.0,0.9734980348119034,0.21768538738968624
DTSR14,pixelate,0.33,resnet50,0.5973267437942267,0.0,0.9734980348119034,0.37617129101767677
DTSR14,pixelate,0.25,resnet50,0.2617095361114231,0.0,0.9734980348119034,0.7117884987004803
DTSR14,scratch,mild,resnet50,0.9030663821183871,0.0,0.9734980348119034,0.07043165269351637
DTSR14,scratch,moderate,resnet50,0.6031674716387735,0.0,0.9734980348119034,0.37033056317312996
DTSR14,scratch,severe,resnet50,0.3730203302257666,0.0,0.9734980348119034,0.6004777045861369
DTSR14,rotation,45,resnet50,0.4205324048073683,0.0,0.9734980348119034,0.5529656300045351
DTSR14,rotation,90,resnet50,0.8782432887790632,0.0,0.9734980348119034,0.09525474603284023
DTSR14,rotation,135,resnet50,0.4128945299337302,0.0,0.9734980348119034,0.5606035048781732
DTSR14,rotation,180,resnet50,0.9812422778838594,0.0,0.9734980348119034,-0.007744243071955981
DTSR14,compound,mild,resnet50,0.39323823430304394,0.0,0.9734980348119034,0.5802598005088595
DTSR14,compound,moderate,resnet50,0.2855217342468831,0.0,0.9734980348119034,0.6879763005650203
DTSR14,compound,severe,resnet50,0.044591710659328314,0.0,0.9734980348119034,0.9289063241525751
DTSR14,compound_optical,mild,resnet50,0.7125687970347074,0.0,0.9734980348119034,0.260929237777196
DTSR14,compound_optical,moderate,resnet50,0.21520835673368527,0.0,0.9734980348119034,0.7582896780782182
DTSR14,compound_optical,severe,resnet50,0.08289340671683702,0.0,0.9734980348119034,0.8906046280950665
DTSR14,compound_digital,mild,resnet50,0.9175558800404358,0.0,0.9734980348119034,0.05594215477146769
DTSR14,compound_digital,moderate,resnet50,0.3888576884196338,0.0,0.9734980348119034,0.5846403463922696
DTSR14,compound_digital,severe,resnet50,0.229136246209143,0.0,0.9734980348119034,0.7443617886027605
DTSR14,compound_field,mild,resnet50,0.8645400426822419,0.0,0.9734980348119034,0.10895799212966151
DTSR14,compound_field,moderate,resnet50,0.49444007637874876,0.0,0.9734980348119034,0.4790579584331547
DTSR14,compound_field,severe,resnet50,0.2509266539368752,0.0,0.9734980348119034,0.7225713808750283
