dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
DTSR14,green_channel_shift,30,efficientnet_b3,0.963158485903628,0.0,0.9667602470522179,0.0036017611485898993
DTSR14,green_channel_shift,45,efficientnet_b3,0.923059642817028,0.0,0.9667602470522179,0.043700604235189844
DTSR14,blue_channel_shift,-45,efficientnet_b3,0.9725935078063574,0.0,0.9667602470522179,-0.005833260754139591
DTSR14,blue_channel_shift,-30,efficientnet_b3,0.9782095922722678,0.0,0.9667602470522179,-0.011449345220049922
DTSR14,blue_channel_shift,30,efficientnet_b3,0.9733797596315849,0.0,0.9667602470522179,-0.006619512579366993
DTSR14,blue_channel_shift,45,efficientnet_b3,0.9378861058070314,0.0,0.9667602470522179,0.028874141245186502
DTSR14,gaussian_noise,0.02,efficientnet_b3,0.7974839941592722,0.0,0.9667602470522179,0.16927625289294568
DTSR14,gaussian_noise,0.05,efficientnet_b3,0.6412445243176458,0.0,0.9667602470522179,0.3255157227345721
DTSR14,gaussian_noise,0.1,efficientnet_b3,0.4795012916994272,0.0,0.9667602470522179,0.4872589553527907
DTSR14,shot_noise,60,efficientnet_b3,0.5318431989217118,0.0,0.9667602470522179,0.434917048130506
DTSR14,shot_noise,30,efficientnet_b3,0.2554195215096035,0.0,0.9667602470522179,0.7113407255426143
DTSR14,shot_noise,15,efficientnet_b3,0.22688981242277884,0.0,0.9667602470522179,0.739870434629439
DTSR14,impulse_noise,0.01,efficientnet_b3,0.8289340671683703,0.0,0.9667602470522179,0.1378261798838476
DTSR14,impulse_noise,0.03,efficientnet_b3,0.6838144445692463,0.0,0.9667602470522179,0.2829458024829715
DTSR14,impulse_noise,0.05,efficientnet_b3,0.518926204650118,0.0,0.9667602470522179,0.4478340424020999
DTSR14,motion_blur,5,efficientnet_b3,0.9765247669324947,0.0,0.9667602470522179,-0.009764519880276823
DTSR14,motion_blur,9,efficientnet_b3,0.9102549702347523,0.0,0.9667602470522179,0.05650527681746553
DTSR14,motion_blur,15,efficientnet_b3,0.6152982140851398,0.0,0.9667602470522179,0.351462032967078
DTSR14,zoom_blur,1.05,efficientnet_b3,0.8736380995170168,0.0,0.9667602470522179,0.0931221475352011
DTSR14,zoom_blur,1.1,efficientnet_b3,0.653262945074694,0.0,0.9667602470522179,0.3134973019775239
DTSR14,zoom_blur,1.2,efficientnet_b3,0.4664719757385151,0.0,0.9667602470522179,0.5002882713137027
DTSR14,contrast,0.5,efficientnet_b3,0.9329439514770302,0.0,0.9667602470522179,0.033816295575187616
DTSR14,contrast,0.75,efficientnet_b3,0.9743906548354487,0.0,0.9667602470522179,-0.007630407783230875
DTSR14,contrast,1.25,efficientnet_b3,0.9841626418061328,0.0,0.9667602470522179,-0.017402394753914918
DTSR14,contrast,1.5,efficientnet_b3,0.9803437043693137,0.0,0.9667602470522179,-0.01358345731709587
DTSR14,pixelate,0.5,efficientnet_b3,0.8697068403908795,0.0,0.9667602470522179,0.09705340666133833
DTSR14,pixelate,0.33,efficientnet_b3,0.5455464450185331,0.0,0.9667602470522179,0.42121380203368475
DTSR14,pixelate,0.25,efficientnet_b3,0.437156014826463,0.0,0.9667602470522179,0.5296042322257548
DTSR14,scratch,mild,efficientnet_b3,0.7442435134224419,0.0,0.9667602470522179,0.22251673362977598
DTSR14,scratch,moderate,efficientnet_b3,0.5413905425137594,0.0,0.9667602470522179,0.42536970453845846
DTSR14,scratch,severe,efficientnet_b3,0.3167471638773447,0.0,0.9667602470522179,0.6500130831748732
DTSR14,rotation,45,efficientnet_b3,0.6385488037740088,0.0,0.9667602470522179,0.32821144327820906
DTSR14,rotation,90,efficientnet_b3,0.8691452319442884,0.0,0.9667602470522179,0.09761501510792947
DTSR14,rotation,135,efficientnet_b3,0.5973267437942267,0.0,0.9667602470522179,0.3694335032579912
DTSR14,rotation,180,efficientnet_b3,0.9760754801752218,0.0,0.9667602470522179,-0.009315233123003974
DTSR14,compound,mild,efficientnet_b3,0.505447601931933,0.0,0.9667602470522179,0.4613126451202848
DTSR14,compound,moderate,efficientnet_b3,0.2813658317421094,0.0,0.9667602470522179,0.6853944153101085
DTSR14,compound,severe,efficientnet_b3,0.06065371223183197,0.0,0.9667602470522179,0.9061065348203858
DTSR14,compound_optical,mild,efficientnet_b3,0.9312591261372571,0.0,0.9667602470522179,0.035501120914960715
DTSR14,compound_optical,moderate,efficientnet_b3,0.34662473323598786,0.0,0.9667602470522179,0.62013551381623
DTSR14,compound_optical,severe,efficientnet_b3,0.10794114343479726,0.0,0.9667602470522179,0.8588191036174206
DTSR14,compound_digital,mild,efficientnet_b3,0.9442884420981692,0.0,0.9667602470522179,0.022471804954048658
DTSR14,compound_digital,moderate,efficientnet_b3,0.6740424575985623,0.0,0.9667602470522179,0.29271778945365556
DTSR14,compound_digital,severe,efficientnet_b3,0.7284061552285747,0.0,0.9667602470522179,0.2383540918236432
DTSR14,compound_field,mild,efficientnet_b3,0.8112995619454116,0.0,0.9667602470522179,0.15546068510680622
DTSR14,compound_field,moderate,efficientnet_b3,0.5579018308435358,0.0,0.9667602470522179,0.408858416208682
DTSR14,compound_field,severe,efficientnet_b3,0.25452094799505787,0.0,0.9667602470522179,0.71223929905716
