dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
PCA11,clean,0,resnet50,0.9106067623899954,0.007294124941187391,0.9106067623899954,0.0
PCA11,gaussian_blur,2,resnet50,0.7307086614173228,0.0,0.9106067623899954,0.17989810097267256
PCA11,gaussian_blur,4,resnet50,0.4566929133858268,0.0,0.9106067623899954,0.4539138490041686
PCA11,gaussian_blur,6,resnet50,0.3194071329319129,0.0,0.9106067623899954,0.5911996294580825
PCA11,gaussian_blur,8,resnet50,0.23520148216767023,0.0,0.9106067623899954,0.6754052802223252
PCA11,gaussian_blur,10,resnet50,0.1906438165817508,0.0,0.9106067623899954,0.7199629458082446
PCA11,gaussian_blur,12,resnet50,0.16220472440944883,0.0,0.9106067623899954,0.7484020379805465
PCA11,defocus_blur,3,resnet50,0.7883279295970357,0.0,0.9106067623899954,0.1222788327929597
PCA11,defocus_blur,5,resnet50,0.6104678091709125,0.0,0.9106067623899954,0.3001389532190829
PCA11,defocus_blur,8,resnet50,0.4377952755905512,0.0,0.9106067623899954,0.4728114867994442
PCA11,defocus_blur,11,resnet50,0.2776285317276517,0.0,0.9106067623899954,0.6329782306623437
PCA11,defocus_blur,15,resnet50,0.20064844835572024,0.0,0.9106067623899954,0.7099583140342751
PCA11,resize,1.33,resnet50,0.9035664659564613,0.0,0.9106067623899954,0.007040296433534099
PCA11,resize,1.67,resnet50,0.7669291338582677,0.0,0.9106067623899954,0.14367762853172772
PCA11,resize,2.0,resnet50,0.600463177396943,0.0,0.9106067623899954,0.3101435849930524
PCA11,illumination,0.7,resnet50,0.943121815655396,0.0,0.9106067623899954,-0.032515053265400606
PCA11,illumination,0.85,resnet50,0.9478462251042149,0.0,0.9106067623899954,-0.03723946271421952
PCA11,illumination,1.15,resnet50,0.9469198703103289,0.0,0.9106067623899954,-0.03631310792033349
PCA11,illumination,1.3,resnet50,0.9333950903195924,0.0,0.9106067623899954,-0.022788327929597063
PCA11,jpeg,10,resnet50,0.6502084298286244,0.0,0.9106067623899954,0.260398332561371
PCA11,jpeg,20,resnet50,0.7856415006947661,0.0,0.9106067623899954,0.12496526169522926
PCA11,jpeg,30,resnet50,0.8321445113478462,0.0,0.9106067623899954,0.07846225104214921
PCA11,jpeg,50,resnet50,0.8688281611857341,0.0,0.9106067623899954,0.041778601204261245
PCA11,jpeg,70,resnet50,0.8914312181565539,0.0,0.9106067623899954,0.019175544233441477
PCA11,red_channel_shift,-45,resnet50,0.9268179712830014,0.0,0.9106067623899954,-0.01621120889300598
PCA11,red_channel_shift,-30,resnet50,0.9391384900416859,0.0,0.9106067623899954,-0.02853172765169054
PCA11,red_channel_shift,30,resnet50,0.933024548402038,0.0,0.9106067623899954,-0.022417786012042584
PCA11,red_channel_shift,45,resnet50,0.9161648911533117,0.0,0.9106067623899954,-0.005558128763316295
PCA11,green_channel_shift,-45,resnet50,0.8321445113478462,0.0,0.9106067623899954,0.07846225104214921
PCA11,green_channel_shift,-30,resnet50,0.887447892542844,0.0,0.9106067623899954,0.02315886984715143
PCA11,green_channel_shift,30,resnet50,0.9102362204724409,0.0,0.9106067623899954,0.00037054191755447885
PCA11,green_channel_shift,45,resnet50,0.897545159796202,0.0,0.9106067623899954,0.013061602593793409
PCA11,blue_channel_shift,-45,resnet50,0.873552570634553,0.0,0.9106067623899954,0.037054191755442334
PCA11,blue_channel_shift,-30,resnet50,0.917276516905975,0.0,0.9106067623899954,-0.00666975451597962
PCA11,blue_channel_shift,30,resnet50,0.9286706808707735,0.0,0.9106067623899954,-0.01806391848077815
PCA11,blue_channel_shift,45,resnet50,0.8977304307549792,0.0,0.9106067623899954,0.012876331635016225
PCA11,gaussian_noise,0.02,resnet50,0.901991662806855,0.0,0.9106067623899954,0.008615099583140329
PCA11,gaussian_noise,0.05,resnet50,0.8471514590088004,0.0,0.9106067623899954,0.06345530338119498
PCA11,gaussian_noise,0.1,resnet50,0.72292728114868,0.0,0.9106067623899954,0.1876794812413154
PCA11,shot_noise,60,resnet50,0.7143121815655396,0.0,0.9106067623899954,0.19629458082445583
PCA11,shot_noise,30,resnet50,0.6256600277906438,0.0,0.9106067623899954,0.2849467345993516
PCA11,shot_noise,15,resnet50,0.5359888837424733,0.0,0.9106067623899954,0.37461787864752205
PCA11,impulse_noise,0.01,resnet50,0.37378415933302456,0.0,0.9106067623899954,0.5368226030569708
PCA11,impulse_noise,0.03,resnet50,0.22593793422880964,0.0,0.9106067623899954,0.6846688281611857
PCA11,impulse_noise,0.05,resnet50,0.1790643816581751,0.0,0.9106067623899954,0.7315423807318203
PCA11,motion_blur,5,resnet50,0.8256600277906438,0.0,0.9106067623899954,0.08494673459935154
PCA11,motion_blur,9,resnet50,0.698471514590088,0.0,0.9106067623899954,0.21213524779990733
PCA11,motion_blur,15,resnet50,0.40222325150532656,0.0,0.9106067623899954,0.5083835108846688
PCA11,zoom_blur,1.05,resnet50,0.8220472440944881,0.0,0.9106067623899954,0.08855951829550723
PCA11,zoom_blur,1.1,resnet50,0.4818897637795276,0.0,0.9106067623899954,0.4287169986104678
PCA11,zoom_blur,1.2,resnet50,0.36137100509495135,0.0,0.9106067623899954,0.549235757295044
PCA11,contrast,0.5,resnet50,0.8968040759610931,0.0,0.9106067623899954,0.013802686428902255
PCA11,contrast,0.75,resnet50,0.9404353867531264,0.0,0.9106067623899954,-0.02982862436313105
PCA11,contrast,1.25,resnet50,0.9485873089393237,0.0,0.9106067623899954,-0.037980546549328364
PCA11,contrast,1.5,resnet50,0.9403427512737378,0.0,0.9106067623899954,-0.029735988883742404
PCA11,pixelate,0.5,resnet50,0.3224641037517369,0.0,0.9106067623899954,0.5881426586382585
PCA11,pixelate,0.33,resnet50,0.30069476609541457,0.0,0.9106067623899954,0.6099119962945808
PCA11,pixelate,0.25,resnet50,0.08485409911996294,0.0,0.9106067623899954,0.8257526632700325
PCA11,scratch,mild,resnet50,0.9074571560907828,0.0,0.9106067623899954,0.0031496062992125706
PCA11,scratch,moderate,resnet50,0.7852709587772116,0.0,0.9106067623899954,0.12533580361278374
PCA11,scratch,severe,resnet50,0.5437702640111163,0.0,0.9106067623899954,0.3668364983788791
PCA11,rotation,45,resnet50,0.6027790643816582,0.0,0.9106067623899954,0.3078276980083372
PCA11,rotation,90,resnet50,0.8934691987031033,0.0,0.9106067623899954,0.01713756368689212
PCA11,rotation,135,resnet50,0.5748031496062992,0.0,0.9106067623899954,0.3358036127836962
PCA11,rotation,180,resnet50,0.9483094025011579,0.0,0.9106067623899954,-0.03770264011116253
PCA11,compound,mild,resnet50,0.3808244557665586,0.0,0.9106067623899954,0.5297823066234368
PCA11,compound,moderate,resnet50,0.15970356646595646,0.0,0.9106067623899954,0.7509031959240389
PCA11,compound,severe,resnet50,0.06012042612320519,0.0,0.9106067623899954,0.8504863362667902
PCA11,compound_optical,mild,resnet50,0.729967577582214,0.0,0.9106067623899954,0.1806391848077814
PCA11,compound_optical,moderate,resnet50,0.41815655396016677,0.0,0.9106067623899954,0.4924502084298286
PCA11,compound_optical,severe,resnet50,0.21185734136174156,0.0,0.9106067623899954,0.6987494210282539
PCA11,compound_digital,mild,resnet50,0.5827698008337193,0.0,0.9106067623899954,0.32783696155627606
PCA11,compound_digital,moderate,resnet50,0.314219546086151,0.0,0.9106067623899954,0.5963872163038444
PCA11,compound_digital,severe,resnet50,0.22010189902732746,0.0,0.9106067623899954,0.6905048633626679
PCA11,compound_field,mild,resnet50,0.71162575266327,0.0,0.9106067623899954,0.1989810097267254
PCA11,compound_field,moderate,resnet50,0.3933302454840204,0.0,0.9106067623899954,0.517276516905975
PCA11,compound_field,severe,resnet50,0.30875405280222323,0.0,0.9106067623899954,0.6018527095877722
