dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
DTSR14,clean,0,mobilenetv3,0.9712521055586748,0.0020827891062315026,0.9712521055586748,0.0
DTSR14,gaussian_blur,2,mobilenetv3,0.7277322250926654,0.0,0.9712521055586748,0.24351988046600936
DTSR14,gaussian_blur,4,mobilenetv3,0.2001572503650455,0.0,0.9712521055586748,0.7710948551936293
DTSR14,gaussian_blur,6,mobilenetv3,0.10693024823093339,0.0,0.9712521055586748,0.8643218573277414
DTSR14,gaussian_blur,8,mobilenetv3,0.07772660900819948,0.0,0.9712521055586748,0.8935254965504753
DTSR14,gaussian_blur,10,mobilenetv3,0.08817252611479276,0.0,0.9712521055586748,0.883079579443882
DTSR14,gaussian_blur,12,mobilenetv3,0.1865663259575424,0.0,0.9712521055586748,0.7846857796011324
DTSR14,defocus_blur,3,mobilenetv3,0.7920925530719982,0.0,0.9712521055586748,0.1791595524866766
DTSR14,defocus_blur,5,mobilenetv3,0.4080646972930473,0.0,0.9712521055586748,0.5631874082656275
DTSR14,defocus_blur,8,mobilenetv3,0.19667527799618106,0.0,0.9712521055586748,0.7745768275624938
DTSR14,defocus_blur,11,mobilenetv3,0.1405144333370774,0.0,0.9712521055586748,0.8307376722215974
DTSR14,defocus_blur,15,mobilenetv3,0.09378861058070313,0.0,0.9712521055586748,0.8774634949779717
DTSR14,resize,1.33,mobilenetv3,0.8926204650117938,0.0,0.9712521055586748,0.07863164054688099
DTSR14,resize,1.67,mobilenetv3,0.7500842412669887,0.0,0.9712521055586748,0.2211678642916861
DTSR14,resize,2.0,mobilenetv3,0.6045153319105919,0.0,0.9712521055586748,0.3667367736480829
DTSR14,illumination,0.7,mobilenetv3,0.9667527799618106,0.0,0.9712521055586748,0.004499325596864168
DTSR14,illumination,0.85,mobilenetv3,0.9846119285634056,0.0,0.9712521055586748,-0.01335982300473082
DTSR14,illumination,1.15,mobilenetv3,0.9844996068740874,0.0,0.9712521055586748,-0.013247501315412635
DTSR14,illumination,1.3,mobilenetv3,0.9634954509715826,0.0,0.9712521055586748,0.007756654587092182
DTSR14,jpeg,10,mobilenetv3,0.3921150174098618,0.0,0.9712521055586748,0.5791370881488129
DTSR14,jpeg,20,mobilenetv3,0.877007750196563,0.0,0.9712521055586748,0.09424435536211184
DTSR14,jpeg,30,mobilenetv3,0.9446254071661238,0.0,0.9712521055586748,0.02662669839255105
