dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
PCA11,clean,0,dinov2_b,0.9126447429365447,0.005053517997956774,0.9126447429365447,0.0
PCA11,gaussian_blur,2,dinov2_b,0.8758684576192681,0.0,0.9126447429365447,0.036776285317276614
PCA11,gaussian_blur,4,dinov2_b,0.5530338119499768,0.0,0.9126447429365447,0.35961093098656793
PCA11,gaussian_blur,6,dinov2_b,0.41398795738767946,0.0,0.9126447429365447,0.4986567855488653
PCA11,gaussian_blur,8,dinov2_b,0.32125984251968503,0.0,0.9126447429365447,0.5913849004168596
PCA11,gaussian_blur,10,dinov2_b,0.23816581750810562,0.0,0.9126447429365447,0.6744789254284391
PCA11,gaussian_blur,12,dinov2_b,0.20074108383510886,0.0,0.9126447429365447,0.7119036591014358
PCA11,defocus_blur,3,dinov2_b,0.8283464566929134,0.0,0.9126447429365447,0.08429828624363134
PCA11,defocus_blur,5,dinov2_b,0.6132468735525707,0.0,0.9126447429365447,0.29939786938397406
PCA11,defocus_blur,8,dinov2_b,0.45446966188050025,0.0,0.9126447429365447,0.4581750810560445
PCA11,defocus_blur,11,dinov2_b,0.33756368689207966,0.0,0.9126447429365447,0.575081056044465
PCA11,defocus_blur,15,dinov2_b,0.22945808244557667,0.0,0.9126447429365447,0.6831866604909681
PCA11,resize,1.33,dinov2_b,0.9298749421028254,0.0,0.9126447429365447,-0.017230199166280658
PCA11,resize,1.67,dinov2_b,0.886243631310792,0.0,0.9126447429365447,0.02640111162575276
PCA11,resize,2.0,dinov2_b,0.8273274664196387,0.0,0.9126447429365447,0.08531727651690602
PCA11,illumination,0.7,dinov2_b,0.9499768411301528,0.0,0.9126447429365447,-0.037332098193608054
PCA11,illumination,0.85,dinov2_b,0.9506252894858731,0.0,0.9126447429365447,-0.037980546549328364
PCA11,illumination,1.15,dinov2_b,0.9520148216767021,0.0,0.9126447429365447,-0.03937007874015741
PCA11,illumination,1.3,dinov2_b,0.9471977767484947,0.0,0.9126447429365447,-0.03455303381194996
PCA11,jpeg,10,dinov2_b,0.6811486799444187,0.0,0.9126447429365447,0.231496062992126
PCA11,jpeg,20,dinov2_b,0.8549328392774432,0.0,0.9126447429365447,0.057711903659101504
PCA11,jpeg,30,dinov2_b,0.901991662806855,0.0,0.9126447429365447,0.010653080129689685
PCA11,jpeg,50,dinov2_b,0.9295970356646596,0.0,0.9126447429365447,-0.016952292728114826
PCA11,jpeg,70,dinov2_b,0.9423807318202871,0.0,0.9126447429365447,-0.029735988883742404
PCA11,red_channel_shift,-45,dinov2_b,0.9406206577119036,0.0,0.9126447429365447,-0.02797591477535888
PCA11,red_channel_shift,-30,dinov2_b,0.9478462251042149,0.0,0.9126447429365447,-0.03520148216767016
PCA11,red_channel_shift,30,dinov2_b,0.9502547475683186,0.0,0.9126447429365447,-0.037610004631773886
PCA11,red_channel_shift,45,dinov2_b,0.9438628994905048,0.0,0.9126447429365447,-0.031218156553960097
PCA11,green_channel_shift,-45,dinov2_b,0.9357109773043075,0.0,0.9126447429365447,-0.023066234367762783
PCA11,green_channel_shift,-30,dinov2_b,0.9502547475683186,0.0,0.9126447429365447,-0.037610004631773886
PCA11,green_channel_shift,30,dinov2_b,0.9423807318202871,0.0,0.9126447429365447,-0.029735988883742404
PCA11,green_channel_shift,45,dinov2_b,0.933024548402038,0.0,0.9126447429365447,-0.020379805465493228
PCA11,blue_channel_shift,-45,dinov2_b,0.9382121352477999,0.0,0.9126447429365447,-0.025567392311255155
PCA11,blue_channel_shift,-30,dinov2_b,0.9463640574339972,0.0,0.9126447429365447,-0.03371931449745247
PCA11,blue_channel_shift,30,dinov2_b,0.9434923575729505,0.0,0.9126447429365447,-0.03084761463640573
PCA11,blue_channel_shift,45,dinov2_b,0.9345993515516443,0.0,0.9126447429365447,-0.02195460861509957
PCA11,gaussian_noise,0.02,dinov2_b,0.9448818897637795,0.0,0.9126447429365447,-0.032237146827234775
PCA11,gaussian_noise,0.05,dinov2_b,0.8866141732283465,0.0,0.9126447429365447,0.02603056970819828
PCA11,gaussian_noise,0.1,dinov2_b,0.6967114404817045,0.0,0.9126447429365447,0.21593330245484021
PCA11,shot_noise,60,dinov2_b,0.7307086614173228,0.0,0.9126447429365447,0.18193608151922191
PCA11,shot_noise,30,dinov2_b,0.5524779990736453,0.0,0.9126447429365447,0.3601667438628995
PCA11,shot_noise,15,dinov2_b,0.36859657248726263,0.0,0.9126447429365447,0.5440481704492821
PCA11,impulse_noise,0.01,dinov2_b,0.7756368689207966,0.0,0.9126447429365447,0.1370078740157481
PCA11,impulse_noise,0.03,dinov2_b,0.508568781843446,0.0,0.9126447429365447,0.40407596109309873
PCA11,impulse_noise,0.05,dinov2_b,0.3948124131542381,0.0,0.9126447429365447,0.5178323297823066
PCA11,motion_blur,5,dinov2_b,0.8739231125521074,0.0,0.9126447429365447,0.03872163038443732
PCA11,motion_blur,9,dinov2_b,0.6613246873552571,0.0,0.9126447429365447,0.25132005558128767
PCA11,motion_blur,15,dinov2_b,0.4238999536822603,0.0,0.9126447429365447,0.48874478925428444
PCA11,zoom_blur,1.05,dinov2_b,0.7273737841593331,0.0,0.9126447429365447,0.18527095877721167
PCA11,zoom_blur,1.1,dinov2_b,0.5199629458082445,0.0,0.9126447429365447,0.3926817971283002
PCA11,zoom_blur,1.2,dinov2_b,0.3909217230199166,0.0,0.9126447429365447,0.5217230199166281
PCA11,contrast,0.5,dinov2_b,0.9353404353867532,0.0,0.9126447429365447,-0.022695692450208416
PCA11,contrast,0.75,dinov2_b,0.9480314960629921,0.0,0.9126447429365447,-0.035386753126447346
PCA11,contrast,1.25,dinov2_b,0.9477535896248263,0.0,0.9126447429365447,-0.035108846688281514
PCA11,contrast,1.5,dinov2_b,0.9437702640111163,0.0,0.9126447429365447,-0.03112552107457156
PCA11,pixelate,0.5,dinov2_b,0.8795738767948124,0.0,0.9126447429365447,0.03307086614173238
PCA11,pixelate,0.33,dinov2_b,0.7773043075497915,0.0,0.9126447429365447,0.13534043538675322
PCA11,pixelate,0.25,dinov2_b,0.6496526169522927,0.0,0.9126447429365447,0.26299212598425203
PCA11,scratch,mild,dinov2_b,0.8987494210282538,0.0,0.9126447429365447,0.013895321908290903
PCA11,scratch,moderate,dinov2_b,0.890226956924502,0.0,0.9126447429365447,0.022417786012042695
PCA11,scratch,severe,dinov2_b,0.9107920333487726,0.0,0.9126447429365447,0.0018527095877721722
PCA11,rotation,45,dinov2_b,0.8188050023158869,0.0,0.9126447429365447,0.09383974062065781
PCA11,rotation,90,dinov2_b,0.9351551644279759,0.0,0.9126447429365447,-0.02251042149143112
PCA11,rotation,135,dinov2_b,0.8184344603983326,0.0,0.9126447429365447,0.09421028253821218
PCA11,rotation,180,dinov2_b,0.952755905511811,0.0,0.9126447429365447,-0.04011116257526626
PCA11,compound,mild,dinov2_b,0.36905974988420565,0.0,0.9126447429365447,0.5435849930523391
PCA11,compound,moderate,dinov2_b,0.1570171375636869,0.0,0.9126447429365447,0.7556276053728579
PCA11,compound,severe,dinov2_b,0.13395090319592404,0.0,0.9126447429365447,0.7786938397406207
PCA11,compound_optical,mild,dinov2_b,0.7736915238536359,0.0,0.9126447429365447,0.1389532190829088
