dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
WRD25,clean,0,dinov2_b,0.9481481481481481,0.007550697421435216,0.9481481481481481,0.0
WRD25,gaussian_blur,2,dinov2_b,0.9295644114921223,0.0,0.9481481481481481,0.01858373665602575
WRD25,gaussian_blur,4,dinov2_b,0.5491195551436515,0.0,0.9481481481481481,0.39902859300449656
WRD25,gaussian_blur,6,dinov2_b,0.3438368860055607,0.0,0.9481481481481481,0.6043112621425873
WRD25,gaussian_blur,8,dinov2_b,0.22289156626506024,0.0,0.9481481481481481,0.7252565818830878
WRD25,gaussian_blur,10,dinov2_b,0.14318813716404077,0.0,0.9481481481481481,0.8049600109841073
WRD25,gaussian_blur,12,dinov2_b,0.1098239110287303,0.0,0.9481481481481481,0.8383242371194177
WRD25,defocus_blur,3,dinov2_b,0.8864689527340129,0.0,0.9481481481481481,0.061679195414135135
WRD25,defocus_blur,5,dinov2_b,0.7187210379981465,0.0,0.9481481481481481,0.2294271101500016
WRD25,defocus_blur,8,dinov2_b,0.5268767377201112,0.0,0.9481481481481481,0.42127141042803684
WRD25,defocus_blur,11,dinov2_b,0.32947173308619093,0.0,0.9481481481481481,0.6186764150619571
WRD25,defocus_blur,15,dinov2_b,0.1969416126042632,0.0,0.9481481481481481,0.7512065355438848
WRD25,resize,1.33,dinov2_b,0.9555143651529193,0.0,0.9481481481481481,-0.007366217004771247
WRD25,resize,1.67,dinov2_b,0.9295644114921223,0.0,0.9481481481481481,0.01858373665602575
WRD25,resize,2.0,dinov2_b,0.8790546802594995,0.0,0.9481481481481481,0.06909346788864856
WRD25,illumination,0.7,dinov2_b,0.9763670064874884,0.0,0.9481481481481481,-0.028218858339340347
WRD25,illumination,0.85,dinov2_b,0.9772937905468025,0.0,0.9481481481481481,-0.02914564239865447
WRD25,illumination,1.15,dinov2_b,0.9782205746061168,0.0,0.9481481481481481,-0.030072426457968704
WRD25,illumination,1.3,dinov2_b,0.974050046339203,0.0,0.9481481481481481,-0.02590189819105493
WRD25,jpeg,10,dinov2_b,0.8178869323447636,0.0,0.9481481481481481,0.13026121580338446
WRD25,jpeg,20,dinov2_b,0.9314179796107507,0.0,0.9481481481481481,0.016730168537397394
WRD25,jpeg,30,dinov2_b,0.9531974050046339,0.0,0.9481481481481481,-0.005049256856485829
WRD25,jpeg,50,dinov2_b,0.9596848934198332,0.0,0.9481481481481481,-0.011536745271685134
WRD25,jpeg,70,dinov2_b,0.964318813716404,0.0,0.9481481481481481,-0.01617066556825597
WRD25,red_channel_shift,-45,dinov2_b,0.9448563484708064,0.0,0.9481481481481481,0.0032917996773417224
WRD25,red_channel_shift,-30,dinov2_b,0.9555143651529193,0.0,0.9481481481481481,-0.007366217004771247
WRD25,red_channel_shift,30,dinov2_b,0.9564411492122336,0.0,0.9481481481481481,-0.008293001064085481
WRD25,red_channel_shift,45,dinov2_b,0.9457831325301205,0.0,0.9481481481481481,0.0023650156180275994
WRD25,green_channel_shift,-45,dinov2_b,0.9416126042632067,0.0,0.9481481481481481,0.006535543884941375
WRD25,green_channel_shift,-30,dinov2_b,0.9513438368860055,0.0,0.9481481481481481,-0.0031956887378574717
WRD25,green_channel_shift,30,dinov2_b,0.9490268767377201,0.0,0.9481481481481481,-0.0008787285895720531
WRD25,green_channel_shift,45,dinov2_b,0.9291010194624653,0.0,0.9481481481481481,0.019047128685682813
WRD25,blue_channel_shift,-45,dinov2_b,0.9633920296570899,0.0,0.9481481481481481,-0.015243881508941848
WRD25,blue_channel_shift,-30,dinov2_b,0.9703429101019463,0.0,0.9481481481481481,-0.022194761953798214
WRD25,blue_channel_shift,30,dinov2_b,0.9657089898053753,0.0,0.9481481481481481,-0.017560841657227266
WRD25,blue_channel_shift,45,dinov2_b,0.9601482854494903,0.0,0.9481481481481481,-0.012000137301342195
WRD25,gaussian_noise,0.02,dinov2_b,0.9698795180722891,0.0,0.9481481481481481,-0.021731369924141042
WRD25,gaussian_noise,0.05,dinov2_b,0.943002780352178,0.0,0.9481481481481481,0.005145367795970079
WRD25,gaussian_noise,0.1,dinov2_b,0.8646895273401297,0.0,0.9481481481481481,0.08345862080801836
WRD25,shot_noise,60,dinov2_b,0.8980537534754403,0.0,0.9481481481481481,0.05009439467270782
WRD25,shot_noise,30,dinov2_b,0.8123262279888785,0.0,0.9481481481481481,0.13582192015926953
WRD25,shot_noise,15,dinov2_b,0.6093605189990732,0.0,0.9481481481481481,0.3387876291490749
WRD25,impulse_noise,0.01,dinov2_b,0.8563484708063022,0.0,0.9481481481481481,0.09179967734184591
WRD25,impulse_noise,0.03,dinov2_b,0.6640407784986099,0.0,0.9481481481481481,0.2841073696495382
WRD25,impulse_noise,0.05,dinov2_b,0.536144578313253,0.0,0.9481481481481481,0.41200356983489506
WRD25,motion_blur,5,dinov2_b,0.9601482854494903,0.0,0.9481481481481481,-0.012000137301342195
WRD25,motion_blur,9,dinov2_b,0.8396663577386468,0.0,0.9481481481481481,0.10848179040950123
WRD25,motion_blur,15,dinov2_b,0.5922150139017609,0.0,0.9481481481481481,0.3559331342463872
WRD25,zoom_blur,1.05,dinov2_b,0.7701575532900834,0.0,0.9481481481481481,0.17799059485806468
WRD25,zoom_blur,1.1,dinov2_b,0.42771084337349397,0.0,0.9481481481481481,0.5204373047746541
WRD25,zoom_blur,1.2,dinov2_b,0.20389249304911955,0.0,0.9481481481481481,0.7442556550990285
WRD25,contrast,0.5,dinov2_b,0.9698795180722891,0.0,0.9481481481481481,-0.021731369924141042
WRD25,contrast,0.75,dinov2_b,0.9772937905468025,0.0,0.9481481481481481,-0.02914564239865447
WRD25,contrast,1.25,dinov2_b,0.9768303985171455,0.0,0.9481481481481481,-0.02868225036899741
WRD25,contrast,1.5,dinov2_b,0.974050046339203,0.0,0.9481481481481481,-0.02590189819105493
WRD25,pixelate,0.5,dinov2_b,0.9388322520852641,0.0,0.9481481481481481,0.009315896062883966
WRD25,pixelate,0.33,dinov2_b,0.7696941612604263,0.0,0.9481481481481481,0.17845398688772174
WRD25,pixelate,0.25,dinov2_b,0.607970342910102,0.0,0.9481481481481481,0.3401778052380461
WRD25,scratch,mild,dinov2_b,0.9443929564411492,0.0,0.9481481481481481,0.003755191706998895
WRD25,scratch,moderate,dinov2_b,0.9295644114921223,0.0,0.9481481481481481,0.01858373665602575
WRD25,scratch,severe,dinov2_b,0.9337349397590361,0.0,0.9481481481481481,0.014413208389111976
WRD25,rotation,45,dinov2_b,0.8697868396663577,0.0,0.9481481481481481,0.07836130848179035
WRD25,rotation,90,dinov2_b,0.9476367006487488,0.0,0.9481481481481481,0.0005114474993992424
WRD25,rotation,135,dinov2_b,0.8151065801668211,0.0,0.9481481481481481,0.13304156798132694
WRD25,rotation,180,dinov2_b,0.9615384615384616,0.0,0.9481481481481481,-0.01339031339031349
WRD25,compound,mild,dinov2_b,0.3132530120481928,0.0,0.9481481481481481,0.6348951360999553
WRD25,compound,moderate,dinov2_b,0.09314179796107507,0.0,0.9481481481481481,0.855006350187073
WRD25,compound,severe,dinov2_b,0.057460611677479144,0.0,0.9481481481481481,0.8906875364706689
WRD25,compound_optical,mild,dinov2_b,0.860982391102873,0.0,0.9481481481481481,0.08716575704527507
WRD25,compound_optical,moderate,dinov2_b,0.47914735866543096,0.0,0.9481481481481481,0.4690007894827171
WRD25,compound_optical,severe,dinov2_b,0.1334569045412419,0.0,0.9481481481481481,0.8146912436069061
WRD25,compound_digital,mild,dinov2_b,0.938368860055607,0.0,0.9481481481481481,0.009779288092541027
WRD25,compound_digital,moderate,dinov2_b,0.6570898980537535,0.0,0.9481481481481481,0.29105825009439457
WRD25,compound_digital,severe,dinov2_b,0.571825764596849,0.0,0.9481481481481481,0.3763223835512991
WRD25,compound_field,mild,dinov2_b,0.7126969416126042,0.0,0.9481481481481481,0.23545120653554386
WRD25,compound_field,moderate,dinov2_b,0.448563484708063,0.0,0.9481481481481481,0.49958466344008506
WRD25,compound_field,severe,dinov2_b,0.21686746987951808,0.0,0.9481481481481481,0.73128067826863
