backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
resnet50,DTSR14,blur_2,0.19254335761070251,320.2857051729527,0.15475600957870483,0.15475600957870483,0.26990901943165224
resnet50,DTSR14,blur_4,0.3957391679286957,1484.356109769074,0.24101512134075165,0.24101512134075165,0.7080759294619792
resnet50,DTSR14,blur_6,0.5218406319618225,2945.964390958722,0.3075670599937439,0.3075670599937439,0.8627428956531507
resnet50,DTSR14,blur_8,0.5833323001861572,3560.5402417218893,0.35028427839279175,0.35028427839279175,0.8826238346624733
resnet50,DTSR14,blur_10,0.6102260947227478,3419.5686577864262,0.36377525329589844,0.36377525329589844,0.8901493878467932
resnet50,DTSR14,blur_12,0.6240928173065186,3085.7084674294492,0.36718881130218506,0.36718881130218506,0.8668987981579244
resnet50,DTSR14,defocus_3,0.15675656497478485,280.83623210403005,0.13844431936740875,0.13844431936740875,0.19285634055936207
resnet50,DTSR14,defocus_5,0.2825183570384979,661.4565368432773,0.1979142725467682,0.1979142725467682,0.43210153880714364
resnet50,DTSR14,defocus_8,0.3973117172718048,1291.0619047159073,0.24418911337852478,0.24418911337852478,0.6156351791530945
resnet50,DTSR14,defocus_11,0.4700951874256134,1641.5672818482017,0.25824928283691406,0.25824928283691406,0.7755812647422218
resnet50,DTSR14,defocus_15,0.5359765887260437,2158.150907129167,0.2787003219127655,0.2787003219127655,0.8643153993036056
resnet50,DTSR14,resize_1_33,0.14403599500656128,67.0139464394581,0.11525561660528183,0.11525561660528183,0.09940469504661353
resnet50,DTSR14,resize_1_67,0.22056569159030914,191.92090266023763,0.14654740691184998,0.14654740691184998,0.2372234078400539
resnet50,DTSR14,resize_2_0,0.2809585928916931,375.9345348590075,0.16923017799854279,0.16923017799854279,0.3708862181287207
resnet50,DTSR14,brightness_0_7,0.026020998135209084,47.494267790970866,0.026013847440481186,0.026013847440481186,0.013478602718184907
resnet50,DTSR14,brightness_0_85,0.009882125072181225,11.314292529261252,0.009882090613245964,0.009882090613245964,0.004605189262046561
resnet50,DTSR14,brightness_1_15,0.014455033466219902,34.6763174488683,0.014435289427638054,0.014435289427638054,0.003369650679546199
resnet50,DTSR14,brightness_1_3,0.04380333423614502,107.69011138801886,0.04309337958693504,0.04309337958693504,0.018308435358867836
resnet50,DTSR14,jpeg_10,0.33268478512763977,720.9893341638731,0.17908960580825806,0.17908960580825806,0.5949679883185444
resnet50,DTSR14,jpeg_20,0.17997348308563232,282.4503651512225,0.13729654252529144,0.13729654252529144,0.170616646074357
resnet50,DTSR14,jpeg_30,0.11553959548473358,112.65891818499472,0.10390882194042206,0.10390882194042206,0.07334606312478942
resnet50,DTSR14,jpeg_50,0.06387261301279068,26.950810832469415,0.06288019567728043,0.06288019567728043,0.02852970908682473
resnet50,DTSR14,jpeg_70,0.0319691002368927,1.2315085181121503,0.03195394203066826,0.03195394203066826,0.00797483994159276
resnet50,DTSR14,color_shift_-45,0.13589060306549072,740.9986467591275,0.13492076098918915,0.13492076098918915,0.03392115017409858
resnet50,DTSR14,color_shift_-30,0.09181472659111023,473.96940145014946,0.09165114164352417,0.09165114164352417,0.016398966640458257
resnet50,DTSR14,color_shift_30,0.061931632459163666,143.94966249468007,0.06180009990930557,0.06180009990930557,0.027069527125687998
resnet50,DTSR14,color_shift_45,0.1010110080242157,270.2648896076947,0.09945444017648697,0.09945444017648697,0.05166797708637538
resnet50,DTSR14,green_channel_shift_-45,0.17944376170635223,729.1645490026556,0.17166322469711304,0.17166322469711304,0.09693361788161292
resnet50,DTSR14,green_channel_shift_-30,0.11125903576612473,520.0812110833242,0.11046221852302551,0.11046221852302551,0.025272380096596714
resnet50,DTSR14,green_channel_shift_30,0.11291786283254623,592.8033148820807,0.11257622390985489,0.11257622390985489,0.024149163203414648
resnet50,DTSR14,green_channel_shift_45,0.18071231245994568,1026.73252081203,0.17711758613586426,0.17711758613586426,0.05548691452319443
resnet50,DTSR14,blue_channel_shift_-45,0.06440418213605881,166.20761156673188,0.06427519023418427,0.06427519023418427,0.017971470290913172
resnet50,DTSR14,blue_channel_shift_-30,0.03804339841008186,69.49542661625924,0.0380379892885685,0.0380379892885685,0.009322700213411195
resnet50,DTSR14,blue_channel_shift_30,0.08948084712028503,427.8263567819697,0.08927686512470245,0.08927686512470245,0.011569133999775327
resnet50,DTSR14,blue_channel_shift_45,0.14857396483421326,683.8308999384287,0.1461687833070755,0.1461687833070755,0.04358081545546444
resnet50,DTSR14,gaussian_noise_0_02,0.25341448187828064,808.0738158777967,0.21864676475524902,0.21864676475524902,0.25227451420869373
resnet50,DTSR14,gaussian_noise_0_05,0.349348247051239,1484.4467843304433,0.2661193013191223,0.2661193013191223,0.46141749971919577
resnet50,DTSR14,gaussian_noise_0_1,0.4865228235721588,3150.5701399888335,0.35813313722610474,0.35813313722610474,0.6120408850949118
resnet50,DTSR14,shot_noise_60,0.49364086985588074,3205.238953998674,0.3642333745956421,0.3642333745956421,0.6258564528810513
resnet50,DTSR14,shot_noise_30,0.5496375560760498,4049.2970340634893,0.40075579285621643,0.40075579285621643,0.6914523194428844
resnet50,DTSR14,shot_noise_15,0.5874567031860352,4602.765458975141,0.4149145483970642,0.4149145483970642,0.757834437829945
resnet50,DTSR14,impulse_noise_0_01,0.39413049817085266,1332.9850302695447,0.2741651237010956,0.2741651237010956,0.5905874424351343
resnet50,DTSR14,impulse_noise_0_03,0.6102262139320374,3022.354807634937,0.4021000266075134,0.4021000266075134,0.6231607323374144
resnet50,DTSR14,impulse_noise_0_05,0.609390914440155,3388.426145601596,0.4046867787837982,0.4046867787837982,0.642480062900146
resnet50,DTSR14,motion_blur_5,0.0880776196718216,134.8371121201967,0.08498892188072205,0.08498892188072205,0.03605526227114453
resnet50,DTSR14,motion_blur_9,0.215679332613945,462.8419040988772,0.1678737998008728,0.1678737998008728,0.23621251263619003
resnet50,DTSR14,motion_blur_15,0.3785412311553955,1472.6293234466148,0.24020330607891083,0.24020330607891083,0.4829832640682916
resnet50,DTSR14,zoom_blur_1_05,0.15496723353862762,499.06592341777946,0.14205221831798553,0.14205221831798553,0.1014264854543413
resnet50,DTSR14,zoom_blur_1_1,0.3797834515571594,2124.1115255723425,0.29598352313041687,0.29598352313041687,0.3140514433337077
resnet50,DTSR14,zoom_blur_1_2,0.5027757287025452,3162.718412228608,0.3742464482784271,0.3742464482784271,0.4207570481860047
resnet50,DTSR14,contrast_0_5,0.07633133232593536,-7.394913523472042,0.07381711900234222,0.07381711900234222,0.057508704930922194
resnet50,DTSR14,contrast_0_75,0.018451383337378502,-40.23017924024725,0.018450675532221794,0.018450675532221794,0.009659665281365859
resnet50,DTSR14,contrast_1_25,0.014084061607718468,85.44705090700961,0.014084029011428356,0.014084029011428356,0.00022464337863647987
resnet50,DTSR14,contrast_1_5,0.04412021115422249,193.47395974449205,0.044115833938121796,0.044115833938121796,0.00606537122318318
resnet50,DTSR14,pixelate_0_5,0.19213619828224182,202.7207745439017,0.1319369673728943,0.1319369673728943,0.23160732337414358
resnet50,DTSR14,pixelate_0_33,0.31077292561531067,669.2201573408029,0.19489417970180511,0.19489417970180511,0.3900932270021341
resnet50,DTSR14,pixelate_0_25,0.3889012038707733,429.8471377885669,0.1613602340221405,0.1613602340221405,0.7257104346849377
resnet50,DTSR14,scratch_mild,0.3061020076274872,2054.9424960900715,0.29333487153053284,0.29333487153053284,0.08435358867797371
