backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
hrnet32,DTSR14,blur_2,0.09718714654445648,146.22809690917052,0.08443525433540344,0.08443525433540344,0.09682129619229474
hrnet32,DTSR14,blur_4,0.3111530840396881,2144.934143431997,0.19449482858181,0.19449482858181,0.7332359878692576
hrnet32,DTSR14,blur_6,0.43008679151535034,3683.164935054555,0.26373010873794556,0.26373010873794556,0.8364596203526902
hrnet32,DTSR14,blur_8,0.5084192752838135,4783.285318990042,0.3231416642665863,0.3231416642665863,0.8703807705267887
hrnet32,DTSR14,blur_10,0.5405644178390503,4967.696366415959,0.35521531105041504,0.35521531105041504,0.8919465348758846
hrnet32,DTSR14,blur_12,0.5644384622573853,5032.149487514797,0.3795423209667206,0.3795423209667206,0.9005953049533866
hrnet32,DTSR14,defocus_3,0.07044080644845963,98.23548473927963,0.06585105508565903,0.06585105508565903,0.06413568460069641
hrnet32,DTSR14,defocus_5,0.18561965227127075,582.7180340976557,0.13047060370445251,0.13047060370445251,0.42603616758396046
hrnet32,DTSR14,defocus_8,0.28358834981918335,1340.6497100756392,0.16879802942276,0.16879802942276,0.6886442772099293
hrnet32,DTSR14,defocus_11,0.37255245447158813,2124.161142256734,0.2112308293581009,0.2112308293581009,0.8129843872851849
hrnet32,DTSR14,defocus_15,0.433788537979126,2559.5678625616365,0.25029435753822327,0.25029435753822327,0.8080422329551837
hrnet32,DTSR14,resize_1_33,0.09319111704826355,32.04814068636961,0.06742291152477264,0.06742291152477264,0.07278445467819838
hrnet32,DTSR14,resize_1_67,0.14723001420497894,140.93514262611643,0.09054652601480484,0.09054652601480484,0.167359317084129
hrnet32,DTSR14,resize_2_0,0.19065646827220917,292.1050590644488,0.11038702726364136,0.11038702726364136,0.2720431315286982
hrnet32,DTSR14,brightness_0_7,0.03920532390475273,136.10565152088031,0.03890998288989067,0.03890998288989067,0.02830506570818825
hrnet32,DTSR14,brightness_0_85,0.010623001493513584,31.277243325762356,0.010620461776852608,0.010620461776852608,0.007750196562956391
hrnet32,DTSR14,brightness_1_15,0.019419394433498383,82.68879947707296,0.01830877736210823,0.01830877736210823,0.002583398854318797
hrnet32,DTSR14,brightness_1_3,0.06837289780378342,298.1540120899856,0.06162475049495697,0.06162475049495697,0.028978995844097577
