backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
convnext_tiny,DTSR14,blur_2,0.2924940884113312,833.4173123539273,0.24796359241008759,0.24796359241008759,0.21150174098618446
convnext_tiny,DTSR14,blur_4,0.5433773994445801,3233.0418837608045,0.39783650636672974,0.39783650636672974,0.5948556666292262
convnext_tiny,DTSR14,blur_6,0.6507633328437805,4685.798345141645,0.47197404503822327,0.47197404503822327,0.6676401213074246
convnext_tiny,DTSR14,blur_8,0.7024566531181335,5504.408469789909,0.5044865608215332,0.5044865608215332,0.6830281927440189
convnext_tiny,DTSR14,blur_10,0.715131402015686,5170.564708900282,0.48926690220832825,0.48926690220832825,0.7740087610917669
convnext_tiny,DTSR14,blur_12,0.7214018702507019,4378.137696636585,0.46612870693206787,0.46612870693206787,0.8356733685274627
convnext_tiny,DTSR14,defocus_3,0.31730690598487854,1065.388083100937,0.2690660357475281,0.2690660357475281,0.18971133325845224
convnext_tiny,DTSR14,defocus_5,0.48011139035224915,2165.691778958507,0.3627754747867584,0.3627754747867584,0.373244973604403
convnext_tiny,DTSR14,defocus_8,0.5927265882492065,3332.8465486453424,0.4268861711025238,0.4268861711025238,0.5558800404358082
convnext_tiny,DTSR14,defocus_11,0.6502037048339844,4488.8585333680785,0.46982264518737793,0.46982264518737793,0.605076940357183
convnext_tiny,DTSR14,defocus_15,0.6916716694831848,5230.065057248879,0.4979287385940552,0.4979287385940552,0.6512411546669662
convnext_tiny,DTSR14,resize_1_33,0.2216394543647766,227.00391037011036,0.1701725274324417,0.1701725274324417,0.08412894529933734
convnext_tiny,DTSR14,resize_1_67,0.3257582187652588,449.92521042755163,0.2144494652748108,0.2144494652748108,0.17847916432663147
convnext_tiny,DTSR14,resize_2_0,0.4227004647254944,869.9605574932983,0.26953399181365967,0.26953399181365967,0.2913624620914299
convnext_tiny,DTSR14,brightness_0_7,0.02256420999765396,33.154117126718006,0.022561725229024887,0.022561725229024887,0.007300909805683542
convnext_tiny,DTSR14,brightness_0_85,0.007845895364880562,14.63529434538384,0.00784589909017086,0.00784589909017086,0.0016848253397730995
convnext_tiny,DTSR14,brightness_1_15,0.015406506136059761,18.935324177198595,0.015304450877010822,0.015304450877010822,0.003369650679546199
convnext_tiny,DTSR14,brightness_1_3,0.05025773122906685,86.04372926740609,0.04846649616956711,0.04846649616956711,0.01550039312591267
convnext_tiny,DTSR14,jpeg_10,0.4146742820739746,854.2712405925371,0.2774724066257477,0.2774724066257477,0.45917106593283163
convnext_tiny,DTSR14,jpeg_20,0.23616664111614227,353.07316214912555,0.19790226221084595,0.19790226221084595,0.14983713355048867
convnext_tiny,DTSR14,jpeg_30,0.1613711714744568,195.58626561828066,0.15045024454593658,0.15045024454593658,0.05941817364933166
convnext_tiny,DTSR14,jpeg_50,0.09653624147176743,110.15464751681395,0.09519387036561966,0.09519387036561966,0.020779512523868338
convnext_tiny,DTSR14,jpeg_70,0.054481666535139084,92.56367889909222,0.05444122105836868,0.05444122105836868,0.009098056834774826
convnext_tiny,DTSR14,color_shift_-45,0.16506166756153107,719.9165721205669,0.16147392988204956,0.16147392988204956,0.05941817364933166
convnext_tiny,DTSR14,color_shift_-30,0.0980413481593132,416.9129187866055,0.09783372282981873,0.09783372282981873,0.020217904077277304
convnext_tiny,DTSR14,color_shift_30,0.061497680842876434,143.70523266658859,0.061362385749816895,0.061362385749816895,0.018533078737504205
convnext_tiny,DTSR14,color_shift_45,0.10544805228710175,303.5314219071644,0.10467001795768738,0.10467001795768738,0.041334381669100306
convnext_tiny,DTSR14,green_channel_shift_-45,0.2098444700241089,934.2656612309842,0.1979731023311615,0.1979731023311615,0.08693698753229251
convnext_tiny,DTSR14,green_channel_shift_-30,0.12291258573532104,524.7324689760088,0.12224074453115463,0.12224074453115463,0.027294170504324367
convnext_tiny,DTSR14,green_channel_shift_30,0.1324855238199234,547.9832501371483,0.13056138157844543,0.13056138157844543,0.03830169605750877
convnext_tiny,DTSR14,green_channel_shift_45,0.21354539692401886,983.2139246284302,0.20016254484653473,0.20016254484653473,0.1029989891047961
convnext_tiny,DTSR14,blue_channel_shift_-45,0.08313988149166107,224.03558938143829,0.08290441334247589,0.08290441334247589,0.022913624620914286
convnext_tiny,DTSR14,blue_channel_shift_-30,0.044169455766677856,89.8984294549308,0.044165175408124924,0.044165175408124924,0.008424126698865608
convnext_tiny,DTSR14,blue_channel_shift_30,0.08654849976301193,353.1500040229811,0.08639318495988846,0.08639318495988846,0.013141637650230242
convnext_tiny,DTSR14,blue_channel_shift_45,0.15278151631355286,615.8229251654571,0.15009437501430511,0.15009437501430511,0.04964618667864762
convnext_tiny,DTSR14,gaussian_noise_0_02,0.2594774067401886,940.0914527813496,0.22332271933555603,0.22332271933555603,0.14511962259912392
convnext_tiny,DTSR14,gaussian_noise_0_05,0.402971476316452,1375.6792013742102,0.2927495837211609,0.2927495837211609,0.31045714927552515
convnext_tiny,DTSR14,gaussian_noise_0_1,0.5206257700920105,1787.768143825534,0.33192476630210876,0.33192476630210876,0.5544198584746715
convnext_tiny,DTSR14,shot_noise_60,0.5128579139709473,1752.2626069022067,0.3289720416069031,0.3289720416069031,0.5493653824553522
convnext_tiny,DTSR14,shot_noise_30,0.6078923940658569,2412.3183949772624,0.3671691417694092,0.3671691417694092,0.7606424800629001
convnext_tiny,DTSR14,shot_noise_15,0.7101050019264221,3732.7250116892296,0.441112220287323,0.441112220287323,0.8616196787599686
convnext_tiny,DTSR14,impulse_noise_0_01,0.19027282297611237,260.5509047205494,0.1672796756029129,0.1672796756029129,0.10659328316297878
convnext_tiny,DTSR14,impulse_noise_0_03,0.416471004486084,779.0440391496853,0.2531737685203552,0.2531737685203552,0.5084802875435247
convnext_tiny,DTSR14,impulse_noise_0_05,0.569593071937561,1832.2810723737225,0.32506054639816284,0.32506054639816284,0.6596652813658317
convnext_tiny,DTSR14,motion_blur_5,0.16222438216209412,396.144409697583,0.1561359167098999,0.1561359167098999,0.05279119397955745
convnext_tiny,DTSR14,motion_blur_9,0.33905988931655884,896.8372830154848,0.2717825472354889,0.2717825472354889,0.22936088958777945
convnext_tiny,DTSR14,motion_blur_15,0.486270546913147,1427.849923513335,0.33819663524627686,0.33819663524627686,0.4797259350780636
convnext_tiny,DTSR14,zoom_blur_1_05,0.28496432304382324,900.4911637366882,0.24946853518486023,0.24946853518486023,0.1629787712007189
convnext_tiny,DTSR14,zoom_blur_1_1,0.5229247212409973,2440.2647581704296,0.39905521273612976,0.39905521273612976,0.3959339548466809
convnext_tiny,DTSR14,zoom_blur_1_2,0.6094179749488831,3124.4257620002327,0.43678396940231323,0.43678396940231323,0.5555430753678536
convnext_tiny,DTSR14,contrast_0_5,0.09015555679798126,92.05374501305585,0.08921913802623749,0.08921913802623749,0.04167134673705497
convnext_tiny,DTSR14,contrast_0_75,0.017013732343912125,-13.104350754623397,0.017013734206557274,0.017013734206557274,0.004492867572728265
convnext_tiny,DTSR14,contrast_1_25,0.01199413277208805,70.53052767896497,0.011994131840765476,0.011994131840765476,0.0011232168931820663
convnext_tiny,DTSR14,contrast_1_5,0.039163194596767426,169.31051435928634,0.039160311222076416,0.039160311222076416,0.002583398854318797
convnext_tiny,DTSR14,pixelate_0_5,0.4774462580680847,643.472634607968,0.23979511857032776,0.23979511857032776,0.6523643715601483
convnext_tiny,DTSR14,pixelate_0_33,0.5578046441078186,912.0519602049013,0.2646651268005371,0.2646651268005371,0.7176232730540267
convnext_tiny,DTSR14,pixelate_0_25,0.5636839866638184,804.7772566943826,0.2619035542011261,0.2619035542011261,0.7536785353251714
convnext_tiny,DTSR14,scratch_mild,0.3157574534416199,3520.4546676882733,0.31146886944770813,0.31146886944770813,0.03964955632932721
convnext_tiny,DTSR14,scratch_moderate,0.46505677700042725,5430.680850952627,0.4407368004322052,0.4407368004322052,0.11423115803661688
