backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
convnext_tiny,PCA11,blur_2,0.38064244389533997,2962.310084787869,0.2796541154384613,0.2796541154384613,0.24094488188976382
convnext_tiny,PCA11,blur_4,0.6259461045265198,8614.46257496875,0.46922773122787476,0.46922773122787476,0.4054654932839278
convnext_tiny,PCA11,blur_6,0.7386246919631958,12924.298042295095,0.5754601955413818,0.5754601955413818,0.552755905511811
convnext_tiny,PCA11,blur_8,0.7975384593009949,16233.850227114466,0.6388535499572754,0.6388535499572754,0.6369615562760538
convnext_tiny,PCA11,blur_10,0.8278893232345581,18500.300305389082,0.6752468943595886,0.6752468943595886,0.6789254284390922
convnext_tiny,PCA11,blur_12,0.8453851342201233,19830.653824118373,0.6930661797523499,0.6930661797523499,0.7275590551181103
convnext_tiny,PCA11,defocus_3,0.31168892979621887,1857.9757178925638,0.23358534276485443,0.23358534276485443,0.21389532190829086
convnext_tiny,PCA11,defocus_5,0.4649139642715454,4156.119039328358,0.33723798394203186,0.33723798394203186,0.33033811949976843
convnext_tiny,PCA11,defocus_8,0.5985020995140076,7500.848488386831,0.4474338889122009,0.4474338889122009,0.44983788791106993
convnext_tiny,PCA11,defocus_11,0.673507809638977,10042.255162444058,0.5092042088508606,0.5092042088508606,0.5563686892079667
convnext_tiny,PCA11,defocus_15,0.7365163564682007,12727.274728771354,0.5639442801475525,0.5639442801475525,0.6456692913385826
convnext_tiny,PCA11,resize_1_33,0.14821751415729523,620.9445727765095,0.13598531484603882,0.13598531484603882,0.0444650301065308
convnext_tiny,PCA11,resize_1_67,0.20624463260173798,899.9514782283842,0.175026074051857,0.175026074051857,0.1105141269106068
convnext_tiny,PCA11,resize_2_0,0.2706592082977295,1317.8583245396449,0.2137978971004486,0.2137978971004486,0.22992125984251965
convnext_tiny,PCA11,brightness_0_7,0.012189648114144802,55.20542033963795,0.012176336720585823,0.012176336720585823,0.0015748031496063408
convnext_tiny,PCA11,brightness_0_85,0.004872131627053022,29.409017572584048,0.004870753735303879,0.004870753735303879,0.0005558128763316628
convnext_tiny,PCA11,brightness_1_15,0.009942058473825455,31.63386563855363,0.009891090914607048,0.009891090914607048,0.001204261232051862
convnext_tiny,PCA11,brightness_1_3,0.0364285409450531,135.3304308570133,0.03547874838113785,0.03547874838113785,0.010004631773969486
convnext_tiny,PCA11,jpeg_10,0.42539870738983154,3734.3754539698903,0.3213939964771271,0.3213939964771271,0.30365910143584995
convnext_tiny,PCA11,jpeg_20,0.3162364363670349,2606.974545705395,0.25483059883117676,0.25483059883117676,0.1947197776748495
convnext_tiny,PCA11,jpeg_30,0.26375821232795715,2078.821033384972,0.22098958492279053,0.22098958492279053,0.14414080592867073
convnext_tiny,PCA11,jpeg_50,0.20825473964214325,1496.2643548239812,0.18202123045921326,0.18202123045921326,0.10745715609078277
convnext_tiny,PCA11,jpeg_70,0.1641000658273697,1058.1007475802917,0.1494876593351364,0.1494876593351364,0.08087077350625294
convnext_tiny,PCA11,color_shift_-45,0.06388808786869049,335.6146217424115,0.06330458074808121,0.06330458074808121,0.021120889300602186
convnext_tiny,PCA11,color_shift_-30,0.032475367188453674,182.94632195197596,0.03244638815522194,0.03244638815522194,0.008985641500694808
