backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
mobilenetv3,DTSR14,blur_2,0.24301724135875702,634.2117663819672,0.1951078176498413,0.1951078176498413,0.26036167583960457
mobilenetv3,DTSR14,blur_4,0.5428215265274048,2186.2280772037616,0.2897714674472809,0.2897714674472809,0.7879366505672245
mobilenetv3,DTSR14,blur_6,0.6732540130615234,3172.469065597965,0.3397574722766876,0.3397574722766876,0.8811636527013367
mobilenetv3,DTSR14,blur_8,0.7544490098953247,3817.024009714445,0.3916672468185425,0.3916672468185425,0.9103672919240705
mobilenetv3,DTSR14,blur_10,0.8209195733070374,5108.604829534709,0.4932568669319153,0.4932568669319153,0.8999213748174772
mobilenetv3,DTSR14,blur_12,0.8681954145431519,6511.762906760196,0.573669970035553,0.573669970035553,0.8015275749747276
mobilenetv3,DTSR14,defocus_3,0.1881144940853119,611.8722902915636,0.1709725558757782,0.1709725558757782,0.1960013478602718
mobilenetv3,DTSR14,defocus_5,0.3786633610725403,1261.83393686418,0.2483168989419937,0.2483168989419937,0.5800292036392227
mobilenetv3,DTSR14,defocus_8,0.5506648421287537,2148.551630182341,0.28813934326171875,0.28813934326171875,0.7914186229360889
mobilenetv3,DTSR14,defocus_11,0.6610826849937439,2850.2480990172894,0.32676759362220764,0.32676759362220764,0.8475794675951926
mobilenetv3,DTSR14,defocus_15,0.7483487725257874,3646.333167518729,0.3774902820587158,0.3774902820587158,0.8943052903515669
mobilenetv3,DTSR14,resize_1_33,0.1883544921875,135.84811656313514,0.1378019154071808,0.1378019154071808,0.09547343592047619
mobilenetv3,DTSR14,resize_1_67,0.2991619408130646,435.679287259436,0.18315912783145905,0.18315912783145905,0.23800965966528131
mobilenetv3,DTSR14,resize_2_0,0.39107945561408997,924.9937604689037,0.22411906719207764,0.22411906719207764,0.3835785690216781
mobilenetv3,DTSR14,brightness_0_7,0.05909852683544159,187.81843140610795,0.05903343856334686,0.05903343856334686,0.02134112097045937
mobilenetv3,DTSR14,brightness_0_85,0.015639759600162506,39.47246648851569,0.015639761462807655,0.015639761462807655,0.0034819723688643833
mobilenetv3,DTSR14,brightness_1_15,0.01899160072207451,81.30626203702877,0.01890743337571621,0.01890743337571621,0.0035942940581825678
mobilenetv3,DTSR14,brightness_1_3,0.056861188262701035,240.04485008663846,0.05557168275117874,0.05557168275117874,0.024598449960687385
mobilenetv3,DTSR14,jpeg_10,0.4574938714504242,1612.8118776077608,0.28331834077835083,0.28331834077835083,0.5959788835224082
mobilenetv3,DTSR14,jpeg_20,0.1841234266757965,409.54427407109915,0.160169318318367,0.160169318318367,0.11108615073570705
mobilenetv3,DTSR14,jpeg_30,0.10788679122924805,147.19469522721965,0.10348201543092728,0.10348201543092728,0.043468493766146254
mobilenetv3,DTSR14,jpeg_50,0.049828797578811646,4.080205307387814,0.04965987429022789,0.04965987429022789,0.013366281028866611
mobilenetv3,DTSR14,jpeg_70,0.022890113294124603,-27.947816063299,0.022889237850904465,0.022889237850904465,0.004942154330001114
mobilenetv3,DTSR14,color_shift_-45,0.2117607146501541,2246.015793170307,0.21033303439617157,0.21033303439617157,0.03729080085364478
mobilenetv3,DTSR14,color_shift_-30,0.1147744283080101,1051.8031221188303,0.11468526721000671,0.11468526721000671,0.014714141300685157
mobilenetv3,DTSR14,color_shift_30,0.06849929690361023,306.0907140673273,0.06810761988162994,0.06810761988162994,0.03931259126137254
mobilenetv3,DTSR14,color_shift_45,0.12856177985668182,799.2608880304738,0.12753503024578094,0.12753503024578094,0.06649444007637872
mobilenetv3,DTSR14,green_channel_shift_-45,0.2626369297504425,2666.9279447859503,0.2577495872974396,0.2577495872974396,0.06975176906660674
mobilenetv3,DTSR14,green_channel_shift_-30,0.13352596759796143,1139.0127172926573,0.1331271529197693,0.1331271529197693,0.02931596091205213
mobilenetv3,DTSR14,green_channel_shift_30,0.19861707091331482,1926.9245761136563,0.19732217490673065,0.19732217490673065,0.03178703807705263
mobilenetv3,DTSR14,green_channel_shift_45,0.32037532329559326,3620.407897221714,0.31277474761009216,0.31277474761009216,0.061889250814332275
mobilenetv3,DTSR14,blue_channel_shift_-45,0.1041606217622757,683.7580419498086,0.10388857126235962,0.10388857126235962,0.015837358193867224
mobilenetv3,DTSR14,blue_channel_shift_-30,0.051142141222953796,280.834233240975,0.05113653838634491,0.05113653838634491,0.009659665281365859
mobilenetv3,DTSR14,blue_channel_shift_30,0.0650680810213089,485.3393761535922,0.06505884975194931,0.06505884975194931,0.004155902504773712
mobilenetv3,DTSR14,blue_channel_shift_45,0.16484186053276062,1340.8064664695794,0.16370049118995667,0.16370049118995667,0.031113107941143414
mobilenetv3,DTSR14,gaussian_noise_0_02,0.3180927038192749,1586.9364797958483,0.25512808561325073,0.25512808561325073,0.2061102998989105
mobilenetv3,DTSR14,gaussian_noise_0_05,0.44873175024986267,2250.8911801534655,0.30525368452072144,0.30525368452072144,0.358081545546445
mobilenetv3,DTSR14,gaussian_noise_0_1,0.6282179951667786,4017.6512787912443,0.4201480448246002,0.4201480448246002,0.6893182073458385
mobilenetv3,DTSR14,shot_noise_60,0.6210219860076904,4035.1875517787366,0.4206864535808563,0.4206864535808563,0.6859485566662922
mobilenetv3,DTSR14,shot_noise_30,0.7618399858474731,5966.8172362281475,0.521673858165741,0.521673858165741,0.8050095473435921
mobilenetv3,DTSR14,shot_noise_15,0.822367787361145,5583.891646411689,0.5394055247306824,0.5394055247306824,0.8190497585083679
mobilenetv3,DTSR14,impulse_noise_0_01,0.34824973344802856,1260.205368065499,0.26769760251045227,0.26769760251045227,0.3286532629450747
mobilenetv3,DTSR14,impulse_noise_0_03,0.5994669198989868,2914.9657569527703,0.40142375230789185,0.40142375230789185,0.4926429293496574
mobilenetv3,DTSR14,impulse_noise_0_05,0.6663644909858704,3539.3693900853996,0.4341978132724762,0.4341978132724762,0.530832303717848
mobilenetv3,DTSR14,motion_blur_5,0.0815538689494133,203.95489287781788,0.08079632371664047,0.08079632371664047,0.026732562057733333
mobilenetv3,DTSR14,motion_blur_9,0.24855095148086548,689.8616756532945,0.20211245119571686,0.20211245119571686,0.1782545209479951
mobilenetv3,DTSR14,motion_blur_15,0.44375383853912354,1313.3700084752331,0.2757757306098938,0.2757757306098938,0.507020105582388
mobilenetv3,DTSR14,zoom_blur_1_05,0.2426341325044632,1527.3604635905604,0.2230251580476761,0.2230251580476761,0.09075592496911156
mobilenetv3,DTSR14,zoom_blur_1_1,0.5408662557601929,4656.173555647824,0.43384402990341187,0.43384402990341187,0.3777378411771313
mobilenetv3,DTSR14,zoom_blur_1_2,0.6968235969543457,6100.542548886882,0.5080338716506958,0.5080338716506958,0.7198697068403909
mobilenetv3,DTSR14,contrast_0_5,0.13990680873394012,201.42403080874715,0.13119769096374512,0.13119769096374512,0.07312141974615294
mobilenetv3,DTSR14,contrast_0_75,0.029552344232797623,-20.680308973130877,0.029552144929766655,0.029552144929766655,0.008424126698865497
mobilenetv3,DTSR14,contrast_1_25,0.01883932389318943,183.64501849127532,0.018839320167899132,0.018839320167899132,0.0
mobilenetv3,DTSR14,contrast_1_5,0.05769586190581322,446.46832643444077,0.057678744196891785,0.057678744196891785,0.0028080422329551658
mobilenetv3,DTSR14,pixelate_0_5,0.4464495778083801,886.2297967747058,0.21024388074874878,0.21024388074874878,0.6780860384140177
mobilenetv3,DTSR14,pixelate_0_33,0.38865381479263306,682.6221552894347,0.2119608223438263,0.2119608223438263,0.5122992249803437
mobilenetv3,DTSR14,pixelate_0_25,0.5632714629173279,1477.688995903779,0.23772098124027252,0.23772098124027252,0.8100640233629114
mobilenetv3,DTSR14,scratch_mild,0.5195556879043579,6170.455059269126,0.4472297430038452,0.4472297430038452,0.26979669774233406
mobilenetv3,DTSR14,scratch_moderate,0.7156027555465698,9706.879539195455,0.6034857034683228,0.6034857034683228,0.46231607323374146
mobilenetv3,DTSR14,scratch_severe,0.8784700036048889,13518.627928040165,0.7798634767532349,0.7798634767532349,0.6097944513085476
mobilenetv3,DTSR14,rotation_45,0.5419986844062805,4441.43549938322,0.40973976254463196,0.40973976254463196,0.28765584634392904
mobilenetv3,DTSR14,rotation_90,0.28303298354148865,832.5403149826736,0.2150329351425171,0.2150329351425171,0.16095698079299114
mobilenetv3,DTSR14,rotation_135,0.5524725317955017,4494.593133412239,0.41399911046028137,0.41399911046028137,0.31708412894529936
mobilenetv3,DTSR14,rotation_180,0.0837542712688446,144.66673535331051,0.08242513984441757,0.08242513984441757,0.006739301359092398
mobilenetv3,DTSR14,compound_mild,0.506593644618988,863.9041050380429,0.2483261376619339,0.2483261376619339,0.6534875884533303
mobilenetv3,DTSR14,compound_moderate,0.7979283928871155,5345.570003813245,0.5246959328651428,0.5246959328651428,0.7882736156351792
mobilenetv3,DTSR14,compound_severe,0.7880644202232361,4449.523803163101,0.31401368975639343,0.31401368975639343,0.978883522408177
mobilenetv3,DTSR14,compound_optical_mild,0.2722993493080139,780.2483961769858,0.21060726046562195,0.21060726046562195,0.38548803774008755
mobilenetv3,DTSR14,compound_optical_moderate,0.6646942496299744,2767.2910046063494,0.32032015919685364,0.32032015919685364,0.8791418622936089
mobilenetv3,DTSR14,compound_optical_severe,0.8092788457870483,4678.679210738333,0.4495854377746582,0.4495854377746582,0.9400202179040773
mobilenetv3,DTSR14,compound_digital_mild,0.11300628632307053,1.01057784599584,0.10412513464689255,0.10412513464689255,0.04739975289228349
mobilenetv3,DTSR14,compound_digital_moderate,0.38170069456100464,394.8250525512108,0.20188024640083313,0.20188024640083313,0.606200157250365
mobilenetv3,DTSR14,compound_digital_severe,0.48642608523368835,1289.5870743796827,0.26498299837112427,0.26498299837112427,0.6938110749185668
mobilenetv3,DTSR14,compound_field_mild,0.2541619539260864,1393.3095594236315,0.23156440258026123,0.23156440258026123,0.09513647085252164
mobilenetv3,DTSR14,compound_field_moderate,0.5519346594810486,4077.9554940814687,0.4118885397911072,0.4118885397911072,0.5001684825339773
mobilenetv3,DTSR14,compound_field_severe,0.7271267771720886,4487.614360212256,0.43947848677635193,0.43947848677635193,0.8929574300797484
