backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
dinov2_b,WRD25,blur_2,0.1284153163433075,1143.87396046063,0.1208915263414383,0.1208915263414383,0.046339202965709037
dinov2_b,WRD25,blur_4,0.4309949576854706,5973.412090084927,0.3537413775920868,0.3537413775920868,0.42678405931417984
dinov2_b,WRD25,blur_6,0.5851359367370605,10117.167204376281,0.46243610978126526,0.46243610978126526,0.6320667284522706
dinov2_b,WRD25,blur_8,0.6927533149719238,13583.226666285682,0.5357052087783813,0.5357052087783813,0.7530120481927711
dinov2_b,WRD25,blur_10,0.7557452321052551,15773.539959686845,0.5713754296302795,0.5713754296302795,0.8327154772937906
dinov2_b,WRD25,blur_12,0.7944539785385132,17388.05922613934,0.5910518169403076,0.5910518169403076,0.866079703429101
dinov2_b,WRD25,defocus_3,0.16504091024398804,1473.9935745592888,0.14956553280353546,0.14956553280353546,0.08943466172381842
dinov2_b,WRD25,defocus_5,0.3103070855140686,3177.2094089002735,0.2580791413784027,0.2580791413784027,0.2571825764596849
dinov2_b,WRD25,defocus_8,0.4403516948223114,5447.59572594464,0.35772407054901123,0.35772407054901123,0.4490268767377201
dinov2_b,WRD25,defocus_11,0.5492039918899536,7724.841856057747,0.43723800778388977,0.43723800778388977,0.6464318813716404
dinov2_b,WRD25,defocus_15,0.6461066603660583,9936.816498917024,0.49623560905456543,0.49623560905456543,0.7789620018535681
dinov2_b,WRD25,resize_1_33,0.08985079824924469,638.5805277710444,0.08464966714382172,0.08464966714382172,0.020389249304912038
dinov2_b,WRD25,resize_1_67,0.150456041097641,1271.5000425738745,0.1344028115272522,0.1344028115272522,0.046339202965709037
dinov2_b,WRD25,resize_2_0,0.19409450888633728,1691.9126473912474,0.16762380301952362,0.16762380301952362,0.09684893419833185
dinov2_b,WRD25,brightness_0_7,0.0028532773721963167,32.22198388832544,0.002853274578228593,0.002853274578228593,-0.0004633920296570615
dinov2_b,WRD25,brightness_0_85,0.0006802252028137445,10.160546061709852,0.00068022555205971,0.00068022555205971,-0.0013901760889711845
dinov2_b,WRD25,brightness_1_15,0.0012380612315610051,5.959907955723338,0.0012380597181618214,0.0012380597181618214,-0.0023169601482854185
dinov2_b,WRD25,brightness_1_3,0.005044679157435894,34.41817985982664,0.00504467636346817,0.00504467636346817,0.001853568118628357
dinov2_b,WRD25,jpeg_10,0.27128350734710693,3315.9699932274834,0.23994022607803345,0.23994022607803345,0.15801668211306774
dinov2_b,WRD25,jpeg_20,0.15841275453567505,1753.5923588427322,0.1481737345457077,0.1481737345457077,0.04448563484708068
dinov2_b,WRD25,jpeg_30,0.10915819555521011,1159.053590163094,0.10551073402166367,0.10551073402166367,0.022706209453197457
dinov2_b,WRD25,jpeg_50,0.06863467395305634,710.1006975778478,0.06771449744701385,0.06771449744701385,0.01621872103799815
dinov2_b,WRD25,jpeg_70,0.04319194331765175,430.98456039873076,0.04301951080560684,0.04301951080560684,0.011584800741427315
dinov2_b,WRD25,color_shift_-45,0.06795302778482437,630.9177291344579,0.06699512153863907,0.06699512153863907,0.031047265987025008
dinov2_b,WRD25,color_shift_-30,0.04580303281545639,424.9267194256022,0.04515308141708374,0.04515308141708374,0.020389249304912038
dinov2_b,WRD25,color_shift_30,0.030754651874303818,196.8145496173389,0.030660733580589294,0.030660733580589294,0.019462465245597804
dinov2_b,WRD25,color_shift_45,0.045934565365314484,317.8401324465234,0.04569821059703827,0.04569821059703827,0.030120481927710885
dinov2_b,WRD25,green_channel_shift_-45,0.07074067741632462,615.0429843082,0.07030163705348969,0.07030163705348969,0.03429101019462466
dinov2_b,WRD25,green_channel_shift_-30,0.04744328558444977,392.5769568928024,0.04729533940553665,0.04729533940553665,0.024559777571825814
dinov2_b,WRD25,green_channel_shift_30,0.07270067930221558,703.0338482207487,0.07146618515253067,0.07146618515253067,0.026876737720111232
dinov2_b,WRD25,green_channel_shift_45,0.10684345662593842,1053.3707160473211,0.10434199124574661,0.10434199124574661,0.0468025949953661
dinov2_b,WRD25,blue_channel_shift_-45,0.042056601494550705,417.67467120907986,0.04201691225171089,0.04201691225171089,0.012511584800741438
dinov2_b,WRD25,blue_channel_shift_-30,0.023755986243486404,242.14243331183695,0.023754334077239037,0.023754334077239037,0.005560704355885071
dinov2_b,WRD25,blue_channel_shift_30,0.031031759455800056,284.1390107037988,0.03102465346455574,0.03102465346455574,0.010194624652456019
dinov2_b,WRD25,blue_channel_shift_45,0.058176860213279724,525.3447763351978,0.05774088203907013,0.05774088203907013,0.01575532900834109
dinov2_b,WRD25,gaussian_noise_0_02,0.04170253127813339,372.1956099677418,0.04120578616857529,0.04120578616857529,0.006024096385542244
dinov2_b,WRD25,gaussian_noise_0_05,0.11074070632457733,1003.6156367401147,0.10674279183149338,0.10674279183149338,0.032900834105653365
dinov2_b,WRD25,gaussian_noise_0_1,0.21925100684165955,2099.870165164878,0.19883257150650024,0.19883257150650024,0.11121408711770164
