backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
swin_tiny,PCA11,blue_channel_shift_30,0.030437415465712547,128.45462246598788,0.030362211167812347,0.030362211167812347,0.006855025474756804
swin_tiny,PCA11,blue_channel_shift_45,0.05668625235557556,226.6653292095673,0.055422939360141754,0.055422939360141754,0.012598425196850394
swin_tiny,PCA11,gaussian_noise_0_02,0.08328451216220856,210.1010034429712,0.0813383087515831,0.0813383087515831,0.027142195460861496
swin_tiny,PCA11,gaussian_noise_0_05,0.13667140901088715,458.0055085494223,0.1285201758146286,0.1285201758146286,0.056044465030106516
swin_tiny,PCA11,gaussian_noise_0_1,0.2131626009941101,914.6780336219838,0.18742386996746063,0.18742386996746063,0.11190365910143585
swin_tiny,PCA11,shot_noise_60,0.22418691217899323,885.4972415037987,0.19090145826339722,0.19090145826339722,0.13886058360352016
swin_tiny,PCA11,shot_noise_30,0.2682497799396515,1145.4175456037754,0.2188953012228012,0.2188953012228012,0.19138490041685963
swin_tiny,PCA11,shot_noise_15,0.360504686832428,1826.7884793980706,0.27413347363471985,0.27413347363471985,0.3155164427975915
swin_tiny,PCA11,impulse_noise_0_01,0.11902297288179398,357.68651096447684,0.11526106297969818,0.11526106297969818,0.06095414543770261
swin_tiny,PCA11,impulse_noise_0_03,0.22959327697753906,944.8656943128533,0.2020452618598938,0.2020452618598938,0.14219546086150991
swin_tiny,PCA11,impulse_noise_0_05,0.3138066232204437,1461.6926728038807,0.2552569508552551,0.2552569508552551,0.21537748957850855
swin_tiny,PCA11,motion_blur_5,0.22652125358581543,878.3335293493415,0.2011461853981018,0.2011461853981018,0.09911996294580827
swin_tiny,PCA11,motion_blur_9,0.38890376687049866,1842.411554492237,0.3058337867259979,0.3058337867259979,0.24316813339509036
swin_tiny,PCA11,motion_blur_15,0.5696642994880676,3482.674750620095,0.4155976474285126,0.4155976474285126,0.4457619268179712
swin_tiny,PCA11,zoom_blur_1_05,0.3739953637123108,2308.3788182602107,0.30837908387184143,0.30837908387184143,0.2383510884668828
swin_tiny,PCA11,zoom_blur_1_1,0.6409907341003418,5177.584462888224,0.49220165610313416,0.49220165610313416,0.4847614636405743
swin_tiny,PCA11,zoom_blur_1_2,0.7453427314758301,6373.244935380857,0.5972550511360168,0.5972550511360168,0.5841593330245484
swin_tiny,PCA11,contrast_0_5,0.07793869078159332,483.1460091748511,0.07709481567144394,0.07709481567144394,0.020379805465493228
swin_tiny,PCA11,contrast_0_75,0.02299521677196026,92.92788074020075,0.022893622517585754,0.022893622517585754,0.004631773969430264
swin_tiny,PCA11,contrast_1_25,0.012158248573541641,17.709161903078552,0.012141895480453968,0.012141895480453968,0.005002315886984743
swin_tiny,PCA11,contrast_1_5,0.03126509115099907,65.66743239349341,0.03115074895322323,0.03115074895322323,0.008707735062528976
swin_tiny,PCA11,pixelate_0_5,0.5779630541801453,3587.330238975986,0.4138847291469574,0.4138847291469574,0.45076424270495596
swin_tiny,PCA11,pixelate_0_33,0.5564507246017456,2929.350481326446,0.3756703734397888,0.3756703734397888,0.4969893469198703
swin_tiny,PCA11,pixelate_0_25,0.8787367939949036,8809.535845878117,0.5441253185272217,0.5441253185272217,0.8921723019916628
swin_tiny,PCA11,scratch_mild,0.2350742220878601,2434.7715562387243,0.23137135803699493,0.23137135803699493,0.04742936544696619
