dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
WRD25,green_channel_shift,-45,efficientnet_b3,0.9235403151065802,0.0,0.912037037037037,-0.0115032780695432
WRD25,green_channel_shift,-30,efficientnet_b3,0.9457831325301204,0.0,0.912037037037037,-0.0337460954930834
WRD25,green_channel_shift,30,efficientnet_b3,0.9286376274328082,0.0,0.912037037037037,-0.0166005903957712
WRD25,green_channel_shift,45,efficientnet_b3,0.9082483781278962,0.0,0.912037037037037,0.0037886589091408
WRD25,blue_channel_shift,-45,efficientnet_b3,0.9471733086190918,0.0,0.912037037037037,-0.0351362715820547
WRD25,blue_channel_shift,-30,efficientnet_b3,0.9522706209453198,0.0,0.912037037037037,-0.0402335839082828
WRD25,blue_channel_shift,30,efficientnet_b3,0.94902687673772,0.0,0.912037037037037,-0.0369898397006831
WRD25,blue_channel_shift,45,efficientnet_b3,0.9397590361445785,0.0,0.912037037037037,-0.0277219991075413
WRD25,gaussian_noise,0.02,efficientnet_b3,0.94902687673772,0.0,0.912037037037037,-0.0369898397006831
WRD25,gaussian_noise,0.05,efficientnet_b3,0.9096385542168676,0.0,0.912037037037037,0.0023984828201695
WRD25,gaussian_noise,0.1,efficientnet_b3,0.7451343836886005,0.0,0.912037037037037,0.1669026533484364
WRD25,shot_noise,60,efficientnet_b3,0.8169601482854495,0.0,0.912037037037037,0.0950768887515874
WRD25,shot_noise,30,efficientnet_b3,0.5917516218721038,0.0,0.912037037037037,0.3202854151649331
WRD25,shot_noise,15,efficientnet_b3,0.3243744207599629,0.0,0.912037037037037,0.5876626162770741
WRD25,impulse_noise,0.01,efficientnet_b3,0.953197405004634,0.0,0.912037037037037,-0.0411603679675969
WRD25,impulse_noise,0.03,efficientnet_b3,0.9365152919369788,0.0,0.912037037037037,-0.0244782548999417
WRD25,impulse_noise,0.05,efficientnet_b3,0.8878591288229842,0.0,0.912037037037037,0.0241779082140527
WRD25,motion_blur,5,efficientnet_b3,0.9179796107506952,0.0,0.912037037037037,-0.0059425737136581
WRD25,motion_blur,9,efficientnet_b3,0.8202038924930491,0.0,0.912037037037037,0.0918331445439878
