dataset,backbone,split,perturbation,severity,tag,mean_drift,baseline_clean_acc,baseline_pert_acc,baseline_drop,augmented_clean_acc,augmented_pert_acc,augmented_drop
WRD25,dinov2_b,1,compound_optical,severe,compound_optical_severe,0.7130839228630066,0.9606481481481481,0.0787037037037037,0.8819444444444444,0.9467592592592593,0.6712962962962963,0.275462962962963
WRD25,dinov2_b,1,compound_digital,mild,compound_digital_mild,0.14082248508930206,0.9606481481481481,0.8333333333333334,0.12731481481481477,0.9467592592592593,0.9328703703703703,0.01388888888888895
WRD25,dinov2_b,1,compound_digital,moderate,compound_digital_moderate,0.3419376313686371,0.9606481481481481,0.3888888888888889,0.5717592592592593,0.9467592592592593,0.8449074074074074,0.10185185185185186
WRD25,dinov2_b,1,compound_digital,severe,compound_digital_severe,0.4666636288166046,0.9606481481481481,0.23842592592592593,0.7222222222222222,0.9467592592592593,0.8032407407407407,0.1435185185185186
WRD25,dinov2_b,1,compound_field,mild,compound_field_mild,0.2979777157306671,0.9606481481481481,0.4583333333333333,0.5023148148148149,0.9467592592592593,0.9050925925925926,0.04166666666666674
WRD25,dinov2_b,1,compound_field,moderate,compound_field_moderate,0.49497470259666443,0.9606481481481481,0.12962962962962962,0.8310185185185185,0.9467592592592593,0.8263888888888888,0.12037037037037046
WRD25,dinov2_b,1,compound_field,severe,compound_field_severe,0.6786744594573975,0.9606481481481481,0.09722222222222222,0.8634259259259259,0.9467592592592593,0.6273148148148148,0.31944444444444453
WRD25,dinov2_b,2,gaussian_blur,2,blur_2,0.1331663429737091,0.9791666666666666,0.8819444444444444,0.09722222222222221,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,gaussian_blur,4,blur_4,0.4351672828197479,0.9791666666666666,0.26851851851851855,0.7106481481481481,0.9652777777777778,0.8611111111111112,0.10416666666666663
WRD25,dinov2_b,2,gaussian_blur,6,blur_6,0.5892049074172974,0.9791666666666666,0.125,0.8541666666666666,0.9652777777777778,0.8009259259259259,0.16435185185185186
WRD25,dinov2_b,2,gaussian_blur,8,blur_8,0.6962730288505554,0.9791666666666666,0.09490740740740741,0.8842592592592592,0.9652777777777778,0.7523148148148148,0.21296296296296302
WRD25,dinov2_b,2,gaussian_blur,10,blur_10,0.7575294375419617,0.9791666666666666,0.07175925925925926,0.9074074074074073,0.9652777777777778,0.6712962962962963,0.2939814814814815
WRD25,dinov2_b,2,gaussian_blur,12,blur_12,0.795712411403656,0.9791666666666666,0.06481481481481481,0.9143518518518519,0.9652777777777778,0.5949074074074074,0.37037037037037035
WRD25,dinov2_b,2,defocus_blur,3,defocus_3,0.166007861495018,0.9791666666666666,0.8518518518518519,0.12731481481481477,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,defocus_blur,5,defocus_5,0.31429293751716614,0.9791666666666666,0.5138888888888888,0.4652777777777778,0.9652777777777778,0.8888888888888888,0.07638888888888895
WRD25,dinov2_b,2,defocus_blur,8,defocus_8,0.4419102370738983,0.9791666666666666,0.24768518518518517,0.7314814814814814,0.9652777777777778,0.8773148148148148,0.08796296296296302
WRD25,dinov2_b,2,defocus_blur,11,defocus_11,0.5499327778816223,0.9791666666666666,0.14583333333333334,0.8333333333333333,0.9652777777777778,0.8356481481481481,0.12962962962962965
WRD25,dinov2_b,2,defocus_blur,15,defocus_15,0.6486325860023499,0.9791666666666666,0.0787037037037037,0.9004629629629629,0.9652777777777778,0.75,0.2152777777777778
WRD25,dinov2_b,2,resize,1.33,resize_1_33,0.09374279528856277,0.9791666666666666,0.9467592592592593,0.03240740740740733,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,resize,1.67,resize_1_67,0.15363727509975433,0.9791666666666666,0.8634259259259259,0.1157407407407407,0.9652777777777778,0.8981481481481481,0.06712962962962965
WRD25,dinov2_b,2,resize,2.0,resize_2_0,0.19578513503074646,0.9791666666666666,0.7685185185185185,0.21064814814814814,0.9652777777777778,0.8541666666666666,0.11111111111111116
WRD25,dinov2_b,2,illumination,0.7,brightness_0_7,0.002980175893753767,0.9791666666666666,0.9791666666666666,0.0,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,illumination,0.85,brightness_0_85,0.0007400616304948926,0.9791666666666666,0.9814814814814815,-0.0023148148148148806,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,illumination,1.15,brightness_1_15,0.001204689615406096,0.9791666666666666,0.9791666666666666,0.0,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,illumination,1.3,brightness_1_3,0.005032540298998356,0.9791666666666666,0.9768518518518519,0.0023148148148147696,0.9652777777777778,0.9606481481481481,0.00462962962962965
WRD25,dinov2_b,2,jpeg,10,jpeg_10,0.2722773253917694,0.9791666666666666,0.4837962962962963,0.49537037037037035,0.9652777777777778,0.9004629629629629,0.06481481481481488
WRD25,dinov2_b,2,jpeg,20,jpeg_20,0.1573612242937088,0.9791666666666666,0.7800925925925926,0.19907407407407407,0.9652777777777778,0.9421296296296297,0.02314814814814814
WRD25,dinov2_b,2,jpeg,30,jpeg_30,0.10774283856153488,0.9791666666666666,0.8796296296296297,0.09953703703703698,0.9652777777777778,0.9537037037037037,0.01157407407407407
WRD25,dinov2_b,2,jpeg,50,jpeg_50,0.0679134726524353,0.9791666666666666,0.9513888888888888,0.02777777777777779,0.9652777777777778,0.9537037037037037,0.01157407407407407
WRD25,dinov2_b,2,jpeg,70,jpeg_70,0.04287730157375336,0.9791666666666666,0.9652777777777778,0.01388888888888884,0.9652777777777778,0.9606481481481481,0.00462962962962965
WRD25,dinov2_b,2,red_channel_shift,-45,color_shift_-45,0.06742642819881439,0.9791666666666666,0.9236111111111112,0.05555555555555547,0.9652777777777778,0.9583333333333334,0.00694444444444442
WRD25,dinov2_b,2,red_channel_shift,-30,color_shift_-30,0.04512861371040344,0.9791666666666666,0.9560185185185185,0.02314814814814814,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,red_channel_shift,30,color_shift_30,0.03133148327469826,0.9791666666666666,0.9282407407407407,0.05092592592592593,0.9652777777777778,0.9421296296296297,0.02314814814814814
WRD25,dinov2_b,2,red_channel_shift,45,color_shift_45,0.04697076603770256,0.9791666666666666,0.9074074074074074,0.07175925925925919,0.9652777777777778,0.9351851851851852,0.03009259259259256
WRD25,dinov2_b,2,green_channel_shift,-45,green_channel_shift_-45,0.0717325508594513,0.9791666666666666,0.8912037037037037,0.08796296296296291,0.9652777777777778,0.9328703703703703,0.03240740740740744
WRD25,dinov2_b,2,green_channel_shift,-30,green_channel_shift_-30,0.04812486097216606,0.9791666666666666,0.9236111111111112,0.05555555555555547,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,green_channel_shift,30,green_channel_shift_30,0.07055208086967468,0.9791666666666666,0.9097222222222222,0.06944444444444442,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,green_channel_shift,45,green_channel_shift_45,0.10454073548316956,0.9791666666666666,0.8680555555555556,0.11111111111111105,0.9652777777777778,0.9560185185185185,0.0092592592592593
WRD25,dinov2_b,2,blue_channel_shift,-45,blue_channel_shift_-45,0.041608694940805435,0.9791666666666666,0.9560185185185185,0.02314814814814814,0.9652777777777778,0.9583333333333334,0.00694444444444442
WRD25,dinov2_b,2,blue_channel_shift,-30,blue_channel_shift_-30,0.023986391723155975,0.9791666666666666,0.9675925925925926,0.01157407407407407,0.9652777777777778,0.9606481481481481,0.00462962962962965
WRD25,dinov2_b,2,blue_channel_shift,30,blue_channel_shift_30,0.030918283388018608,0.9791666666666666,0.9652777777777778,0.01388888888888884,0.9652777777777778,0.9629629629629629,0.0023148148148148806
WRD25,dinov2_b,2,blue_channel_shift,45,blue_channel_shift_45,0.05734427645802498,0.9791666666666666,0.9444444444444444,0.03472222222222221,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,gaussian_noise,0.02,gaussian_noise_0_02,0.0407269187271595,0.9791666666666666,0.9768518518518519,0.0023148148148147696,0.9652777777777778,0.9606481481481481,0.00462962962962965
WRD25,dinov2_b,2,gaussian_noise,0.05,gaussian_noise_0_05,0.11031592637300491,0.9791666666666666,0.8958333333333334,0.08333333333333326,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,gaussian_noise,0.1,gaussian_noise_0_1,0.2158769965171814,0.9791666666666666,0.6481481481481481,0.3310185185185185,0.9652777777777778,0.9236111111111112,0.04166666666666663
WRD25,dinov2_b,2,shot_noise,60,shot_noise_60,0.1789882481098175,0.9791666666666666,0.7523148148148148,0.22685185185185186,0.9652777777777778,0.9189814814814815,0.04629629629629628
WRD25,dinov2_b,2,shot_noise,30,shot_noise_30,0.25763067603111267,0.9791666666666666,0.5879629629629629,0.3912037037037037,0.9652777777777778,0.9027777777777778,0.0625
WRD25,dinov2_b,2,shot_noise,15,shot_noise_15,0.37493762373924255,0.9791666666666666,0.3541666666666667,0.625,0.9652777777777778,0.8680555555555556,0.09722222222222221
WRD25,dinov2_b,2,impulse_noise,0.01,impulse_noise_0_01,0.1859065145254135,0.9791666666666666,0.7476851851851852,0.2314814814814814,0.9652777777777778,0.9351851851851852,0.03009259259259256
WRD25,dinov2_b,2,impulse_noise,0.03,impulse_noise_0_03,0.2952359914779663,0.9791666666666666,0.5023148148148148,0.47685185185185186,0.9652777777777778,0.9166666666666666,0.04861111111111116
WRD25,dinov2_b,2,impulse_noise,0.05,impulse_noise_0_05,0.3539460599422455,0.9791666666666666,0.36574074074074076,0.6134259259259258,0.9652777777777778,0.8912037037037037,0.07407407407407407
WRD25,dinov2_b,2,motion_blur,5,motion_blur_5,0.0935911312699318,0.9791666666666666,0.9212962962962963,0.05787037037037035,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,motion_blur,9,motion_blur_9,0.22480790317058563,0.9791666666666666,0.7453703703703703,0.23379629629629628,0.9652777777777778,0.9166666666666666,0.04861111111111116
WRD25,dinov2_b,2,motion_blur,15,motion_blur_15,0.3980346620082855,0.9791666666666666,0.33101851851851855,0.6481481481481481,0.9652777777777778,0.8449074074074074,0.12037037037037035
WRD25,dinov2_b,2,zoom_blur,1.05,zoom_blur_1_05,0.27170825004577637,0.9791666666666666,0.6064814814814815,0.3726851851851851,0.9652777777777778,0.9004629629629629,0.06481481481481488
WRD25,dinov2_b,2,zoom_blur,1.1,zoom_blur_1_1,0.4780639111995697,0.9791666666666666,0.22453703703703703,0.7546296296296295,0.9652777777777778,0.8680555555555556,0.09722222222222221
WRD25,dinov2_b,2,zoom_blur,1.2,zoom_blur_1_2,0.616311252117157,0.9791666666666666,0.14814814814814814,0.8310185185185185,0.9652777777777778,0.7662037037037037,0.19907407407407407
WRD25,dinov2_b,2,contrast,0.5,contrast_0_5,0.021827105432748795,0.9791666666666666,0.9722222222222222,0.00694444444444442,0.9652777777777778,0.9537037037037037,0.01157407407407407
WRD25,dinov2_b,2,contrast,0.75,contrast_0_75,0.003912172745913267,0.9791666666666666,0.9768518518518519,0.0023148148148147696,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,contrast,1.25,contrast_1_25,0.003246535314247012,0.9791666666666666,0.9791666666666666,0.0,0.9652777777777778,0.9629629629629629,0.0023148148148148806
WRD25,dinov2_b,2,contrast,1.5,contrast_1_5,0.011428636498749256,0.9791666666666666,0.9791666666666666,0.0,0.9652777777777778,0.9652777777777778,0.0
WRD25,dinov2_b,2,pixelate,0.5,pixelate_0_5,0.13485704362392426,0.9791666666666666,0.8703703703703703,0.10879629629629628,0.9652777777777778,0.9398148148148148,0.02546296296296302
WRD25,dinov2_b,2,pixelate,0.33,pixelate_0_33,0.2598036527633667,0.9791666666666666,0.5648148148148148,0.41435185185185186,0.9652777777777778,0.9050925925925926,0.06018518518518523
WRD25,dinov2_b,2,pixelate,0.25,pixelate_0_25,0.37206071615219116,0.9791666666666666,0.33101851851851855,0.6481481481481481,0.9652777777777778,0.8587962962962963,0.10648148148148151
WRD25,dinov2_b,2,scratch,mild,scratch_mild,0.1530303955078125,0.9791666666666666,0.75,0.22916666666666663,0.9652777777777778,0.9328703703703703,0.03240740740740744
WRD25,dinov2_b,2,scratch,moderate,scratch_moderate,0.186008483171463,0.9791666666666666,0.6666666666666666,0.3125,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,scratch,severe,scratch_severe,0.2032860666513443,0.9791666666666666,0.7152777777777778,0.26388888888888884,0.9652777777777778,0.9398148148148148,0.02546296296296302
WRD25,dinov2_b,2,rotation,45,rotation_45,0.25354477763175964,0.9791666666666666,0.5439814814814815,0.4351851851851851,0.9652777777777778,0.9027777777777778,0.0625
WRD25,dinov2_b,2,rotation,90,rotation_90,0.09447106719017029,0.9791666666666666,0.9236111111111112,0.05555555555555547,0.9652777777777778,0.9375,0.02777777777777779
WRD25,dinov2_b,2,rotation,135,rotation_135,0.26891541481018066,0.9791666666666666,0.5231481481481481,0.4560185185185185,0.9652777777777778,0.8819444444444444,0.08333333333333337
WRD25,dinov2_b,2,rotation,180,rotation_180,0.06564582884311676,0.9791666666666666,0.9467592592592593,0.03240740740740733,0.9652777777777778,0.9560185185185185,0.0092592592592593
WRD25,dinov2_b,2,compound,mild,compound_mild,0.5564709305763245,0.9791666666666666,0.1527777777777778,0.8263888888888888,0.9652777777777778,0.7870370370370371,0.1782407407407407
WRD25,dinov2_b,2,compound,moderate,compound_moderate,0.7812495231628418,0.9791666666666666,0.05555555555555555,0.923611111111111,0.9652777777777778,0.5347222222222222,0.4305555555555556
WRD25,dinov2_b,2,compound,severe,compound_severe,0.8371847867965698,0.9791666666666666,0.041666666666666664,0.9375,0.9652777777777778,0.40046296296296297,0.5648148148148149
WRD25,dinov2_b,2,compound_optical,mild,compound_optical_mild,0.19016040861606598,0.9791666666666666,0.7893518518518519,0.18981481481481477,0.9652777777777778,0.9212962962962963,0.04398148148148151
WRD25,dinov2_b,2,compound_optical,moderate,compound_optical_moderate,0.5013274550437927,0.9791666666666666,0.16898148148148148,0.8101851851851851,0.9652777777777778,0.8217592592592593,0.1435185185185185
WRD25,dinov2_b,2,compound_optical,severe,compound_optical_severe,0.7148770689964294,0.9791666666666666,0.08796296296296297,0.8912037037037037,0.9652777777777778,0.7152777777777778,0.25
WRD25,dinov2_b,2,compound_digital,mild,compound_digital_mild,0.1435212343931198,0.9791666666666666,0.8379629629629629,0.14120370370370372,0.9652777777777778,0.9467592592592593,0.01851851851851849
WRD25,dinov2_b,2,compound_digital,moderate,compound_digital_moderate,0.3380037844181061,0.9791666666666666,0.3773148148148148,0.6018518518518519,0.9652777777777778,0.8703703703703703,0.09490740740740744
WRD25,dinov2_b,2,compound_digital,severe,compound_digital_severe,0.4580038785934448,0.9791666666666666,0.2361111111111111,0.7430555555555556,0.9652777777777778,0.8078703703703703,0.15740740740740744
WRD25,dinov2_b,2,compound_field,mild,compound_field_mild,0.30282407999038696,0.9791666666666666,0.41898148148148145,0.5601851851851851,0.9652777777777778,0.8981481481481481,0.06712962962962965
WRD25,dinov2_b,2,compound_field,moderate,compound_field_moderate,0.4974009096622467,0.9791666666666666,0.11574074074074074,0.8634259259259259,0.9652777777777778,0.8171296296296297,0.14814814814814814
WRD25,dinov2_b,2,compound_field,severe,compound_field_severe,0.6817171573638916,0.9791666666666666,0.0763888888888889,0.9027777777777777,0.9652777777777778,0.625,0.3402777777777778
WRD25,dinov2_b,3,gaussian_blur,2,blur_2,0.13054192066192627,0.9560185185185185,0.8680555555555556,0.08796296296296291,0.9467592592592593,0.9421296296296297,0.00462962962962965
WRD25,dinov2_b,3,gaussian_blur,4,blur_4,0.43136096000671387,0.9560185185185185,0.25,0.7060185185185185,0.9467592592592593,0.8287037037037037,0.11805555555555558
WRD25,dinov2_b,3,gaussian_blur,6,blur_6,0.5854369401931763,0.9560185185185185,0.13194444444444445,0.8240740740740741,0.9467592592592593,0.7824074074074074,0.16435185185185186
WRD25,dinov2_b,3,gaussian_blur,8,blur_8,0.6930407881736755,0.9560185185185185,0.1087962962962963,0.8472222222222222,0.9467592592592593,0.7199074074074074,0.22685185185185186
WRD25,dinov2_b,3,gaussian_blur,10,blur_10,0.7547078728675842,0.9560185185185185,0.09027777777777778,0.8657407407407407,0.9467592592592593,0.6712962962962963,0.275462962962963
WRD25,dinov2_b,3,gaussian_blur,12,blur_12,0.7921509742736816,0.9560185185185185,0.05787037037037037,0.8981481481481481,0.9467592592592593,0.6064814814814815,0.3402777777777778
WRD25,dinov2_b,3,defocus_blur,3,defocus_3,0.1666581928730011,0.9560185185185185,0.8356481481481481,0.12037037037037035,0.9467592592592593,0.9236111111111112,0.02314814814814814
WRD25,dinov2_b,3,defocus_blur,5,defocus_5,0.31161633133888245,0.9560185185185185,0.49537037037037035,0.46064814814814814,0.9467592592592593,0.9050925925925926,0.04166666666666674
WRD25,dinov2_b,3,defocus_blur,8,defocus_8,0.4409942626953125,0.9560185185185185,0.19444444444444445,0.7615740740740741,0.9467592592592593,0.8611111111111112,0.08564814814814814
WRD25,dinov2_b,3,defocus_blur,11,defocus_11,0.544044554233551,0.9560185185185185,0.11574074074074074,0.8402777777777778,0.9467592592592593,0.8148148148148148,0.13194444444444453
WRD25,dinov2_b,3,defocus_blur,15,defocus_15,0.6437417268753052,0.9560185185185185,0.09490740740740741,0.861111111111111,0.9467592592592593,0.7615740740740741,0.18518518518518523
WRD25,dinov2_b,3,resize,1.33,resize_1_33,0.08954940736293793,0.9560185185185185,0.9236111111111112,0.03240740740740733,0.9467592592592593,0.9375,0.0092592592592593
WRD25,dinov2_b,3,resize,1.67,resize_1_67,0.15406443178653717,0.9560185185185185,0.8449074074074074,0.11111111111111105,0.9467592592592593,0.9143518518518519,0.03240740740740744
WRD25,dinov2_b,3,resize,2.0,resize_2_0,0.19635102152824402,0.9560185185185185,0.7708333333333334,0.18518518518518512,0.9467592592592593,0.8703703703703703,0.07638888888888895
WRD25,dinov2_b,3,illumination,0.7,brightness_0_7,0.002903183689340949,0.9560185185185185,0.9560185185185185,0.0,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,illumination,0.85,brightness_0_85,0.000687400228343904,0.9560185185185185,0.9583333333333334,-0.0023148148148148806,0.9467592592592593,0.9467592592592593,0.0
WRD25,dinov2_b,3,illumination,1.15,brightness_1_15,0.0012337687658146024,0.9560185185185185,0.9537037037037037,0.0023148148148147696,0.9467592592592593,0.9467592592592593,0.0
WRD25,dinov2_b,3,illumination,1.3,brightness_1_3,0.004959193058311939,0.9560185185185185,0.9490740740740741,0.00694444444444442,0.9467592592592593,0.9467592592592593,0.0
WRD25,dinov2_b,3,jpeg,10,jpeg_10,0.2713908553123474,0.9560185185185185,0.5138888888888888,0.44212962962962965,0.9467592592592593,0.8935185185185185,0.05324074074074081
WRD25,dinov2_b,3,jpeg,20,jpeg_20,0.16102106869220734,0.9560185185185185,0.7546296296296297,0.20138888888888884,0.9467592592592593,0.9259259259259259,0.02083333333333337
WRD25,dinov2_b,3,jpeg,30,jpeg_30,0.10875323414802551,0.9560185185185185,0.8958333333333334,0.06018518518518512,0.9467592592592593,0.9282407407407407,0.0185185185185186
WRD25,dinov2_b,3,jpeg,50,jpeg_50,0.06851975619792938,0.9560185185185185,0.9282407407407407,0.02777777777777779,0.9467592592592593,0.9490740740740741,-0.0023148148148147696
WRD25,dinov2_b,3,jpeg,70,jpeg_70,0.04297962784767151,0.9560185185185185,0.9513888888888888,0.00462962962962965,0.9467592592592593,0.9560185185185185,-0.00925925925925919
WRD25,dinov2_b,3,red_channel_shift,-45,color_shift_-45,0.0680212751030922,0.9560185185185185,0.8935185185185185,0.0625,0.9467592592592593,0.9351851851851852,0.01157407407407407
WRD25,dinov2_b,3,red_channel_shift,-30,color_shift_-30,0.04605034366250038,0.9560185185185185,0.9212962962962963,0.03472222222222221,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,red_channel_shift,30,color_shift_30,0.03114231862127781,0.9560185185185185,0.9259259259259259,0.03009259259259256,0.9467592592592593,0.9305555555555556,0.01620370370370372
WRD25,dinov2_b,3,red_channel_shift,45,color_shift_45,0.0465678907930851,0.9560185185185185,0.9166666666666666,0.03935185185185186,0.9467592592592593,0.9282407407407407,0.0185185185185186
WRD25,dinov2_b,3,green_channel_shift,-45,green_channel_shift_-45,0.07077120244503021,0.9560185185185185,0.9143518518518519,0.04166666666666663,0.9467592592592593,0.9351851851851852,0.01157407407407407
WRD25,dinov2_b,3,green_channel_shift,-30,green_channel_shift_-30,0.04759851470589638,0.9560185185185185,0.9351851851851852,0.02083333333333326,0.9467592592592593,0.9467592592592593,0.0
WRD25,dinov2_b,3,green_channel_shift,30,green_channel_shift_30,0.07227020710706711,0.9560185185185185,0.8888888888888888,0.06712962962962965,0.9467592592592593,0.9421296296296297,0.00462962962962965
WRD25,dinov2_b,3,green_channel_shift,45,green_channel_shift_45,0.10547682642936707,0.9560185185185185,0.8564814814814815,0.09953703703703698,0.9467592592592593,0.9351851851851852,0.01157407407407407
WRD25,dinov2_b,3,blue_channel_shift,-45,blue_channel_shift_-45,0.041286177933216095,0.9560185185185185,0.9305555555555556,0.02546296296296291,0.9467592592592593,0.9537037037037037,-0.00694444444444442
WRD25,dinov2_b,3,blue_channel_shift,-30,blue_channel_shift_-30,0.02330617606639862,0.9560185185185185,0.9305555555555556,0.02546296296296291,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,blue_channel_shift,30,blue_channel_shift_30,0.030479703098535538,0.9560185185185185,0.9398148148148148,0.01620370370370372,0.9467592592592593,0.9537037037037037,-0.00694444444444442
WRD25,dinov2_b,3,blue_channel_shift,45,blue_channel_shift_45,0.057055726647377014,0.9560185185185185,0.9212962962962963,0.03472222222222221,0.9467592592592593,0.9513888888888888,-0.004629629629629539
WRD25,dinov2_b,3,gaussian_noise,0.02,gaussian_noise_0_02,0.04344896972179413,0.9560185185185185,0.9444444444444444,0.01157407407407407,0.9467592592592593,0.9537037037037037,-0.00694444444444442
WRD25,dinov2_b,3,gaussian_noise,0.05,gaussian_noise_0_05,0.11255499720573425,0.9560185185185185,0.8726851851851852,0.08333333333333326,0.9467592592592593,0.9351851851851852,0.01157407407407407
WRD25,dinov2_b,3,gaussian_noise,0.1,gaussian_noise_0_1,0.22295337915420532,0.9560185185185185,0.6643518518518519,0.29166666666666663,0.9467592592592593,0.9212962962962963,0.02546296296296302
WRD25,dinov2_b,3,shot_noise,60,shot_noise_60,0.18111449480056763,0.9560185185185185,0.7476851851851852,0.20833333333333326,0.9467592592592593,0.9236111111111112,0.02314814814814814
WRD25,dinov2_b,3,shot_noise,30,shot_noise_30,0.26143577694892883,0.9560185185185185,0.5833333333333334,0.3726851851851851,0.9467592592592593,0.9074074074074074,0.03935185185185186
WRD25,dinov2_b,3,shot_noise,15,shot_noise_15,0.3720344305038452,0.9560185185185185,0.39351851851851855,0.5625,0.9467592592592593,0.8379629629629629,0.10879629629629639
WRD25,dinov2_b,3,impulse_noise,0.01,impulse_noise_0_01,0.18746687471866608,0.9560185185185185,0.7939814814814815,0.16203703703703698,0.9467592592592593,0.9421296296296297,0.00462962962962965
WRD25,dinov2_b,3,impulse_noise,0.03,impulse_noise_0_03,0.2963983118534088,0.9560185185185185,0.5092592592592593,0.4467592592592592,0.9467592592592593,0.9259259259259259,0.02083333333333337
WRD25,dinov2_b,3,impulse_noise,0.05,impulse_noise_0_05,0.35285383462905884,0.9560185185185185,0.3819444444444444,0.5740740740740741,0.9467592592592593,0.8842592592592593,0.0625
WRD25,dinov2_b,3,motion_blur,5,motion_blur_5,0.08905520290136337,0.9560185185185185,0.9189814814814815,0.03703703703703698,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,motion_blur,9,motion_blur_9,0.21902646124362946,0.9560185185185185,0.6944444444444444,0.26157407407407407,0.9467592592592593,0.9236111111111112,0.02314814814814814
WRD25,dinov2_b,3,motion_blur,15,motion_blur_15,0.38979247212409973,0.9560185185185185,0.3333333333333333,0.6226851851851851,0.9467592592592593,0.8703703703703703,0.07638888888888895
WRD25,dinov2_b,3,zoom_blur,1.05,zoom_blur_1_05,0.2690628170967102,0.9560185185185185,0.5902777777777778,0.3657407407407407,0.9467592592592593,0.9027777777777778,0.04398148148148151
WRD25,dinov2_b,3,zoom_blur,1.1,zoom_blur_1_1,0.47053712606430054,0.9560185185185185,0.20601851851851852,0.75,0.9467592592592593,0.8773148148148148,0.06944444444444453
WRD25,dinov2_b,3,zoom_blur,1.2,zoom_blur_1_2,0.6106076836585999,0.9560185185185185,0.09953703703703703,0.8564814814814814,0.9467592592592593,0.7754629629629629,0.1712962962962964
WRD25,dinov2_b,3,contrast,0.5,contrast_0_5,0.02106637880206108,0.9560185185185185,0.9513888888888888,0.00462962962962965,0.9467592592592593,0.9421296296296297,0.00462962962962965
WRD25,dinov2_b,3,contrast,0.75,contrast_0_75,0.003752745222300291,0.9560185185185185,0.9583333333333334,-0.0023148148148148806,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,contrast,1.25,contrast_1_25,0.003212012117728591,0.9560185185185185,0.9583333333333334,-0.0023148148148148806,0.9467592592592593,0.9467592592592593,0.0
WRD25,dinov2_b,3,contrast,1.5,contrast_1_5,0.011074040085077286,0.9560185185185185,0.9583333333333334,-0.0023148148148148806,0.9467592592592593,0.9490740740740741,-0.0023148148148147696
WRD25,dinov2_b,3,pixelate,0.5,pixelate_0_5,0.13427841663360596,0.9560185185185185,0.8541666666666666,0.10185185185185186,0.9467592592592593,0.9398148148148148,0.006944444444444531
WRD25,dinov2_b,3,pixelate,0.33,pixelate_0_33,0.26164013147354126,0.9560185185185185,0.6064814814814815,0.349537037037037,0.9467592592592593,0.9004629629629629,0.04629629629629639
WRD25,dinov2_b,3,pixelate,0.25,pixelate_0_25,0.3730843961238861,0.9560185185185185,0.35648148148148145,0.599537037037037,0.9467592592592593,0.8356481481481481,0.11111111111111116
WRD25,dinov2_b,3,scratch,mild,scratch_mild,0.15346406400203705,0.9560185185185185,0.7476851851851852,0.20833333333333326,0.9467592592592593,0.9282407407407407,0.0185185185185186
WRD25,dinov2_b,3,scratch,moderate,scratch_moderate,0.18618720769882202,0.9560185185185185,0.6759259259259259,0.28009259259259256,0.9467592592592593,0.9305555555555556,0.01620370370370372
WRD25,dinov2_b,3,scratch,severe,scratch_severe,0.20214194059371948,0.9560185185185185,0.7129629629629629,0.24305555555555558,0.9467592592592593,0.9328703703703703,0.01388888888888895
WRD25,dinov2_b,3,rotation,45,rotation_45,0.2518273890018463,0.9560185185185185,0.6319444444444444,0.32407407407407407,0.9467592592592593,0.9004629629629629,0.04629629629629639
WRD25,dinov2_b,3,rotation,90,rotation_90,0.09066878259181976,0.9560185185185185,0.9166666666666666,0.03935185185185186,0.9467592592592593,0.9398148148148148,0.006944444444444531
WRD25,dinov2_b,3,rotation,135,rotation_135,0.266768217086792,0.9560185185185185,0.5995370370370371,0.3564814814814814,0.9467592592592593,0.9074074074074074,0.03935185185185186
WRD25,dinov2_b,3,rotation,180,rotation_180,0.06713828444480896,0.9560185185185185,0.9236111111111112,0.03240740740740733,0.9467592592592593,0.9444444444444444,0.0023148148148148806
WRD25,dinov2_b,3,compound,mild,compound_mild,0.5562230944633484,0.9560185185185185,0.11805555555555555,0.8379629629629629,0.9467592592592593,0.7685185185185185,0.1782407407407408
WRD25,dinov2_b,3,compound,moderate,compound_moderate,0.7801681160926819,0.9560185185185185,0.05555555555555555,0.9004629629629629,0.9467592592592593,0.5138888888888888,0.43287037037037046
