dataset,backbone,condition,image_idx,silhouette
WRD25,resnet50,clean,101,0.0250334981828928
WRD25,resnet50,clean,102,0.0876403152942657
WRD25,resnet50,clean,103,0.0779266133904457
WRD25,resnet50,clean,104,0.0900728106498718
WRD25,resnet50,clean,105,0.1029379963874816
WRD25,resnet50,clean,106,0.1214538961648941
WRD25,resnet50,clean,107,0.0535738207399845
WRD25,resnet50,clean,108,0.0978479012846946
WRD25,resnet50,clean,109,0.0356897860765457
WRD25,resnet50,clean,110,0.1260532736778259
WRD25,resnet50,clean,111,0.1031839698553085
WRD25,resnet50,clean,112,0.1068209335207939
WRD25,resnet50,clean,113,0.0642046555876731
WRD25,resnet50,clean,114,0.0560261085629463
WRD25,resnet50,clean,115,0.0220747236162424
WRD25,resnet50,clean,116,0.0560365095734596
WRD25,resnet50,clean,117,0.0297038219869136
WRD25,resnet50,clean,118,0.0243334304541349
WRD25,resnet50,clean,119,0.0171313341706991
WRD25,resnet50,clean,120,-0.0149755766615271
WRD25,resnet50,clean,121,0.020052284002304
WRD25,resnet50,clean,122,0.0123391756787896
WRD25,resnet50,clean,123,0.0029860618524253
WRD25,resnet50,clean,124,-0.0095040453597903
WRD25,resnet50,clean,125,0.0205458868294954
WRD25,resnet50,clean,126,0.016979593783617
WRD25,resnet50,clean,127,0.0304906424134969
WRD25,resnet50,clean,128,0.0271279513835906
WRD25,resnet50,clean,129,0.0326497890055179
WRD25,resnet50,clean,130,0.0278787761926651
WRD25,resnet50,clean,131,0.0312435254454612
WRD25,resnet50,clean,132,0.0187991838902235
WRD25,resnet50,clean,133,0.0290393382310867
WRD25,resnet50,clean,134,0.0364097282290458
WRD25,resnet50,clean,135,0.0187510382384061
WRD25,resnet50,clean,136,0.018382953479886
WRD25,resnet50,clean,137,0.0328835807740688
WRD25,resnet50,clean,138,0.0198479499667882
WRD25,resnet50,clean,139,0.0017927188891917
WRD25,resnet50,clean,140,0.0250914543867111
WRD25,resnet50,clean,141,0.0030316819902509
WRD25,resnet50,clean,142,0.0135167520493268
WRD25,resnet50,clean,143,-0.0044574467465281
WRD25,resnet50,clean,144,0.0253426805138587
WRD25,resnet50,clean,145,0.0245648305863142
WRD25,resnet50,clean,146,0.0154661731794476
WRD25,resnet50,clean,147,0.0234224945306777
WRD25,resnet50,clean,148,0.021750746294856
WRD25,resnet50,clean,149,0.0424795746803283
WRD25,resnet50,clean,150,0.0312157236039638
WRD25,resnet50,clean,151,0.0197982881218194
WRD25,resnet50,clean,152,0.0125130340456962
WRD25,resnet50,clean,153,0.0132396193221211
WRD25,resnet50,clean,154,0.0260796379297971
WRD25,resnet50,clean,155,0.0693579837679863
WRD25,resnet50,clean,156,0.0234914701431989
WRD25,resnet50,clean,157,0.0276711042970418
WRD25,resnet50,clean,158,0.0133333001285791
WRD25,resnet50,clean,159,0.027332941070199
WRD25,resnet50,clean,160,0.0050632436759769
WRD25,resnet50,clean,161,0.0201046913862228
WRD25,resnet50,clean,162,0.0189804844558239
WRD25,resnet50,clean,163,0.0057474561035633
WRD25,resnet50,clean,164,0.021767234429717
WRD25,resnet50,clean,165,0.0315764248371124
WRD25,resnet50,clean,166,0.0156354177743196
WRD25,resnet50,clean,167,0.0186528842896223
WRD25,resnet50,clean,168,0.0118527999147772
WRD25,resnet50,clean,169,0.0203898437321186
WRD25,resnet50,clean,170,0.0005736828316003
WRD25,resnet50,clean,171,0.0406338386237621
WRD25,resnet50,clean,172,0.0249012243002653
WRD25,resnet50,clean,173,0.0135151464492082
WRD25,resnet50,clean,174,0.0375394225120544
WRD25,resnet50,clean,175,0.0341262780129909
WRD25,resnet50,clean,176,0.022215636447072
WRD25,resnet50,clean,177,0.0232115127146244
WRD25,resnet50,clean,178,0.020701702684164
WRD25,resnet50,clean,179,0.0292598716914653
WRD25,resnet50,clean,180,0.0156148793175816
WRD25,resnet50,clean,181,0.0342433117330074
WRD25,resnet50,clean,182,0.0039799269288778
WRD25,resnet50,clean,183,0.0167185496538877
WRD25,resnet50,clean,184,0.0403014719486236
WRD25,resnet50,clean,185,0.0124602718278765
WRD25,resnet50,clean,186,0.0222609229385852
WRD25,resnet50,clean,187,0.0150170354172587
WRD25,resnet50,clean,188,0.1284954845905304
WRD25,resnet50,clean,189,0.062182892113924
WRD25,resnet50,clean,190,0.00943224132061
WRD25,resnet50,clean,191,0.0082004712894558
WRD25,resnet50,clean,192,0.0091073280200362
WRD25,resnet50,clean,193,0.0405950844287872
WRD25,resnet50,clean,194,0.0046582436189055
WRD25,resnet50,clean,195,-0.0340409949421882
WRD25,resnet50,clean,196,0.002575836610049
WRD25,resnet50,clean,197,0.022717960178852
WRD25,resnet50,clean,198,0.0067089623771607
WRD25,resnet50,clean,199,0.0552802085876464
WRD25,efficientnet_b3,clean,0,-0.0056460667401552
WRD25,efficientnet_b3,clean,1,0.0111323641613125
WRD25,efficientnet_b3,clean,2,-0.0009814540389925
WRD25,efficientnet_b3,clean,3,0.0008672737167216
WRD25,efficientnet_b3,clean,4,-0.0046943943016231
WRD25,efficientnet_b3,clean,5,0.0176132936030626
WRD25,efficientnet_b3,clean,6,0.0205503106117248
WRD25,efficientnet_b3,clean,7,0.016344329342246
WRD25,efficientnet_b3,clean,8,0.0077770929783582
WRD25,efficientnet_b3,clean,9,0.0175089612603187
WRD25,efficientnet_b3,clean,10,0.0233825724571943
WRD25,efficientnet_b3,clean,11,0.0241957083344459
WRD25,efficientnet_b3,clean,12,-0.0028760957065969
WRD25,efficientnet_b3,clean,13,0.0020719547756016
WRD25,efficientnet_b3,clean,14,0.0026532281190156
WRD25,efficientnet_b3,clean,15,-0.0033597236033529
WRD25,efficientnet_b3,clean,16,-0.0119234807789325
WRD25,efficientnet_b3,clean,17,-0.0039148833602666
WRD25,efficientnet_b3,clean,18,-0.0195900648832321
WRD25,efficientnet_b3,clean,19,-0.0170181617140769
WRD25,efficientnet_b3,clean,20,-0.0208575241267681
WRD25,efficientnet_b3,clean,21,0.0026881350204348
WRD25,efficientnet_b3,clean,22,0.0037290549371391
WRD25,efficientnet_b3,clean,23,0.0043233935721218
WRD25,efficientnet_b3,clean,24,0.0138954799622297
WRD25,efficientnet_b3,clean,25,0.0292000994086265
WRD25,efficientnet_b3,clean,26,0.0100130932405591
WRD25,efficientnet_b3,clean,27,0.0156516209244728
WRD25,efficientnet_b3,clean,28,0.0112438201904296
WRD25,efficientnet_b3,clean,29,0.0379086285829544
WRD25,efficientnet_b3,clean,30,0.0249220877885818
WRD25,efficientnet_b3,clean,31,-0.0086978767067193
WRD25,efficientnet_b3,clean,32,-0.0097383586689829
WRD25,efficientnet_b3,clean,33,0.0325148291885852
WRD25,efficientnet_b3,clean,34,-0.0102228932082653
WRD25,efficientnet_b3,clean,35,0.0156091982498765
WRD25,efficientnet_b3,clean,36,0.0103114377707242
WRD25,efficientnet_b3,clean,37,-0.0024385855067521
WRD25,efficientnet_b3,clean,38,0.0078652771189808
WRD25,efficientnet_b3,clean,39,-0.0098269553855061
WRD25,efficientnet_b3,clean,40,7.019853364909068e-05
WRD25,efficientnet_b3,clean,41,-0.0090056471526622
WRD25,efficientnet_b3,clean,42,0.0146693093702197
WRD25,efficientnet_b3,clean,43,-0.0056317639537155
WRD25,efficientnet_b3,clean,44,-0.0045839985832571
WRD25,efficientnet_b3,clean,45,-0.0047944043762981
WRD25,efficientnet_b3,clean,46,-0.0097270524129271
WRD25,efficientnet_b3,clean,47,0.0044325636699795
WRD25,efficientnet_b3,clean,48,-0.0371878780424594
WRD25,efficientnet_b3,clean,49,0.0587181150913238
WRD25,efficientnet_b3,clean,50,0.010274639353156
WRD25,efficientnet_b3,clean,51,-0.0148486290127038
WRD25,efficientnet_b3,clean,52,-0.0190238784998655
WRD25,efficientnet_b3,clean,53,-0.005241259932518
WRD25,efficientnet_b3,clean,54,0.0182585623115301
WRD25,efficientnet_b3,clean,55,0.0414171330630779
WRD25,efficientnet_b3,clean,56,0.037113606929779
WRD25,efficientnet_b3,clean,57,0.004737673792988
WRD25,efficientnet_b3,clean,58,7.347750943154097e-05
WRD25,efficientnet_b3,clean,59,0.0030120476149022
WRD25,efficientnet_b3,clean,60,0.0015199026092886
WRD25,efficientnet_b3,clean,61,0.0007494450546801
WRD25,efficientnet_b3,clean,62,0.0189381185919046
WRD25,efficientnet_b3,clean,63,0.0033307366538792
WRD25,efficientnet_b3,clean,64,0.0250600799918174
WRD25,efficientnet_b3,clean,65,-0.009577521122992
WRD25,efficientnet_b3,clean,66,-0.0045982510782778
WRD25,efficientnet_b3,clean,67,-0.0058715986087918
WRD25,efficientnet_b3,clean,68,0.0135610504075884
WRD25,efficientnet_b3,clean,69,-0.0013342049205675
WRD25,efficientnet_b3,clean,70,0.0035303148906677
WRD25,efficientnet_b3,clean,71,0.0100918775424361
WRD25,efficientnet_b3,clean,72,0.0194093994796276
WRD25,efficientnet_b3,clean,73,0.0142918583005666
WRD25,efficientnet_b3,clean,74,0.0123702408745884
WRD25,efficientnet_b3,clean,75,0.0265152640640735
WRD25,efficientnet_b3,clean,76,-0.0194786582142114
WRD25,efficientnet_b3,clean,77,-0.0080926306545734
WRD25,efficientnet_b3,clean,78,-0.0074126790277659
WRD25,efficientnet_b3,clean,79,-0.0030951439402997
WRD25,efficientnet_b3,clean,80,-0.0088121201843023
WRD25,efficientnet_b3,clean,81,0.004036673810333
WRD25,efficientnet_b3,clean,82,-0.0123090576380491
WRD25,efficientnet_b3,clean,83,-0.0064883260056376
WRD25,efficientnet_b3,clean,84,-0.0116101754829287
WRD25,efficientnet_b3,clean,85,-0.0058553791604936
WRD25,efficientnet_b3,clean,86,-0.0036776654887944
WRD25,efficientnet_b3,clean,87,0.0259867776185274
WRD25,efficientnet_b3,clean,88,5.210340168559924e-05
WRD25,efficientnet_b3,clean,89,0.0247926637530326
WRD25,efficientnet_b3,clean,90,0.0181591678410768
WRD25,efficientnet_b3,clean,91,0.0225961562246084
WRD25,efficientnet_b3,clean,92,0.0040928963571786
WRD25,efficientnet_b3,clean,93,0.0104373302310705
WRD25,efficientnet_b3,clean,94,0.0141441579908132
WRD25,efficientnet_b3,clean,95,0.0025476915761828
WRD25,efficientnet_b3,clean,96,0.0102843726053833
WRD25,efficientnet_b3,clean,97,0.0049237865023314
WRD25,efficientnet_b3,clean,98,-0.0003973362618125
WRD25,efficientnet_b3,clean,99,0.0037299380637705
WRD25,efficientnet_b3,clean,100,0.0067893825471401
WRD25,efficientnet_b3,clean,101,0.0033278497867286
WRD25,efficientnet_b3,clean,102,0.0182774625718593
WRD25,efficientnet_b3,clean,103,0.0038969158194959
WRD25,efficientnet_b3,clean,104,0.0025720954872667
WRD25,efficientnet_b3,clean,105,0.0051624616608023
WRD25,efficientnet_b3,clean,106,0.0072375563904643
WRD25,efficientnet_b3,clean,107,0.0024414234794676
WRD25,efficientnet_b3,clean,108,0.0218908879905939
WRD25,efficientnet_b3,clean,109,0.003608971601352
WRD25,efficientnet_b3,clean,110,0.0117160314694046
WRD25,efficientnet_b3,clean,111,0.0104268416762351
WRD25,efficientnet_b3,clean,112,0.0243518482893705
WRD25,efficientnet_b3,clean,113,-0.0006197443581186
WRD25,efficientnet_b3,clean,114,-0.0104777924716472
WRD25,efficientnet_b3,clean,115,0.0218096245080232
WRD25,efficientnet_b3,clean,116,-0.024431137368083
WRD25,efficientnet_b3,clean,117,-0.0240748357027769
WRD25,efficientnet_b3,clean,118,0.0068856733851134
WRD25,efficientnet_b3,clean,119,0.0353603065013885
WRD25,efficientnet_b3,clean,120,-0.0147972246631979
WRD25,efficientnet_b3,clean,121,-0.0320379063487052
WRD25,efficientnet_b3,clean,122,0.0329294428229332
WRD25,efficientnet_b3,clean,123,0.0092798573896288
WRD25,efficientnet_b3,clean,124,0.0321695692837238
WRD25,efficientnet_b3,clean,125,-0.0152659304440021
WRD25,efficientnet_b3,clean,126,-0.0014328520046547
WRD25,efficientnet_b3,clean,127,-9.04856060515158e-05
WRD25,efficientnet_b3,clean,128,-0.0052481051534414
WRD25,efficientnet_b3,clean,129,-0.00454290676862
WRD25,efficientnet_b3,clean,130,0.0105687649920582
WRD25,efficientnet_b3,clean,131,-0.0027035942766815
WRD25,efficientnet_b3,clean,132,0.0155679062008857
WRD25,efficientnet_b3,clean,133,-0.0018688450800254
WRD25,efficientnet_b3,clean,134,0.0140779046341776
WRD25,efficientnet_b3,clean,135,-0.0037660445086658
WRD25,efficientnet_b3,clean,136,-0.0026239971630275
WRD25,efficientnet_b3,clean,137,0.0031416304409503
WRD25,efficientnet_b3,clean,138,0.0102973096072673
WRD25,efficientnet_b3,clean,139,-0.004483294673264
WRD25,efficientnet_b3,clean,140,-0.0009260661317966
WRD25,efficientnet_b3,clean,141,0.0019823445472866
WRD25,efficientnet_b3,clean,142,0.0080204335972666
WRD25,efficientnet_b3,clean,143,0.0008590254583396
WRD25,efficientnet_b3,clean,144,0.0152190662920475
WRD25,efficientnet_b3,clean,145,0.0151504902169108
WRD25,efficientnet_b3,clean,146,0.0104757575318217
WRD25,efficientnet_b3,clean,147,0.00776639720425
WRD25,efficientnet_b3,clean,148,0.0245958417654037
WRD25,efficientnet_b3,clean,149,0.0145867839455604
WRD25,efficientnet_b3,clean,150,0.0177930239588022
WRD25,efficientnet_b3,clean,151,-0.009594751521945
WRD25,efficientnet_b3,clean,152,0.0050122612155973
WRD25,efficientnet_b3,clean,153,-0.0027603241614997
WRD25,efficientnet_b3,clean,154,0.0160733889788389
WRD25,efficientnet_b3,clean,155,0.0275242421776056
WRD25,efficientnet_b3,clean,156,0.0048728017136454
WRD25,efficientnet_b3,clean,157,0.0066734696738421
WRD25,efficientnet_b3,clean,158,0.0131695931777358
WRD25,efficientnet_b3,clean,159,0.0082904156297445
WRD25,efficientnet_b3,clean,160,0.0020309307146817
WRD25,efficientnet_b3,clean,161,-0.0198241770267486
WRD25,efficientnet_b3,clean,162,-0.0114911934360861
WRD25,efficientnet_b3,clean,163,-0.0143758226186037
WRD25,efficientnet_b3,clean,164,0.0026587962638586
WRD25,efficientnet_b3,clean,165,-0.0051563275046646
WRD25,efficientnet_b3,clean,166,-0.0042353644967079
WRD25,efficientnet_b3,clean,167,0.0242248270660638
WRD25,efficientnet_b3,clean,168,0.0191609263420104
WRD25,efficientnet_b3,clean,169,-0.0028514843434095
WRD25,efficientnet_b3,clean,170,0.0002993215457536
WRD25,efficientnet_b3,clean,171,0.0115909874439239
WRD25,efficientnet_b3,clean,172,0.0117085082456469
WRD25,efficientnet_b3,clean,173,-0.0018878856208175
WRD25,efficientnet_b3,clean,174,-0.0033852963242679
WRD25,efficientnet_b3,clean,175,0.0056067258119583
WRD25,efficientnet_b3,clean,176,-0.0003903392935171
WRD25,efficientnet_b3,clean,177,-0.0043906741775572
WRD25,efficientnet_b3,clean,178,-0.0075358799658715
WRD25,efficientnet_b3,clean,179,0.0103739527985453
WRD25,efficientnet_b3,clean,180,0.0037272041663527
WRD25,efficientnet_b3,clean,181,-0.0036707965191453
WRD25,efficientnet_b3,clean,182,0.0033566271886229
WRD25,efficientnet_b3,clean,183,0.0175747033208608
WRD25,efficientnet_b3,clean,184,-0.0182509087026119
WRD25,efficientnet_b3,clean,185,0.0468600392341613
WRD25,efficientnet_b3,clean,186,-0.0194201134145259
WRD25,efficientnet_b3,clean,187,-0.0013771852245554
WRD25,efficientnet_b3,clean,188,-0.002060595434159
WRD25,efficientnet_b3,clean,189,0.0002881848777178
WRD25,efficientnet_b3,clean,190,-0.0023933167103677
WRD25,efficientnet_b3,clean,191,-0.0080325054004788
WRD25,efficientnet_b3,clean,192,0.0342487543821334
WRD25,efficientnet_b3,clean,193,0.018041918054223
WRD25,efficientnet_b3,clean,194,-0.0067465137690305
WRD25,efficientnet_b3,clean,195,0.0064447498880326
WRD25,efficientnet_b3,clean,196,0.0090197883546352
WRD25,efficientnet_b3,clean,197,0.0027484465390443
WRD25,efficientnet_b3,clean,198,-0.0020360776688903
WRD25,efficientnet_b3,clean,199,-0.0073168841190636
WRD25,convnext_tiny,clean,0,0.2656180560588836
WRD25,convnext_tiny,clean,1,0.0040688314475119
WRD25,convnext_tiny,clean,2,0.1544813513755798
WRD25,convnext_tiny,clean,3,0.0965583175420761
WRD25,convnext_tiny,clean,4,0.06122313067317
WRD25,convnext_tiny,clean,5,-0.0291340015828609
WRD25,convnext_tiny,clean,6,0.1362106800079345
WRD25,convnext_tiny,clean,7,0.0391579568386077
WRD25,convnext_tiny,clean,8,0.0669228658080101
WRD25,convnext_tiny,clean,9,0.1049196794629097
WRD25,convnext_tiny,clean,10,0.001485927728936
WRD25,convnext_tiny,clean,11,0.0355593338608741
WRD25,convnext_tiny,clean,12,0.0969311818480491
WRD25,convnext_tiny,clean,13,-0.0086466697975993
WRD25,convnext_tiny,clean,14,-0.0007233339711092
WRD25,convnext_tiny,clean,15,-0.0236035846173763
WRD25,convnext_tiny,clean,16,0.0915349349379539
WRD25,convnext_tiny,clean,17,0.060088887810707
WRD25,convnext_tiny,clean,18,-0.0320368111133575
WRD25,convnext_tiny,clean,19,-0.0999330207705497
WRD25,convnext_tiny,clean,20,-0.0153002738952636
WRD25,convnext_tiny,clean,21,0.0004511156294029
WRD25,convnext_tiny,clean,22,0.0263364240527153
WRD25,convnext_tiny,clean,23,-0.0156674776226282
WRD25,convnext_tiny,clean,24,0.0004299970169086
WRD25,convnext_tiny,clean,25,0.0301456861197948
WRD25,convnext_tiny,clean,26,0.0499809086322784
WRD25,convnext_tiny,clean,27,0.0479200631380081
WRD25,convnext_tiny,clean,28,0.0542287044227123
WRD25,convnext_tiny,clean,29,0.0382547713816165
WRD25,convnext_tiny,clean,30,0.0497621893882751
WRD25,convnext_tiny,clean,31,0.0353646613657474
WRD25,convnext_tiny,clean,32,-0.0427761562168598
WRD25,convnext_tiny,clean,33,-0.0482246354222297
WRD25,convnext_tiny,clean,34,0.0192654151469469
WRD25,convnext_tiny,clean,35,0.0731219351291656
WRD25,convnext_tiny,clean,36,0.0129457935690879
WRD25,convnext_tiny,clean,37,0.0150768877938389
WRD25,convnext_tiny,clean,38,-0.065637782216072
WRD25,convnext_tiny,clean,39,-0.0683070421218872
WRD25,convnext_tiny,clean,40,0.2951738834381103
WRD25,convnext_tiny,clean,41,0.0663962960243225
WRD25,convnext_tiny,clean,42,-0.3121252655982971
WRD25,convnext_tiny,clean,43,0.139065146446228
WRD25,convnext_tiny,clean,44,0.0129154492169618
WRD25,convnext_tiny,clean,45,0.346478134393692
WRD25,convnext_tiny,clean,46,-0.047512199729681
WRD25,convnext_tiny,clean,47,-0.0370748713612556
WRD25,convnext_tiny,clean,48,-0.0184754990041255
WRD25,convnext_tiny,clean,49,-0.0239506028592586
WRD25,convnext_tiny,clean,50,0.0295025035738945
WRD25,convnext_tiny,clean,51,0.0532065853476524
WRD25,convnext_tiny,clean,52,0.0
WRD25,convnext_tiny,clean,53,-0.0174634084105491
WRD25,convnext_tiny,clean,54,0.0
WRD25,convnext_tiny,clean,55,0.1055200323462486
WRD25,convnext_tiny,clean,56,0.2230394780635833
WRD25,convnext_tiny,clean,57,0.1991657763719558
WRD25,convnext_tiny,clean,58,0.0173749588429927
WRD25,convnext_tiny,clean,59,0.0852783322334289
WRD25,convnext_tiny,clean,60,0.1736719906330108
WRD25,convnext_tiny,clean,61,0.0
WRD25,convnext_tiny,clean,62,0.1023427993059158
WRD25,convnext_tiny,clean,63,-0.0154870934784412
WRD25,convnext_tiny,clean,64,0.0851871818304061
WRD25,convnext_tiny,clean,65,0.0161281414330005
WRD25,convnext_tiny,clean,66,0.3628411591053009
WRD25,convnext_tiny,clean,67,-0.0136881778016686
WRD25,convnext_tiny,clean,68,0.0764265656471252
WRD25,convnext_tiny,clean,69,0.0
WRD25,convnext_tiny,clean,70,0.0370286777615547
WRD25,convnext_tiny,clean,71,0.2988016307353973
WRD25,convnext_tiny,clean,72,0.1621177494525909
WRD25,convnext_tiny,clean,73,0.0712675675749778
WRD25,convnext_tiny,clean,74,0.1329282224178314
WRD25,convnext_tiny,clean,75,0.0
WRD25,convnext_tiny,clean,76,0.0567761696875095
WRD25,convnext_tiny,clean,77,0.0
WRD25,convnext_tiny,clean,78,0.1531312763690948
WRD25,convnext_tiny,clean,79,0.0974593535065651
WRD25,convnext_tiny,clean,80,-0.10407455265522
WRD25,convnext_tiny,clean,81,0.0515799075365066
WRD25,convnext_tiny,clean,82,0.0191150642931461
WRD25,convnext_tiny,clean,83,-0.1002416983246803
WRD25,convnext_tiny,clean,84,0.2361544072628021
WRD25,convnext_tiny,clean,85,0.0259625371545553
WRD25,convnext_tiny,clean,86,0.0193512979894876
WRD25,convnext_tiny,clean,87,0.1051425039768219
WRD25,convnext_tiny,clean,88,0.1521278023719787
WRD25,convnext_tiny,clean,89,-0.1162684112787246
WRD25,convnext_tiny,clean,90,0.0
WRD25,convnext_tiny,clean,91,-0.0375983044505119
WRD25,convnext_tiny,clean,92,0.0
WRD25,convnext_tiny,clean,93,0.0
WRD25,convnext_tiny,clean,94,0.071697361767292
WRD25,convnext_tiny,clean,95,-0.0081334700807929
WRD25,convnext_tiny,clean,96,0.0552554614841938
WRD25,convnext_tiny,clean,97,0.0090708918869495
WRD25,convnext_tiny,clean,98,-0.249120756983757
WRD25,convnext_tiny,clean,99,0.037045918405056
WRD25,convnext_tiny,clean,100,0.0612859390676021
WRD25,convnext_tiny,clean,101,-0.3039011657238006
WRD25,convnext_tiny,clean,102,-0.0079281898215413
WRD25,convnext_tiny,clean,103,-0.0147000076249241
WRD25,convnext_tiny,clean,104,-0.0507786311209201
WRD25,convnext_tiny,clean,105,-0.0343440398573875
WRD25,convnext_tiny,clean,106,-0.08156219124794
WRD25,convnext_tiny,clean,107,-0.108060672879219
WRD25,convnext_tiny,clean,108,-0.0734447166323661
WRD25,convnext_tiny,clean,109,0.0511562228202819
WRD25,convnext_tiny,clean,110,-0.0298667419701814
WRD25,convnext_tiny,clean,111,-0.0002099591802107
WRD25,convnext_tiny,clean,112,-0.0450179949402809
WRD25,convnext_tiny,clean,113,-0.0089638866484165
WRD25,convnext_tiny,clean,114,0.072323702275753
WRD25,convnext_tiny,clean,115,-0.2152575254440307
WRD25,convnext_tiny,clean,116,-0.060100857168436
WRD25,convnext_tiny,clean,117,-0.1038419976830482
WRD25,convnext_tiny,clean,118,0.0014543365687131
WRD25,convnext_tiny,clean,119,-0.0019552130252122
WRD25,convnext_tiny,clean,120,0.1885675638914108
WRD25,convnext_tiny,clean,121,0.0326032415032386
WRD25,convnext_tiny,clean,122,-0.0316490605473518
WRD25,convnext_tiny,clean,123,-0.0136225335299968
WRD25,convnext_tiny,clean,124,-0.0199393425136804
WRD25,convnext_tiny,clean,125,0.1285804063081741
WRD25,convnext_tiny,clean,126,0.1312485784292221
WRD25,convnext_tiny,clean,127,0.0548106990754604
WRD25,convnext_tiny,clean,128,0.0829129591584205
WRD25,convnext_tiny,clean,129,-0.0160831380635499
