dataset,backbone,perturbation,severity,accuracy,acc_clean,drop
FSDM41,resnet50,gaussian_blur,2,0.2389530931339225,0.9439728353140916,0.7050197421801692
FSDM41,resnet50,gaussian_blur,4,0.089055064581917,0.9439728353140916,0.8549177707321746
FSDM41,resnet50,gaussian_blur,6,0.0795377294357579,0.9439728353140916,0.8644351058783336
FSDM41,resnet50,gaussian_blur,8,0.0785180149558123,0.9439728353140916,0.8654548203582793
FSDM41,resnet50,gaussian_blur,10,0.0723997280761386,0.9439728353140916,0.8715731072379529
FSDM41,resnet50,gaussian_blur,12,0.0496261046906866,0.9439728353140916,0.894346730623405
FSDM41,resnet50,defocus_blur,3,0.3293677770224337,0.9439728353140916,0.6146050582916579
FSDM41,resnet50,defocus_blur,5,0.1706322229775662,0.9439728353140916,0.7733406123365253
FSDM41,resnet50,defocus_blur,8,0.0863358259687287,0.9439728353140916,0.8576370093453628
FSDM41,resnet50,defocus_blur,11,0.0989123045547246,0.9439728353140916,0.8450605307593669
FSDM41,resnet50,defocus_blur,15,0.0870156356220258,0.9439728353140916,0.8569571996920657
FSDM41,resnet50,resize,1.33,0.9269204622705642,0.9439728353140916,0.0170523730435273
FSDM41,resnet50,resize,1.67,0.8079537729435758,0.9439728353140916,0.1360190623705157
FSDM41,resnet50,resize,2.0,0.6866077498300476,0.9439728353140916,0.257365085484044
FSDM41,resnet50,illumination,0.7,0.9653297076818492,0.9439728353140916,-0.0213568723677575
FSDM41,resnet50,illumination,0.85,0.968388851121686,0.9439728353140916,-0.0244160158075943
FSDM41,resnet50,illumination,1.15,0.9660095173351462,0.9439728353140916,-0.0220366820210545
FSDM41,resnet50,illumination,1.3,0.9612508497620668,0.9439728353140916,-0.017278014447975
FSDM41,resnet50,jpeg,10,0.1971447994561522,0.9439728353140916,0.7468280358579393
FSDM41,resnet50,jpeg,20,0.5285520054384772,0.9439728353140916,0.4154208298756143
FSDM41,resnet50,jpeg,30,0.6828687967369137,0.9439728353140916,0.2611040385771779
FSDM41,resnet50,jpeg,50,0.7943575798776342,0.9439728353140916,0.1496152554364573
FSDM41,resnet50,jpeg,70,0.871176070700204,0.9439728353140916,0.0727967646138876
FSDM41,resnet50,red_channel_shift,-45,0.9564921821889872,0.9439728353140916,-0.0125193468748955
FSDM41,resnet50,red_channel_shift,-30,0.964649898028552,0.9439728353140916,-0.0206770627144604
FSDM41,resnet50,red_channel_shift,30,0.9564921821889872,0.9439728353140916,-0.0125193468748955
FSDM41,resnet50,red_channel_shift,45,0.9449354180829368,0.9439728353140916,-0.0009625827688451
FSDM41,resnet50,green_channel_shift,-45,0.9364377974167232,0.9439728353140916,0.0075350378973683
FSDM41,resnet50,green_channel_shift,-30,0.9547926580557444,0.9439728353140916,-0.0108198227416528
FSDM41,resnet50,green_channel_shift,30,0.9544527532290958,0.9439728353140916,-0.0104799179150042
FSDM41,resnet50,green_channel_shift,45,0.9269204622705642,0.9439728353140916,0.0170523730435273
FSDM41,resnet50,blue_channel_shift,-45,0.9445955132562882,0.9439728353140916,-0.0006226779421966
FSDM41,resnet50,blue_channel_shift,-30,0.9585316111488784,0.9439728353140916,-0.0145587758347867
FSDM41,resnet50,blue_channel_shift,30,0.9615907545887152,0.9439728353140916,-0.0176179192746235
FSDM41,resnet50,blue_channel_shift,45,0.9561522773623384,0.9439728353140916,-0.0121794420482469
FSDM41,resnet50,gaussian_noise,0.02,0.9428959891230456,0.9439728353140916,0.001076846191046
FSDM41,resnet50,gaussian_noise,0.05,0.721617946974847,0.9439728353140916,0.2223548883392445
FSDM41,resnet50,gaussian_noise,0.1,0.4626104690686607,0.9439728353140916,0.4813623662454308
FSDM41,resnet50,shot_noise,60,0.5282121006118287,0.9439728353140916,0.4157607347022629
FSDM41,resnet50,shot_noise,30,0.3439836845683208,0.9439728353140916,0.5999891507457707
FSDM41,resnet50,shot_noise,15,0.1594153636981645,0.9439728353140916,0.7845574716159271
FSDM41,resnet50,impulse_noise,0.01,0.4228416043507818,0.9439728353140916,0.5211312309633098
FSDM41,resnet50,impulse_noise,0.03,0.1883072739632902,0.9439728353140916,0.7556655613508013
FSDM41,resnet50,impulse_noise,0.05,0.1519374575118966,0.9439728353140916,0.7920353778021949
FSDM41,resnet50,motion_blur,5,0.566281441196465,0.9439728353140916,0.3776913941176266
FSDM41,resnet50,motion_blur,9,0.2161794697484704,0.9439728353140916,0.7277933655656211
FSDM41,resnet50,motion_blur,15,0.1257647858599592,0.9439728353140916,0.8182080494541324
FSDM41,resnet50,zoom_blur,1.05,0.3552005438477226,0.9439728353140916,0.5887722914663689
FSDM41,resnet50,zoom_blur,1.1,0.2579877634262406,0.9439728353140916,0.685985071887851
FSDM41,resnet50,zoom_blur,1.2,0.217199184228416,0.9439728353140916,0.7267736510856755
FSDM41,resnet50,contrast,0.5,0.8874915023793338,0.9439728353140916,0.0564813329347577
FSDM41,resnet50,contrast,0.75,0.9568320870156356,0.9439728353140916,-0.012859251701544
FSDM41,resnet50,contrast,1.25,0.9680489462950372,0.9439728353140916,-0.0240761109809457
FSDM41,resnet50,contrast,1.5,0.9619306594153636,0.9439728353140916,-0.0179578241012721
FSDM41,resnet50,pixelate,0.5,0.2297756628144119,0.9439728353140916,0.7141971724996796
FSDM41,resnet50,pixelate,0.33,0.089055064581917,0.9439728353140916,0.8549177707321746
FSDM41,resnet50,pixelate,0.25,0.0547246770904146,0.9439728353140916,0.8892481582236769
FSDM41,resnet50,scratch,mild,0.8545207341944255,0.9439728353140916,0.089452101119666
FSDM41,resnet50,scratch,moderate,0.6730115567641061,0.9439728353140916,0.2709612785499855
FSDM41,resnet50,scratch,severe,0.3402447314751869,0.9439728353140916,0.6037281038389046
FSDM41,resnet50,rotation,45,0.3793337865397688,0.9439728353140916,0.5646390487743227
FSDM41,resnet50,rotation,90,0.8823929299796057,0.9439728353140916,0.0615799053344858
FSDM41,resnet50,rotation,135,0.3670972127804214,0.9439728353140916,0.5768756225336702
FSDM41,resnet50,rotation,180,0.9656696125084976,0.9439728353140916,-0.0216967771944059
FSDM41,resnet50,compound,mild,0.0516655336505778,0.9439728353140916,0.8923073016635138
FSDM41,resnet50,compound,moderate,0.0462270564242012,0.9439728353140916,0.8977457788898904
FSDM41,resnet50,compound,severe,0.0302515295717199,0.9439728353140916,0.9137213057423716
FSDM41,resnet50,compound_optical,mild,0.2382732834806254,0.9439728353140916,0.7056995518334661
FSDM41,resnet50,compound_optical,moderate,0.0781781101291638,0.9439728353140916,0.8657947251849277
FSDM41,resnet50,compound_optical,severe,0.0720598232494901,0.9439728353140916,0.8719130120646015
FSDM41,resnet50,compound_digital,mild,0.3582596872875594,0.9439728353140916,0.5857131480265321
FSDM41,resnet50,compound_digital,moderate,0.1403806934058463,0.9439728353140916,0.8035921419082452
FSDM41,resnet50,compound_digital,severe,0.0808973487423521,0.9439728353140916,0.8630754865717395
FSDM41,resnet50,compound_field,mild,0.2777022433718559,0.9439728353140916,0.6662705919422357
FSDM41,resnet50,compound_field,moderate,0.1359619306594153,0.9439728353140916,0.8080109046546762
FSDM41,resnet50,compound_field,severe,0.0588035350101971,0.9439728353140916,0.8851693003038944
FSDM41,efficientnet_b3,gaussian_blur,2,0.3698164513936098,0.9460101867572156,0.5761937353636057
FSDM41,efficientnet_b3,gaussian_blur,4,0.1573759347382732,0.9460101867572156,0.7886342520189423
FSDM41,efficientnet_b3,gaussian_blur,6,0.1271244051665533,0.9460101867572156,0.8188857815906623
FSDM41,efficientnet_b3,gaussian_blur,8,0.1162474507138001,0.9460101867572156,0.8297627360434154
FSDM41,efficientnet_b3,gaussian_blur,10,0.1040108769544527,0.9460101867572156,0.8419993098027628
FSDM41,efficientnet_b3,gaussian_blur,12,0.0628823929299796,0.9460101867572156,0.8831277938272359
FSDM41,efficientnet_b3,defocus_blur,3,0.5237933378653977,0.9460101867572156,0.4222168488918179
FSDM41,efficientnet_b3,defocus_blur,5,0.2104010876954452,0.9460101867572156,0.7356090990617703
FSDM41,efficientnet_b3,defocus_blur,8,0.1193065941536369,0.9460101867572156,0.8267035926035786
FSDM41,efficientnet_b3,defocus_blur,11,0.0921142080217539,0.9460101867572156,0.8538959787354616
FSDM41,efficientnet_b3,defocus_blur,15,0.0842963970088375,0.9460101867572156,0.8617137897483781
FSDM41,efficientnet_b3,resize,1.33,0.9391570360299116,0.9460101867572156,0.0068531507273039
FSDM41,efficientnet_b3,resize,1.67,0.9157036029911624,0.9460101867572156,0.0303065837660531
FSDM41,efficientnet_b3,resize,2.0,0.8477226376614548,0.9460101867572156,0.0982875490957607
FSDM41,efficientnet_b3,illumination,0.7,0.9653297076818492,0.9460101867572156,-0.0193195209246335
FSDM41,efficientnet_b3,illumination,0.85,0.9680489462950372,0.9460101867572156,-0.0220387595378217
FSDM41,efficientnet_b3,illumination,1.15,0.9687287559483344,0.9460101867572156,-0.0227185691911189
FSDM41,efficientnet_b3,illumination,1.3,0.9663494221617946,0.9460101867572156,-0.020339235404579
FSDM41,efficientnet_b3,jpeg,10,0.522093813732155,0.9460101867572156,0.4239163730250606
FSDM41,efficientnet_b3,jpeg,20,0.7773623385452073,0.9460101867572156,0.1686478482120083
FSDM41,efficientnet_b3,jpeg,30,0.8643779741672332,0.9460101867572156,0.0816322125899824
FSDM41,efficientnet_b3,jpeg,50,0.9231815091774304,0.9460101867572156,0.0228286775797852
FSDM41,efficientnet_b3,jpeg,70,0.9452753229095852,0.9460101867572156,0.0007348638476303
FSDM41,efficientnet_b3,red_channel_shift,-45,0.9615907545887152,0.9460101867572156,-0.0155805678314995
FSDM41,efficientnet_b3,red_channel_shift,-30,0.9673691366417404,0.9460101867572156,-0.0213589498845246
FSDM41,efficientnet_b3,red_channel_shift,30,0.9626104690686608,0.9460101867572156,-0.0166002823114451
FSDM41,efficientnet_b3,red_channel_shift,45,0.9524133242692048,0.9460101867572156,-0.006403137511989
FSDM41,efficientnet_b3,green_channel_shift,-45,0.9405166553365056,0.9460101867572156,0.0054935314207098
FSDM41,efficientnet_b3,green_channel_shift,-30,0.9615907545887152,0.9460101867572156,-0.0155805678314995
FSDM41,efficientnet_b3,green_channel_shift,30,0.9537729435757988,0.9460101867572156,-0.0077627568185831
FSDM41,efficientnet_b3,green_channel_shift,45,0.9466349422161796,0.9460101867572156,-0.0006247554589638
FSDM41,efficientnet_b3,blue_channel_shift,-45,0.9537729435757988,0.9460101867572156,-0.0077627568185831
FSDM41,efficientnet_b3,blue_channel_shift,-30,0.9622705642420122,0.9460101867572156,-0.0162603774847965
FSDM41,efficientnet_b3,blue_channel_shift,30,0.9666893269884432,0.9460101867572156,-0.0206791402312276
FSDM41,efficientnet_b3,blue_channel_shift,45,0.9541128484024474,0.9460101867572156,-0.0081026616452317
FSDM41,efficientnet_b3,gaussian_noise,0.02,0.9612508497620668,0.9460101867572156,-0.015240663004851
FSDM41,efficientnet_b3,gaussian_noise,0.05,0.8429639700883752,0.9460101867572156,0.1030462166688404
FSDM41,efficientnet_b3,gaussian_noise,0.1,0.5254928619986404,0.9460101867572156,0.4205173247585752
FSDM41,efficientnet_b3,shot_noise,60,0.6244051665533651,0.9460101867572156,0.3216050202038505
FSDM41,efficientnet_b3,shot_noise,30,0.4129843643779741,0.9460101867572156,0.5330258223792415
FSDM41,efficientnet_b3,shot_noise,15,0.243711760707002,0.9460101867572156,0.7022984260502135
FSDM41,efficientnet_b3,impulse_noise,0.01,0.8558803535010198,0.9460101867572156,0.0901298332561958
FSDM41,efficientnet_b3,impulse_noise,0.03,0.6437797416723318,0.9460101867572156,0.3022304450848838
FSDM41,efficientnet_b3,impulse_noise,0.05,0.5122365737593474,0.9460101867572156,0.4337736129978682
FSDM41,efficientnet_b3,motion_blur,5,0.7963970088375255,0.9460101867572156,0.1496131779196901
FSDM41,efficientnet_b3,motion_blur,9,0.4031271244051665,0.9460101867572156,0.5428830623520491
FSDM41,efficientnet_b3,motion_blur,15,0.1869476546566961,0.9460101867572156,0.7590625321005194
FSDM41,efficientnet_b3,zoom_blur,1.05,0.3664174031271244,0.9460101867572156,0.5795927836300911
FSDM41,efficientnet_b3,zoom_blur,1.1,0.1903467029231815,0.9460101867572156,0.7556634838340341
FSDM41,efficientnet_b3,zoom_blur,1.2,0.1587355540448674,0.9460101867572156,0.7872746327123481
FSDM41,efficientnet_b3,contrast,0.5,0.9259007477906186,0.9460101867572156,0.020109438966597
FSDM41,efficientnet_b3,contrast,0.75,0.9632902787219578,0.9460101867572156,-0.0172800919647422
FSDM41,efficientnet_b3,contrast,1.25,0.96974847042828,0.9460101867572156,-0.0237382836710644
FSDM41,efficientnet_b3,contrast,1.5,0.969068660774983,0.9460101867572156,-0.0230584740177673
FSDM41,efficientnet_b3,pixelate,0.5,0.1940856560163154,0.9460101867572156,0.7519245307409002
FSDM41,efficientnet_b3,pixelate,0.33,0.0859959211420802,0.9460101867572156,0.8600142656151354
FSDM41,efficientnet_b3,pixelate,0.25,0.0496261046906866,0.9460101867572156,0.896384082066529
FSDM41,efficientnet_b3,scratch,mild,0.6040108769544528,0.9460101867572156,0.3419993098027628
FSDM41,efficientnet_b3,scratch,moderate,0.5710401087695445,0.9460101867572156,0.3749700779876711
FSDM41,efficientnet_b3,scratch,severe,0.3599592114208021,0.9460101867572156,0.5860509753364134
FSDM41,efficientnet_b3,rotation,45,0.6227056424201224,0.9460101867572156,0.3233045443370932
FSDM41,efficientnet_b3,rotation,90,0.849082256968049,0.9460101867572156,0.0969279297891666
FSDM41,efficientnet_b3,rotation,135,0.5713800135961931,0.9460101867572156,0.3746301731610225
FSDM41,efficientnet_b3,rotation,180,0.9680489462950372,0.9460101867572156,-0.0220387595378217
FSDM41,efficientnet_b3,compound,mild,0.1145479265805574,0.9460101867572156,0.8314622601766581
FSDM41,efficientnet_b3,compound,moderate,0.053704962610469,0.9460101867572156,0.8923052241467465
FSDM41,efficientnet_b3,compound,severe,0.0190346702923181,0.9460101867572156,0.9269755164648974
FSDM41,efficientnet_b3,compound_optical,mild,0.3609789259007478,0.9460101867572156,0.5850312608564678
FSDM41,efficientnet_b3,compound_optical,moderate,0.1267845003399048,0.9460101867572156,0.8192256864173108
FSDM41,efficientnet_b3,compound_optical,severe,0.0975526852481305,0.9460101867572156,0.848457501509085
FSDM41,efficientnet_b3,compound_digital,mild,0.5112168592794017,0.9460101867572156,0.4347933274778138
FSDM41,efficientnet_b3,compound_digital,moderate,0.2403127124405166,0.9460101867572156,0.7056974743166989
FSDM41,efficientnet_b3,compound_digital,severe,0.1719918422841604,0.9460101867572156,0.7740183444730552
FSDM41,efficientnet_b3,compound_field,mild,0.3487423521414004,0.9460101867572156,0.5972678346158151
FSDM41,efficientnet_b3,compound_field,moderate,0.1417403127124405,0.9460101867572156,0.8042698740447751
FSDM41,efficientnet_b3,compound_field,severe,0.0791978246091094,0.9460101867572156,0.8668123621481062
FSDM41,convnext_tiny,gaussian_blur,2,0.1957851801495581,0.9514431239388796,0.7556579437893214
FSDM41,convnext_tiny,gaussian_blur,4,0.1196464989802855,0.9514431239388796,0.831796624958594
FSDM41,convnext_tiny,gaussian_blur,6,0.1080897348742352,0.9514431239388796,0.8433533890646443
FSDM41,convnext_tiny,gaussian_blur,8,0.0931339225016995,0.9514431239388796,0.85830920143718
FSDM41,convnext_tiny,gaussian_blur,10,0.0910944935418082,0.9514431239388796,0.8603486303970712
FSDM41,convnext_tiny,gaussian_blur,12,0.0887151597552685,0.9514431239388796,0.862727964183611
FSDM41,convnext_tiny,defocus_blur,3,0.256968048946295,0.9514431239388796,0.6944750749925845
FSDM41,convnext_tiny,defocus_blur,5,0.1437797416723317,0.9514431239388796,0.8076633822665478
FSDM41,convnext_tiny,defocus_blur,8,0.1128484024473147,0.9514431239388796,0.8385947214915648
FSDM41,convnext_tiny,defocus_blur,11,0.1029911624745071,0.9514431239388796,0.8484519614643724
FSDM41,convnext_tiny,defocus_blur,15,0.0989123045547246,0.9514431239388796,0.8525308193841549
FSDM41,convnext_tiny,resize,1.33,0.938137321549966,0.9514431239388796,0.0133058023889135
FSDM41,convnext_tiny,resize,1.67,0.8912304554724677,0.9514431239388796,0.0602126684664118
FSDM41,convnext_tiny,resize,2.0,0.8086335825968729,0.9514431239388796,0.1428095413420066
FSDM41,convnext_tiny,illumination,0.7,0.9687287559483344,0.9514431239388796,-0.0172856320094549
FSDM41,convnext_tiny,illumination,0.85,0.9717878993881712,0.9514431239388796,-0.0203447754492918
FSDM41,convnext_tiny,illumination,1.15,0.973487423521414,0.9514431239388796,-0.0220442995825345
FSDM41,convnext_tiny,illumination,1.3,0.9666893269884432,0.9514431239388796,-0.0152462030495637
FSDM41,convnext_tiny,jpeg,10,0.2433718558803535,0.9514431239388796,0.708071268058526
FSDM41,convnext_tiny,jpeg,20,0.4785859959211421,0.9514431239388796,0.4728571280177374
FSDM41,convnext_tiny,jpeg,30,0.6084296397008837,0.9514431239388796,0.3430134842379958
FSDM41,convnext_tiny,jpeg,50,0.7093813732154997,0.9514431239388796,0.2420617507233798
FSDM41,convnext_tiny,jpeg,70,0.7760027192386132,0.9514431239388796,0.1754404047002663
FSDM41,convnext_tiny,red_channel_shift,-45,0.969068660774983,0.9514431239388796,-0.0176255368361034
FSDM41,convnext_tiny,red_channel_shift,-30,0.9714479945615228,0.9514431239388796,-0.0200048706226432
FSDM41,convnext_tiny,red_channel_shift,30,0.9588715159755268,0.9514431239388796,-0.0074283920366473
FSDM41,convnext_tiny,red_channel_shift,45,0.9442556084296396,0.9514431239388796,0.0071875155092397
FSDM41,convnext_tiny,green_channel_shift,-45,0.9262406526172672,0.9514431239388796,0.0252024713216123
FSDM41,convnext_tiny,green_channel_shift,-30,0.951393609789259,0.9514431239388796,4.951414962051093e-05
FSDM41,convnext_tiny,green_channel_shift,30,0.9680489462950372,0.9514431239388796,-0.0166058223561578
FSDM41,convnext_tiny,green_channel_shift,45,0.9517335146159076,0.9514431239388796,-0.0002903906770279
FSDM41,convnext_tiny,blue_channel_shift,-45,0.9517335146159076,0.9514431239388796,-0.0002903906770279
FSDM41,convnext_tiny,blue_channel_shift,-30,0.9643099932019036,0.9514431239388796,-0.0128668692630239
FSDM41,convnext_tiny,blue_channel_shift,30,0.9663494221617946,0.9514431239388796,-0.0149062982229151
FSDM41,convnext_tiny,blue_channel_shift,45,0.9568320870156356,0.9514431239388796,-0.005388963076756
FSDM41,convnext_tiny,gaussian_noise,0.02,0.9636301835486064,0.9514431239388796,-0.0121870596097268
FSDM41,convnext_tiny,gaussian_noise,0.05,0.792318150917743,0.9514431239388796,0.1591249730211364
FSDM41,convnext_tiny,gaussian_noise,0.1,0.3677770224337185,0.9514431239388796,0.583666101505161
FSDM41,convnext_tiny,shot_noise,60,0.4996600951733514,0.9514431239388796,0.451783028765528
FSDM41,convnext_tiny,shot_noise,30,0.2576478585995921,0.9514431239388796,0.6937952653392874
FSDM41,convnext_tiny,shot_noise,15,0.1121685927940176,0.9514431239388796,0.8392745311448618
FSDM41,convnext_tiny,impulse_noise,0.01,0.7709041468388851,0.9514431239388796,0.1805389770999944
FSDM41,convnext_tiny,impulse_noise,0.03,0.5231135282121007,0.9514431239388796,0.4283295957267788
FSDM41,convnext_tiny,impulse_noise,0.05,0.3399048266485384,0.9514431239388796,0.6115382972903411
FSDM41,convnext_tiny,motion_blur,5,0.6036709721278042,0.9514431239388796,0.3477721518110753
FSDM41,convnext_tiny,motion_blur,9,0.2087015635622026,0.9514431239388796,0.7427415603766769
FSDM41,convnext_tiny,motion_blur,15,0.1057104010876954,0.9514431239388796,0.8457327228511841
FSDM41,convnext_tiny,zoom_blur,1.05,0.5407885791978246,0.9514431239388796,0.4106545447410549
FSDM41,convnext_tiny,zoom_blur,1.1,0.3487423521414004,0.9514431239388796,0.602700771797479
FSDM41,convnext_tiny,zoom_blur,1.2,0.260707002039429,0.9514431239388796,0.6907361218994506
FSDM41,convnext_tiny,contrast,0.5,0.92794017675051,0.9514431239388796,0.0235029471883696
FSDM41,convnext_tiny,contrast,0.75,0.9639700883752548,0.9514431239388796,-0.0125269644363753
FSDM41,convnext_tiny,contrast,1.25,0.9765465669612508,0.9514431239388796,-0.0251034430223713
FSDM41,convnext_tiny,contrast,1.5,0.9745071380013596,0.9514431239388796,-0.02306401406248
FSDM41,convnext_tiny,pixelate,0.5,0.1682528891910265,0.9514431239388796,0.783190234747853
FSDM41,convnext_tiny,pixelate,0.33,0.0700203942895989,0.9514431239388796,0.8814227296492806
FSDM41,convnext_tiny,pixelate,0.25,0.0455472467709041,0.9514431239388796,0.9058958771679754
FSDM41,convnext_tiny,scratch,mild,0.6532970768184908,0.9514431239388796,0.2981460471203887
FSDM41,convnext_tiny,scratch,moderate,0.3698164513936098,0.9514431239388796,0.5816266725452697
FSDM41,convnext_tiny,scratch,severe,0.221617946974847,0.9514431239388796,0.7298251769640325
FSDM41,convnext_tiny,rotation,45,0.363018354860639,0.9514431239388796,0.5884247690782405
FSDM41,convnext_tiny,rotation,90,0.8932698844323589,0.9514431239388796,0.0581732395065206
FSDM41,convnext_tiny,rotation,135,0.3599592114208021,0.9514431239388796,0.5914839125180773
FSDM41,convnext_tiny,rotation,180,0.9738273283480624,0.9514431239388796,-0.0223842044091829
FSDM41,convnext_tiny,compound,mild,0.0774983004758667,0.9514431239388796,0.8739448234630127
FSDM41,convnext_tiny,compound,moderate,0.0557443915703603,0.9514431239388796,0.8956987323685193
FSDM41,convnext_tiny,compound,severe,0.0407885791978246,0.9514431239388796,0.9106545447410548
FSDM41,convnext_tiny,compound_optical,mild,0.1968048946295037,0.9514431239388796,0.7546382293093759
FSDM41,convnext_tiny,compound_optical,moderate,0.106730115567641,0.9514431239388796,0.8447130083712384
FSDM41,convnext_tiny,compound_optical,severe,0.0853161114887831,0.9514431239388796,0.8661270124500964
FSDM41,convnext_tiny,compound_digital,mild,0.3443235893949694,0.9514431239388796,0.6071195345439101
FSDM41,convnext_tiny,compound_digital,moderate,0.1910265125764786,0.9514431239388796,0.7604166113624009
FSDM41,convnext_tiny,compound_digital,severe,0.1247450713800136,0.9514431239388796,0.826698052558866
FSDM41,convnext_tiny,compound_field,mild,0.3535010197144799,0.9514431239388796,0.5979421042243995
FSDM41,convnext_tiny,compound_field,moderate,0.1947654656696125,0.9514431239388796,0.756677658269267
FSDM41,convnext_tiny,compound_field,severe,0.0747790618626784,0.9514431239388796,0.8766640620762011
FSDM41,swin_tiny,gaussian_blur,2,0.2324949014276002,0.9565365025466894,0.7240416011190891
FSDM41,swin_tiny,gaussian_blur,4,0.0968728755948334,0.9565365025466894,0.8596636269518559
FSDM41,swin_tiny,gaussian_blur,6,0.0761386811692726,0.9565365025466894,0.8803978213774168
FSDM41,swin_tiny,gaussian_blur,8,0.0666213460231135,0.9565365025466894,0.8899151565235759
FSDM41,swin_tiny,gaussian_blur,10,0.0683208701563562,0.9565365025466894,0.8882156323903332
FSDM41,swin_tiny,gaussian_blur,12,0.0690006798096533,0.9565365025466894,0.8875358227370361
FSDM41,swin_tiny,defocus_blur,3,0.3266485384092454,0.9565365025466894,0.629887964137444
FSDM41,swin_tiny,defocus_blur,5,0.128144119646499,0.9565365025466894,0.8283923829001905
FSDM41,swin_tiny,defocus_blur,8,0.0696804894629503,0.9565365025466894,0.8868560130837391
FSDM41,swin_tiny,defocus_blur,11,0.0683208701563562,0.9565365025466894,0.8882156323903332
FSDM41,swin_tiny,defocus_blur,15,0.0771583956492182,0.9565365025466894,0.8793781068974712
FSDM41,swin_tiny,resize,1.33,0.930659415363698,0.9565365025466894,0.0258770871829913
FSDM41,swin_tiny,resize,1.67,0.8796736913664174,0.9565365025466894,0.076862811180272
FSDM41,swin_tiny,resize,2.0,0.8198504418762746,0.9565365025466894,0.1366860606704147
FSDM41,swin_tiny,illumination,0.7,0.9721278042148198,0.9565365025466894,-0.0155913016681303
FSDM41,swin_tiny,illumination,0.85,0.972807613868117,0.9565365025466894,-0.0162711113214275
FSDM41,swin_tiny,illumination,1.15,0.9741672331747112,0.9565365025466894,-0.0176307306280216
FSDM41,swin_tiny,illumination,1.3,0.9700883752549286,0.9565365025466894,-0.0135518727082392
FSDM41,swin_tiny,jpeg,10,0.2049626104690686,0.9565365025466894,0.7515738920776207
FSDM41,swin_tiny,jpeg,20,0.3460231135282121,0.9565365025466894,0.6105133890184773
FSDM41,swin_tiny,jpeg,30,0.464649898028552,0.9565365025466894,0.4918866045181374
FSDM41,swin_tiny,jpeg,50,0.6050305914343984,0.9565365025466894,0.351505911112291
FSDM41,swin_tiny,jpeg,70,0.7202583276682529,0.9565365025466894,0.2362781748784365
FSDM41,swin_tiny,red_channel_shift,-45,0.9700883752549286,0.9565365025466894,-0.0135518727082392
FSDM41,swin_tiny,red_channel_shift,-30,0.9731475186947656,0.9565365025466894,-0.016611016148076
FSDM41,swin_tiny,red_channel_shift,30,0.9704282800815772,0.9565365025466894,-0.0138917775348876
FSDM41,swin_tiny,red_channel_shift,45,0.9632902787219578,0.9565365025466894,-0.0067537761752684
FSDM41,swin_tiny,green_channel_shift,-45,0.964649898028552,0.9565365025466894,-0.0081133954818626
FSDM41,swin_tiny,green_channel_shift,-30,0.9721278042148198,0.9565365025466894,-0.0155913016681303
FSDM41,swin_tiny,green_channel_shift,30,0.960910944935418,0.9565365025466894,-0.0043744423887286
FSDM41,swin_tiny,green_channel_shift,45,0.9547926580557444,0.9565365025466894,0.001743844490945
FSDM41,swin_tiny,blue_channel_shift,-45,0.9415363698164514,0.9565365025466894,0.015000132730238
FSDM41,swin_tiny,blue_channel_shift,-30,0.9588715159755268,0.9565365025466894,-0.0023350134288374
FSDM41,swin_tiny,blue_channel_shift,30,0.9731475186947656,0.9565365025466894,-0.016611016148076
FSDM41,swin_tiny,blue_channel_shift,45,0.964649898028552,0.9565365025466894,-0.0081133954818626
FSDM41,swin_tiny,gaussian_noise,0.02,0.9473147518694766,0.9565365025466894,0.0092217506772128
FSDM41,swin_tiny,gaussian_noise,0.05,0.7960571040108769,0.9565365025466894,0.1604793985358125
FSDM41,swin_tiny,gaussian_noise,0.1,0.5448674371176071,0.9565365025466894,0.4116690654290823
FSDM41,swin_tiny,shot_noise,60,0.5941536369816451,0.9565365025466894,0.3623828655650443
FSDM41,swin_tiny,shot_noise,30,0.4677090414683889,0.9565365025466894,0.4888274610783005
FSDM41,swin_tiny,shot_noise,15,0.2868796736913664,0.9565365025466894,0.6696568288553231
FSDM41,swin_tiny,impulse_noise,0.01,0.8721957851801495,0.9565365025466894,0.0843407173665399
FSDM41,swin_tiny,impulse_noise,0.03,0.5887151597552686,0.9565365025466894,0.3678213427914208
FSDM41,swin_tiny,impulse_noise,0.05,0.3813732154996601,0.9565365025466894,0.5751632870470293
FSDM41,swin_tiny,motion_blur,5,0.6046906866077498,0.9565365025466894,0.3518458159389396
FSDM41,swin_tiny,motion_blur,9,0.2545887151597553,0.9565365025466894,0.7019477873869342
FSDM41,swin_tiny,motion_blur,15,0.0921142080217539,0.9565365025466894,0.8644222945249356
FSDM41,swin_tiny,zoom_blur,1.05,0.4836845683208701,0.9565365025466894,0.4728519342258193
FSDM41,swin_tiny,zoom_blur,1.1,0.2559483344663494,0.9565365025466894,0.7005881680803401
FSDM41,swin_tiny,zoom_blur,1.2,0.2559483344663494,0.9565365025466894,0.7005881680803401
FSDM41,swin_tiny,contrast,0.5,0.9493541808293676,0.9565365025466894,0.0071823217173216
FSDM41,swin_tiny,contrast,0.75,0.96974847042828,0.9565365025466894,-0.0132119678815906
FSDM41,swin_tiny,contrast,1.25,0.9768864717878992,0.9565365025466894,-0.0203499692412099
FSDM41,swin_tiny,contrast,1.5,0.977906186267845,0.9565365025466894,-0.0213696837211555
FSDM41,swin_tiny,pixelate,0.5,0.1206662134602311,0.9565365025466894,0.8358702890864583
