backbone,mag_a,mag_b,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap
efficientnet_b3,VN26_x20,VN26_x50,33,0.012459680393774182,0.012459680393774182,0.19929182610544216,0.18683214571166798
efficientnet_b3,VN26_x20,VN26_x50,34,0.19574332022424576,0.19574332022424576,0.19574332022424576,0.0
efficientnet_b3,VN26_x20,VN26_x50,35,0.17282416194558778,0.17282416194558778,0.17282416194558778,0.0
efficientnet_b3,VN26_x20,VN26_x50,36,0.1982102284051501,0.1982102284051501,0.1983099541593261,9.972575417599439e-05
efficientnet_b3,VN26_x20,VN26_x50,37,0.22397210113212493,0.22397210113212493,0.22397210113212493,0.0
efficientnet_b3,VN26_x20,VN26_x50,38,0.32637117346938777,0.32637117346938777,0.32637117346938777,0.0
efficientnet_b3,VN26_x20,VN26_x50,39,0.023466329722764485,0.023466329722764485,0.28326379184987455,0.2597974621271101
efficientnet_b3,VN26_x20,VN26_x50,40,0.39475839518909756,0.39475839518909756,0.6101245878489203,0.21536619265982276
efficientnet_b3,VN26_x20,VN26_x50,41,0.21261410805902314,0.21261410805902314,0.21261410805902314,0.0
efficientnet_b3,VN26_x20,VN26_x50,42,0.02363695029707118,0.02363695029707118,0.26375828245483934,0.24012133215776815
efficientnet_b3,VN26_x20,VN26_x50,43,0.09453414827415291,0.09453414827415291,0.16682533262476498,0.07229118435061208
efficientnet_b3,VN26_x20,VN26_x50,44,0.2629964620344079,0.2629964620344079,0.2629964620344079,0.0
efficientnet_b3,VN26_x20,VN26_x50,45,0.1587181156396428,0.1587181156396428,0.23321395587130292,0.07449584023166012
efficientnet_b3,VN26_x20,VN26_x50,46,0.1706964140833107,0.1706964140833107,0.20862809327136542,0.03793167918805471
efficientnet_b3,VN26_x20,VN26_x50,47,0.590732943939751,0.590732943939751,0.590732943939751,0.0
efficientnet_b3,VN26_x20,VN26_x50,48,0.5153474400446405,0.5153474400446405,0.5797950594618381,0.06444761941719757
efficientnet_b3,VN26_x20,VN26_x50,49,0.541541627237477,0.541541627237477,0.5676758486694503,0.026134221431973303
efficientnet_b3,VN26_x20,VN26_x50,50,0.05816422962986356,0.05816422962986356,0.23782783886017553,0.17966360923031197
efficientnet_b3,VN26_x20,VN26_x50,51,0.5105997292599874,0.5105997292599874,0.6054058740347604,0.094806144774773
efficientnet_b3,VN26_x20,VN26_x50,52,0.5698650601037946,0.5698650601037946,0.5698650601037946,0.0
efficientnet_b3,VN26_x20,VN26_x50,53,0.25792516294986695,0.25792516294986695,0.25792516294986695,0.0
efficientnet_b3,VN26_x20,VN26_x50,54,0.42910289115646255,0.42910289115646255,0.5708971088435374,0.14179421768707484
efficientnet_b3,VN26_x20,VN26_x50,55,0.07905625612176559,0.07905625612176559,0.2233160683283032,0.1442598122065376
efficientnet_b3,VN26_x20,VN26_x50,56,0.63546981292517,0.63546981292517,0.63546981292517,0.0
efficientnet_b3,VN26_x20,VN26_x50,57,0.43235955770805606,0.43235955770805606,0.5687513286564626,0.13639177094840654
efficientnet_b3,VN26_x20,VN26_x50,58,0.5151400403911565,0.5151400403911565,0.5151400403911565,0.0
efficientnet_b3,VN26_x20,VN26_x50,59,0.13810549908324798,0.13810549908324798,0.20081612067474283,0.06271062159149485
efficientnet_b3,VN26_x20,VN26_x50,60,0.13006632917217645,0.13006632917217645,0.27090889125350354,0.1408425620813271
efficientnet_b3,VN26_x20,VN26_x50,61,0.20137512319207151,0.20137512319207151,0.20137512319207151,0.0
efficientnet_b3,VN26_x20,VN26_x50,62,0.07684654418363818,0.07684654418363818,0.28101468133141033,0.20416813714777216
efficientnet_b3,VN26_x20,VN26_x50,63,0.2261439732142857,0.2261439732142857,0.2261439732142857,0.0
efficientnet_b3,VN26_x20,VN26_x50,64,0.08937617903677941,0.08937617903677941,0.2719667114853721,0.1825905324485927
efficientnet_b3,VN26_x20,VN26_x50,65,0.20359019790998198,0.20359019790998198,0.20359019790998198,0.0
efficientnet_b3,VN26_x20,VN26_x50,66,0.10968538203129467,0.10968538203129467,0.22675391126971844,0.11706852923842377
efficientnet_b3,VN26_x20,VN26_x50,67,0.07864161481527267,0.07864161481527267,0.22157331213131984,0.14293169731604716
efficientnet_b3,VN26_x20,VN26_x50,68,0.18815726932239082,0.18815726932239082,0.18815726932239082,0.0
efficientnet_b3,VN26_x20,VN26_x50,69,0.18734045907183203,0.18734045907183203,0.19535544208058578,0.008014983008753751
efficientnet_b3,VN26_x20,VN26_x50,70,0.1595776207274303,0.1595776207274303,0.1916256761701328,0.03204805544270248
efficientnet_b3,VN26_x20,VN26_x50,71,0.21180290494281293,0.21180290494281293,0.21180290494281293,0.0
efficientnet_b3,VN26_x20,VN26_x50,72,0.3435674873121721,0.3435674873121721,0.3435674873121721,0.0
efficientnet_b3,VN26_x20,VN26_x50,73,0.07463383095097612,0.07463383095097612,0.24234584460287534,0.16771201365189922
efficientnet_b3,VN26_x20,VN26_x50,74,0.13123487235148004,0.13123487235148004,0.27915340818217277,0.14791853583069273
efficientnet_b3,VN26_x20,VN26_x50,75,0.16222690654065683,0.16222690654065683,0.21414150150102165,0.051914594960364824
efficientnet_b3,VN26_x20,VN26_x50,76,0.23555729311067056,0.23555729311067056,0.23555729311067056,0.0
efficientnet_b3,VN26_x20,VN26_x50,77,0.050797781652989815,0.050797781652989815,0.21297413399036436,0.16217635233737454
efficientnet_b3,VN26_x20,VN26_x50,78,0.04264440334749575,0.04264440334749575,0.24214023616142663,0.19949583281393088
efficientnet_b3,VN26_x20,VN26_x50,79,0.034750763868768936,0.034750763868768936,0.24076244112165848,0.20601167725288955
efficientnet_b3,VN26_x20,VN26_x50,80,0.04590415287672258,0.04590415287672258,0.27236640216791236,0.22646224929118977
efficientnet_b3,VN26_x20,VN26_x50,81,0.10824396059421831,0.10824396059421831,0.24126459853477775,0.13302063794055943
efficientnet_b3,VN26_x20,VN26_x50,82,0.10524748056996121,0.10524748056996121,0.1946930982813305,0.08944561771136929
efficientnet_b3,VN26_x20,VN26_x50,83,0.0003936307573751088,0.0003936307573751088,0.2736035310655014,0.2732099003081263
efficientnet_b3,VN26_x20,VN26_x50,84,0.05160189474012542,0.05160189474012542,0.2783337793323141,0.2267318845921887
efficientnet_b3,VN26_x20,VN26_x50,85,0.038754410291245614,0.038754410291245614,0.2131310537674801,0.1743766434762345
efficientnet_b3,VN26_x20,VN26_x50,86,0.026250622718203134,0.026250622718203134,0.23541125418855882,0.20916063147035568
efficientnet_b3,VN26_x20,VN26_x50,87,0.08611086396847834,0.08611086396847834,0.19839108866637623,0.11228022469789789
efficientnet_b3,VN26_x20,VN26_x50,88,0.5782901049109518,0.5782901049109518,0.5782901049109518,0.0
efficientnet_b3,VN26_x20,VN26_x50,89,0.13567972483828103,0.13567972483828103,0.32138971054345244,0.18570998570517142
efficientnet_b3,VN26_x20,VN26_x50,90,0.14516866599280379,0.14516866599280379,0.19340488221865296,0.04823621622584917
efficientnet_b3,VN26_x20,VN26_x50,91,0.10600496313085796,0.10600496313085796,0.20518430519005948,0.09917934205920152
efficientnet_b3,VN26_x20,VN26_x50,92,0.13032780505395555,0.13032780505395555,0.24922668810878287,0.11889888305482732
efficientnet_b3,VN26_x20,VN26_x50,93,0.19833432547938448,0.19833432547938448,0.2444751061981462,0.04614078071876171
efficientnet_b3,VN26_x20,VN26_x50,94,0.18858268722613758,0.18858268722613758,0.23041063875151027,0.04182795152537269
efficientnet_b3,VN26_x20,VN26_x50,95,0.16530462687950156,0.16530462687950156,0.20173591869772836,0.036431291818226796
efficientnet_b3,VN26_x20,VN26_x50,96,0.1744358765425907,0.1744358765425907,0.20919958175349965,0.034763705210908935
efficientnet_b3,VN26_x20,VN26_x50,97,0.09835841062293017,0.09835841062293017,0.22265676468393295,0.12429835406100277
efficientnet_b3,VN26_x20,VN26_x50,98,0.1787440974429104,0.1787440974429104,0.19975727755160463,0.02101318010869424
efficientnet_b3,VN26_x20,VN26_x50,99,0.024038934429481355,0.024038934429481355,0.22619811448729185,0.2021591800578105
efficientnet_b3,VN26_x10,VN26_x50,0,0.1350406451418399,0.1350406451418399,0.17863226922064748,0.043591624078807595
efficientnet_b3,VN26_x10,VN26_x50,1,0.013457070242499813,0.013457070242499813,0.23057919604727775,0.21712212580477794
efficientnet_b3,VN26_x10,VN26_x50,2,0.07545923399475961,0.07545923399475961,0.20664042779829572,0.1311811938035361
efficientnet_b3,VN26_x10,VN26_x50,3,0.20785409023484056,0.20785409023484056,0.26234353326782034,0.054489443032979784
efficientnet_b3,VN26_x10,VN26_x50,4,0.24510251537884395,0.24510251537884395,0.24510251537884395,0.0
efficientnet_b3,VN26_x10,VN26_x50,5,0.015299082214708307,0.015299082214708307,0.19101091190210742,0.17571182968739912
efficientnet_b3,VN26_x10,VN26_x50,6,0.1405270414464808,0.1405270414464808,0.19972735652166143,0.05920031507518064
efficientnet_b3,VN26_x10,VN26_x50,7,0.2890541297030708,0.2890541297030708,0.2890541297030708,0.0
efficientnet_b3,VN26_x10,VN26_x50,8,0.45432830409542496,0.45432830409542496,0.5551918523495422,0.1008635482541172
efficientnet_b3,VN26_x10,VN26_x50,9,0.5551190149727365,0.5551190149727365,0.5551190149727365,0.0
efficientnet_b3,VN26_x10,VN26_x50,10,0.23216193388385806,0.23216193388385806,0.23216193388385806,0.0
efficientnet_b3,VN26_x10,VN26_x50,11,0.03430041144111367,0.03430041144111367,0.445821779030621,0.4115213675895073
efficientnet_b3,VN26_x10,VN26_x50,12,0.09531068131565266,0.09531068131565266,0.30339094793617605,0.20808026662052337
efficientnet_b3,VN26_x10,VN26_x50,13,0.180738991521633,0.180738991521633,0.2460155681917012,0.0652765766700682
efficientnet_b3,VN26_x10,VN26_x50,14,0.2829718462857736,0.2829718462857736,0.30626144866742344,0.023289602381649843
efficientnet_b3,VN26_x10,VN26_x50,15,0.020863164070407184,0.020863164070407184,0.30576825151406867,0.2849050874436615
efficientnet_b3,VN26_x10,VN26_x50,16,0.07698901648140948,0.07698901648140948,0.24286815623480687,0.1658791397533974
efficientnet_b3,VN26_x10,VN26_x50,17,0.013580719204284622,0.013580719204284622,0.21135187397318891,0.19777115476890428
efficientnet_b3,VN26_x10,VN26_x50,18,0.14511560385374425,0.14511560385374425,0.23765984664693227,0.09254424279318801
efficientnet_b3,VN26_x10,VN26_x50,19,0.06284989190261044,0.06284989190261044,0.29449277206380237,0.23164288016119194
efficientnet_b3,VN26_x10,VN26_x50,20,0.02797000318496311,0.02797000318496311,0.32318443036243377,0.29521442717747065
efficientnet_b3,VN26_x10,VN26_x50,21,0.6133371702506678,0.6133371702506678,0.6133371702506678,0.0
efficientnet_b3,VN26_x10,VN26_x50,22,0.1605964596820356,0.1605964596820356,0.1995531196504836,0.03895665996844802
efficientnet_b3,VN26_x10,VN26_x50,23,0.5998219600340136,0.5998219600340136,0.5998219600340136,0.0
efficientnet_b3,VN26_x10,VN26_x50,24,0.4100877307302111,0.4100877307302111,0.595603475765306,0.18551574503509494
efficientnet_b3,VN26_x10,VN26_x50,25,0.12151516476756258,0.12151516476756258,0.2364355510048015,0.11492038623723891
efficientnet_b3,VN26_x10,VN26_x50,26,0.2093091315222028,0.2093091315222028,0.24886607040046962,0.039556938878266834
efficientnet_b3,VN26_x10,VN26_x50,27,0.391817652386151,0.391817652386151,0.6254790573831558,0.23366140499700477
efficientnet_b3,VN26_x10,VN26_x50,28,0.5820307029534534,0.5820307029534534,0.5820307029534534,0.0
efficientnet_b3,VN26_x10,VN26_x50,29,0.612677448201227,0.612677448201227,0.612677448201227,0.0
efficientnet_b3,VN26_x10,VN26_x50,30,0.002293404143876733,0.002293404143876733,0.207831723103266,0.20553831895938926
efficientnet_b3,VN26_x10,VN26_x50,31,0.012053475104662507,0.012053475104662507,0.21487511660083122,0.20282164149616871
efficientnet_b3,VN26_x10,VN26_x50,32,0.004460691686449833,0.004460691686449833,0.19114763232484197,0.18668694063839214
efficientnet_b3,VN26_x10,VN26_x50,33,0.11809835324464656,0.11809835324464656,0.20411147115825493,0.08601311791360837
efficientnet_b3,VN26_x10,VN26_x50,34,0.19769079506802723,0.19769079506802723,0.19769079506802723,0.0
efficientnet_b3,VN26_x10,VN26_x50,35,0.4979032932965924,0.4979032932965924,0.5042737060598751,0.006370412763282707
efficientnet_b3,VN26_x10,VN26_x50,36,0.04444394561756602,0.04444394561756602,0.2026288394531395,0.1581848938355735
efficientnet_b3,VN26_x10,VN26_x50,37,0.21863221319269086,0.21863221319269086,0.21863221319269086,0.0
efficientnet_b3,VN26_x10,VN26_x50,38,0.33675462372448983,0.33675462372448983,0.6632453762755102,0.32649075255102034
efficientnet_b3,VN26_x10,VN26_x50,39,0.3991616071537583,0.3991616071537583,0.6068653157435809,0.20770370858982262
efficientnet_b3,VN26_x10,VN26_x50,40,0.6254384566326531,0.6254384566326531,0.6254384566326531,0.0
efficientnet_b3,VN26_x10,VN26_x50,41,0.09421299608804501,0.09421299608804501,0.20910622220859465,0.11489322612054964
efficientnet_b3,VN26_x10,VN26_x50,42,0.23348480017006804,0.23348480017006804,0.23348480017006804,0.0
efficientnet_b3,VN26_x10,VN26_x50,43,0.16650656914399922,0.16650656914399922,0.18576257623884973,0.019256007094850508
efficientnet_b3,VN26_x10,VN26_x50,44,0.07964271602917501,0.07964271602917501,0.3074822560620056,0.22783954003283058
efficientnet_b3,VN26_x10,VN26_x50,45,0.15037718777154963,0.15037718777154963,0.2742456965092978,0.12386850873774818
efficientnet_b3,VN26_x10,VN26_x50,46,0.09857423539332284,0.09857423539332284,0.201503625964952,0.10292939057162916
efficientnet_b3,VN26_x10,VN26_x50,47,0.5207855442953356,0.5207855442953356,0.5779679612407727,0.05718241694543702
efficientnet_b3,VN26_x10,VN26_x50,48,0.520980397713032,0.520980397713032,0.5537446851423721,0.03276428742934012
efficientnet_b3,VN26_x10,VN26_x50,49,0.5020506545226359,0.5020506545226359,0.6045764211169983,0.10252576659436241
efficientnet_b3,VN26_x10,VN26_x50,50,0.0703377879955922,0.0703377879955922,0.28107257958036913,0.21073479158477693
efficientnet_b3,VN26_x10,VN26_x50,51,0.5337976003544588,0.5337976003544588,0.5640159174472892,0.030218317092830405
efficientnet_b3,VN26_x10,VN26_x50,52,0.5891476768934151,0.5891476768934151,0.5891476768934151,0.0
efficientnet_b3,VN26_x10,VN26_x50,53,0.5095800137997241,0.5095800137997241,0.5614767919243003,0.05189677812457627
efficientnet_b3,VN26_x10,VN26_x50,54,0.5724814456354498,0.5724814456354498,0.5724814456354498,0.0
efficientnet_b3,VN26_x10,VN26_x50,55,0.5044423298948573,0.5044423298948573,0.5160458069797175,0.011603477084860203
efficientnet_b3,VN26_x10,VN26_x50,56,0.3670890256495447,0.3670890256495447,0.6333572491496599,0.26626822350011514
efficientnet_b3,VN26_x10,VN26_x50,57,0.1883958221891748,0.1883958221891748,0.23935592399273284,0.05096010180355803
efficientnet_b3,VN26_x10,VN26_x50,58,0.5159147243397223,0.5159147243397223,0.5159147243397223,0.0
efficientnet_b3,VN26_x10,VN26_x50,59,0.5797627865695528,0.5797627865695528,0.5797627865695528,0.0
efficientnet_b3,VN26_x10,VN26_x50,60,0.22966126532069608,0.22966126532069608,0.27411336379277157,0.044452098472075485
efficientnet_b3,VN26_x10,VN26_x50,61,0.6088677383765352,0.6088677383765352,0.6088677383765352,0.0
efficientnet_b3,VN26_x10,VN26_x50,62,0.5903486394557823,0.5903486394557823,0.5903486394557823,0.0
efficientnet_b3,VN26_x10,VN26_x50,63,0.10746583664753394,0.10746583664753394,0.2266895548839819,0.11922371823644796
efficientnet_b3,VN26_x10,VN26_x50,64,0.1146968743637443,0.1146968743637443,0.23066070052197377,0.11596382615822946
efficientnet_b3,VN26_x10,VN26_x50,65,0.06051904820177812,0.06051904820177812,0.33310058720544794,0.2725815390036698
efficientnet_b3,VN26_x10,VN26_x50,66,0.05703790007447631,0.05703790007447631,0.29134235158675653,0.23430445151228022
efficientnet_b3,VN26_x10,VN26_x50,67,0.17108914624007587,0.17108914624007587,0.2141759299181456,0.04308678367806973
efficientnet_b3,VN26_x10,VN26_x50,68,0.09466128533258661,0.09466128533258661,0.1870506571113428,0.0923893717787562
efficientnet_b3,VN26_x10,VN26_x50,69,0.025202615485536536,0.025202615485536536,0.2413969494047619,0.21619433391922535
efficientnet_b3,VN26_x10,VN26_x50,70,0.3615981751581934,0.3615981751581934,0.6389708227040817,0.27737264754588825
efficientnet_b3,VN26_x10,VN26_x50,71,0.34525002524936294,0.34525002524936294,0.6547552614795918,0.3095052362302289
efficientnet_b3,VN26_x10,VN26_x50,72,0.10656699040535822,0.10656699040535822,0.23294657894387383,0.1263795885385156
efficientnet_b3,VN26_x10,VN26_x50,73,0.11813708816072192,0.11813708816072192,0.23237260005164415,0.11423551189092222
efficientnet_b3,VN26_x10,VN26_x50,74,0.16500809451991108,0.16500809451991108,0.25024100294725987,0.08523290842734879
efficientnet_b3,VN26_x10,VN26_x50,75,0.08393379256447468,0.08393379256447468,0.26666767755205445,0.18273388498757975
efficientnet_b3,VN26_x10,VN26_x50,76,0.2545766572089095,0.2545766572089095,0.2545766572089095,0.0
efficientnet_b3,VN26_x10,VN26_x50,77,0.2167910787061148,0.2167910787061148,0.37950266321606446,0.16271158450994966
efficientnet_b3,VN26_x10,VN26_x50,78,0.15011751471444928,0.15011751471444928,0.20832019140147237,0.058202676687023086
efficientnet_b3,VN26_x10,VN26_x50,79,0.09196918280786985,0.09196918280786985,0.2769112466073284,0.18494206379945854
efficientnet_b3,VN26_x10,VN26_x50,80,0.27544709865138495,0.27544709865138495,0.27544709865138495,0.0
efficientnet_b3,VN26_x10,VN26_x50,81,0.12086914621762405,0.12086914621762405,0.24813849186316295,0.12726934564553888
efficientnet_b3,VN26_x10,VN26_x50,82,0.1394236633995529,0.1394236633995529,0.21621036591398898,0.07678670251443609
efficientnet_b3,VN26_x10,VN26_x50,83,0.09037131521828183,0.09037131521828183,0.19606069159090414,0.10568937637262231
efficientnet_b3,VN26_x10,VN26_x50,84,0.6486035820578232,0.6486035820578232,0.6486035820578232,0.0
efficientnet_b3,VN26_x10,VN26_x50,85,0.6440582211531934,0.6440582211531934,0.6440582211531934,0.0
efficientnet_b3,VN26_x10,VN26_x50,86,0.05957026365606429,0.05957026365606429,0.25122732251175517,0.19165705885569087
efficientnet_b3,VN26_x10,VN26_x50,87,0.6028579400510204,0.6028579400510204,0.6028579400510204,0.0
efficientnet_b3,VN26_x10,VN26_x50,88,0.5873857355442177,0.5873857355442177,0.5873857355442177,0.0
efficientnet_b3,VN26_x10,VN26_x50,89,0.07781940901360544,0.07781940901360544,0.21375425170068027,0.13593484268707484
efficientnet_b3,VN26_x10,VN26_x50,90,0.2574417529032179,0.2574417529032179,0.2574417529032179,0.0
efficientnet_b3,VN26_x10,VN26_x50,91,0.24337041612516275,0.24337041612516275,0.24337041612516275,0.0
efficientnet_b3,VN26_x10,VN26_x50,92,0.17617335884219285,0.17617335884219285,0.22089515923324488,0.04472180039105203
efficientnet_b3,VN26_x10,VN26_x50,93,0.12857184943188102,0.12857184943188102,0.23204015404242564,0.10346830461054463
efficientnet_b3,VN26_x10,VN26_x50,94,0.04217276657355534,0.04217276657355534,0.22458795211526775,0.1824151855417124
efficientnet_b3,VN26_x10,VN26_x50,95,0.2181044278692106,0.2181044278692106,0.2181044278692106,0.0
efficientnet_b3,VN26_x10,VN26_x50,96,0.11454369585094004,0.11454369585094004,0.1894113966558976,0.07486770080495755
efficientnet_b3,VN26_x10,VN26_x50,97,0.22520434719022653,0.22520434719022653,0.22810590652635676,0.0029015593361302328
efficientnet_b3,VN26_x10,VN26_x50,98,0.27578222322467605,0.27578222322467605,0.27578222322467605,0.0
efficientnet_b3,VN26_x10,VN26_x50,99,0.01745531796708163,0.01745531796708163,0.27896773385032386,0.26151241588324226
convnext_tiny,VN26_x10,VN26_x20,0,0.15914247952755736,0.15914247952755736,0.2541932916611356,0.09505081213357822
convnext_tiny,VN26_x10,VN26_x20,1,0.3224924121612442,0.3224924121612442,0.3224924121612442,0.0
convnext_tiny,VN26_x10,VN26_x20,2,0.07414085909547538,0.07414085909547538,0.3275109639895374,0.253370104894062
convnext_tiny,VN26_x10,VN26_x20,3,0.016005407378110018,0.016005407378110018,0.39689634179296357,0.38089093441485355
convnext_tiny,VN26_x10,VN26_x20,4,0.16785342803915235,0.16785342803915235,0.4743088344515658,0.3064554064124134
convnext_tiny,VN26_x10,VN26_x20,5,0.7246567178671449,0.7246567178671449,0.7246567178671449,0.0
convnext_tiny,VN26_x10,VN26_x20,6,0.6069423869005637,0.6069423869005637,0.6069423869005637,0.0
convnext_tiny,VN26_x10,VN26_x20,7,0.33058070532657097,0.33058070532657097,0.33058070532657097,0.0
convnext_tiny,VN26_x10,VN26_x20,8,0.07952863367002988,0.07952863367002988,0.2907241044327222,0.2111954707626923
convnext_tiny,VN26_x10,VN26_x20,9,0.041839162200831365,0.041839162200831365,0.6749525964799602,0.6331134342791288
convnext_tiny,VN26_x10,VN26_x20,10,0.21127406064643064,0.21127406064643064,0.26312468296696556,0.05185062232053492
convnext_tiny,VN26_x10,VN26_x20,11,0.04033814081734628,0.04033814081734628,0.3257935612470005,0.2854554204296542
convnext_tiny,VN26_x10,VN26_x20,12,0.42677964949015856,0.42677964949015856,0.6932465227561263,0.26646687326596774
convnext_tiny,VN26_x10,VN26_x20,13,0.06596115008503402,0.06596115008503402,0.21529931457603746,0.14933816449100346
convnext_tiny,VN26_x10,VN26_x20,14,0.3535967845588401,0.3535967845588401,0.3535967845588401,0.0
convnext_tiny,VN26_x10,VN26_x20,15,0.2756082031135101,0.2756082031135101,0.2756082031135101,0.0
convnext_tiny,VN26_x10,VN26_x20,16,0.1787606035887878,0.1787606035887878,0.26678204041047265,0.08802143682168487
convnext_tiny,VN26_x10,VN26_x20,17,0.04211720407448797,0.04211720407448797,0.28355213193291084,0.24143492785842288
convnext_tiny,VN26_x10,VN26_x20,18,0.12999340645064272,0.12999340645064272,0.2215851861820084,0.09159177973136567
convnext_tiny,VN26_x10,VN26_x20,19,0.0231209368826988,0.0231209368826988,0.5549966696024633,0.5318757327197645
convnext_tiny,VN26_x10,VN26_x20,20,0.11587405330589057,0.11587405330589057,0.2793860470642913,0.16351199375840075
convnext_tiny,VN26_x10,VN26_x20,21,0.1497595131802721,0.1497595131802721,0.1497595131802721,0.0
convnext_tiny,VN26_x10,VN26_x20,22,0.41412713023313596,0.41412713023313596,0.41412713023313596,0.0
convnext_tiny,VN26_x10,VN26_x20,23,0.06758875425170068,0.06758875425170068,0.25660450982146504,0.18901575556976435
convnext_tiny,VN26_x10,VN26_x20,24,0.1739888662422067,0.1739888662422067,0.23508372824436816,0.061094862002161465
convnext_tiny,VN26_x10,VN26_x20,25,0.13727442631789416,0.13727442631789416,0.3111214863949478,0.17384706007705364
convnext_tiny,VN26_x10,VN26_x20,26,0.5147746598639457,0.5147746598639457,0.5147746598639457,0.0
convnext_tiny,VN26_x10,VN26_x20,27,0.08303982143566092,0.08303982143566092,0.2965534443309513,0.2135136228952904
convnext_tiny,VN26_x10,VN26_x20,28,0.0,0.0,0.5726044323979592,0.5726044323979592
convnext_tiny,VN26_x10,VN26_x20,29,0.21996182637711403,0.21996182637711403,0.3603638615963276,0.14040203521921357
convnext_tiny,VN26_x10,VN26_x20,30,0.23814072965427932,0.23814072965427932,0.46535349123398473,0.2272127615797054
convnext_tiny,VN26_x10,VN26_x20,31,0.03767175826560092,0.03767175826560092,0.45214235846318296,0.41447060019758203
convnext_tiny,VN26_x10,VN26_x20,32,0.7864624691101373,0.7864624691101373,0.7864624691101373,0.0
convnext_tiny,VN26_x10,VN26_x20,33,0.46871014030612246,0.46871014030612246,0.6048303704956367,0.13612023018951425
convnext_tiny,VN26_x10,VN26_x20,34,0.09975083833923544,0.09975083833923544,0.3708017058055661,0.27105086746633067
convnext_tiny,VN26_x10,VN26_x20,35,0.002703815901360544,0.002703815901360544,0.19247581845238096,0.18977200255102042
convnext_tiny,VN26_x10,VN26_x20,36,0.1449469993097486,0.1449469993097486,0.2920055770881578,0.14705857777840917
convnext_tiny,VN26_x10,VN26_x20,37,0.015726985529712138,0.015726985529712138,0.39986627479116876,0.38413928926145663
convnext_tiny,VN26_x10,VN26_x20,38,0.4861478854598505,0.4861478854598505,0.5989630630943138,0.1128151776344633
convnext_tiny,VN26_x10,VN26_x20,39,0.10301073554421769,0.10301073554421769,0.18550701530612246,0.08249627976190477
convnext_tiny,VN26_x10,VN26_x20,40,0.5953767586646199,0.5953767586646199,0.5953767586646199,0.0
convnext_tiny,VN26_x10,VN26_x20,41,0.17700877455367425,0.17700877455367425,0.3414512165777172,0.16444244202404296
convnext_tiny,VN26_x10,VN26_x20,42,0.30739716753761936,0.30739716753761936,0.7157757100983849,0.40837854256076556
convnext_tiny,VN26_x10,VN26_x20,43,0.33068005300883835,0.33068005300883835,0.6544983868112518,0.3238183338024135
convnext_tiny,VN26_x10,VN26_x20,44,0.18614077320330022,0.18614077320330022,0.4642118317148527,0.27807105851155245
convnext_tiny,VN26_x10,VN26_x20,45,0.16948060927031702,0.16948060927031702,0.4286569731998154,0.2591763639294984
convnext_tiny,VN26_x10,VN26_x20,46,0.2110782907395343,0.2110782907395343,0.3124171973755459,0.10133890663601161
convnext_tiny,VN26_x10,VN26_x20,47,0.21929045553210694,0.21929045553210694,0.22682264879901667,0.007532193266909737
convnext_tiny,VN26_x10,VN26_x20,48,0.025716512246277034,0.025716512246277034,0.42357598364563137,0.39785947139935435
convnext_tiny,VN26_x10,VN26_x20,49,0.01409043562632878,0.01409043562632878,0.4923313267769099,0.4782408911505811
convnext_tiny,VN26_x10,VN26_x20,50,0.2243178213166158,0.2243178213166158,0.6001615005251738,0.375843679208558
convnext_tiny,VN26_x10,VN26_x20,51,0.04685507015306123,0.04685507015306123,0.22307204777413592,0.1762169776210747
convnext_tiny,VN26_x10,VN26_x20,52,0.19042543855193908,0.19042543855193908,0.2887837152089619,0.09835827665702282
convnext_tiny,VN26_x10,VN26_x20,53,0.022758187395726225,0.022758187395726225,0.30681525773281026,0.28405707033708405
convnext_tiny,VN26_x10,VN26_x20,54,0.30381089952394746,0.30381089952394746,0.30381089952394746,0.0
convnext_tiny,VN26_x10,VN26_x20,55,0.037060939696732915,0.037060939696732915,0.3929042073102645,0.3558432676135316
convnext_tiny,VN26_x10,VN26_x20,56,0.20246666670086708,0.20246666670086708,0.6100313738439591,0.407564707143092
convnext_tiny,VN26_x10,VN26_x20,57,0.3574181241034798,0.3574181241034798,0.3574181241034798,0.0
convnext_tiny,VN26_x10,VN26_x20,58,0.7030692849221661,0.7030692849221661,0.7030692849221661,0.0
convnext_tiny,VN26_x10,VN26_x20,59,0.11022399063708148,0.11022399063708148,0.27591412759564027,0.16569013695855878
convnext_tiny,VN26_x10,VN26_x20,60,0.04919297272003551,0.04919297272003551,0.32640102071171956,0.277208047991684
convnext_tiny,VN26_x10,VN26_x20,61,0.08812270582066073,0.08812270582066073,0.23428202566457987,0.14615931984391914
convnext_tiny,VN26_x10,VN26_x20,62,0.17604022470696065,0.17604022470696065,0.2850317552972885,0.10899153059032787
convnext_tiny,VN26_x10,VN26_x20,63,0.059280022315161184,0.059280022315161184,0.39308399623230644,0.3338039739171453
convnext_tiny,VN26_x10,VN26_x20,64,0.07383343962585034,0.07383343962585034,0.14911511479591835,0.07528167517006801
convnext_tiny,VN26_x10,VN26_x20,65,0.027291692827540473,0.027291692827540473,0.32109710751902354,0.2938054146914831
convnext_tiny,VN26_x10,VN26_x20,66,0.07836602027324813,0.07836602027324813,0.5270084025256689,0.4486423822524208
convnext_tiny,VN26_x10,VN26_x20,67,0.07963688898657802,0.07963688898657802,0.3992788429391492,0.3196419539525712
