seed,pair,direction,backbone,n_shared_species,selected_species,gamma,K_AA,K_BB,K_AB,mmd2,within_batch_spread,n_reference_used,n_target_used
1,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.39855663398561764,0.7159650921821594,0.6255221366882324,0.5813532471656799,0.17878073453903198,0.6204906702041626,240,216
1,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.47466476542916475,0.6455522179603577,0.6868645548820496,0.5922912955284119,0.1478341817855835,0.41187584400177,216,240
1,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.47466476542916475,0.6868645548820496,0.6455522179603577,0.5922912359237671,0.14783430099487305,0.4816339313983917,240,216
1,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.44164663922211805,0.6495164036750793,0.6839934587478638,0.5888824462890625,0.15574496984481812,0.4458729028701782,216,240
1,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.44164663922211805,0.6839934587478638,0.6495164036750793,0.5888823866844177,0.15574508905410767,0.5068653225898743,240,216
1,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.4307300869551644,0.6751695871353149,0.6785890460014343,0.584540605545044,0.18467742204666138,0.46362635493278503,216,240
1,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.4307300869551644,0.6785890460014343,0.6751695871353149,0.584540605545044,0.18467742204666138,0.4747384786605835,240,216
1,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.6994026993586772,0.6436910629272461,0.694675862789154,0.5886703729629517,0.16102617979049683,0.2704155147075653,216,240
1,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.6994027576715912,0.6946756839752197,0.6436910629272461,0.5886702537536621,0.1610262393951416,0.32822996377944946,240,216
1,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.3614038340840636,0.6470812559127808,0.7033801674842834,0.5911892652511597,0.16808289289474487,0.5029833912849426,216,240
1,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Melia azedarach L.|Ocotea porosa (Mez) Barroso,0.3614038340840636,0.7033801674842834,0.6470812559127808,0.5911892652511597,0.16808289289474487,0.6257787942886353,240,216
2,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.5631748729960839,0.6347164511680603,0.6958869695663452,0.5471158027648926,0.23637181520462036,0.33242878317832947,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.5631749486143464,0.6958868503570557,0.6347163915634155,0.547115683555603,0.23637187480926514,0.42564812302589417,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4385880120854969,0.6832749843597412,0.6791225075721741,0.5612385869026184,0.23992031812667847,0.4556451439857483,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4385880120854969,0.6791225075721741,0.6832749843597412,0.5612385272979736,0.23992043733596802,0.45384639501571655,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.47626425140751205,0.6662824749946594,0.6785790920257568,0.5648600459098816,0.21514147520065308,0.4182930588722229,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.47626425140751205,0.6785790920257568,0.6662824749946594,0.5648600459098816,0.21514147520065308,0.4479121267795563,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4602970445672204,0.6775164604187012,0.6782951951026917,0.5684041976928711,0.21900326013565063,0.43204110860824585,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4602969435381473,0.6782951951026917,0.6775165796279907,0.5684042572975159,0.21900326013565063,0.44128909707069397,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4214603214924362,0.684993326663971,0.7280875444412231,0.5302718281745911,0.35253721475601196,0.3875827491283417,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.4214603214924362,0.7280875444412231,0.684993326663971,0.5302718877792358,0.3525370955467224,0.4725380539894104,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.725640304338544,0.6506965756416321,0.703938901424408,0.5502112507820129,0.25421297550201416,0.24897778034210205,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.725640304338544,0.703938901424408,0.6506965756416321,0.5502113103866577,0.2542128562927246,0.31226420402526855,297,138
2,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.3813404737207359,0.6651241779327393,0.6955050230026245,0.5662015080451965,0.2282261848449707,0.49024343490600586,138,297
2,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Aspidosperma polyneuron Müll.Arg.|Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Melia azedarach L.,0.3813404737207359,0.6955050230026245,0.6651241779327393,0.5662015080451965,0.2282261848449707,0.5644857883453369,297,138
3,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4984297155710326,0.6499737501144409,0.6965377330780029,0.5819330215454102,0.18264544010162354,0.3822527229785919,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4984297155710326,0.6965377330780029,0.6499737501144409,0.5819330215454102,0.18264544010162354,0.45097044110298157,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4101998371446684,0.657792329788208,0.6665529012680054,0.5916404128074646,0.14106440544128418,0.5158697366714478,198,270
