magnification,backbone,image_idx,sgi
VN26_x10,hrnet32,32,0.00972576530612245
VN26_x10,hrnet32,33,0.012017697704081632
VN26_x10,hrnet32,34,0.010682397959183673
VN26_x10,hrnet32,35,0.008549904336734694
VN26_x10,hrnet32,36,0.008290816326530613
VN26_x10,hrnet32,37,0.02010921556122449
VN26_x10,hrnet32,38,0.009068080357142858
VN26_x10,hrnet32,39,0.010901626275510204
VN26_x10,hrnet32,40,0.015405771683673469
VN26_x10,hrnet32,41,0.01612324617346939
VN26_x10,hrnet32,42,0.01225685586734694
VN26_x10,hrnet32,43,0.010024713010204082
VN26_x10,hrnet32,44,0.004922672193877551
VN26_x10,hrnet32,45,0.0036073022959183672
VN26_x10,hrnet32,46,0.002590880102040816
VN26_x10,hrnet32,47,0.005660076530612245
VN26_x10,hrnet32,48,0.003786670918367347
VN26_x10,hrnet32,49,0.003786670918367347
VN26_x10,hrnet32,50,0.004922672193877551
VN26_x10,hrnet32,51,0.008649553571428572
VN26_x10,hrnet32,52,0.004603794642857143
VN26_x10,hrnet32,53,0.006875797193877551
VN26_x10,hrnet32,54,0.0037468112244897957
VN26_x10,hrnet32,55,0.00785235969387755
VN26_x10,hrnet32,56,0.0024513711734693877
VN26_x10,hrnet32,57,0.005560427295918368
VN26_x10,hrnet32,58,0.0036471619897959183
VN26_x10,hrnet32,59,0.003826530612244898
VN26_x10,hrnet32,60,0.0037667410714285715
VN26_x10,hrnet32,61,0.01034359056122449
VN26_x10,hrnet32,62,0.008091517857142858
VN26_x10,hrnet32,63,0.0048828125
VN26_x10,hrnet32,64,0.005998883928571429
VN26_x10,hrnet32,65,0.00510204081632653
VN26_x10,hrnet32,66,0.007513552295918368
VN26_x10,hrnet32,67,0.007274394132653061
VN26_x10,hrnet32,68,0.005899234693877551
VN26_x10,hrnet32,69,0.005939094387755102
VN26_x10,hrnet32,70,0.007114955357142857
VN26_x10,hrnet32,71,0.0018734056122448979
VN26_x10,hrnet32,72,0.002291932397959184
VN26_x10,hrnet32,73,0.0034677933673469387
VN26_x10,hrnet32,74,0.00430484693877551
VN26_x10,hrnet32,75,0.004065688775510204
VN26_x10,hrnet32,76,0.0015345982142857143
VN26_x10,hrnet32,77,0.002032844387755102
VN26_x10,hrnet32,78,0.0018734056122448979
VN26_x10,hrnet32,79,0.0034677933673469387
VN26_x10,hrnet32,80,0.0036471619897959183
VN26_x10,hrnet32,81,0.003248565051020408
VN26_x10,hrnet32,82,0.014389349489795918
VN26_x10,hrnet32,83,0.016262755102040817
VN26_x10,hrnet32,84,0.015286192602040817
VN26_x10,hrnet32,85,0.020129145408163265
VN26_x10,hrnet32,86,0.009068080357142858
VN26_x10,hrnet32,87,0.01500717474489796
VN26_x10,hrnet32,88,0.013891103316326531
VN26_x10,hrnet32,89,0.016481983418367346
VN26_x10,hrnet32,90,0.005939094387755102
VN26_x10,hrnet32,91,0.0031887755102040817
VN26_x10,hrnet32,92,0.007075095663265306
VN26_x10,hrnet32,93,0.006536989795918368
VN26_x10,hrnet32,94,0.011379942602040817
VN26_x10,hrnet32,95,0.0027503188775510204
VN26_x10,hrnet32,96,0.0027503188775510204
VN26_x10,hrnet32,97,0.005699936224489796
VN26_x10,hrnet32,98,0.006676498724489796
VN26_x10,hrnet32,99,0.01114078443877551
VN26_x10,hrnet32,100,0.009506536989795918
VN26_x10,hrnet32,101,0.007354113520408163
VN26_x10,hrnet32,102,0.00914779974489796
VN26_x10,hrnet32,103,0.006816007653061225
VN26_x10,hrnet32,104,0.006975446428571429
VN26_x10,hrnet32,105,0.006875797193877551
VN26_x10,hrnet32,106,0.009765625
VN26_x10,hrnet32,107,0.008669483418367346
VN26_x10,hrnet32,108,0.007872289540816327
VN26_x10,hrnet32,109,0.00785235969387755
VN26_x10,hrnet32,110,0.007354113520408163
VN26_x10,hrnet32,111,0.005939094387755102
VN26_x10,hrnet32,112,0.00528140943877551
VN26_x10,hrnet32,113,0.0064572704081632655
VN26_x10,hrnet32,114,0.006317761479591837
VN26_x10,hrnet32,115,0.0061782525510204085
VN26_x10,hrnet32,116,0.005719866071428571
VN26_x10,hrnet32,117,0.01865433673469388
VN26_x10,hrnet32,118,0.027144451530612245
VN26_x10,hrnet32,119,0.0087890625
VN26_x10,hrnet32,120,0.014528858418367346
VN26_x10,hrnet32,121,0.008111447704081632
VN26_x10,hrnet32,122,0.015525350765306123
VN26_x10,hrnet32,123,0.009287308673469387
VN26_x10,hrnet32,124,0.010662468112244899
VN26_x10,hrnet32,125,0.01783721301020408
VN26_x10,hrnet32,126,0.015405771683673469
VN26_x10,hrnet32,127,0.015425701530612245
VN26_x10,hrnet32,128,0.0029296875
VN26_x10,hrnet32,129,0.005042251275510204
VN26_x10,hrnet32,130,0.005859375
VN26_x10,hrnet32,131,0.009606186224489796
VN26_x10,hrnet32,132,0.0030293367346938774
VN26_x10,hrnet32,133,0.0037667410714285715
VN26_x10,hrnet32,134,0.0019331951530612245
VN26_x10,hrnet32,135,0.007374043367346939
VN26_x10,hrnet32,136,0.0040058992346938774
VN26_x10,hrnet32,137,0.0029496173469387753
VN26_x10,hrnet32,138,0.00546077806122449
VN26_x10,hrnet32,139,0.007613201530612245
VN26_x10,hrnet32,140,0.0024713010204081634
VN26_x10,hrnet32,141,0.003866390306122449
VN26_x10,hrnet32,142,0.0072146045918367345
VN26_x10,hrnet32,143,0.005440848214285714
VN26_x10,hrnet32,144,0.004544005102040816
VN26_x10,hrnet32,145,0.003567442602040816
VN26_x10,hrnet32,146,0.00390625
VN26_x10,hrnet32,147,0.0061782525510204085
VN26_x10,hrnet32,148,0.004643654336734694
VN26_x10,hrnet32,149,0.009606186224489796
VN26_x10,hrnet32,150,0.005699936224489796
VN26_x10,hrnet32,151,0.00860969387755102
VN26_x10,hrnet32,152,0.0146484375
VN26_x10,hrnet32,153,0.012137276785714286
VN26_x10,hrnet32,154,0.007274394132653061
VN26_x10,hrnet32,155,0.00839046556122449
VN26_x10,hrnet32,156,0.007334183673469388
VN26_x10,hrnet32,157,0.011818399234693877
VN26_x10,hrnet32,158,0.011379942602040817
VN26_x10,hrnet32,159,0.00914779974489796
VN26_x10,hrnet32,160,0.010522959183673469
VN26_x10,hrnet32,161,0.008310746173469387
VN26_x10,hrnet32,162,0.007912149234693877
VN26_x10,hrnet32,163,0.01526626275510204
VN26_x10,hrnet32,164,0.0038464604591836736
VN26_x10,hrnet32,165,0.0065170599489795915
VN26_x10,hrnet32,166,0.004803093112244898
VN26_x10,hrnet32,167,0.0031489158163265306
VN26_x10,hrnet32,168,0.005420918367346939
VN26_x10,hrnet32,169,0.01572464923469388
VN26_x10,hrnet32,170,0.008808992346938776
VN26_x10,hrnet32,171,0.0020926339285714285
VN26_x10,hrnet32,172,0.004424426020408163
VN26_x10,hrnet32,173,0.002152423469387755
VN26_x10,hrnet32,174,0.003527582908163265
VN26_x10,hrnet32,175,0.0024314413265306123
VN26_x10,hrnet32,176,0.0008769132653061224
VN26_x10,hrnet32,177,0.004364636479591837
VN26_x10,hrnet32,178,0.004264987244897959
VN26_x10,hrnet32,179,0.015764508928571428
VN26_x10,hrnet32,180,0.012017697704081632
VN26_x10,hrnet32,181,0.011957908163265306
VN26_x10,hrnet32,182,0.009028220663265306
VN26_x10,hrnet32,183,0.007892219387755101
VN26_x10,hrnet32,184,0.01620296556122449
VN26_x10,hrnet32,185,0.00958625637755102
VN26_x10,hrnet32,186,0.016222895408163265
VN26_x10,hrnet32,187,0.011041135204081632
VN26_x10,hrnet32,188,0.003168845663265306
VN26_x10,hrnet32,189,0.01078204719387755
VN26_x10,hrnet32,190,0.00408561862244898
VN26_x10,hrnet32,191,0.003706951530612245
VN26_x10,hrnet32,192,0.006377551020408163
VN26_x10,hrnet32,193,0.005400988520408163
VN26_x10,hrnet32,194,0.00448421556122449
VN26_x10,hrnet32,195,0.0049824617346938774
VN26_x10,hrnet32,196,0.008270886479591837
VN26_x10,hrnet32,197,0.0078125
VN26_x10,hrnet32,198,0.00332828443877551
VN26_x10,hrnet32,199,0.006756218112244898
VN26_x10,mobilenetv3,0,0.029276945153061226
VN26_x10,mobilenetv3,1,0.01692044005102041
VN26_x10,mobilenetv3,2,0.014668367346938776
VN26_x10,mobilenetv3,3,0.014927455357142858
VN26_x10,mobilenetv3,4,0.019949776785714284
VN26_x10,mobilenetv3,5,0.02293925382653061
VN26_x10,mobilenetv3,6,0.019989636479591837
VN26_x10,mobilenetv3,7,0.014090401785714286
VN26_x10,mobilenetv3,8,0.018833705357142856
VN26_x10,mobilenetv3,9,0.011858258928571428
VN26_x10,mobilenetv3,10,0.014907525510204082
VN26_x10,mobilenetv3,11,0.006158322704081632
VN26_x10,mobilenetv3,12,0.012037627551020409
VN26_x10,mobilenetv3,13,0.0072146045918367345
VN26_x10,mobilenetv3,14,0.013073979591836735
VN26_x10,mobilenetv3,15,0.01038345025510204
VN26_x10,mobilenetv3,16,0.0071548150510204085
VN26_x10,mobilenetv3,17,0.00448421556122449
VN26_x10,mobilenetv3,18,0.007513552295918368
VN26_x10,mobilenetv3,19,0.02206234056122449
VN26_x10,mobilenetv3,20,0.0064572704081632655
VN26_x10,mobilenetv3,21,0.01016422193877551
VN26_x10,mobilenetv3,22,0.002331792091836735
VN26_x10,mobilenetv3,23,0.005161830357142857
VN26_x10,mobilenetv3,24,0.002889827806122449
VN26_x10,mobilenetv3,25,0.009964923469387755
VN26_x10,mobilenetv3,26,0.006796077806122449
VN26_x10,mobilenetv3,27,0.00350765306122449
VN26_x10,mobilenetv3,28,0.007254464285714286
VN26_x10,mobilenetv3,29,0.003248565051020408
VN26_x10,mobilenetv3,30,0.01265545280612245
VN26_x10,mobilenetv3,31,0.010403380102040817
VN26_x10,mobilenetv3,32,0.00701530612244898
VN26_x10,mobilenetv3,33,0.007872289540816327
VN26_x10,mobilenetv3,34,0.019292091836734693
VN26_x10,mobilenetv3,35,0.01331313775510204
VN26_x10,mobilenetv3,36,0.012376434948979591
VN26_x10,mobilenetv3,37,0.02307876275510204
VN26_x10,mobilenetv3,38,0.01482780612244898
VN26_x10,mobilenetv3,39,0.010861766581632654
VN26_x10,mobilenetv3,40,0.03045280612244898
VN26_x10,mobilenetv3,41,0.01038345025510204
VN26_x10,mobilenetv3,42,0.014229910714285714
VN26_x10,mobilenetv3,43,0.006915656887755102
VN26_x10,mobilenetv3,44,0.00448421556122449
VN26_x10,mobilenetv3,45,0.003786670918367347
VN26_x10,mobilenetv3,46,0.004324776785714286
VN26_x10,mobilenetv3,47,0.011579241071428572
VN26_x10,mobilenetv3,48,0.011160714285714286
VN26_x10,mobilenetv3,49,0.0036471619897959183
VN26_x10,mobilenetv3,50,0.00914779974489796
VN26_x10,mobilenetv3,51,0.004105548469387755
VN26_x10,mobilenetv3,52,0.009167729591836735
VN26_x10,mobilenetv3,53,0.008868781887755101
VN26_x10,mobilenetv3,54,0.003208705357142857
VN26_x10,mobilenetv3,55,0.00564014668367347
VN26_x10,mobilenetv3,56,0.0011957908163265306
VN26_x10,mobilenetv3,57,0.004743303571428571
VN26_x10,mobilenetv3,58,0.0031489158163265306
VN26_x10,mobilenetv3,59,0.004245057397959184
VN26_x10,mobilenetv3,60,0.005042251275510204
VN26_x10,mobilenetv3,61,0.002291932397959184
VN26_x10,mobilenetv3,62,0.006636639030612245
VN26_x10,mobilenetv3,63,0.003268494897959184
VN26_x10,mobilenetv3,64,0.0022122130102040817
VN26_x10,mobilenetv3,65,0.002570950255102041
VN26_x10,mobilenetv3,66,0.01092155612244898
VN26_x10,mobilenetv3,67,0.005022321428571429
VN26_x10,mobilenetv3,68,0.0015943877551020409
VN26_x10,mobilenetv3,69,0.0037468112244897957
VN26_x10,mobilenetv3,70,0.005939094387755102
VN26_x10,mobilenetv3,71,0.00506218112244898
VN26_x10,mobilenetv3,72,0.008510044642857142
VN26_x10,mobilenetv3,73,0.001913265306122449
VN26_x10,mobilenetv3,74,0.0027901785714285715
VN26_x10,mobilenetv3,75,0.0016940369897959183
VN26_x10,mobilenetv3,76,0.0013153698979591836
VN26_x10,mobilenetv3,77,0.0028300382653061226
VN26_x10,mobilenetv3,78,0.002331792091836735
VN26_x10,mobilenetv3,79,0.004583864795918368
VN26_x10,mobilenetv3,80,0.0031090561224489796
VN26_x10,mobilenetv3,81,0.0012555803571428572
VN26_x10,mobilenetv3,82,0.014588647959183673
VN26_x10,mobilenetv3,83,0.01331313775510204
VN26_x10,mobilenetv3,84,0.011579241071428572
VN26_x10,mobilenetv3,85,0.012615593112244899
VN26_x10,mobilenetv3,86,0.015545280612244899
VN26_x10,mobilenetv3,87,0.011240433673469387
VN26_x10,mobilenetv3,88,0.013771524234693877
VN26_x10,mobilenetv3,89,0.011658960459183673
VN26_x10,mobilenetv3,90,0.029675542091836735
VN26_x10,mobilenetv3,91,0.0011559311224489796
VN26_x10,mobilenetv3,92,0.0018534757653061226
VN26_x10,mobilenetv3,93,0.0038066007653061226
VN26_x10,mobilenetv3,94,0.005420918367346939
VN26_x10,mobilenetv3,95,0.00785235969387755
VN26_x10,mobilenetv3,96,0.0021324936224489796
VN26_x10,mobilenetv3,97,0.000896843112244898
VN26_x10,mobilenetv3,98,0.005301339285714286
VN26_x10,mobilenetv3,99,0.006297831632653061
VN26_x10,mobilenetv3,100,0.011479591836734694
VN26_x10,mobilenetv3,101,0.005600286989795918
VN26_x10,mobilenetv3,102,0.003587372448979592
VN26_x10,mobilenetv3,103,0.01504703443877551
VN26_x10,mobilenetv3,104,0.018116230867346938
VN26_x10,mobilenetv3,105,0.007194674744897959
VN26_x10,mobilenetv3,106,0.007393973214285714
VN26_x10,mobilenetv3,107,0.007692920918367347
VN26_x10,mobilenetv3,108,0.004623724489795918
VN26_x10,mobilenetv3,109,0.010542889030612245
VN26_x10,mobilenetv3,110,0.00980548469387755
VN26_x10,mobilenetv3,111,0.0174984056122449
VN26_x10,mobilenetv3,112,0.014170121173469387
VN26_x10,mobilenetv3,113,0.010363520408163265
VN26_x10,mobilenetv3,114,0.008569834183673469
VN26_x10,mobilenetv3,115,0.009207589285714286
VN26_x10,mobilenetv3,116,0.011061065051020409
VN26_x10,mobilenetv3,117,0.011778539540816327
VN26_x10,mobilenetv3,118,0.008669483418367346
VN26_x10,mobilenetv3,119,0.010044642857142858
VN26_x10,mobilenetv3,120,0.008629623724489796
VN26_x10,mobilenetv3,121,0.010423309948979591
VN26_x10,mobilenetv3,122,0.011937978316326531
VN26_x10,mobilenetv3,123,0.01522640306122449
VN26_x10,mobilenetv3,124,0.015306122448979591
VN26_x10,mobilenetv3,125,0.011499521683673469
VN26_x10,mobilenetv3,126,0.008071588010204082
VN26_x10,mobilenetv3,127,0.015106823979591837
VN26_x10,mobilenetv3,128,0.010522959183673469
VN26_x10,mobilenetv3,129,0.00994499362244898
VN26_x10,mobilenetv3,130,0.009905133928571428
VN26_x10,mobilenetv3,131,0.009885204081632654
VN26_x10,mobilenetv3,132,0.004823022959183673
VN26_x10,mobilenetv3,133,0.008569834183673469
VN26_x10,mobilenetv3,134,0.006716358418367347
VN26_x10,mobilenetv3,135,0.009905133928571428
VN26_x10,mobilenetv3,136,0.0032286352040816328
VN26_x10,mobilenetv3,137,0.005400988520408163
VN26_x10,mobilenetv3,138,0.0019730548469387753
VN26_x10,mobilenetv3,139,0.008470184948979591
VN26_x10,mobilenetv3,140,0.0034478635204081634
VN26_x10,mobilenetv3,141,0.008330676020408163
VN26_x10,mobilenetv3,142,0.007971938775510204
VN26_x10,mobilenetv3,143,0.010004783163265306
VN26_x10,mobilenetv3,144,0.00607860331632653
VN26_x10,mobilenetv3,145,0.006596779336734694
VN26_x10,mobilenetv3,146,0.01128029336734694
VN26_x10,mobilenetv3,147,0.0068359375
VN26_x10,mobilenetv3,148,0.006995376275510204
VN26_x10,mobilenetv3,149,0.01903300382653061
VN26_x10,mobilenetv3,150,0.006816007653061225
VN26_x10,mobilenetv3,151,0.008231026785714286
VN26_x10,mobilenetv3,152,0.009506536989795918
VN26_x10,mobilenetv3,153,0.00932716836734694
VN26_x10,mobilenetv3,154,0.00705516581632653
VN26_x10,mobilenetv3,155,0.006138392857142857
VN26_x10,mobilenetv3,156,0.00896843112244898
VN26_x10,mobilenetv3,157,0.012814891581632654
VN26_x10,mobilenetv3,158,0.006337691326530612
VN26_x10,mobilenetv3,159,0.00546077806122449
VN26_x10,mobilenetv3,160,0.014748086734693877
VN26_x10,mobilenetv3,161,0.015066964285714286
VN26_x10,mobilenetv3,162,0.006477200255102041
VN26_x10,mobilenetv3,163,0.005739795918367347
VN26_x10,mobilenetv3,164,0.005620216836734694
VN26_x10,mobilenetv3,165,0.00412547831632653
VN26_x10,mobilenetv3,166,0.0022122130102040817
VN26_x10,mobilenetv3,167,0.0024713010204081634
VN26_x10,mobilenetv3,168,0.004145408163265306
VN26_x10,mobilenetv3,169,0.010841836734693877
VN26_x10,mobilenetv3,170,0.0038464604591836736
VN26_x10,mobilenetv3,171,0.0029496173469387753
VN26_x10,mobilenetv3,172,0.0045041454081632655
VN26_x10,mobilenetv3,173,0.0018933354591836734
VN26_x10,mobilenetv3,174,0.010841836734693877
VN26_x10,mobilenetv3,175,0.004065688775510204
VN26_x10,mobilenetv3,176,0.006855867346938775
VN26_x10,mobilenetv3,177,0.005779655612244898
VN26_x10,mobilenetv3,178,0.004942602040816327
VN26_x10,mobilenetv3,179,0.008231026785714286
VN26_x10,mobilenetv3,180,0.010443239795918368
VN26_x10,mobilenetv3,181,0.010542889030612245
VN26_x10,mobilenetv3,182,0.005879304846938775
VN26_x10,mobilenetv3,183,0.007294323979591837
VN26_x10,mobilenetv3,184,0.00958625637755102
VN26_x10,mobilenetv3,185,0.00759327168367347
VN26_x10,mobilenetv3,186,0.007573341836734694
VN26_x10,mobilenetv3,187,0.01233657525510204
VN26_x10,mobilenetv3,188,0.00408561862244898
VN26_x10,mobilenetv3,189,0.011619100765306123
VN26_x10,mobilenetv3,190,0.00825095663265306
VN26_x10,mobilenetv3,191,0.005859375
VN26_x10,mobilenetv3,192,0.008629623724489796
VN26_x10,mobilenetv3,193,0.0024912308673469387
VN26_x10,mobilenetv3,194,0.01020408163265306
VN26_x10,mobilenetv3,195,0.00936702806122449
VN26_x10,mobilenetv3,196,0.009665975765306123
VN26_x10,mobilenetv3,197,0.008729272959183673
VN26_x10,mobilenetv3,198,0.001953125
VN26_x10,mobilenetv3,199,0.0033880739795918366
VN26_x20,resnet50,0,0.011818399234693877
VN26_x20,resnet50,1,0.010044642857142858
VN26_x20,resnet50,2,0.00785235969387755
VN26_x20,resnet50,3,0.008470184948979591
VN26_x20,resnet50,4,0.013930963010204082
VN26_x20,resnet50,5,0.005819515306122449
VN26_x20,resnet50,6,0.003985969387755102
VN26_x20,resnet50,7,0.004145408163265306
VN26_x20,resnet50,8,0.0025111607142857145
VN26_x20,resnet50,9,0.006297831632653061
VN26_x20,resnet50,10,0.014967315051020409
VN26_x20,resnet50,11,0.011499521683673469
VN26_x20,resnet50,12,0.0021324936224489796
VN26_x20,resnet50,13,0.00763313137755102
VN26_x20,resnet50,14,0.008191167091836735
VN26_x20,resnet50,15,0.0009167729591836735
VN26_x20,resnet50,16,0.0013751594387755102
VN26_x20,resnet50,17,0.0015345982142857143
VN26_x20,resnet50,18,0.008669483418367346
VN26_x20,resnet50,19,0.003966039540816327
VN26_x20,resnet50,20,0.006337691326530612
VN26_x20,resnet50,21,0.006995376275510204
VN26_x20,resnet50,22,0.011120854591836735
VN26_x20,resnet50,23,0.01175860969387755
VN26_x20,resnet50,24,0.012276785714285714
VN26_x20,resnet50,25,0.008928571428571428
VN26_x20,resnet50,26,0.01309390943877551
VN26_x20,resnet50,27,0.013193558673469387
VN26_x20,resnet50,28,0.009127869897959183
VN26_x20,resnet50,29,0.00860969387755102
VN26_x20,resnet50,30,0.011200573979591837
VN26_x20,resnet50,31,0.008808992346938776
VN26_x20,resnet50,32,0.01092155612244898
VN26_x20,resnet50,33,0.013512436224489796
VN26_x20,resnet50,34,0.007254464285714286
VN26_x20,resnet50,35,0.010881696428571428
VN26_x20,resnet50,36,0.01034359056122449
VN26_x20,resnet50,37,0.00607860331632653
VN26_x20,resnet50,38,0.001793686224489796
VN26_x20,resnet50,39,0.002072704081632653
VN26_x20,resnet50,40,0.0015146683673469387
VN26_x20,resnet50,41,0.00235172193877551
VN26_x20,resnet50,42,0.001634247448979592
VN26_x20,resnet50,43,0.0016940369897959183
VN26_x20,resnet50,44,0.006676498724489796
VN26_x20,resnet50,45,0.010762117346938776
VN26_x20,resnet50,46,0.0034478635204081634
VN26_x20,resnet50,47,0.0019730548469387753
VN26_x20,resnet50,48,0.01211734693877551
VN26_x20,resnet50,49,0.002232142857142857
VN26_x20,resnet50,50,0.00568000637755102
VN26_x20,resnet50,51,0.0013950892857142857
VN26_x20,resnet50,52,0.005361128826530612
VN26_x20,resnet50,53,0.0048828125
VN26_x20,resnet50,54,0.0038863201530612247
VN26_x20,resnet50,55,0.004544005102040816
VN26_x20,resnet50,56,0.0020129145408163264
VN26_x20,resnet50,57,0.0024115114795918366
VN26_x20,resnet50,58,0.0047831632653061226
VN26_x20,resnet50,59,0.001913265306122449
VN26_x20,resnet50,60,0.002232142857142857
VN26_x20,resnet50,61,0.0024912308673469387
VN26_x20,resnet50,62,0.00253109056122449
VN26_x20,resnet50,63,0.0018933354591836734
VN26_x20,resnet50,64,0.001136001275510204
VN26_x20,resnet50,65,0.0022520727040816328
VN26_x20,resnet50,66,0.0029496173469387753
VN26_x20,resnet50,67,0.0018734056122448979
VN26_x20,resnet50,68,0.0008370535714285714
VN26_x20,resnet50,69,0.0006576849489795918
VN26_x20,resnet50,70,0.0034478635204081634
VN26_x20,resnet50,71,0.002331792091836735
VN26_x20,resnet50,72,0.001953125
VN26_x20,resnet50,73,0.0016940369897959183
VN26_x20,resnet50,74,0.003706951530612245
VN26_x20,resnet50,75,0.002570950255102041
VN26_x20,resnet50,76,0.001953125
VN26_x20,resnet50,77,0.002192283163265306
VN26_x20,resnet50,78,0.0017338966836734694
VN26_x20,resnet50,79,0.0027503188775510204
VN26_x20,resnet50,80,0.0018933354591836734
VN26_x20,resnet50,81,0.0020527742346938774
VN26_x20,resnet50,82,0.001295440051020408
VN26_x20,resnet50,83,0.0020926339285714285
VN26_x20,resnet50,84,0.00235172193877551
VN26_x20,resnet50,85,0.00029894770408163266
VN26_x20,resnet50,86,0.0027503188775510204
VN26_x20,resnet50,87,0.0002192283163265306
VN26_x20,resnet50,88,0.0009765625
VN26_x20,resnet50,89,0.0011160714285714285
VN26_x20,resnet50,90,0.0006975446428571429
VN26_x20,resnet50,91,0.001953125
VN26_x20,resnet50,92,0.0024115114795918366
VN26_x20,resnet50,93,0.0005779655612244898
VN26_x20,resnet50,94,0.0014947385204081632
VN26_x20,resnet50,95,0.0024513711734693877
VN26_x20,resnet50,96,0.001833545918367347
VN26_x20,resnet50,97,0.0022122130102040817
VN26_x20,resnet50,98,0.0027104591836734694
VN26_x20,resnet50,99,0.0015545280612244898
VN26_x20,resnet50,100,0.001295440051020408
VN26_x20,resnet50,101,0.003547512755102041
VN26_x20,resnet50,102,0.003587372448979592
VN26_x20,resnet50,103,0.0022520727040816328
VN26_x20,resnet50,104,0.005600286989795918
VN26_x20,resnet50,105,0.005341198979591837
VN26_x20,resnet50,106,0.0025111607142857145
VN26_x20,resnet50,107,0.003009406887755102
VN26_x20,resnet50,108,0.009107940051020409
VN26_x20,resnet50,109,0.0033681441326530613
VN26_x20,resnet50,110,0.005082110969387755
VN26_x20,resnet50,111,0.004862882653061225
VN26_x20,resnet50,112,0.00470344387755102
VN26_x20,resnet50,113,0.0071548150510204085
VN26_x20,resnet50,114,0.006756218112244898
VN26_x20,resnet50,115,0.006636639030612245
VN26_x20,resnet50,116,0.0087890625
VN26_x20,resnet50,117,0.009745695153061224
VN26_x20,resnet50,118,0.006337691326530612
VN26_x20,resnet50,119,0.009865274234693877
VN26_x20,resnet50,120,0.005839445153061225
VN26_x20,resnet50,121,0.013771524234693877
VN26_x20,resnet50,122,0.011738679846938776
VN26_x20,resnet50,123,0.011021205357142858
VN26_x20,resnet50,124,0.00860969387755102
VN26_x20,resnet50,125,0.004324776785714286
VN26_x20,resnet50,126,0.01682079081632653
VN26_x20,resnet50,127,0.00528140943877551
VN26_x20,resnet50,128,0.0008569834183673469
VN26_x20,resnet50,129,0.009048150510204082
VN26_x20,resnet50,130,0.004862882653061225
VN26_x20,resnet50,131,0.0022520727040816328
VN26_x20,resnet50,132,0.0013552295918367347
VN26_x20,resnet50,133,0.001953125
VN26_x20,resnet50,134,0.001753826530612245
VN26_x20,resnet50,135,0.0009765625
VN26_x20,resnet50,136,0.006337691326530612
VN26_x20,resnet50,137,0.0018136160714285715
VN26_x20,resnet50,138,0.0018136160714285715
VN26_x20,resnet50,139,0.004245057397959184
VN26_x20,resnet50,140,0.0023716517857142855
VN26_x20,resnet50,141,0.011340082908163265
VN26_x20,resnet50,142,0.0017338966836734694
VN26_x20,resnet50,143,0.0027702487244897957
VN26_x20,resnet50,144,0.007892219387755101
VN26_x20,resnet50,145,0.004165338010204082
VN26_x20,resnet50,146,0.0027503188775510204
VN26_x20,resnet50,147,0.003308354591836735
VN26_x20,resnet50,148,0.0013751594387755102
VN26_x20,resnet50,149,0.003946109693877551
VN26_x20,resnet50,150,0.003268494897959184
VN26_x20,resnet50,151,0.003926179846938775
VN26_x20,resnet50,152,0.002650669642857143
VN26_x20,resnet50,153,0.004823022959183673
VN26_x20,resnet50,154,0.004205197704081632
VN26_x20,resnet50,155,0.003288424744897959
VN26_x20,resnet50,156,0.00235172193877551
VN26_x20,resnet50,157,0.0005978954081632653
VN26_x20,resnet50,158,0.001753826530612245
VN26_x20,resnet50,159,0.0012755102040816326
VN26_x20,resnet50,160,0.0006776147959183673
VN26_x20,resnet50,161,0.0029296875
VN26_x20,resnet50,162,0.001136001275510204
VN26_x20,resnet50,163,0.004603794642857143
VN26_x20,resnet50,164,0.002889827806122449
VN26_x20,resnet50,165,0.0034080038265306123
VN26_x20,resnet50,166,0.002690529336734694
VN26_x20,resnet50,167,0.003866390306122449
VN26_x20,resnet50,168,0.0034478635204081634
VN26_x20,resnet50,169,0.0024314413265306123
VN26_x20,resnet50,170,0.0029296875
VN26_x20,resnet50,171,0.0010562818877551021
VN26_x20,resnet50,172,0.0012555803571428572
VN26_x20,resnet50,173,0.001753826530612245
VN26_x20,resnet50,174,0.0012157206632653062
VN26_x20,resnet50,175,0.0013153698979591836
VN26_x20,resnet50,176,0.006297831632653061
VN26_x20,resnet50,177,0.00763313137755102
VN26_x20,resnet50,178,0.002610809948979592
VN26_x20,resnet50,179,0.011439732142857142
VN26_x20,resnet50,180,0.0027503188775510204
VN26_x20,resnet50,181,0.008888711734693877
VN26_x20,resnet50,182,0.009606186224489796
VN26_x20,resnet50,183,0.01030373086734694
VN26_x20,resnet50,184,0.004603794642857143
VN26_x20,resnet50,185,0.0018534757653061226
VN26_x20,resnet50,186,0.003567442602040816
VN26_x20,resnet50,187,0.004384566326530612
VN26_x20,resnet50,188,0.009426817602040817
VN26_x20,resnet50,189,0.005560427295918368
VN26_x20,resnet50,190,0.002331792091836735
VN26_x20,resnet50,191,0.004324776785714286
VN26_x20,resnet50,192,0.0045041454081632655
VN26_x20,resnet50,193,0.003866390306122449
VN26_x20,resnet50,194,0.0032286352040816328
VN26_x20,resnet50,195,0.00568000637755102
VN26_x20,resnet50,196,0.0040058992346938774
VN26_x20,resnet50,197,0.00466358418367347
VN26_x20,resnet50,198,0.003706951530612245
VN26_x20,resnet50,199,0.002232142857142857
VN26_x20,efficientnet_b3,0,0.018377777777777778
VN26_x20,efficientnet_b3,1,0.019433333333333334
