dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
WRD25,resnet50,gaussian_blur,4,37,0.1497880539499036,0.1497880539499036,0.2163374090341024,0.0665493550841987,0.0,0.1631984585741811,0.2861657032755298
WRD25,resnet50,gaussian_blur,4,38,0.2034012581301357,0.2034012581301357,0.2325664658864284,0.0291652077562927,0.0038054268696227,0.1226907194088241,0.4837076281119602
WRD25,resnet50,gaussian_blur,4,39,0.6437932787876032,0.6437932787876032,0.6437932787876032,0.0,0.7185741088180112,0.8561106294048334,0.3566950981399651
WRD25,resnet50,gaussian_blur,4,40,0.4027650086445551,0.4027650086445551,0.4027650086445551,0.0,0.5969578611508417,0.1916920227543325,0.419645142028491
WRD25,resnet50,gaussian_blur,4,41,0.3459281243828467,0.3459281243828467,0.3459281243828467,0.0,0.3830890458498346,0.6184944709343614,0.0362008563643441
WRD25,resnet50,gaussian_blur,4,42,0.1536463752465741,0.1536463752465741,0.2108812715071379,0.0572348962605638,0.0,0.292446275249392,0.1684928504903303
WRD25,resnet50,gaussian_blur,4,43,0.2701833875101421,0.2701833875101421,0.3030036218143231,0.0328202343041809,0.2695722356739305,0.4959494253836009,0.0450285014728949
WRD25,resnet50,gaussian_blur,4,44,0.0549195755953527,0.0549195755953527,0.3418968597608573,0.2869772841655046,0.0,0.1411567289405974,0.0236019978454607
WRD25,resnet50,gaussian_blur,4,45,0.7029557451466592,0.7029557451466592,0.7029557451466592,0.0,0.7648949550472819,0.6288465168963564,0.715125763496339
WRD25,resnet50,gaussian_blur,4,46,0.2170433232021321,0.2170433232021321,0.2995026717982802,0.082459348596148,0.0,0.0098552364785212,0.6412747331278753
WRD25,resnet50,gaussian_blur,4,47,0.2370326850296245,0.2370326850296245,0.3723889965300401,0.1353563115004155,0.2760736196319018,0.2647268381254453,0.1702975973315265
WRD25,resnet50,gaussian_blur,4,48,0.2477408313967338,0.2477408313967338,0.2477408313967338,0.0,0.0,0.3264577431539188,0.4167647510362827
WRD25,resnet50,gaussian_blur,4,49,0.4687291364548525,0.4687291364548525,0.4687291364548525,0.0,0.5692137320044297,0.6110850059296055,0.225888671430522
WRD25,resnet50,gaussian_blur,4,50,0.125590309644001,0.125590309644001,0.2108582577435714,0.0852679480995704,0.320707530010913,0.0377905239887674,0.0182728749323226
WRD25,resnet50,gaussian_blur,4,51,0.1907891508482648,0.1907891508482648,0.2581810066156414,0.0673918557673765,0.0,0.2428285171904661,0.3295389353543283
WRD25,resnet50,gaussian_blur,4,52,0.2904956052700082,0.2904956052700082,0.2904956052700082,0.0,0.0356374073188232,0.2575308754500296,0.5783185330411718
WRD25,resnet50,gaussian_blur,4,53,0.2370272504347719,0.2370272504347719,0.3651855798449405,0.1281583294101686,0.2135472262039098,0.0838475289775676,0.4136869961228383
WRD25,resnet50,gaussian_blur,4,54,0.2330121266900172,0.2330121266900172,0.4325568102991002,0.1995446836090829,0.6733784694744863,0.0225875190258751,0.0030703915696903
WRD25,resnet50,gaussian_blur,4,55,0.3517301653152858,0.3517301653152858,0.3517301653152858,0.0,0.2427325581395348,0.3886793564735694,0.4237785813327533
WRD25,resnet50,gaussian_blur,4,56,0.6180253016707914,0.6180253016707914,0.6180253016707914,0.0,0.1496259351620947,0.8766914805624483,0.8277584892878314
WRD25,resnet50,gaussian_blur,4,57,0.1714383802304309,0.1714383802304309,0.3780430238659262,0.2066046436354953,0.1303035821128482,0.1855287569573283,0.1984828016211161
WRD25,resnet50,gaussian_blur,4,58,0.1603450770949805,0.1603450770949805,0.2567499156856643,0.0964048385906838,0.3209929688621036,0.1451915274629956,0.0148507349598424
WRD25,resnet50,gaussian_blur,4,59,0.1511310795255381,0.1511310795255381,0.1840678065646335,0.0329367270390954,0.2634726660333362,0.0941929785824685,0.0957275939608095
WRD25,resnet50,gaussian_blur,4,60,0.3365174867318117,0.3365174867318117,0.3365174867318117,0.0,0.3796355092710185,0.1877896200185357,0.4421273309058811
WRD25,resnet50,gaussian_blur,4,61,0.2479516898573159,0.2479516898573159,0.2479516898573159,0.0,0.2772371482970171,0.280846031874009,0.1857718894009216
WRD25,resnet50,gaussian_blur,4,62,0.1469645810452815,0.1469645810452815,0.3225917870917026,0.1756272060464211,0.1860741199545783,0.015552099533437,0.2392675236478292
WRD25,resnet50,gaussian_blur,4,63,0.4055099603703656,0.4055099603703656,0.4055099603703656,0.0,0.3823849063165674,0.5596624292276466,0.2744825455668829
WRD25,resnet50,gaussian_blur,4,64,0.1947422228568646,0.1947422228568646,0.2470823390430981,0.0523401161862334,0.2506707440210022,0.2588776157260621,0.0746783088235294
WRD25,resnet50,gaussian_blur,4,65,0.1569989910754048,0.1569989910754048,0.4141471211804299,0.2571481301050251,0.3856930937860557,0.0039820659548109,0.0813218134853478
WRD25,resnet50,gaussian_blur,4,66,0.1642956726885394,0.1642956726885394,0.4316287476143561,0.2673330749258166,0.4166529672858787,0.0,0.0762340507797396
WRD25,resnet50,gaussian_blur,4,67,0.7060129196505368,0.7060129196505368,0.7060129196505368,0.0,0.6043407487791644,0.7936160579535164,0.7200819522189295
WRD25,resnet50,gaussian_blur,4,68,0.2788158831347884,0.2788158831347884,0.3966114576878651,0.1177955745530767,0.5057495969908651,0.0363381160324391,0.2943599363810611
WRD25,resnet50,gaussian_blur,4,69,0.3494303014118435,0.3494303014118435,0.3494303014118435,0.0,0.5924865674271118,0.0883413106423211,0.3674630261660978
WRD25,resnet50,gaussian_blur,4,70,0.3093789119309618,0.3093789119309618,0.3093789119309618,0.0,0.4460775837224047,0.3430282292557741,0.1390309228147066
WRD25,resnet50,gaussian_blur,4,71,0.3081984167509734,0.3081984167509734,0.3081984167509734,0.0,0.4746900297161594,0.0875383566314353,0.3623668639053254
WRD25,resnet50,gaussian_blur,4,72,0.4114406824076205,0.4114406824076205,0.4114406824076205,0.0,0.4356815557128488,0.5050455887601804,0.2935949027498323
WRD25,resnet50,gaussian_blur,4,73,0.3322981650511281,0.3322981650511281,0.3322981650511281,0.0,0.3366956804685593,0.4576447174872372,0.2025540971975878
WRD25,resnet50,gaussian_blur,4,74,0.3533084059766012,0.3533084059766012,0.3533084059766012,0.0,0.3934238132703908,0.4680188142245124,0.1984825904349004
WRD25,resnet50,gaussian_blur,4,75,0.1035333431262594,0.1035333431262594,0.2199543367059149,0.1164209935796555,0.0,0.1244403557191045,0.1861596736596736
WRD25,resnet50,gaussian_blur,4,76,0.3013942416359601,0.3013942416359601,0.3013942416359601,0.0,0.5087820129661134,0.2356604522015073,0.1597402597402597
WRD25,resnet50,gaussian_blur,4,77,0.1702321797641214,0.1702321797641214,0.2998461506305684,0.129613970866447,0.0794277556723263,0.3066792926512365,0.1245894909688013
WRD25,resnet50,gaussian_blur,4,78,0.2769176423767714,0.2769176423767714,0.4172191143579641,0.1403014719811927,0.0965219567121231,0.2851659411131395,0.4490650293050516
WRD25,resnet50,gaussian_blur,4,79,0.2935112773831898,0.2935112773831898,0.2935112773831898,0.0,0.2713813247612277,0.4028175038092437,0.206335003579098
WRD25,resnet50,gaussian_blur,4,80,0.1481759253028726,0.1481759253028726,0.5660730529057825,0.4178971276029097,0.0532861846116327,0.0622239876626866,0.3290176036342987
WRD25,resnet50,gaussian_blur,4,81,0.3280576146240768,0.3280576146240768,0.3280576146240768,0.0,0.5310425614994143,0.3968656301196253,0.0562646522531909
WRD25,resnet50,gaussian_blur,4,82,0.3799693816201779,0.3799693816201779,0.3799693816201779,0.0,0.5706720330455965,0.4061078622482131,0.1631282495667244
WRD25,resnet50,gaussian_blur,4,83,0.3974698567951484,0.3974698567951484,0.3974698567951484,0.0,0.6240355087610643,0.3345478139349171,0.2338262476894639
