dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,frac_necessary,coverage_certified_safe,flip_rate_in_certified,frac_preserved_certified,mean_drift,mean_gate
WRD25,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,1612,135,0.0837468982630273,1.0,0.0,,0.0,0.13360686466817817,0.003966005245184073
WRD25,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,1612,84,0.052109181141439205,1.0,0.007444168734491315,0.0,0.007853403141361256,0.045969180320753,0.003966005245184073
WRD25,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,1612,196,0.12158808933002481,1.0,0.0,,0.0,0.14150471744573287,0.003966005245184073
WRD25,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,1612,456,0.28287841191067,1.0,0.0,,0.0,0.3305548076372021,0.003966005245184073
WRD25,mobilenetv3,shot_noise,60,shot_noise_60,1612,317,0.1966501240694789,1.0,0.0,,0.0,0.2722500095884869,0.003966005245184073
WRD25,mobilenetv3,shot_noise,30,shot_noise_30,1612,593,0.36786600496277916,1.0,0.0,,0.0,0.3803116800514258,0.003966005245184073
WRD25,mobilenetv3,shot_noise,15,shot_noise_15,1612,929,0.576302729528536,1.0,0.0,,0.0,0.5073315325985456,0.003966005245184073
WRD25,mobilenetv3,impulse_noise,0.01,impulse_noise_0_01,1612,107,0.0663771712158809,1.0,0.0,,0.0,0.11344012392780267,0.003966005245184073
WRD25,mobilenetv3,impulse_noise,0.03,impulse_noise_0_03,1612,247,0.1532258064516129,1.0,0.0,,0.0,0.2372634878734442,0.003966005245184073
WRD25,mobilenetv3,impulse_noise,0.05,impulse_noise_0_05,1612,426,0.2642679900744417,1.0,0.0,,0.0,0.30932663648576997,0.003966005245184073
WRD25,mobilenetv3,motion_blur,5,motion_blur_5,1612,217,0.1346153846153846,1.0,0.0,,0.0,0.16684772515712595,0.003966005245184073
WRD25,mobilenetv3,motion_blur,9,motion_blur_9,1612,506,0.31389578163771714,1.0,0.0,,0.0,0.4030646534035762,0.003966005245184073
WRD25,mobilenetv3,motion_blur,15,motion_blur_15,1612,906,0.5620347394540943,1.0,0.0,,0.0,0.6116885246199046,0.003966005245184073
WRD25,mobilenetv3,zoom_blur,1.05,zoom_blur_1_05,1612,513,0.3182382133995037,1.0,0.0,,0.0,0.357549433043857,0.003966005245184073
WRD25,mobilenetv3,zoom_blur,1.1,zoom_blur_1_1,1612,939,0.5825062034739454,1.0,0.0,,0.0,0.5950644001733375,0.003966005245184073
WRD25,mobilenetv3,zoom_blur,1.2,zoom_blur_1_2,1612,1110,0.6885856079404467,1.0,0.0,,0.0,0.6766883648876099,0.003966005245184073
WRD25,mobilenetv3,contrast,0.5,contrast_0_5,1612,119,0.07382133995037221,1.0,0.0,,0.0,0.09326657646648877,0.003966005245184073
WRD25,mobilenetv3,contrast,0.75,contrast_0_75,1612,39,0.024193548387096774,1.0,0.042803970223325064,0.0,0.043865225683407505,0.02024821019993653,0.003966005245184073
WRD25,mobilenetv3,contrast,1.25,contrast_1_25,1612,25,0.015508684863523574,1.0,0.12779156327543426,0.0,0.12980466288594833,0.012304671804999381,0.003966005245184073
WRD25,mobilenetv3,contrast,1.5,contrast_1_5,1612,59,0.03660049627791563,1.0,0.004962779156327543,0.0,0.0051513200257566,0.0315723172452571,0.003966005245184073
WRD25,mobilenetv3,pixelate,0.5,pixelate_0_5,1612,314,0.19478908188585609,1.0,0.0,,0.0,0.31771679205401404,0.003966005245184073
WRD25,mobilenetv3,pixelate,0.33,pixelate_0_33,1612,844,0.5235732009925558,1.0,0.0,,0.0,0.5069590886356147,0.003966005245184073
WRD25,mobilenetv3,pixelate,0.25,pixelate_0_25,1612,1211,0.7512406947890818,1.0,0.0,,0.0,0.7441413663916993,0.003966005245184073
WRD25,mobilenetv3,scratch,mild,scratch_mild,1612,104,0.06451612903225806,1.0,0.007444168734491315,0.0,0.007957559681697613,0.12950836659098464,0.003966005245184073
WRD25,mobilenetv3,scratch,moderate,scratch_moderate,1612,260,0.16129032258064516,1.0,0.0,,0.0,0.34131894864959117,0.003966005245184073
WRD25,mobilenetv3,scratch,severe,scratch_severe,1612,565,0.35049627791563276,1.0,0.0,,0.0,0.6053151971674549,0.003966005245184073
WRD25,mobilenetv3,rotation,45,rotation_45,1612,503,0.31203473945409427,1.0,0.0,,0.0,0.5176782347197169,0.003966005245184073
WRD25,mobilenetv3,rotation,90,rotation_90,1612,145,0.08995037220843673,1.0,0.0,,0.0,0.17359665320622467,0.003966005245184073
WRD25,mobilenetv3,rotation,135,rotation_135,1612,549,0.3405707196029777,1.0,0.0,,0.0,0.5286700631912576,0.003966005245184073
WRD25,mobilenetv3,rotation,180,rotation_180,1612,56,0.034739454094292806,1.0,0.0,,0.0,0.07549726576664247,0.003966005245184073
WRD25,mobilenetv3,compound,mild,compound_mild,1612,1053,0.6532258064516129,1.0,0.0,,0.0,0.669409418966078,0.003966005245184073
WRD25,mobilenetv3,compound,moderate,compound_moderate,1612,1507,0.934863523573201,1.0,0.0,,0.0,0.8990964527126022,0.003966005245184073
WRD25,mobilenetv3,compound,severe,compound_severe,1612,1559,0.96712158808933,1.0,0.0,,0.0,0.9431420325903045,0.003966005245184073
WRD25,mobilenetv3,compound_optical,mild,compound_optical_mild,1612,409,0.25372208436724564,1.0,0.0,,0.0,0.3600609360576057,0.003966005245184073
WRD25,mobilenetv3,compound_optical,moderate,compound_optical_moderate,1612,1154,0.7158808933002482,1.0,0.0,,0.0,0.756133842198377,0.003966005245184073
WRD25,mobilenetv3,compound_optical,severe,compound_optical_severe,1612,1419,0.880272952853598,1.0,0.0,,0.0,0.926682064838156,0.003966005245184073
WRD25,mobilenetv3,compound_digital,mild,compound_digital_mild,1612,298,0.184863523573201,1.0,0.0,,0.0,0.2650777471071378,0.003966005245184073
WRD25,mobilenetv3,compound_digital,moderate,compound_digital_moderate,1612,960,0.5955334987593052,1.0,0.0,,0.0,0.5262330586640996,0.003966005245184073
WRD25,mobilenetv3,compound_digital,severe,compound_digital_severe,1612,1265,0.7847394540942928,1.0,0.0,,0.0,0.7251603703658315,0.003966005245184073
WRD25,mobilenetv3,compound_field,mild,compound_field_mild,1612,586,0.36352357320099254,1.0,0.0,,0.0,0.416756193452211,0.003966005245184073
WRD25,mobilenetv3,compound_field,moderate,compound_field_moderate,1612,1026,0.6364764267990074,1.0,0.0,,0.0,0.7055130217768755,0.003966005245184073
WRD25,mobilenetv3,compound_field,severe,compound_field_severe,1612,1219,0.7562034739454094,1.0,0.0,,0.0,0.819119497113627,0.003966005245184073
WRD25,hrnet32,gaussian_blur,2,blur_2,1590,321,0.2018867924528302,1.0,0.0,,0.0,0.16637108498875003,0.0010467105373642798
WRD25,hrnet32,gaussian_blur,4,blur_4,1590,1000,0.6289308176100629,1.0,0.0,,0.0,0.397862071439259,0.0010467105373642798
WRD25,hrnet32,gaussian_blur,6,blur_6,1590,1210,0.7610062893081762,1.0,0.0,,0.0,0.513599369730759,0.0010467105373642798
WRD25,hrnet32,gaussian_blur,8,blur_8,1590,1288,0.810062893081761,1.0,0.0,,0.0,0.5867619297876715,0.0010467105373642798
WRD25,hrnet32,gaussian_blur,10,blur_10,1590,1311,0.8245283018867925,1.0,0.0,,0.0,0.6254629299400141,0.0010467105373642798
WRD25,hrnet32,gaussian_blur,12,blur_12,1590,1315,0.8270440251572327,1.0,0.0,,0.0,0.643008750739569,0.0010467105373642798
WRD25,hrnet32,defocus_blur,3,defocus_3,1590,240,0.1509433962264151,1.0,0.0,,0.0,0.12691612799272917,0.0010467105373642798
WRD25,hrnet32,defocus_blur,5,defocus_5,1590,551,0.34654088050314463,1.0,0.0,,0.0,0.23524263776041804,0.0010467105373642798
WRD25,hrnet32,defocus_blur,8,defocus_8,1590,930,0.5849056603773585,1.0,0.0,,0.0,0.3555776511435511,0.0010467105373642798
WRD25,hrnet32,defocus_blur,11,defocus_11,1590,1140,0.7169811320754716,1.0,0.0,,0.0,0.4645492446329478,0.0010467105373642798
WRD25,hrnet32,defocus_blur,15,defocus_15,1590,1252,0.7874213836477988,1.0,0.0,,0.0,0.5543630675872252,0.0010467105373642798
WRD25,hrnet32,resize,1.33,resize_1_33,1590,155,0.09748427672955975,1.0,0.0,,0.0,0.05974239375935279,0.0010467105373642798
WRD25,hrnet32,resize,1.67,resize_1_67,1590,252,0.15849056603773584,1.0,0.0,,0.0,0.11134482483142273,0.0010467105373642798
WRD25,hrnet32,resize,2.0,resize_2_0,1590,414,0.26037735849056604,1.0,0.0,,0.0,0.16167054036174333,0.0010467105373642798
WRD25,hrnet32,illumination,0.7,brightness_0_7,1590,113,0.0710691823899371,1.0,0.0,,0.0,0.022538245686734733,0.0010467105373642798
WRD25,hrnet32,illumination,0.85,brightness_0_85,1590,51,0.03207547169811321,1.0,0.02830188679245283,0.0,0.029239766081871343,0.006025815836963561,0.0010467105373642798
WRD25,hrnet32,illumination,1.15,brightness_1_15,1590,45,0.02830188679245283,1.0,0.04339622641509434,0.0,0.04466019417475728,0.006152678644514065,0.0010467105373642798
WRD25,hrnet32,illumination,1.3,brightness_1_3,1590,79,0.04968553459119497,1.0,0.0018867924528301887,0.0,0.001985440105890139,0.023044732098574345,0.0010467105373642798
WRD25,hrnet32,jpeg,10,jpeg_10,1590,686,0.43144654088050316,1.0,0.0,,0.0,0.23350035955404036,0.0010467105373642798
WRD25,hrnet32,jpeg,20,jpeg_20,1590,261,0.1641509433962264,1.0,0.0,,0.0,0.1245429462213725,0.0010467105373642798
WRD25,hrnet32,jpeg,30,jpeg_30,1590,157,0.09874213836477988,1.0,0.0,,0.0,0.08342693533448019,0.0010467105373642798
WRD25,hrnet32,jpeg,50,jpeg_50,1590,86,0.05408805031446541,1.0,0.0,,0.0,0.05302670908208053,0.0010467105373642798
WRD25,hrnet32,jpeg,70,jpeg_70,1590,51,0.03207547169811321,1.0,0.0,,0.0,0.03377601763793671,0.0010467105373642798
WRD25,hrnet32,red_channel_shift,-45,color_shift_-45,1590,188,0.11823899371069183,1.0,0.0,,0.0,0.08067919742880642,0.0010467105373642798
WRD25,hrnet32,red_channel_shift,-30,color_shift_-30,1590,120,0.07547169811320754,1.0,0.0,,0.0,0.052443836658613165,0.0010467105373642798
WRD25,hrnet32,red_channel_shift,30,color_shift_30,1590,166,0.10440251572327044,1.0,0.0,,0.0,0.04629617890871064,0.0010467105373642798
WRD25,hrnet32,red_channel_shift,45,color_shift_45,1590,276,0.17358490566037735,1.0,0.0,,0.0,0.076408167739795,0.0010467105373642798
WRD25,hrnet32,green_channel_shift,-45,green_channel_shift_-45,1590,254,0.15974842767295597,1.0,0.0,,0.0,0.09559487779125593,0.0010467105373642798
WRD25,hrnet32,green_channel_shift,-30,green_channel_shift_-30,1590,140,0.0880503144654088,1.0,0.0,,0.0,0.061242729109983275,0.0010467105373642798
WRD25,hrnet32,green_channel_shift,30,green_channel_shift_30,1590,238,0.14968553459119496,1.0,0.0,,0.0,0.09622635197736443,0.0010467105373642798
WRD25,hrnet32,green_channel_shift,45,green_channel_shift_45,1590,365,0.22955974842767296,1.0,0.0,,0.0,0.14252587940345862,0.0010467105373642798
WRD25,hrnet32,blue_channel_shift,-45,blue_channel_shift_-45,1590,151,0.0949685534591195,1.0,0.0,,0.0,0.07353124373234635,0.0010467105373642798
WRD25,hrnet32,blue_channel_shift,-30,blue_channel_shift_-30,1590,86,0.05408805031446541,1.0,0.0,,0.0,0.041247989956569954,0.0010467105373642798
WRD25,hrnet32,blue_channel_shift,30,blue_channel_shift_30,1590,68,0.042767295597484274,1.0,0.0,,0.0,0.036731221377224836,0.0010467105373642798
WRD25,hrnet32,blue_channel_shift,45,blue_channel_shift_45,1590,101,0.06352201257861635,1.0,0.0,,0.0,0.059808099697118665,0.0010467105373642798
WRD25,hrnet32,gaussian_noise,0.02,gaussian_noise_0_02,1590,96,0.06037735849056604,1.0,0.0,,0.0,0.03394047869880591,0.0010467105373642798
WRD25,hrnet32,gaussian_noise,0.05,gaussian_noise_0_05,1590,237,0.1490566037735849,1.0,0.0,,0.0,0.09539380563256138,0.0010467105373642798
WRD25,hrnet32,gaussian_noise,0.1,gaussian_noise_0_1,1590,623,0.3918238993710692,1.0,0.0,,0.0,0.19969670973671647,0.0010467105373642798
WRD25,hrnet32,shot_noise,60,shot_noise_60,1590,550,0.34591194968553457,1.0,0.0,,0.0,0.16857758599927622,0.0010467105373642798
WRD25,hrnet32,shot_noise,30,shot_noise_30,1590,843,0.530188679245283,1.0,0.0,,0.0,0.2330004509416687,0.0010467105373642798
WRD25,hrnet32,shot_noise,15,shot_noise_15,1590,1235,0.7767295597484277,1.0,0.0,,0.0,0.30545273515034926,0.0010467105373642798
WRD25,hrnet32,impulse_noise,0.01,impulse_noise_0_01,1590,361,0.2270440251572327,1.0,0.0,,0.0,0.17361236636779045,0.0010467105373642798
WRD25,hrnet32,impulse_noise,0.03,impulse_noise_0_03,1590,644,0.4050314465408805,1.0,0.0,,0.0,0.24841589670634118,0.0010467105373642798
WRD25,hrnet32,impulse_noise,0.05,impulse_noise_0_05,1590,696,0.4377358490566038,1.0,0.0,,0.0,0.2648802660500417,0.0010467105373642798
WRD25,hrnet32,motion_blur,5,motion_blur_5,1590,124,0.0779874213836478,1.0,0.0,,0.0,0.0744378914986923,0.0010467105373642798
WRD25,hrnet32,motion_blur,9,motion_blur_9,1590,351,0.22075471698113208,1.0,0.0,,0.0,0.19073114468387478,0.0010467105373642798
WRD25,hrnet32,motion_blur,15,motion_blur_15,1590,816,0.5132075471698113,1.0,0.0,,0.0,0.32869854589632874,0.0010467105373642798
WRD25,hrnet32,zoom_blur,1.05,zoom_blur_1_05,1590,365,0.22955974842767296,1.0,0.0,,0.0,0.13573899861995056,0.0010467105373642798
WRD25,hrnet32,zoom_blur,1.1,zoom_blur_1_1,1590,695,0.4371069182389937,1.0,0.0,,0.0,0.2320798590387155,0.0010467105373642798
WRD25,hrnet32,zoom_blur,1.2,zoom_blur_1_2,1590,942,0.5924528301886792,1.0,0.0,,0.0,0.27424710468396823,0.0010467105373642798
WRD25,hrnet32,contrast,0.5,contrast_0_5,1590,248,0.1559748427672956,1.0,0.0,,0.0,0.07217724329973865,0.0010467105373642798
WRD25,hrnet32,contrast,0.75,contrast_0_75,1590,91,0.057232704402515724,1.0,0.005031446540880503,0.0,0.00533689126084056,0.016857414104326316,0.0010467105373642798
WRD25,hrnet32,contrast,1.25,contrast_1_25,1590,40,0.025157232704402517,1.0,0.01509433962264151,0.0,0.015483870967741935,0.012427204449636227,0.0010467105373642798
WRD25,hrnet32,contrast,1.5,contrast_1_5,1590,96,0.06037735849056604,1.0,0.0,,0.0,0.037886534688362276,0.0010467105373642798
WRD25,hrnet32,pixelate,0.5,pixelate_0_5,1590,389,0.24465408805031447,1.0,0.0,,0.0,0.1660756613699871,0.0010467105373642798
WRD25,hrnet32,pixelate,0.33,pixelate_0_33,1590,878,0.5522012578616352,1.0,0.0,,0.0,0.30499039236899755,0.0010467105373642798
WRD25,hrnet32,pixelate,0.25,pixelate_0_25,1590,1039,0.6534591194968553,1.0,0.0,,0.0,0.37045088070861243,0.0010467105373642798
WRD25,hrnet32,scratch,mild,scratch_mild,1590,106,0.06666666666666667,1.0,0.0006289308176100629,0.0,0.0006738544474393531,0.062598821420672,0.0010467105373642798
WRD25,hrnet32,scratch,moderate,scratch_moderate,1590,318,0.2,1.0,0.0,,0.0,0.18158422391136855,0.0010467105373642798
WRD25,hrnet32,scratch,severe,scratch_severe,1590,761,0.47861635220125787,1.0,0.0,,0.0,0.30920359923387886,0.0010467105373642798
WRD25,hrnet32,rotation,45,rotation_45,1590,704,0.4427672955974843,1.0,0.0,,0.0,0.2541435642987281,0.0010467105373642798
WRD25,hrnet32,rotation,90,rotation_90,1590,71,0.04465408805031446,1.0,0.0,,0.0,0.06786153295370065,0.0010467105373642798
WRD25,hrnet32,rotation,135,rotation_135,1590,737,0.46352201257861636,1.0,0.0,,0.0,0.25899035540878945,0.0010467105373642798
WRD25,hrnet32,rotation,180,rotation_180,1590,69,0.04339622641509434,1.0,0.0,,0.0,0.04648558444347987,0.0010467105373642798
WRD25,hrnet32,compound,mild,compound_mild,1590,1017,0.6396226415094339,1.0,0.0,,0.0,0.38690636687628693,0.0010467105373642798
WRD25,hrnet32,compound,moderate,compound_moderate,1590,1384,0.8704402515723271,1.0,0.0,,0.0,0.5959841021712609,0.0010467105373642798
WRD25,hrnet32,compound,severe,compound_severe,1590,1485,0.9339622641509434,1.0,0.0,,0.0,0.5175692587010878,0.0010467105373642798
WRD25,hrnet32,compound_optical,mild,compound_optical_mild,1590,375,0.2358490566037736,1.0,0.0,,0.0,0.17652402308789283,0.0010467105373642798
WRD25,hrnet32,compound_optical,moderate,compound_optical_moderate,1590,1110,0.6981132075471698,1.0,0.0,,0.0,0.45121251029861326,0.0010467105373642798
WRD25,hrnet32,compound_optical,severe,compound_optical_severe,1590,1274,0.8012578616352202,1.0,0.0,,0.0,0.6173215607611912,0.0010467105373642798
WRD25,hrnet32,compound_digital,mild,compound_digital_mild,1590,348,0.2188679245283019,1.0,0.0,,0.0,0.17810304394874468,0.0010467105373642798
WRD25,hrnet32,compound_digital,moderate,compound_digital_moderate,1590,980,0.6163522012578616,1.0,0.0,,0.0,0.30975820583951486,0.0010467105373642798
WRD25,hrnet32,compound_digital,severe,compound_digital_severe,1590,1283,0.8069182389937107,1.0,0.0,,0.0,0.3964701413677566,0.0010467105373642798
WRD25,hrnet32,compound_field,mild,compound_field_mild,1590,533,0.3352201257861635,1.0,0.0,,0.0,0.1809150857621455,0.0010467105373642798
WRD25,hrnet32,compound_field,moderate,compound_field_moderate,1590,1263,0.7943396226415095,1.0,0.0,,0.0,0.31887162274913167,0.0010467105373642798
WRD25,hrnet32,compound_field,severe,compound_field_severe,1590,1390,0.8742138364779874,1.0,0.0,,0.0,0.4052245841334145,0.0010467105373642798
DTSR14,convnext_tiny,gaussian_blur,2,blur_2,7475,2649,0.35438127090301,1.0,0.0,,0.0,0.29769828071836296,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_blur,4,blur_4,7475,5282,0.7066220735785953,1.0,0.0,,0.0,0.5488737821665708,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_blur,6,blur_6,7475,6243,0.8351839464882943,1.0,0.0,,0.0,0.6553285851827886,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_blur,8,blur_8,7475,6535,0.874247491638796,1.0,0.0,,0.0,0.7085883557152758,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_blur,10,blur_10,7475,6822,0.9126421404682274,1.0,0.0,,0.0,0.7222883288029471,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_blur,12,blur_12,7475,6875,0.919732441471572,1.0,0.0,,0.0,0.7286357586455569,0.0012760686344736017
DTSR14,convnext_tiny,defocus_blur,3,defocus_3,7475,2058,0.27531772575250835,1.0,0.0,,0.0,0.31257873066452163,0.0012760686344736017
DTSR14,convnext_tiny,defocus_blur,5,defocus_5,7475,3621,0.4844147157190635,1.0,0.0,,0.0,0.47883605852100763,0.0012760686344736017
DTSR14,convnext_tiny,defocus_blur,8,defocus_8,7475,5008,0.6699665551839464,1.0,0.0,,0.0,0.5937860140640601,0.0012760686344736017
DTSR14,convnext_tiny,defocus_blur,11,defocus_11,7475,5948,0.7957190635451505,1.0,0.0,,0.0,0.6511368000380826,0.0012760686344736017
DTSR14,convnext_tiny,defocus_blur,15,defocus_15,7475,6592,0.8818729096989967,1.0,0.0,,0.0,0.6937828636012211,0.0012760686344736017
DTSR14,convnext_tiny,resize,1.33,resize_1_33,7475,995,0.1331103678929766,1.0,0.0,,0.0,0.21767272746562016,0.0012760686344736017
DTSR14,convnext_tiny,resize,1.67,resize_1_67,7475,1623,0.217123745819398,1.0,0.0,,0.0,0.3205934116844353,0.0012760686344736017
DTSR14,convnext_tiny,resize,2.0,resize_2_0,7475,2419,0.32361204013377926,1.0,0.0,,0.0,0.41782863574954887,0.0012760686344736017
DTSR14,convnext_tiny,illumination,0.7,brightness_0_7,7475,312,0.04173913043478261,1.0,0.00026755852842809364,0.0,0.00027921262041044257,0.022770876267098665,0.0012760686344736017
DTSR14,convnext_tiny,illumination,0.85,brightness_0_85,7475,156,0.020869565217391306,1.0,0.0294314381270903,0.0,0.030058751195518513,0.007876418324266136,0.0012760686344736017
DTSR14,convnext_tiny,illumination,1.15,brightness_1_15,7475,167,0.02234113712374582,1.0,0.02140468227424749,0.0,0.021893814997263273,0.0156847711894217,0.0012760686344736017
DTSR14,convnext_tiny,illumination,1.3,brightness_1_3,7475,493,0.06595317725752509,1.0,0.0,,0.0,0.05100973843597186,0.0012760686344736017
DTSR14,convnext_tiny,jpeg,10,jpeg_10,7475,3482,0.465819397993311,1.0,0.0,,0.0,0.4103542482256719,0.0012760686344736017
DTSR14,convnext_tiny,jpeg,20,jpeg_20,7475,1487,0.19892976588628764,1.0,0.0,,0.0,0.23312390282674827,0.0012760686344736017
DTSR14,convnext_tiny,jpeg,30,jpeg_30,7475,1149,0.1537123745819398,1.0,0.0,,0.0,0.1599483377206185,0.0012760686344736017
DTSR14,convnext_tiny,jpeg,50,jpeg_50,7475,721,0.09645484949832776,1.0,0.0,,0.0,0.09518351132595147,0.0012760686344736017
DTSR14,convnext_tiny,jpeg,70,jpeg_70,7475,392,0.05244147157190635,1.0,0.0,,0.0,0.05407438665069531,0.0012760686344736017
DTSR14,convnext_tiny,red_channel_shift,-45,color_shift_-45,7475,1064,0.14234113712374583,1.0,0.0,,0.0,0.16067752685541103,0.0012760686344736017
DTSR14,convnext_tiny,red_channel_shift,-30,color_shift_-30,7475,604,0.08080267558528428,1.0,0.0,,0.0,0.09565632694304455,0.0012760686344736017
DTSR14,convnext_tiny,red_channel_shift,30,color_shift_30,7475,701,0.09377926421404682,1.0,0.0,,0.0,0.06031529194653146,0.0012760686344736017
DTSR14,convnext_tiny,red_channel_shift,45,color_shift_45,7475,1004,0.134314381270903,1.0,0.0,,0.0,0.10417898706606203,0.0012760686344736017
DTSR14,convnext_tiny,green_channel_shift,-45,green_channel_shift_-45,7475,1141,0.15264214046822744,1.0,0.0,,0.0,0.20897859471566685,0.0012760686344736017
DTSR14,convnext_tiny,green_channel_shift,-30,green_channel_shift_-30,7475,640,0.08561872909698996,1.0,0.0,,0.0,0.12241966028807193,0.0012760686344736017
DTSR14,convnext_tiny,green_channel_shift,30,green_channel_shift_30,7475,815,0.10903010033444815,1.0,0.0,,0.0,0.12914329876052774,0.0012760686344736017
DTSR14,convnext_tiny,green_channel_shift,45,green_channel_shift_45,7475,1329,0.17779264214046822,1.0,0.0,,0.0,0.20858953138122954,0.0012760686344736017
DTSR14,convnext_tiny,blue_channel_shift,-45,blue_channel_shift_-45,7475,550,0.07357859531772576,1.0,0.0,,0.0,0.08173449167030264,0.0012760686344736017
DTSR14,convnext_tiny,blue_channel_shift,-30,blue_channel_shift_-30,7475,352,0.04709030100334448,1.0,0.0,,0.0,0.04330827021184568,0.0012760686344736017
DTSR14,convnext_tiny,blue_channel_shift,30,blue_channel_shift_30,7475,498,0.06662207357859531,1.0,0.0,,0.0,0.08681643798321849,0.0012760686344736017
DTSR14,convnext_tiny,blue_channel_shift,45,blue_channel_shift_45,7475,962,0.12869565217391304,1.0,0.0,,0.0,0.15244265879768215,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_noise,0.02,gaussian_noise_0_02,7475,1509,0.20187290969899666,1.0,0.0,,0.0,0.25478158768538206,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_noise,0.05,gaussian_noise_0_05,7475,2798,0.374314381270903,1.0,0.0,,0.0,0.4031450725429195,0.0012760686344736017
DTSR14,convnext_tiny,gaussian_noise,0.1,gaussian_noise_0_1,7475,4780,0.6394648829431439,1.0,0.0,,0.0,0.518548253222844,0.0012760686344736017
DTSR14,convnext_tiny,shot_noise,60,shot_noise_60,7475,4678,0.625819397993311,1.0,0.0,,0.0,0.510702368381434,0.0012760686344736017
DTSR14,convnext_tiny,shot_noise,30,shot_noise_30,7475,6241,0.8349163879598662,1.0,0.0,,0.0,0.6048000840843056,0.0012760686344736017
DTSR14,convnext_tiny,shot_noise,15,shot_noise_15,7475,7012,0.9380602006688963,1.0,0.0,,0.0,0.7079886771612337,0.0012760686344736017
DTSR14,convnext_tiny,impulse_noise,0.01,impulse_noise_0_01,7475,1293,0.17297658862876253,1.0,0.0,,0.0,0.18892546170366967,0.0012760686344736017
DTSR14,convnext_tiny,impulse_noise,0.03,impulse_noise_0_03,7475,3776,0.5051505016722408,1.0,0.0,,0.0,0.40993382234054665,0.0012760686344736017
DTSR14,convnext_tiny,impulse_noise,0.05,impulse_noise_0_05,7475,5581,0.7466220735785953,1.0,0.0,,0.0,0.5630260626227852,0.0012760686344736017
DTSR14,convnext_tiny,motion_blur,5,motion_blur_5,7475,958,0.12816053511705686,1.0,0.0,,0.0,0.16171852870373526,0.0012760686344736017
DTSR14,convnext_tiny,motion_blur,9,motion_blur_9,7475,2679,0.35839464882943145,1.0,0.0,,0.0,0.3387834838913517,0.0012760686344736017
DTSR14,convnext_tiny,motion_blur,15,motion_blur_15,7475,4917,0.6577926421404682,1.0,0.0,,0.0,0.4882130151971813,0.0012760686344736017
DTSR14,convnext_tiny,zoom_blur,1.05,zoom_blur_1_05,7475,1623,0.217123745819398,1.0,0.0,,0.0,0.27820203782919817,0.0012760686344736017
DTSR14,convnext_tiny,zoom_blur,1.1,zoom_blur_1_1,7475,4185,0.559866220735786,1.0,0.0,,0.0,0.517439598879516,0.0012760686344736017
DTSR14,convnext_tiny,zoom_blur,1.2,zoom_blur_1_2,7475,5793,0.7749832775919733,1.0,0.0,,0.0,0.6041164273079777,0.0012760686344736017
DTSR14,convnext_tiny,contrast,0.5,contrast_0_5,7475,1349,0.18046822742474916,1.0,0.0,,0.0,0.091694041897659,0.0012760686344736017
DTSR14,convnext_tiny,contrast,0.75,contrast_0_75,7475,405,0.05418060200668896,1.0,0.0005351170568561873,0.0,0.0005657708628005657,0.017358956278783467,0.0012760686344736017
DTSR14,convnext_tiny,contrast,1.25,contrast_1_25,7475,125,0.016722408026755852,1.0,0.004280936454849498,0.0,0.004353741496598639,0.012130668721758508,0.0012760686344736017
DTSR14,convnext_tiny,contrast,1.5,contrast_1_5,7475,272,0.03638795986622074,1.0,0.0,,0.0,0.03965992733489168,0.0012760686344736017
DTSR14,convnext_tiny,pixelate,0.5,pixelate_0_5,7475,5913,0.7910367892976589,1.0,0.0,,0.0,0.4855981130234372,0.0012760686344736017
DTSR14,convnext_tiny,pixelate,0.33,pixelate_0_33,7475,6656,0.8904347826086957,1.0,0.0,,0.0,0.5709818297914546,0.0012760686344736017
DTSR14,convnext_tiny,pixelate,0.25,pixelate_0_25,7475,6683,0.8940468227424749,1.0,0.0,,0.0,0.5749565821722757,0.0012760686344736017
DTSR14,convnext_tiny,scratch,mild,scratch_mild,7475,816,0.10916387959866221,1.0,0.0,,0.0,0.3176643200772171,0.0012760686344736017
DTSR14,convnext_tiny,scratch,moderate,scratch_moderate,7475,1586,0.21217391304347827,1.0,0.0,,0.0,0.4648352747393985,0.0012760686344736017
DTSR14,convnext_tiny,scratch,severe,scratch_severe,7475,2490,0.3331103678929766,1.0,0.0,,0.0,0.583089371208834,0.0012760686344736017
DTSR14,convnext_tiny,rotation,45,rotation_45,7475,3708,0.4960535117056856,1.0,0.0,,0.0,0.6803066340958052,0.0012760686344736017
DTSR14,convnext_tiny,rotation,90,rotation_90,7475,1217,0.16280936454849498,1.0,0.0,,0.0,0.2549978360798673,0.0012760686344736017
DTSR14,convnext_tiny,rotation,135,rotation_135,7475,3747,0.5012709030100334,1.0,0.0,,0.0,0.679767526551391,0.0012760686344736017
