condition,mmd,failure,compactness
TierB_synth_mild,0.0090237259864807,0.025,0.45662909746170044
TierB_synth_mild,0.0061178803443908,0.0204545454545453,0.455199658870697
TierB_synth_mild,0.0115354657173156,0.0272727272727272,0.45008617639541626
TierB_synth_mild,0.030694305896759,0.0409090909090908,0.46366435289382935
TierB_synth_mild,0.027968943119049,0.0431818181818182,0.46218812465667725
TierB_synth_mild,0.0601148605346679,0.0886363636363636,0.4352406859397888
TierB_synth_mild,0.0588616132736206,0.0931818181818181,0.442785382270813
TierB_synth_mild,0.092803418636322,0.1659090909090909,0.428829550743103
TierB_synth_severe,0.1190975308418273,0.2772727272727272,0.4218600392341614
TierB_synth_mild,0.0902836322784423,0.1659090909090909,0.37958967685699463
TierB_synth_severe,0.1848137974739074,0.4727272727272726,0.33229660987854004
TierB_synth_severe,0.2045945525169372,0.4977272727272727,0.32208186388015747
TierB_synth_mild,0.0731074213981628,0.1022727272727272,0.4522414207458496
TierB_synth_severe,0.1420426368713379,0.3409090909090909,0.42830175161361694
TierB_synth_severe,0.2323644161224365,0.5386363636363636,0.38964998722076416
TierB_synth_mild,0.1085418462753295,0.1886363636363636,0.461051881313324
TierB_synth_severe,0.2277088165283203,0.5295454545454545,0.4016062021255493
TierB_synth_severe,0.281114399433136,0.6909090909090909,0.3493814468383789
TierB_synth_mild,0.0137235522270202,0.0068181818181818,0.47422730922698975
TierB_synth_mild,0.0066646337509155,-0.0068181818181818,0.4638643264770508
TierB_synth_mild,0.0013118386268615,-0.0022727272727273,0.45305120944976807
TierB_synth_mild,0.0034478902816772,0.0,0.44986921548843384
TierB_synth_severe,0.2585654854774475,0.6886363636363636,0.36413806676864624
TierB_synth_severe,0.2942185401916504,0.7045454545454546,0.3307031989097595
TierB_synth_severe,0.5212520956993103,0.8295454545454546,0.11445796489715576
TierB_synth_mild,0.0113059282302856,0.0136363636363636,0.4392150044441223
TierB_synth_mild,0.0830036401748657,0.0409090909090908,0.4110116958618164
TierB_synth_severe,0.2207959294319152,0.2136363636363636,0.3564295172691345
TierB_synth_severe,0.2690619230270386,0.384090909090909,0.32388174533843994
TierB_synth_mild,0.0304594039916992,0.0818181818181817,0.46100711822509766
TierB_synth_severe,0.2756856083869934,0.4136363636363636,0.3226357102394104
TierB_synth_mild,0.0008817911148071,0.009090909090909,0.452911376953125
TierB_synth_severe,0.2245073914527893,0.5545454545454545,0.4420657157897949
TierB_synth_severe,0.4881165623664856,0.8204545454545454,0.1543959379196167
TierB_synth_severe,0.535690188407898,0.8863636363636364,0.08342814445495605
TierB_synth_severe,0.1032272577285766,0.2318181818181818,0.5041791200637817
TierB_synth_severe,0.2130806446075439,0.5318181818181817,0.44865453243255615
TierB_synth_severe,0.3469442129135132,0.6386363636363637,0.3631642460823059
TierB_synth_severe,0.1987776756286621,0.4295454545454545,0.39224791526794434
TierB_synth_severe,0.2545626759529114,0.4886363636363636,0.35026299953460693
TierB_synth_severe,0.4456170201301574,0.825,0.17756128311157227
TierB_synth_severe,0.1148278713226318,0.2363636363636363,0.45591050386428833
TierB_synth_severe,0.2432239651679992,0.6136363636363635,0.4110446572303772
TierB_synth_severe,0.2984630465507507,0.7909090909090909,0.34070098400115967
TierB_synth_severe,0.0626524090766906,0.3561283534981588,0.6822181940078735
TierB_synth_severe,0.1545369625091552,0.6827985270910047,0.6209969520568848
TierB_synth_severe,0.2244277000427246,0.7901104681746449,0.5600097179412842
TierB_synth_severe,0.2774695158004761,0.819568648079958,0.4797677993774414
TierB_synth_severe,0.3037669658660888,0.8563913729615992,0.456839382648468
TierB_synth_severe,0.2851420044898987,0.8506049447659128,0.4754366874694824
TierB_synth_severe,0.0510991811752319,0.2340873224618622,0.6762601733207703
TierB_synth_severe,0.0758081078529357,0.5817990531299316,0.6721324324607849
TierB_synth_severe,0.1116679906845092,0.7453971593897949,0.6639456152915955
TierB_synth_severe,0.1662891507148742,0.8211467648605997,0.6319911479949951
TierB_synth_severe,0.1973583698272705,0.8695423461336139,0.5863164663314819
TierB_synth_mild,0.0357528924942016,0.0136770120988953,0.6500514149665833
TierB_synth_mild,0.0406075716018676,0.0263019463440294,0.6456166505813599
