dataset,backbone,perturbation,severity,tag,feature_drift,intra_clean,intra_shift,delta_intra,inter_clean,inter_shift,delta_inter,fgcs_clean,fgcs_shift,delta_fgcs,fsr_clean,fsr_shift,delta_fsr,accuracy,acc_clean,drop
DTSR14,efficientnet_b3,gaussian_blur,2,blur_2,0.13462604582309723,0.260620653629303,0.2604520916938782,-0.0001685619354248047,0.3109167814254761,0.290705144405365,-0.020211637020111084,0.8382328301303716,0.8959321728778856,0.05769934274751398,1.192985962914944,1.1161559214776615,-0.07683004143728245,0.9424912950690778,0.966760247052218,0.02426895198314
DTSR14,efficientnet_b3,gaussian_blur,4,blur_4,0.47225111722946167,0.260620653629303,0.23072810471057892,-0.02989254891872406,0.3109167814254761,0.23795287311077118,-0.0729639083147049,0.8382328301303716,0.9696378181707056,0.13140498804033396,1.192985962914944,1.0313129100993348,-0.16167305281560918,0.4039087947882736,0.966760247052218,0.5628514522639443
DTSR14,efficientnet_b3,gaussian_blur,6,blur_6,0.6550617814064026,0.260620653629303,0.18988637626171112,-0.07073427736759186,0.3109167814254761,0.18723683059215546,-0.12367995083332062,0.8382328301303716,1.014150771838939,0.17591794170856745,1.192985962914944,0.9860466784309796,-0.20693928448396437,0.1861170392002695,0.966760247052218,0.7806432078519483
DTSR14,efficientnet_b3,gaussian_blur,8,blur_8,0.7440897822380066,0.260620653629303,0.15887323021888733,-0.10174742341041565,0.3109167814254761,0.1483207494020462,-0.16259603202342987,0.8382328301303716,1.0711463558496257,0.23291352571925406,1.192985962914944,0.9335792392317922,-0.25940672368315176,0.1456812310457149,0.966760247052218,0.8210790160065029
DTSR14,efficientnet_b3,gaussian_blur,10,blur_10,0.7909766435623169,0.260620653629303,0.1438729614019394,-0.11674769222736359,0.3109167814254761,0.1411741077899933,-0.1697426736354828,0.8382328301303716,1.0191171997060597,0.1808843695756881,1.192985962914944,0.9812414119675601,-0.21174455094738387,0.1213074244636639,0.966760247052218,0.8454528225885539
DTSR14,efficientnet_b3,gaussian_blur,12,blur_12,0.8190188407897949,0.260620653629303,0.14199906587600708,-0.1186215877532959,0.3109167814254761,0.15937396883964539,-0.1515428125858307,0.8382328301303716,0.8909802956521706,0.052747465521798986,1.192985962914944,1.1223592764955932,-0.07062668641935077,0.1516342805795799,0.966760247052218,0.8151259664726379
DTSR14,efficientnet_b3,defocus_blur,3,defocus_3,0.09813821315765381,0.260620653629303,0.26264452934265137,0.0020238757133483887,0.3109167814254761,0.29610005021095276,-0.014816731214523315,0.8382328301303716,0.8870127821847162,0.0487799520543446,1.192985962914944,1.1273794697039154,-0.06560649321102852,0.9594518701561272,0.966760247052218,0.0073083768960907
DTSR14,efficientnet_b3,defocus_blur,5,defocus_5,0.30521106719970703,0.260620653629303,0.25246670842170715,-0.008153945207595825,0.3109167814254761,0.2687366306781769,-0.042180150747299194,0.8382328301303716,0.9394577426404008,0.10122491251002919,1.192985962914944,1.0644438324489631,-0.12854213046598084,0.7415477928788049,0.966760247052218,0.2252124541734129
DTSR14,efficientnet_b3,defocus_blur,8,defocus_8,0.5047894716262817,0.260620653629303,0.2269357293844223,-0.033684924244880676,0.3109167814254761,0.24831673502922058,-0.0626000463962555,0.8382328301303716,0.9138962356190682,0.07566340548869654,1.192985962914944,1.0942161276357656,-0.09876983527917838,0.385151072672133,0.966760247052218,0.5816091743800849
DTSR14,efficientnet_b3,defocus_blur,11,defocus_11,0.633116602897644,0.260620653629303,0.20214535295963287,-0.058475300669670105,0.3109167814254761,0.22055548429489136,-0.09036129713058472,0.8382328301303716,0.916528344810309,0.07829551467993734,1.192985962914944,1.0910737301932183,-0.10191223272172567,0.2272267774907334,0.966760247052218,0.7395334695614844
DTSR14,efficientnet_b3,defocus_blur,15,defocus_15,0.7309859395027161,0.260620653629303,0.1757640689611435,-0.08485658466815948,0.3109167814254761,0.18563926219940186,-0.12527751922607422,0.8382328301303716,0.9468043929863766,0.108571562856005,1.192985962914944,1.0561843686063133,-0.1368015943086307,0.1764573739189037,0.966760247052218,0.7903028731333142
