dataset,backbone,perturbation,severity,tag,feature_drift,intra_clean,intra_shift,delta_intra,inter_clean,inter_shift,delta_inter,fgcs_clean,fgcs_shift,delta_fgcs,fsr_clean,fsr_shift,delta_fsr,accuracy,acc_clean,drop
WRD25,mobilenetv3,gaussian_blur,2,blur_2,0.369364857673645,0.2409241497516632,0.24127858877182007,0.00035443902015686035,0.4562752842903137,0.4997326731681824,0.04345738887786865,0.5280236691461261,0.4828153165214776,-0.04520835262464851,1.893854496365879,2.0711853285945123,0.17733083222863333,0.736793327154773,0.9361111111111112,0.1993177839563381
WRD25,mobilenetv3,gaussian_blur,4,blur_4,0.6844691634178162,0.2409241497516632,0.19569090008735657,-0.04523324966430664,0.4562752842903137,0.3493778109550476,-0.10689747333526611,0.5280236691461261,0.5601125599602974,0.03208889081417132,1.893854496365879,1.7853554293995535,-0.1084990669663255,0.35032437442076,0.9361111111111112,0.5857867366903511
WRD25,mobilenetv3,gaussian_blur,6,blur_6,0.8081314563751221,0.2409241497516632,0.15038354694843292,-0.09054060280323029,0.4562752842903137,0.22851689159870148,-0.22775839269161224,0.5280236691461261,0.6580850364992776,0.13006136735315155,1.893854496365879,1.519560458811766,-0.37429403755411306,0.2845227062094532,0.9361111111111112,0.6515884049016579
WRD25,mobilenetv3,gaussian_blur,8,blur_8,0.8779274821281433,0.2409241497516632,0.12203003466129303,-0.11889411509037018,0.4562752842903137,0.1791447103023529,-0.2771305739879608,0.5280236691461261,0.6811813447091788,0.1531576755630527,1.893854496365879,1.4680378547755686,-0.4258166415903104,0.2228915662650602,0.9361111111111112,0.7132195448460509
WRD25,mobilenetv3,gaussian_blur,10,blur_10,0.9184258580207825,0.2409241497516632,0.09900196641683578,-0.14192218333482742,0.4562752842903137,0.16591517627239227,-0.29036010801792145,0.5280236691461261,0.5967022947575253,0.06867862561139926,1.893854496365879,1.6758775838231992,-0.2179769125426798,0.1297497683039851,0.9361111111111112,0.8063613428071259
WRD25,mobilenetv3,gaussian_blur,12,blur_12,0.9332370758056641,0.2409241497516632,0.08809980005025864,-0.15282434970140457,0.4562752842903137,0.15264220535755157,-0.30363307893276215,0.5280236691461261,0.5771654035257957,0.04914173437966962,1.893854496365879,1.732605582197385,-0.16124891416849407,0.0871177015755329,0.9361111111111112,0.8489934095355782
WRD25,mobilenetv3,defocus_blur,3,defocus_3,0.280983567237854,0.2409241497516632,0.23763257265090942,-0.003291577100753784,0.4562752842903137,0.5137337446212769,0.057458460330963135,0.5280236691461261,0.46255978926611396,-0.06546387988001212,1.893854496365879,2.161882686747535,0.26802819038165615,0.830398517145505,0.9361111111111112,0.105712593965606
WRD25,mobilenetv3,defocus_blur,5,defocus_5,0.46445411443710327,0.2409241497516632,0.2425420582294464,0.0016179084777832031,0.4562752842903137,0.4987105429172516,0.042435258626937866,0.5280236691461261,0.48633834129648656,-0.04168532784963952,1.893854496365879,2.056181705382693,0.1623272090168142,0.597775718257646,0.9361111111111112,0.3383353928534651
WRD25,mobilenetv3,defocus_blur,8,defocus_8,0.6307945251464844,0.2409241497516632,0.23799024522304535,-0.002933904528617859,0.4562752842903137,0.4588424265384674,0.0025671422481536865,0.5280236691461261,0.5186753261211194,-0.009348343025006645,1.893854496365879,1.9279883766178676,0.0341338802519886,0.3725671918443002,0.9361111111111112,0.5635439192668108
WRD25,mobilenetv3,defocus_blur,11,defocus_11,0.7710188627243042,0.2409241497516632,0.2193424552679062,-0.02158169448375702,0.4562752842903137,0.36948704719543457,-0.08678823709487915,0.5280236691461261,0.5936404454034577,0.06561677625733164,1.893854496365879,1.6845213424101635,-0.2093331539557155,0.2613531047265987,0.9361111111111112,0.6747580063845124
