dataset,backbone,perturbation,severity,tag,feature_drift,intra_clean,intra_shift,delta_intra,inter_clean,inter_shift,delta_inter,fgcs_clean,fgcs_shift,delta_fgcs,fsr_clean,fsr_shift,delta_fsr,accuracy,acc_clean,drop
DTSR14,resnet50,gaussian_blur,2,blur_2,0.19254335761070251,0.18513819575309753,0.1621038019657135,-0.023034393787384033,0.2036123126745224,0.17941753566265106,-0.024194777011871338,0.9092681740177666,0.9035003260244772,-0.005767847993289443,1.0997855512541679,1.1068064628157184,0.007020911561550491,0.7175109513647085,0.9734980348119034,0.2559870834471949
DTSR14,resnet50,gaussian_blur,4,blur_4,0.3957391679286957,0.18513819575309753,0.11990703642368317,-0.06523115932941437,0.2036123126745224,0.12844961881637573,-0.07516269385814667,0.9092681740177666,0.9334946847533697,0.024226510735603113,1.0997855512541679,1.071243378599634,-0.02854217265453385,0.2793440413343817,0.9734980348119034,0.6941539934775218
DTSR14,resnet50,gaussian_blur,6,blur_6,0.5218406319618225,0.18513819575309753,0.08680079877376556,-0.09833739697933197,0.2036123126745224,0.09562605619430542,-0.10798625648021698,0.9092681740177666,0.9077107456715818,-0.0015574283461847749,1.0997855512541679,1.101672536949132,0.0018869856949641495,0.1246770751432101,0.9734980348119034,0.8488209596686933
DTSR14,resnet50,gaussian_blur,8,blur_8,0.5833323001861572,0.18513819575309753,0.07536157220602036,-0.10977662354707718,0.2036123126745224,0.08030814677476883,-0.12330416589975357,0.9092681740177666,0.9384050713731251,0.029136897355358515,1.0997855512541679,1.065637889761983,-0.034147661492184955,0.1047961361338874,0.9734980348119034,0.868701898678016
DTSR14,resnet50,gaussian_blur,10,blur_10,0.6102260947227478,0.18513819575309753,0.07317707687616348,-0.11196111887693405,0.2036123126745224,0.0752217024564743,-0.1283906102180481,0.9092681740177666,0.9728186744843497,0.06355050046658306,1.0997855512541679,1.0279407933138804,-0.07184475794028744,0.0972705829495675,0.9734980348119034,0.8762274518623359
DTSR14,resnet50,gaussian_blur,12,blur_12,0.6240928173065186,0.18513819575309753,0.07128462940454483,-0.1138535663485527,0.2036123126745224,0.0734877958893776,-0.1301245167851448,0.9092681740177666,0.9700199678304514,0.06075179381268481,1.0997855512541679,1.0309066134345688,-0.06887893781959908,0.1205211726384364,0.9734980348119034,0.852976862173467
DTSR14,resnet50,defocus_blur,3,defocus_3,0.15675656497478485,0.18513819575309753,0.16763631999492645,-0.01750187575817108,0.2036123126745224,0.18622156977653503,-0.017390742897987366,0.9092681740177666,0.900198189694616,-0.009069984323150648,1.0997855512541679,1.1108664863447912,0.011080935090623356,0.7945636302369987,0.9734980348119034,0.1789344045749047
DTSR14,resnet50,defocus_blur,5,defocus_5,0.2825183570384979,0.18513819575309753,0.15174521505832672,-0.03339298069477081,0.2036123126745224,0.1650138944387436,-0.03859841823577881,0.9092681740177666,0.9195905325091126,0.010322358491345995,1.0997855512541679,1.0874405125414779,-0.012345038712689993,0.5553184319892172,0.9734980348119034,0.4181796028226863
DTSR14,resnet50,defocus_blur,8,defocus_8,0.3973117172718048,0.18513819575309753,0.1280660331249237,-0.05707216262817383,0.2036123126745224,0.13497330248355865,-0.06863901019096375,0.9092681740177666,0.9488249214360275,0.039556747418260874,1.0997855512541679,1.053935217559969,-0.045850333694198886,0.3717847916432663,0.9734980348119034,0.6017132431686372
DTSR14,resnet50,defocus_blur,11,defocus_11,0.4700951874256134,0.18513819575309753,0.11036042124032974,-0.07477777451276779,0.2036123126745224,0.1121804341673851,-0.0914318785071373,0.9092681740177666,0.9837760217228282,0.07450784770506158,1.0997855512541679,1.0164915366088714,-0.08329401464529651,0.211838706054139,0.9734980348119034,0.7616593287577644
DTSR14,resnet50,defocus_blur,15,defocus_15,0.5359765887260437,0.18513819575309753,0.09610952436923981,-0.08902867138385773,0.2036123126745224,0.10011806339025497,-0.10349424928426743,0.9092681740177666,0.9599618801515358,0.05069370613376922,1.0997855512541679,1.041708030991964,-0.05807752026220392,0.1231045714927552,0.9734980348119034,0.8503934633191482
DTSR14,resnet50,resize,1.33,resize_1_33,0.14403599500656128,0.18513819575309753,0.17507827281951904,-0.010059922933578491,0.2036123126745224,0.20087814331054688,-0.002734169363975525,0.9092681740177666,0.8715645711084525,-0.03770360290931407,1.0997855512541679,1.1473619203316214,0.04757636907745355,0.8880152757497473,0.9734980348119034,0.0854827590621561
DTSR14,resnet50,resize,1.67,resize_1_67,0.22056569159030914,0.18513819575309753,0.16895712912082672,-0.016181066632270813,0.2036123126745224,0.1859414428472519,-0.017670869827270508,0.9092681740177666,0.9086577286572013,-0.0006104453605653148,1.0997855512541679,1.10052439819973,0.0007388469455620328,0.7501965629563069,0.9734980348119034,0.2233014718555965
DTSR14,resnet50,resize,2.0,resize_2_0,0.2809585928916931,0.18513819575309753,0.16223540902137756,-0.02290278673171997,0.2036123126745224,0.1709355115890503,-0.03267680108547211,0.9092681740177666,0.949103012669545,0.03983483865177839,1.0997855512541679,1.0536264100429908,-0.046159141211177035,0.6165337526676401,0.9734980348119034,0.3569642821442633
DTSR14,resnet50,illumination,0.7,brightness_0_7,0.026020998135209084,0.18513819575309753,0.18401826918125153,-0.0011199265718460083,0.2036123126745224,0.20319974422454834,-0.00041256844997406006,0.9092681740177666,0.9056028583279117,-0.0036653156898549533,1.0997855512541679,1.1042367974040868,0.004451246149918875,0.973941368078176,0.9734980348119034,-0.0004433332662724
DTSR14,resnet50,illumination,0.85,brightness_0_85,0.009882125072181225,0.18513819575309753,0.18303890526294708,-0.0020992904901504517,0.2036123126745224,0.1998090147972107,-0.0038032978773117065,0.9092681740177666,0.9160693047243946,0.0068011307066280224,1.0997855512541679,1.0916204645682965,-0.008165086685871348,0.9828147815343142,0.9734980348119034,-0.0093167467224107
DTSR14,resnet50,illumination,1.15,brightness_1_15,0.014455033466219902,0.18513819575309753,0.18880809843540192,0.0036699026823043823,0.2036123126745224,0.2089342176914215,0.005321905016899109,0.9092681740177666,0.9036724597895008,-0.005595714228265769,1.0997855512541679,1.1065956355834252,0.006810084329257338,0.9840503201168146,0.9734980348119034,-0.0105522853049111
DTSR14,resnet50,illumination,1.3,brightness_1_3,0.04380333423614502,0.18513819575309753,0.19154968857765198,0.006411492824554443,0.2036123126745224,0.21032442152500153,0.006712108850479126,0.9092681740177666,0.9107344130024493,0.0014662389846826773,1.0997855512541679,1.0980149489501179,-0.0017706023040500174,0.969111535437493,0.9734980348119034,0.0043864993744104
DTSR14,resnet50,jpeg,10,jpeg_10,0.33268478512763977,0.18513819575309753,0.12176843732595444,-0.0633697584271431,0.2036123126745224,0.1303214281797409,-0.0732908844947815,0.9092681740177666,0.9343700343585087,0.025101860340742133,1.0997855512541679,1.0702398013936196,-0.029545749860548254,0.3924519824778165,0.9734980348119034,0.581046052334087
DTSR14,resnet50,jpeg,20,jpeg_20,0.17997348308563232,0.18513819575309753,0.16330689191818237,-0.02183130383491516,0.2036123126745224,0.16222594678401947,-0.04138636589050293,0.9092681740177666,1.006663207431312,0.09739503341354538,1.0997855512541679,0.9933808970248208,-0.10640465422934708,0.8168033247220038,0.9734980348119034,0.1566947100898996
DTSR14,resnet50,jpeg,30,jpeg_30,0.11553959548473358,0.18513819575309753,0.17322877049446106,-0.011909425258636475,0.2036123126745224,0.17079035937786102,-0.03282195329666138,0.9092681740177666,1.0142772175518715,0.1050090435341049,1.0997855512541679,0.9859237521016868,-0.11386179915248107,0.9140739076715714,0.9734980348119034,0.059424127140332
DTSR14,resnet50,jpeg,50,jpeg_50,0.06387261301279068,0.18513819575309753,0.1787547767162323,-0.006383419036865234,0.2036123126745224,0.181550994515419,-0.022061318159103394,0.9092681740177666,0.9845981686487031,0.07532999463093648,1.0997855512541679,1.0156427584792636,-0.08414279277490433,0.958890261709536,0.9734980348119034,0.0146077731023673
DTSR14,resnet50,jpeg,70,jpeg_70,0.0319691002368927,0.18513819575309753,0.1820458471775055,-0.003092348575592041,0.2036123126745224,0.19013063609600067,-0.013481676578521729,0.9092681740177666,0.9574777159299409,0.0482095419121743,1.0997855512541679,1.0444107297356364,-0.05537482151853146,0.979445130854768,0.9734980348119034,-0.0059470960428645
DTSR14,resnet50,red_channel_shift,-45,color_shift_-45,0.13589060306549072,0.18513819575309753,0.18449059128761292,-0.0006476044654846191,0.2036123126745224,0.20245525240898132,-0.0011570602655410767,0.9092681740177666,0.9112660160326299,0.0019978420148633047,1.0997855512541679,1.0973744026510397,-0.002411148603128188,0.9534988206222622,0.9734980348119034,0.0199992141896412
DTSR14,resnet50,red_channel_shift,-30,color_shift_-30,0.09181472659111023,0.18513819575309753,0.19036324322223663,0.005225047469139099,0.2036123126745224,0.2178964465856552,0.014284133911132812,0.9092681740177666,0.8736408794413485,-0.03562729457641811,1.0997855512541679,1.1446350823686868,0.04484953111451895,0.9710210041559024,0.9734980348119034,0.0024770306560009
