dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,efficientnet_b3,0,5-Cassia_siamea080.jpg,jpeg_20,jpeg,20,0.00146636962890625,0.8850259864140804,0.024917125701904297,1.581948649367438,0.003608600060599265,0.027759473770856857,0.0007705883840348898
WRD25,efficientnet_b3,0,01201.jpg,jpeg_20,jpeg,20,0.00735321044921875,0.6835056819365741,0.009913504123687744,1.477747656734882,0.05243116324536601,0.08562583476305008,0.0073317835788691554
WRD25,efficientnet_b3,0,5-Cassia_siamea097.jpg,jpeg_20,jpeg,20,0.00111846923828125,0.8910748505056286,0.027078688144683838,1.5828372656465648,-0.0019734431620457293,0.014143926091492176,0.00020005064528159314
WRD25,efficientnet_b3,0,5-Cassia_siamea038.jpg,jpeg_20,jpeg,20,0.001152801513671875,0.8616548258029956,0.022885501384735107,1.4711337789840488,-0.029308805941112848,0.025861363857984543,0.0006688101405950692
WRD25,efficientnet_b3,0,5-Cassia_siamea010.jpg,jpeg_20,jpeg,20,0.000920867919921875,0.31266271781848576,0.022270143032073975,1.5653543073534162,0.019858396796752054,0.09317551553249359,0.008681676694745954
WRD25,efficientnet_b3,0,5-Cassia_siamea095.jpg,jpeg_20,jpeg,20,0.001422882080078125,0.8965100654551369,0.02456134557723999,1.5832140528385161,-0.0016517445277504095,0.021149858832359314,0.0004473165286287273
WRD25,efficientnet_b3,0,20180108110717.jpg,jpeg_20,jpeg,20,0.00193023681640625,0.8177728531506839,0.011701047420501709,1.4264374241437672,0.03643754237450958,0.021217290312051773,0.000450173408185886
WRD25,efficientnet_b3,0,01105.jpg,jpeg_20,jpeg,20,0.00120391845703125,0.767147704144425,0.012484908103942871,1.081236401533697,-0.051133234730195376,0.03022538498044014,0.0009135738972158164
WRD25,efficientnet_b3,0,5-Cassia_siamea054.jpg,jpeg_20,jpeg,20,0.00104827880859375,0.8504113689944183,0.022505521774291992,1.5606949140777213,0.013505632081517005,0.021784229204058647,0.00047455264201496164
WRD25,efficientnet_b3,0,5-Cassia_siamea053.jpg,jpeg_20,jpeg,20,0.001383209228515625,0.778991624057988,0.0221518874168396,1.4848340709340577,0.013377387992536738,0.07509224861860275,0.005638845802598047
WRD25,efficientnet_b3,1,20180115180251.jpg,jpeg_20,jpeg,20,0.0015716552734375,0.8197011547452155,0.01985025405883789,1.3825925916894555,0.005832487385501572,0.017328154295682907,0.000300264931294994
WRD25,efficientnet_b3,1,WIN_20171014_15_52_23_Pro.jpg,jpeg_20,jpeg,20,0.001555633544921875,0.8047133205400958,0.010289132595062256,1.1535582988673623,0.017621190532570497,0.009222797118127346,8.505998668213808e-05
WRD25,efficientnet_b3,1,20180115180049.jpg,jpeg_20,jpeg,20,0.001363372802734375,0.32506292236718365,0.03326970338821411,1.3865694216358686,-0.09090230201385552,0.2829349637031555,0.08005219368570593
WRD25,efficientnet_b3,1,20180115180322.jpg,jpeg_20,jpeg,20,0.001348876953125,0.6723893024144303,0.02689915895462036,1.311759188896297,-0.12620246729896478,0.07564570009708405,0.005722271943177981
