dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,efficientnet_b3,0,5-Cassia_siamea080.jpg,color_shift_45,color_shift,45,0.000724029541015625,0.9278747693612762,0.03483116626739502,1.582901297989911,0.004561248683072394,0.01753753423690796,0.00030756510711071883
WRD25,efficientnet_b3,0,01201.jpg,color_shift_45,color_shift,45,0.005686187744140625,0.8603912608629637,0.04426008462905884,1.4533977643692755,0.028081270879759535,0.028989672660827637,0.0008404011209819373
WRD25,efficientnet_b3,0,5-Cassia_siamea097.jpg,color_shift_45,color_shift,45,0.000606536865234375,0.8907264748124751,0.03032660484313965,1.5772295122482305,-0.007581196560380032,0.03382809832692146,0.0011443402364158667
WRD25,efficientnet_b3,0,5-Cassia_siamea038.jpg,color_shift_45,color_shift,45,0.0007110595703125,0.9209517888923345,0.03104233741760254,1.504376012195745,0.003933427270583323,0.021798856556415558,0.00047519014716718155
WRD25,efficientnet_b3,0,5-Cassia_siamea010.jpg,color_shift_45,color_shift,45,0.0006744384765625,0.2680922413083066,0.026676952838897705,1.5442429825491844,-0.001252928007479781,0.02913535386323929,0.0008488688447361725
WRD25,efficientnet_b3,0,5-Cassia_siamea095.jpg,color_shift_45,color_shift,45,0.0007965087890625,0.9428865040384214,0.03410547971725464,1.5835694712566815,-0.0012963261095850775,0.012032249011099339,0.000144775016265101
WRD25,efficientnet_b3,0,20180108110717.jpg,color_shift_45,color_shift,45,0.001308441162109375,0.8934502895089396,0.03410571813583374,1.407685230446579,0.01768534867732141,0.0157418642193079,0.0002478062890991263
WRD25,efficientnet_b3,0,01105.jpg,color_shift_45,color_shift,45,0.001143646240234375,0.8503460718525538,0.03871947526931763,1.1581328739340977,0.025763237670205275,0.02941185235977173,0.0008650570592330098
WRD25,efficientnet_b3,0,5-Cassia_siamea054.jpg,color_shift_45,color_shift,45,0.000762939453125,0.895736035340561,0.03157496452331543,1.5552617931357982,0.008072511139593841,0.020825615152716637,0.0004337062464890608
WRD25,efficientnet_b3,0,5-Cassia_siamea053.jpg,color_shift_45,color_shift,45,0.000640106201171875,0.4131482559568223,0.031811654567718506,1.573486307183372,0.10202962424185102,0.11279158294200897,0.01272194118256409
WRD25,efficientnet_b3,1,20180115180251.jpg,color_shift_45,color_shift,45,0.001073455810546875,0.8594218850265817,0.029427945613861084,1.370655459055456,-0.006104645248497853,0.011006918735802174,0.00012115226005655292
WRD25,efficientnet_b3,1,WIN_20171014_15_52_23_Pro.jpg,color_shift_45,color_shift,45,0.00111236572265625,0.8601393957572379,0.032343924045562744,1.1371381770897937,0.0012010687550019217,0.018883712589740753,0.0003565946011719334
WRD25,efficientnet_b3,1,20180115180049.jpg,color_shift_45,color_shift,45,0.00106353759765625,0.3452928574764715,0.02802222967147827,1.4016075744382366,-0.07586414921148754,0.27849650382995605,0.07756030264550873
WRD25,efficientnet_b3,1,20180115180322.jpg,color_shift_45,color_shift,45,0.001134490966796875,0.7087327990997777,0.02904045581817627,1.3093451558072244,-0.1286165003880373,0.07088995724916458,0.005025386038788382
WRD25,efficientnet_b3,1,20180115175948.jpg,color_shift_45,color_shift,45,0.001047515869140625,0.8335674483952237,0.025850296020507812,1.3877769525635921,-0.02205369378699129,0.020552553236484528,0.00042240744453853063
WRD25,efficientnet_b3,1,20180115180217.jpg,color_shift_45,color_shift,45,0.001348876953125,0.8484628582708759,0.030202209949493408,1.3694178018662564,0.04463578188358808,0.03146396204829216,0.0009899809077763694
WRD25,efficientnet_b3,1,WIN_20171014_15_51_07_Pro.jpg,color_shift_45,color_shift,45,0.001656341552734375,0.853234190413304,0.028898298740386963,1.239974431378441,0.019852657271488994,0.02584121748805046,0.000667768521264725
WRD25,efficientnet_b3,1,20180115175936.jpg,color_shift_45,color_shift,45,0.001120758056640625,0.8526200215703893,0.025338053703308105,1.303333414294166,-0.06834378446042244,0.03487633168697357,0.0012163585119397968
WRD25,efficientnet_b3,1,WIN_20171014_15_50_38_Pro.jpg,color_shift_45,color_shift,45,0.001990509033203125,0.8441450063055062,0.0325431227684021,1.275561641611857,0.033167143777411257,0.02739051729440689,0.000750240437655203
WRD25,efficientnet_b3,1,20180115180055.jpg,color_shift_45,color_shift,45,0.000971221923828125,0.8141865518093904,0.02980959415435791,1.3385823999263542,-0.06594713266937213,0.03614943474531174,0.0013067816324055515
WRD25,efficientnet_b3,2,95b53916-d122-11e8-a233-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.0016204833984375,0.8322606639239826,0.013031423091888428,1.4161410383155517,0.032661014238537955,0.018337054178118706,0.0003362475559312607
WRD25,efficientnet_b3,2,20180108105744.jpg,color_shift_45,color_shift,45,0.003069305419921875,0.8859055457708006,0.0437014102935791,1.5794238365783624,0.009944281636360408,0.021936047822237015,0.0004811901940594693
WRD25,efficientnet_b3,2,196cd24c-d122-11e8-83e7-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.0019927978515625,0.8423926594610437,0.013334870338439941,1.4269600437616048,-0.02927264041089206,0.022024422883987427,0.00048507520337270904
WRD25,efficientnet_b3,2,20180108105833.jpg,color_shift_45,color_shift,45,0.001712799072265625,0.8270030954355833,0.0339890718460083,1.1232204502092105,0.00030625140407214424,0.005420812405645847,2.938520713720392e-05
WRD25,efficientnet_b3,2,88cc1c38-d122-11e8-989d-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.002533721923828125,0.9013207848003928,0.012779176235198975,1.4020461017382448,0.012796751548233898,0.00735834427177906,5.414523042202371e-05
WRD25,efficientnet_b3,2,c43e2f18-d122-11e8-ad2a-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.002037811279296875,0.8281945044071493,0.014780104160308838,1.3682138983017997,-0.033565709340278804,0.02645309828221798,0.0006997664087286838
WRD25,efficientnet_b3,2,85819dbe-d122-11e8-8aa4-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.001815032958984375,0.8819983252140929,0.012620151042938232,1.361781376958651,-0.03878313927211452,0.022502373903989792,0.0005063568313149608
WRD25,efficientnet_b3,2,WIN_20171029_13_36_00_Pro.jpg,color_shift_45,color_shift,45,0.004853057861328125,0.8600464615156448,0.04548823833465576,1.483863011630266,-0.021737048467077802,0.030994532629847527,0.000960661052942683
WRD25,efficientnet_b3,2,WIN_20171029_13_34_41_Pro.jpg,color_shift_45,color_shift,45,0.004918670654296875,0.5877147564812525,0.045734941959381104,1.5485775020379067,0.10637294749705073,0.15593424439430237,0.02431548857482202
WRD25,efficientnet_b3,2,b5896ec0-d121-11e8-ac03-b8ca3af93c9a.jpg,color_shift_45,color_shift,45,0.00295867919921875,0.7417725585884364,0.01562821865081787,1.3860667913416034,0.1182267353813451,0.06215192377567291,0.003862861629017056
WRD25,efficientnet_b3,3,20180108104935.jpg,color_shift_45,color_shift,45,0.0036468505859375,0.8428413692987577,0.02545231580734253,1.4679100971952541,0.021293993031340053,0.012865136377513409,0.00016551173401201883
