dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,efficientnet_b3,0,5-Cassia_siamea080.jpg,clean,clean,,0.000762939453125,1.0,-1.1920928955078125e-07,1.5783400493068387,0.0,0.0,0.0
WRD25,efficientnet_b3,0,01201.jpg,clean,clean,,0.005652618408203125,1.0,-1.1920928955078125e-07,1.425316493489516,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea097.jpg,clean,clean,,0.0006072998046875,1.0,0.0,1.5848107088086105,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea038.jpg,clean,clean,,0.000716400146484375,1.0,-1.1920928955078125e-07,1.5004425849251617,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea010.jpg,clean,clean,,0.00081939697265625,1.0,0.0,1.5454959105566641,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea095.jpg,clean,clean,,0.000743865966796875,1.0,0.0,1.5848657973662665,0.0,0.0,0.0
WRD25,efficientnet_b3,0,20180108110717.jpg,clean,clean,,0.00118560791015625,1.0,-1.1920928955078125e-07,1.3899998817692576,0.0,0.0,0.0
WRD25,efficientnet_b3,0,01105.jpg,clean,clean,,0.0011688232421875,1.0,-1.1920928955078125e-07,1.1323696362638924,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea054.jpg,clean,clean,,0.00073699951171875,1.0,-1.1920928955078125e-07,1.5471892819962043,0.0,0.0,0.0
WRD25,efficientnet_b3,0,5-Cassia_siamea053.jpg,clean,clean,,0.000949859619140625,1.0,0.0,1.471456682941521,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115180251.jpg,clean,clean,,0.001021575927734375,1.0,0.0,1.376760104303954,0.0,0.0,0.0
WRD25,efficientnet_b3,1,WIN_20171014_15_52_23_Pro.jpg,clean,clean,,0.0011688232421875,1.0,0.0,1.1359371083347918,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115180049.jpg,clean,clean,,0.002027130126953125,1.0,-1.1920928955078125e-07,1.4774717236497241,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115180322.jpg,clean,clean,,0.001021575927734375,1.0,-1.1920928955078125e-07,1.4379616561952617,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115175948.jpg,clean,clean,,0.0011077880859375,1.0,0.0,1.4098306463505834,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115180217.jpg,clean,clean,,0.001320648193359375,1.0,0.0,1.3247820199826683,0.0,0.0,0.0
WRD25,efficientnet_b3,1,WIN_20171014_15_51_07_Pro.jpg,clean,clean,,0.001555633544921875,1.0,-1.1920928955078125e-07,1.220121774106952,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115175936.jpg,clean,clean,,0.0011627197265625,1.0,-1.1920928955078125e-07,1.3716771987545884,0.0,0.0,0.0
WRD25,efficientnet_b3,1,WIN_20171014_15_50_38_Pro.jpg,clean,clean,,0.001615142822265625,1.0,-1.1920928955078125e-07,1.2423944978344457,0.0,0.0,0.0
WRD25,efficientnet_b3,1,20180115180055.jpg,clean,clean,,0.00089111328125,1.0,0.0,1.4045295325957263,0.0,0.0,0.0
WRD25,efficientnet_b3,2,95b53916-d122-11e8-a233-b8ca3af93c9a.jpg,clean,clean,,0.001129913330078125,1.0,-1.1920928955078125e-07,1.3834800240770138,0.0,0.0,0.0
WRD25,efficientnet_b3,2,20180108105744.jpg,clean,clean,,0.002999114990234375,1.0,-1.1920928955078125e-07,1.569479554942002,0.0,0.0,0.0
WRD25,efficientnet_b3,2,196cd24c-d122-11e8-83e7-b8ca3af93c9a.jpg,clean,clean,,0.00166473388671875,1.0,0.0,1.4562326841724968,0.0,0.0,0.0
WRD25,efficientnet_b3,2,20180108105833.jpg,clean,clean,,0.00169830322265625,1.0,-1.1920928955078125e-07,1.1229141988051383,0.0,0.0,0.0
WRD25,efficientnet_b3,2,88cc1c38-d122-11e8-989d-b8ca3af93c9a.jpg,clean,clean,,0.002393341064453125,1.0,0.0,1.389249350190011,0.0,0.0,0.0
WRD25,efficientnet_b3,2,c43e2f18-d122-11e8-ad2a-b8ca3af93c9a.jpg,clean,clean,,0.00174560546875,1.0,0.0,1.4017796076420785,0.0,0.0,0.0
WRD25,efficientnet_b3,2,85819dbe-d122-11e8-8aa4-b8ca3af93c9a.jpg,clean,clean,,0.0016754150390625,1.0,0.0,1.4005645162307656,0.0,0.0,0.0
WRD25,efficientnet_b3,2,WIN_20171029_13_36_00_Pro.jpg,clean,clean,,0.004981231689453125,1.0,-1.1920928955078125e-07,1.5056000600973438,0.0,0.0,0.0
WRD25,efficientnet_b3,2,WIN_20171029_13_34_41_Pro.jpg,clean,clean,,0.004137420654296875,1.0,-1.1920928955078125e-07,1.442204554540856,0.0,0.0,0.0
WRD25,efficientnet_b3,2,b5896ec0-d121-11e8-ac03-b8ca3af93c9a.jpg,clean,clean,,0.001465606689453125,1.0,-1.1920928955078125e-07,1.2678400559602583,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108104935.jpg,clean,clean,,0.00331878662109375,1.0,0.0,1.446616104163914,0.0,0.0,0.0
WRD25,efficientnet_b3,3,WIN_20171029_11_48_46_Pro.jpg,clean,clean,,0.003551483154296875,1.0,0.0,1.5500290929322018,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108104934.jpg,clean,clean,,0.0031158447265625,1.0,0.0,1.4516229789648296,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108104941.jpg,clean,clean,,0.002606201171875,1.0,-2.384185791015625e-07,1.4888688522940385,0.0,0.0,0.0
WRD25,efficientnet_b3,3,64d50d82-d125-11e8-b034-b8ca3af93c9a.jpg,clean,clean,,0.000977325439453125,1.0,0.0,1.1652578659177997,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108105019.jpg,clean,clean,,0.0026519775390625,1.0,0.0,1.5550465823470963,0.0,0.0,0.0
WRD25,efficientnet_b3,3,8717f642-d126-11e8-83a1-b8ca3af93c9a.jpg,clean,clean,,0.001888275146484375,1.0,-1.1920928955078125e-07,1.5198076987817815,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108104922.jpg,clean,clean,,0.003604888916015625,1.0,-1.1920928955078125e-07,1.4712230411265195,0.0,0.0,0.0
WRD25,efficientnet_b3,3,20180108104957.jpg,clean,clean,,0.003179168701171875,1.0,-1.1920928955078125e-07,1.4247913466279214,0.0,0.0,0.0
WRD25,efficientnet_b3,3,9a4e7ac4-d126-11e8-9324-b8ca3af93c9a.jpg,clean,clean,,0.0022552490234375,1.0,0.0,1.5281100383316715,0.0,0.0,0.0
WRD25,efficientnet_b3,4,438e4b48-d125-11e8-b1e9-b8ca3af93c9a.jpg,clean,clean,,0.001010894775390625,1.0,-2.384185791015625e-07,1.19254042579163,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_48_23_Pro.jpg,clean,clean,,0.001036834716796875,1.0,0.0,1.3479063620118537,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_44_23_Pro.jpg,clean,clean,,0.003753662109375,1.0,0.0,1.5182584004196207,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_45_52_Pro.jpg,clean,clean,,0.004380035400390625,1.0,0.0,1.4942350110267915,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_42_56_Pro.jpg,clean,clean,,0.00379486083984375,1.0,0.0,1.4647975554528785,0.0,0.0,0.0
WRD25,efficientnet_b3,4,20180108103854.jpg,clean,clean,,0.002600860595703125,1.0,-1.1920928955078125e-07,1.4727514388777556,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_45_05_Pro.jpg,clean,clean,,0.001235198974609375,1.0,0.0,1.2481666602966042,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_42_37_Pro.jpg,clean,clean,,0.004151153564453125,1.0,-1.1920928955078125e-07,1.559775780630643,0.0,0.0,0.0
WRD25,efficientnet_b3,4,20180108104500.jpg,clean,clean,,0.00363311767578125,1.0,-1.1920928955078125e-07,1.416624845367848,0.0,0.0,0.0
WRD25,efficientnet_b3,4,WIN_20171029_13_40_11_Pro.jpg,clean,clean,,0.00127105712890625,1.0,0.0,1.3017331519931954,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104802.jpg,clean,clean,,0.002130889892578125,1.0,0.0,1.2428535748556175,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104759.jpg,clean,clean,,0.002477264404296875,1.0,0.0,1.2447568292774784,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104830.jpg,clean,clean,,0.00164337158203125,1.0,-1.1920928955078125e-07,1.2151511802706336,0.0,0.0,0.0
WRD25,efficientnet_b3,5,WIN_20171029_13_06_38_Pro.jpg,clean,clean,,0.002802276611328125,1.0,-1.1920928955078125e-07,1.1284288783941063,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104743.jpg,clean,clean,,0.0026763916015625,1.0,-1.1920928955078125e-07,1.502754641192674,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104827.jpg,clean,clean,,0.001648712158203125,1.0,0.0,1.1913589422529713,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104739.jpg,clean,clean,,0.0032470703125,1.0,-1.1920928955078125e-07,1.4812002789043281,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104804.jpg,clean,clean,,0.002712249755859375,1.0,-1.1920928955078125e-07,1.3763781476859265,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104727.jpg,clean,clean,,0.002968597412109375,1.0,0.0,1.5034045419975204,0.0,0.0,0.0
WRD25,efficientnet_b3,5,20180108104809.jpg,clean,clean,,0.003232574462890625,1.0,-1.1920928955078125e-07,1.4100063083139642,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103727.jpg,clean,clean,,0.001682281494140625,1.0,0.0,1.337979642278529,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103729.jpg,clean,clean,,0.00237274169921875,1.0,-1.1920928955078125e-07,1.565712669474052,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180319132354.jpg,clean,clean,,0.001432037353515625,1.0,0.0,1.1168113910560757,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103723.jpg,clean,clean,,0.001828765869140625,1.0,0.0,1.2977984817456933,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180319132346.jpg,clean,clean,,0.004158782958984375,1.0,0.0,1.4632418267013083,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103656.jpg,clean,clean,,0.0019622802734375,1.0,-1.1920928955078125e-07,1.534942491212659,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103701.jpg,clean,clean,,0.003800201416015625,1.0,-1.1920928955078125e-07,1.5731920483152186,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103700.jpg,clean,clean,,0.002422332763671875,1.0,0.0,1.5294636641948234,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180108103716.jpg,clean,clean,,0.00200042724609375,1.0,0.0,1.393449139104745,0.0,0.0,0.0
WRD25,efficientnet_b3,6,20180319132401.jpg,clean,clean,,0.00464324951171875,1.0,-1.1920928955078125e-07,1.3017183791757097,0.0,0.0,0.0
WRD25,efficientnet_b3,7,WIN_20171014_15_07_18_Pro.jpg,clean,clean,,0.00321197509765625,1.0,-1.1920928955078125e-07,1.5701836609390276,0.0,0.0,0.0
WRD25,efficientnet_b3,7,3fb2faac-d123-11e8-bfe1-b8ca3af93c9a.jpg,clean,clean,,0.0015411376953125,1.0,-1.1920928955078125e-07,1.4020797436315733,0.0,0.0,0.0
WRD25,efficientnet_b3,7,2f3bb118-d124-11e8-88b3-b8ca3af93c9a.jpg,clean,clean,,0.001454925537109375,1.0,-1.1920928955078125e-07,1.2464606180241908,0.0,0.0,0.0
WRD25,efficientnet_b3,7,WIN_20171014_15_08_10_Pro.jpg,clean,clean,,0.001375579833984375,1.0,-2.384185791015625e-07,1.2296377123441649,0.0,0.0,0.0
WRD25,efficientnet_b3,7,35243c4e-d124-11e8-a39a-b8ca3af93c9a.jpg,clean,clean,,0.00205230712890625,1.0,-1.1920928955078125e-07,1.3565345288229662,0.0,0.0,0.0
WRD25,efficientnet_b3,7,WIN_20170906_16_11_12_Pro.jpg,clean,clean,,0.00172882080078125,1.0,-1.1920928955078125e-07,1.2489182226046944,0.0,0.0,0.0
