dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,efficientnet_b3,0,5-Cassia_siamea080.jpg,resize_1_67,resize,1.67,0.00033111572265625,0.19583119158717086,0.03416430950164795,1.5829693464555536,0.0046292971487149615,0.03408321738243103,0.0011616657071380487
WRD25,efficientnet_b3,0,01201.jpg,resize_1_67,resize,1.67,0.002490234375,0.20979011326908767,0.05389374494552612,1.4161436684753406,-0.009172825014175379,0.10220341384410858,0.010445537801390126
WRD25,efficientnet_b3,0,5-Cassia_siamea097.jpg,resize_1_67,resize,1.67,0.00052032470703125,0.18980487479526817,0.03418254852294922,1.5457737157894873,-0.03903699301912322,0.08684717118740082,0.007542431143253703
WRD25,efficientnet_b3,0,5-Cassia_siamea038.jpg,resize_1_67,resize,1.67,0.00035858154296875,0.1796091366606752,0.033404767513275146,1.5612300926129894,0.0607875076878277,0.1552901566028595,0.024115032737740627
WRD25,efficientnet_b3,0,5-Cassia_siamea010.jpg,resize_1_67,resize,1.67,0.000299835205078125,0.19501704575311873,0.037424564361572266,1.5767724080493366,0.03127649749267247,0.04606371372938156,0.0021218657225424153
WRD25,efficientnet_b3,0,5-Cassia_siamea095.jpg,resize_1_67,resize,1.67,0.0005615234375,0.1971955572594207,0.029192626476287842,1.5367805960169194,-0.04808520134934713,0.08690378814935684,0.007552268394708295
WRD25,efficientnet_b3,0,20180108110717.jpg,resize_1_67,resize,1.67,0.000952911376953125,0.20522827820309184,0.0409473180770874,1.5487929990629716,0.15879311729371404,0.11711347103118896,0.013715565096973137
WRD25,efficientnet_b3,0,01105.jpg,resize_1_67,resize,1.67,0.001141357421875,0.2182169496998414,0.05284619331359863,1.342972992391971,0.21060335612807868,0.14265458285808563,0.02035033001041442
WRD25,efficientnet_b3,0,5-Cassia_siamea054.jpg,resize_1_67,resize,1.67,0.0003448486328125,0.23086718043606355,0.030277013778686523,1.5600938093130114,0.012904527316807135,0.032961681485176086,0.0010864724463302
WRD25,efficientnet_b3,0,5-Cassia_siamea053.jpg,resize_1_67,resize,1.67,0.00040283203125,0.2118683503818127,0.03754150867462158,1.5434582165410187,0.07200153359949768,0.07165537774562836,0.005134493159868692
WRD25,efficientnet_b3,1,20180115180251.jpg,resize_1_67,resize,1.67,0.00054931640625,0.1844845099788197,0.06348937749862671,1.5771954220424118,0.2004353177384579,0.20296373963356018,0.04119427960603961
WRD25,efficientnet_b3,1,WIN_20171014_15_52_23_Pro.jpg,resize_1_67,resize,1.67,0.00105438232421875,0.20097999424650695,0.048495352268218994,1.4904529469899765,0.35451583865518477,0.19025789201259613,0.03619806547307669
WRD25,efficientnet_b3,1,20180115180049.jpg,resize_1_67,resize,1.67,0.000930023193359375,0.1804180577395623,0.08907365798950195,1.58413328985054,0.1066615662008159,0.14956316351890564,0.022369139881782907
WRD25,efficientnet_b3,1,20180115180322.jpg,resize_1_67,resize,1.67,0.0006103515625,0.18980681119010492,0.07041043043136597,1.5589289813216598,0.12096732512639807,0.19398610293865204,0.037630608133325305
WRD25,efficientnet_b3,1,20180115175948.jpg,resize_1_67,resize,1.67,0.00073089599609375,0.1992391608755922,0.07256442308425903,1.58371646016942,0.1738858138188366,0.17088328301906586,0.02920109641537416
WRD25,efficientnet_b3,1,20180115180217.jpg,resize_1_67,resize,1.67,0.000594329833984375,0.20166661869093994,0.04430675506591797,1.558884855653507,0.23410283567083878,0.16074411571025848,0.02583867073547297
WRD25,efficientnet_b3,1,WIN_20171014_15_51_07_Pro.jpg,resize_1_67,resize,1.67,0.001087188720703125,0.2132304380717763,0.04895085096359253,1.4296596704710152,0.20953789636406306,0.1095573902130127,0.01200282175028633
WRD25,efficientnet_b3,1,20180115175936.jpg,resize_1_67,resize,1.67,0.000844573974609375,0.20795955663629295,0.07762080430984497,1.5535042548463887,0.18182705609180028,0.13389474153518677,0.01792780181077447
WRD25,efficientnet_b3,1,WIN_20171014_15_50_38_Pro.jpg,resize_1_67,resize,1.67,0.001033782958984375,0.20986407989194733,0.04670977592468262,1.3220011171825985,0.07960661934815283,0.06643292307853699,0.004413333268758812
WRD25,efficientnet_b3,1,20180115180055.jpg,resize_1_67,resize,1.67,0.000749969482421875,0.17118391177828304,0.07686972618103027,1.5184334361002656,0.11390390350453927,0.28765758872032166,0.08274688834838972
WRD25,efficientnet_b3,2,95b53916-d122-11e8-a233-b8ca3af93c9a.jpg,resize_1_67,resize,1.67,0.00045928955078125,0.2048310980537761,0.06029641628265381,1.5670889357295277,0.18360891165251392,0.15147849917411804,0.02294573571204328
WRD25,efficientnet_b3,2,20180108105744.jpg,resize_1_67,resize,1.67,0.001080322265625,0.14922730868903442,0.07579171657562256,1.268515077114892,-0.3009644778271099,0.19915081560611725,0.03966104735658171
WRD25,efficientnet_b3,2,196cd24c-d122-11e8-83e7-b8ca3af93c9a.jpg,resize_1_67,resize,1.67,0.000612640380859375,0.19490224507304463,0.05529981851577759,1.5776557525846524,0.12142306841215555,0.12853185832500458,0.01652043860447905
WRD25,efficientnet_b3,2,20180108105833.jpg,resize_1_67,resize,1.67,0.001131439208984375,0.21655490144230774,0.07478159666061401,1.2096903325116535,0.08677613370651516,0.04488945007324219,0.002015062727878103
WRD25,efficientnet_b3,2,88cc1c38-d122-11e8-989d-b8ca3af93c9a.jpg,resize_1_67,resize,1.67,0.000756072998046875,0.1828057012643793,0.06703066825866699,1.5832931847186025,0.19404383452859153,0.1825733780860901,0.0333330383857664
WRD25,efficientnet_b3,2,c43e2f18-d122-11e8-ad2a-b8ca3af93c9a.jpg,resize_1_67,resize,1.67,0.0007110595703125,0.19636831200761828,0.06606221199035645,1.5801194145539923,0.17833980691191376,0.1583586186170578,0.025077452090302765
WRD25,efficientnet_b3,2,85819dbe-d122-11e8-8aa4-b8ca3af93c9a.jpg,resize_1_67,resize,1.67,0.00077056884765625,0.18414266826294567,0.07667672634124756,1.578322828063455,0.1777583118326893,0.17311397194862366,0.02996844728382886
