dataset,backbone,class,image,condition,perturbation,severity,sgi,csi,feature_drift,cam_entropy,delta_entropy,cam_js_distance,cam_js_divergence
WRD25,efficientnet_b3,0,5-Cassia_siamea080.jpg,defocus_5,defocus_blur,5,0.000305938720703125,0.3877969918115484,0.04465121030807495,1.5831737212901476,0.004833671983308863,0.03438916802406311,0.0011826148773872447
WRD25,efficientnet_b3,0,01201.jpg,defocus_5,defocus_blur,5,0.00212860107421875,0.5776524883509813,0.06547558307647705,1.5401561847073935,0.11483969121787752,0.08592246472835541,0.007382669944995479
WRD25,efficientnet_b3,0,5-Cassia_siamea097.jpg,defocus_5,defocus_blur,5,0.000370025634765625,0.846669598287244,0.04183691740036011,1.5772147841079205,-0.007595924700690038,0.04128660634160042,0.0017045838632062799
WRD25,efficientnet_b3,0,5-Cassia_siamea038.jpg,defocus_5,defocus_blur,5,0.00040740966796875,0.7736009417663174,0.040321946144104004,1.5427630334882845,0.04232044856312278,0.04142259806394577,0.0017158316303672039
WRD25,efficientnet_b3,0,5-Cassia_siamea010.jpg,defocus_5,defocus_blur,5,0.00034942626953125,0.3271387152498033,0.04367178678512573,1.5295776325522286,-0.01591827800443557,0.06793015450239182,0.004614505890718823
WRD25,efficientnet_b3,0,5-Cassia_siamea095.jpg,defocus_5,defocus_blur,5,0.00038909912109375,0.8430729048542723,0.04240858554840088,1.5746981348063005,-0.01016766255996604,0.03920294716954231,0.0015368710667779256
WRD25,efficientnet_b3,0,20180108110717.jpg,defocus_5,defocus_blur,5,0.000586700439453125,0.7704773214947731,0.047405779361724854,1.4561157934286904,0.06611591165943276,0.03976602852344513,0.0015813370245274516
WRD25,efficientnet_b3,0,01105.jpg,defocus_5,defocus_blur,5,0.00106658935546875,0.4306395096919118,0.06891489028930664,1.509260479645946,0.3768908433820535,0.2015933245420456,0.04063986849991452
WRD25,efficientnet_b3,0,5-Cassia_siamea054.jpg,defocus_5,defocus_blur,5,0.00037841796875,0.7311240666868152,0.04112154245376587,1.5694055616831015,0.02221627968689721,0.08801603317260742,0.00774682209544153
WRD25,efficientnet_b3,0,5-Cassia_siamea053.jpg,defocus_5,defocus_blur,5,0.000432586669921875,0.7441778605466789,0.040891289710998535,1.5073363524459693,0.03587966950444832,0.026500215753912926,0.0007022614350039348
WRD25,efficientnet_b3,1,20180115180251.jpg,defocus_5,defocus_blur,5,0.000675201416015625,0.6786738009098142,0.029755115509033203,1.5201503034822166,0.14339019917826268,0.11020777374505997,0.012145753393842329
WRD25,efficientnet_b3,1,WIN_20171014_15_52_23_Pro.jpg,defocus_5,defocus_blur,5,0.000724029541015625,0.6023285612798379,0.05637764930725098,1.3981498907740562,0.2622127824392644,0.1327115297317505,0.017612350123741294
WRD25,efficientnet_b3,1,20180115180049.jpg,defocus_5,defocus_blur,5,0.00060272216796875,0.3243521879063726,0.027701735496520996,1.471205723152615,-0.006266000497109125,0.24738940596580505,0.0612015181841139
WRD25,efficientnet_b3,1,20180115180322.jpg,defocus_5,defocus_blur,5,0.000701904296875,0.6901076800533542,0.029977798461914062,1.4517152466861658,0.013753590490904077,0.013130833394825459,0.00017241878564266348
