dataset,backbone,condition,image_idx,label,cam_pct_c0,cam_pct_c1,cam_pct_c2,entropy
DTSR14,hrnet32,clean,0,0,0.26138219237327576,0.3735831379890442,0.36503466963768005,1.5673714035445503
DTSR14,hrnet32,clean,1,0,0.3480560779571533,0.23501674830913544,0.4169272780418396,1.547159120687727
DTSR14,hrnet32,clean,2,0,0.3410194218158722,0.058952681720256805,0.6000279188156128,1.2122274641247495
DTSR14,hrnet32,clean,3,0,0.40380215644836426,0.1476585566997528,0.44853928685188293,1.4545965359318198
DTSR14,hrnet32,clean,4,0,0.36646023392677307,0.2807748019695282,0.3527649939060211,1.575541456372418
DTSR14,hrnet32,clean,5,0,0.4151207506656647,0.21532218158245087,0.36955705285072327,1.5343017379320734
DTSR14,hrnet32,clean,6,0,0.4923936426639557,0.3467654287815094,0.16084085404872894,1.4571536970159544
DTSR14,hrnet32,clean,7,1,0.5345792174339294,0.1541719287633896,0.3112488090991974,1.4229661946524166
DTSR14,hrnet32,clean,8,1,0.5589271783828735,0.2440219223499298,0.19705091416835785,1.4274151655708867
DTSR14,hrnet32,clean,9,1,0.6011008620262146,0.22432030737400055,0.17457889020442963,1.3647162915711442
DTSR14,hrnet32,clean,10,1,0.4748310148715973,0.3758750557899475,0.1492939591407776,1.4504545552204995
DTSR14,hrnet32,clean,11,1,0.5663614273071289,0.38639116287231445,0.04724741727113724,1.2026691262934053
DTSR14,hrnet32,clean,12,1,0.5813765525817871,0.18304137885570526,0.2355821281671524,1.3946614185004775
DTSR14,hrnet32,clean,13,1,0.35577133297920227,0.27594193816185,0.36828672885894775,1.5737643227959544
DTSR14,hrnet32,clean,14,2,0.2920311987400055,0.1976286768913269,0.5103400945663452,1.4761402417606917
DTSR14,hrnet32,clean,15,2,0.4512571096420288,0.40971437096595764,0.13902853429317474,1.4412139402486903
DTSR14,hrnet32,clean,16,2,0.4405312240123749,0.43319010734558105,0.1262785941362381,1.420820089028225
DTSR14,hrnet32,clean,17,2,0.33880895376205444,0.5295825004577637,0.13160859048366547,1.399744819831144
DTSR14,hrnet32,clean,18,2,0.3679993450641632,0.28387451171875,0.34812605381011963,1.5764041582812314
DTSR14,hrnet32,clean,19,2,0.12491974234580994,0.3661218583583832,0.5089583992958069,1.4015258216635227
DTSR14,hrnet32,clean,20,2,0.46881523728370667,0.4837304949760437,0.047454264014959335,1.2278600729854674
DTSR14,hrnet32,clean,21,2,0.4215925931930542,0.2853126525878906,0.29309478402137756,1.5605198830281135
DTSR14,hrnet32,clean,22,2,0.40969318151474,0.3497346043586731,0.2405722439289093,1.5520000376033538
DTSR14,hrnet32,clean,23,2,0.35629627108573914,0.19072653353214264,0.4529772698879242,1.5039107006765553
DTSR14,hrnet32,clean,24,2,0.1765400767326355,0.5851782560348511,0.23828177154064178,1.3871313393637623
DTSR14,hrnet32,clean,25,2,0.49921196699142456,0.43584203720092773,0.0649459958076477,1.2787272078936145
DTSR14,hrnet32,clean,26,2,0.377682626247406,0.26022371649742126,0.36209359765052795,1.5666230859972572
DTSR14,hrnet32,clean,27,2,0.36430808901786804,0.50333571434021,0.13235613703727722,1.4153694589644399
DTSR14,hrnet32,clean,28,2,0.3980294466018677,0.24739180505275726,0.35457876324653625,1.5579156445871105
DTSR14,hrnet32,clean,29,2,0.4086858630180359,0.513551652431488,0.07776250690221786,1.307863205440435
DTSR14,hrnet32,clean,30,2,0.4220203757286072,0.2898280918598175,0.2881515324115753,1.5603587445428413
DTSR14,hrnet32,clean,31,2,0.4226270914077759,0.14745959639549255,0.42991334199905396,1.4559417367570342
DTSR14,hrnet32,clean,32,2,0.29674530029296875,0.391592413187027,0.31166231632232666,1.5739632444911205
DTSR14,hrnet32,clean,33,2,0.43405401706695557,0.2642357051372528,0.3017102777957916,1.5515698842902057
DTSR14,hrnet32,clean,34,2,0.635633647441864,0.2719196379184723,0.09244677424430847,1.2439790846407894
DTSR14,hrnet32,clean,35,2,0.3296044170856476,0.2890947163105011,0.38130083680152893,1.5757400740748206
