dataset,backbone,condition,image_idx,entropy
WRD25,dinov2_b,clean,0,1.3989081727121944
WRD25,dinov2_b,clean,1,1.2880014806347664
WRD25,dinov2_b,clean,2,1.4501697506171642
WRD25,dinov2_b,clean,3,0.9454582052806666
WRD25,dinov2_b,clean,4,1.0147482338835851
WRD25,dinov2_b,clean,5,0.9151002134249706
WRD25,dinov2_b,clean,6,1.4063822879596068
WRD25,dinov2_b,clean,7,1.2627379392616576
WRD25,dinov2_b,clean,8,1.2342846555518476
WRD25,dinov2_b,clean,9,1.0514973583201097
WRD25,dinov2_b,clean,10,1.5525462512775214
WRD25,dinov2_b,clean,11,1.20397863516672
WRD25,dinov2_b,clean,12,1.0344607721206929
WRD25,dinov2_b,clean,13,1.487406663201209
WRD25,dinov2_b,clean,14,1.052714868383756
WRD25,dinov2_b,clean,15,1.1986933276217673
WRD25,dinov2_b,clean,16,1.2569441394411376
WRD25,dinov2_b,clean,17,1.0714945516131429
WRD25,dinov2_b,clean,18,1.550848379072035
WRD25,dinov2_b,clean,19,1.3050573556093221
WRD25,dinov2_b,clean,20,1.4137645801842595
WRD25,dinov2_b,clean,21,1.3958779081726391
WRD25,dinov2_b,clean,22,1.567551489323526
WRD25,dinov2_b,clean,23,1.318795822840141
WRD25,dinov2_b,clean,24,1.4642248211210476
WRD25,dinov2_b,clean,25,1.1892118804597502
WRD25,dinov2_b,clean,26,1.5589327462698095
WRD25,dinov2_b,clean,27,1.2954930946326941
WRD25,dinov2_b,clean,28,1.393272661516337
WRD25,dinov2_b,clean,29,1.1954115189541028
WRD25,dinov2_b,clean,30,1.2265613300384917
WRD25,dinov2_b,clean,31,1.2481415902756738
WRD25,dinov2_b,clean,32,1.3624451642666433
WRD25,dinov2_b,clean,33,1.5727619304932647
WRD25,dinov2_b,clean,34,1.4877230683735778
WRD25,dinov2_b,clean,35,1.188472430375264
WRD25,dinov2_b,clean,36,1.5287516842005464
WRD25,dinov2_b,clean,37,1.2350072190295491
WRD25,dinov2_b,clean,38,1.2332391030275511
WRD25,dinov2_b,clean,39,1.3968228784639782
WRD25,dinov2_b,clean,40,1.5520098055735287
WRD25,dinov2_b,clean,41,1.1377912038580045
WRD25,dinov2_b,clean,42,1.2868576346388636
WRD25,dinov2_b,clean,43,1.3572343170352936
WRD25,dinov2_b,clean,44,1.4118986029698244
WRD25,dinov2_b,clean,45,1.3689900418465244
WRD25,dinov2_b,clean,46,1.581204265299029
WRD25,dinov2_b,clean,47,1.5189648718309159
WRD25,dinov2_b,clean,48,1.5515285875575273
WRD25,dinov2_b,clean,49,1.5368616926210215
WRD25,dinov2_b,clean,50,1.546376386642218
WRD25,dinov2_b,clean,51,1.5763558480820004
WRD25,dinov2_b,clean,52,1.5470951197377856
WRD25,dinov2_b,clean,53,1.2563144363169994
WRD25,dinov2_b,clean,54,0.99949915970606
WRD25,dinov2_b,clean,55,0.9195229054265233
WRD25,dinov2_b,clean,56,1.095184247882424
WRD25,dinov2_b,clean,57,1.087883568828309
WRD25,dinov2_b,clean,58,1.4806986001374964
WRD25,dinov2_b,clean,59,1.3511005259308773
WRD25,dinov2_b,clean,60,1.4942017804651249
WRD25,dinov2_b,clean,61,1.4910675263499846
WRD25,dinov2_b,clean,62,1.4072373811725276
WRD25,dinov2_b,clean,63,1.1966088150101015
WRD25,dinov2_b,clean,64,1.3334509066305735
WRD25,dinov2_b,clean,65,1.2107751096264674
WRD25,dinov2_b,clean,66,1.3550726339011376
WRD25,dinov2_b,clean,67,1.578690425875549
WRD25,dinov2_b,clean,68,1.2315367638140773
WRD25,dinov2_b,clean,69,1.192883928042073
WRD25,dinov2_b,clean,70,0.6438437061813599
WRD25,dinov2_b,clean,71,1.5417295677266076
WRD25,dinov2_b,clean,72,1.5198733572622096
WRD25,dinov2_b,clean,73,1.472544596222614
WRD25,dinov2_b,clean,74,1.1147630669057211
WRD25,dinov2_b,clean,75,0.6161453539419364
WRD25,dinov2_b,clean,76,0.9299903569836101
WRD25,dinov2_b,clean,77,0.93136459673836
WRD25,dinov2_b,clean,78,0.9054009568020044
WRD25,dinov2_b,clean,79,0.9324636548231486
WRD25,dinov2_b,clean,80,1.21570196028831
WRD25,dinov2_b,clean,81,1.4071217127279634
WRD25,dinov2_b,clean,82,1.5308930960447245
WRD25,dinov2_b,clean,83,1.5763513357796828
WRD25,dinov2_b,clean,84,1.0436522374625161
WRD25,dinov2_b,clean,85,1.1158359225873997
WRD25,dinov2_b,clean,86,1.26538178781064
WRD25,dinov2_b,clean,87,1.1445627310378415
WRD25,dinov2_b,clean,88,1.568176308935931
WRD25,dinov2_b,clean,89,1.4092889212777229
WRD25,dinov2_b,clean,90,1.443791005392867
WRD25,dinov2_b,clean,91,1.4380521233369334
WRD25,dinov2_b,clean,92,1.5330409952471644
WRD25,dinov2_b,clean,93,1.1327307220810496
WRD25,dinov2_b,clean,94,1.348704315205405
WRD25,dinov2_b,clean,95,1.5705644544748982
WRD25,dinov2_b,clean,96,1.1267285648375371
WRD25,dinov2_b,clean,97,1.4717695359900311
WRD25,dinov2_b,clean,98,1.1697378534280034
WRD25,dinov2_b,clean,99,1.0343850470122453
WRD25,dinov2_b,clean,100,1.3354763095797821
WRD25,dinov2_b,clean,101,1.1168723432347503
WRD25,dinov2_b,clean,102,1.2548241231174186
WRD25,dinov2_b,clean,103,1.24337978570128
WRD25,dinov2_b,clean,104,1.1507495149402178
WRD25,dinov2_b,clean,105,1.1435843241092944
WRD25,dinov2_b,clean,106,1.3420533643440704
WRD25,dinov2_b,clean,107,1.48084502616714
WRD25,dinov2_b,clean,108,1.55349838628979
WRD25,dinov2_b,clean,109,1.5815178179133795
WRD25,dinov2_b,clean,110,1.5250759545833983
WRD25,dinov2_b,clean,111,1.4986872940014733
WRD25,dinov2_b,clean,112,1.3678218198417262
WRD25,dinov2_b,clean,113,1.5626269203504668
WRD25,dinov2_b,clean,114,1.482192597731625
WRD25,dinov2_b,clean,115,1.4590530178067755
WRD25,dinov2_b,clean,116,1.5643683442637677
WRD25,dinov2_b,clean,117,1.0691441044818666
WRD25,dinov2_b,clean,118,1.0672299420027966
WRD25,dinov2_b,clean,119,0.8996952598086143
WRD25,dinov2_b,clean,120,1.3440527771150417
WRD25,dinov2_b,clean,121,1.5174282115686333
WRD25,dinov2_b,clean,122,1.5133293914250427
WRD25,dinov2_b,clean,123,1.524855235611986
WRD25,dinov2_b,clean,124,1.5198308858232856
WRD25,dinov2_b,clean,125,1.5702155816269023
WRD25,dinov2_b,clean,126,1.3521022356079992
WRD25,dinov2_b,clean,127,1.5659424990088922
WRD25,dinov2_b,clean,128,1.5792191121487282
WRD25,dinov2_b,clean,129,1.2514737921070804
WRD25,dinov2_b,clean,130,1.5608620932298245
WRD25,dinov2_b,clean,131,1.5106800170715082
WRD25,dinov2_b,clean,132,1.3864914369662034
WRD25,dinov2_b,clean,133,1.5389158718012208
WRD25,dinov2_b,clean,134,1.554297878434945
WRD25,dinov2_b,clean,135,1.2941635913938927
WRD25,dinov2_b,clean,136,1.4904868256728268
WRD25,dinov2_b,clean,137,1.578702707809644
WRD25,dinov2_b,clean,138,1.1953602823682759
WRD25,dinov2_b,clean,139,1.2986535494337423
WRD25,dinov2_b,clean,140,1.167394720746329
WRD25,dinov2_b,clean,141,1.1485880006127105
WRD25,dinov2_b,clean,142,1.4057664385563986
WRD25,dinov2_b,clean,143,1.462833512782967
WRD25,dinov2_b,clean,144,1.3181326780820186
WRD25,dinov2_b,clean,145,1.3113613575101648
WRD25,dinov2_b,clean,146,1.527765508682931
WRD25,dinov2_b,clean,147,1.5610992675955075
WRD25,dinov2_b,clean,148,1.4409471304264247
WRD25,dinov2_b,clean,149,1.2207028299614993
WRD25,dinov2_b,clean,150,1.2256941985076542
WRD25,dinov2_b,clean,151,1.419641884069714
WRD25,dinov2_b,clean,152,1.3830318136645083
WRD25,dinov2_b,clean,153,1.3150912676406032
WRD25,dinov2_b,clean,154,1.2139398350674242
WRD25,dinov2_b,clean,155,1.226094583663639
WRD25,dinov2_b,clean,156,1.160053250140319
WRD25,dinov2_b,clean,157,1.3715346961546686
WRD25,dinov2_b,clean,158,1.5062531594639612
WRD25,dinov2_b,clean,159,1.34654189704016
WRD25,dinov2_b,clean,160,1.535365801265232
WRD25,dinov2_b,clean,161,1.5458534261674446
WRD25,dinov2_b,clean,162,1.500252642382275
