dataset,backbone,condition,image_idx,entropy
WRD25,mobilenetv3,clean,118,1.1862354032606661
WRD25,mobilenetv3,clean,119,1.0662761923663362
WRD25,mobilenetv3,clean,120,1.553840327845755
WRD25,mobilenetv3,clean,121,1.2944642049845148
WRD25,mobilenetv3,clean,122,1.5312511959802033
WRD25,mobilenetv3,clean,123,1.3518067234965894
WRD25,mobilenetv3,clean,124,1.4732546012258556
WRD25,mobilenetv3,clean,125,1.177558282485007
WRD25,mobilenetv3,clean,126,1.5554462972932388
WRD25,mobilenetv3,clean,127,1.5593361792391809
WRD25,mobilenetv3,clean,128,1.570463566577514
WRD25,mobilenetv3,clean,129,1.401765109943563
WRD25,mobilenetv3,clean,130,1.5844808692962977
WRD25,mobilenetv3,clean,131,1.444263028628101
WRD25,mobilenetv3,clean,132,1.5730782761104876
WRD25,mobilenetv3,clean,133,1.5131213059773359
WRD25,mobilenetv3,clean,134,1.5382125860066413
WRD25,mobilenetv3,clean,135,1.4140627874579472
WRD25,mobilenetv3,clean,136,1.4896342950326573
WRD25,mobilenetv3,clean,137,1.5292059496963695
WRD25,mobilenetv3,clean,138,1.2872679379669956
WRD25,mobilenetv3,clean,139,1.4165113538845473
WRD25,mobilenetv3,clean,140,1.5337469401989638
WRD25,mobilenetv3,clean,141,1.0276427154658785
WRD25,mobilenetv3,clean,142,1.0502580758739786
WRD25,mobilenetv3,clean,143,1.1109482195376517
WRD25,mobilenetv3,clean,144,1.1723189887264787
WRD25,mobilenetv3,clean,145,1.059400185547624
WRD25,mobilenetv3,clean,146,1.3150237786183376
WRD25,mobilenetv3,clean,147,1.2768814164888236
WRD25,mobilenetv3,clean,148,1.1713500984852294
WRD25,mobilenetv3,clean,149,0.9595789921163488
WRD25,mobilenetv3,clean,150,1.0309042889695923
WRD25,mobilenetv3,clean,151,1.5559467761343626
WRD25,mobilenetv3,clean,152,1.1355212630800187
WRD25,mobilenetv3,clean,153,0.8792632192233008
WRD25,mobilenetv3,clean,154,1.0910374479745928
WRD25,mobilenetv3,clean,155,1.0838747341175232
WRD25,mobilenetv3,clean,156,1.509792628212937
WRD25,mobilenetv3,clean,157,1.417246538217731
WRD25,mobilenetv3,clean,158,1.4517685994974503
WRD25,mobilenetv3,clean,159,1.3917294902859707
WRD25,mobilenetv3,clean,160,1.4292177740809877
WRD25,mobilenetv3,clean,161,1.3385734689083875
WRD25,mobilenetv3,clean,162,1.4324157119226757
WRD25,mobilenetv3,clean,163,1.490081980083111
WRD25,mobilenetv3,clean,164,1.3498210132688415
WRD25,mobilenetv3,clean,165,1.3179387269921357
WRD25,mobilenetv3,clean,166,1.4980269366623253
WRD25,mobilenetv3,clean,167,0.8744587270309625
WRD25,mobilenetv3,clean,168,1.4249831773602804
WRD25,mobilenetv3,clean,169,1.4069549377392305
WRD25,mobilenetv3,clean,170,1.1232274414036372
WRD25,mobilenetv3,clean,171,1.0164862358808469
WRD25,mobilenetv3,clean,172,1.0965920037295835
WRD25,mobilenetv3,clean,173,1.3184378585036691
WRD25,mobilenetv3,clean,174,1.443256668610963
WRD25,mobilenetv3,clean,175,1.281282596402786
WRD25,mobilenetv3,clean,176,1.2982704183513256
WRD25,mobilenetv3,clean,177,1.4193802011775687
WRD25,mobilenetv3,clean,178,0.9006856316501178
WRD25,mobilenetv3,clean,179,0.8188515638917842
WRD25,mobilenetv3,clean,180,1.1427711939727292
WRD25,mobilenetv3,clean,181,1.2477748418212993
WRD25,mobilenetv3,clean,182,1.4817408265487857
WRD25,mobilenetv3,clean,183,1.2162071219181265
WRD25,mobilenetv3,clean,184,1.4035612123964025
WRD25,mobilenetv3,clean,185,1.1489677157110094
WRD25,mobilenetv3,clean,186,1.3025367932005365
WRD25,mobilenetv3,clean,187,1.0653455252848385
WRD25,mobilenetv3,clean,188,1.1469635677348942
WRD25,mobilenetv3,clean,189,1.2578444987157882
WRD25,mobilenetv3,clean,190,1.2059636491058852
WRD25,mobilenetv3,clean,191,1.202288328595209
WRD25,mobilenetv3,clean,192,1.242585420497634
WRD25,mobilenetv3,clean,193,1.509452530459684
WRD25,mobilenetv3,clean,194,1.2464921554771138
WRD25,mobilenetv3,clean,195,1.3582044652383274
WRD25,mobilenetv3,clean,196,1.0674815495798922
WRD25,mobilenetv3,clean,197,1.5153960917724492
WRD25,mobilenetv3,clean,198,1.4250589428891574
WRD25,mobilenetv3,clean,199,1.380158342909847
