dataset,backbone,condition,image_idx,entropy
WRD25,efficientnet_b3,clean,0,1.5092802032294377
WRD25,efficientnet_b3,clean,1,1.4339449179884027
WRD25,efficientnet_b3,clean,2,1.52915767527888
WRD25,efficientnet_b3,clean,3,1.5017399071058657
WRD25,efficientnet_b3,clean,4,1.3168381581129673
WRD25,efficientnet_b3,clean,5,1.279082286562475
WRD25,efficientnet_b3,clean,6,1.4299867833934663
WRD25,efficientnet_b3,clean,7,1.3531602016207915
WRD25,efficientnet_b3,clean,8,1.3312271209886979
WRD25,efficientnet_b3,clean,9,1.4312554955739736
WRD25,efficientnet_b3,clean,10,1.4225759873807546
WRD25,efficientnet_b3,clean,11,1.4868249137353686
WRD25,efficientnet_b3,clean,12,1.5716504970813832
WRD25,efficientnet_b3,clean,13,1.564052137784949
WRD25,efficientnet_b3,clean,14,1.5823562571697463
WRD25,efficientnet_b3,clean,15,1.3803832288166213
WRD25,efficientnet_b3,clean,16,1.3767242910672959
WRD25,efficientnet_b3,clean,17,1.4101016505663861
WRD25,efficientnet_b3,clean,18,0.8194343785799411
WRD25,efficientnet_b3,clean,19,1.0256673182756075
WRD25,efficientnet_b3,clean,20,0.9821527925561346
WRD25,efficientnet_b3,clean,21,1.3685979400622075
WRD25,efficientnet_b3,clean,22,1.0258706202498615
WRD25,efficientnet_b3,clean,23,1.2618906238994259
WRD25,efficientnet_b3,clean,24,0.9744865093329462
WRD25,efficientnet_b3,clean,25,1.0896991614798366
WRD25,efficientnet_b3,clean,26,1.3468759080791965
WRD25,efficientnet_b3,clean,27,1.077983485911564
WRD25,efficientnet_b3,clean,28,1.3662102206989735
WRD25,efficientnet_b3,clean,29,0.967565256733707
WRD25,efficientnet_b3,clean,30,1.06803123395464
WRD25,efficientnet_b3,clean,31,1.229975895553974
WRD25,efficientnet_b3,clean,32,1.4686713664759017
WRD25,efficientnet_b3,clean,33,0.5515871115296496
WRD25,efficientnet_b3,clean,34,1.135822775766234
WRD25,efficientnet_b3,clean,35,1.1062380491029697
WRD25,efficientnet_b3,clean,36,0.990167941560115
WRD25,efficientnet_b3,clean,37,1.0519407861233305
WRD25,efficientnet_b3,clean,38,1.0015341227086756
WRD25,efficientnet_b3,clean,39,1.4906854297692682
WRD25,efficientnet_b3,clean,40,1.514962189865714
WRD25,efficientnet_b3,clean,41,1.0216226923909344
WRD25,efficientnet_b3,clean,42,1.0440768435865841
WRD25,efficientnet_b3,clean,43,1.1287361130118627
WRD25,efficientnet_b3,clean,44,1.4924313816296946
WRD25,efficientnet_b3,clean,45,1.1355808889020005
