dataset,backbone,perturbation,severity,image_idx,cam_shift_jsd,cam_shift_js_distance,cam_shift_js_divergence
DTSR14,hrnet32,gaussian_blur,4,0,0.08768286455718964,0.08768286455718964,0.007688284736954464
DTSR14,hrnet32,gaussian_blur,4,1,0.22325784515543748,0.22325784515543748,0.049844065423449296
DTSR14,hrnet32,gaussian_blur,4,2,0.16431828680242114,0.16431828680242114,0.02700049937768273
DTSR14,hrnet32,gaussian_blur,4,3,0.19465613218900765,0.19465613218900765,0.037891009798784424
DTSR14,hrnet32,gaussian_blur,4,4,0.22391122632211938,0.22391122632211938,0.05013623727307537
DTSR14,hrnet32,gaussian_blur,4,5,0.029686847773697587,0.029686847773697587,0.0008813089307386934
DTSR14,hrnet32,gaussian_blur,4,6,0.18224824090413913,0.18224824090413913,0.03321442131265313
DTSR14,hrnet32,gaussian_blur,4,7,0.11289889231584932,0.11289889231584932,0.01274615988614574
DTSR14,hrnet32,gaussian_blur,4,8,0.08060492676432973,0.08060492676432973,0.0064971542186829595
DTSR14,hrnet32,gaussian_blur,4,9,0.1369068179747755,0.1369068179747755,0.01874347680797831
DTSR14,hrnet32,gaussian_blur,4,10,0.1579821817622485,0.1579821817622485,0.024958369754360128
DTSR14,hrnet32,gaussian_blur,4,11,0.14249295312387644,0.14249295312387644,0.02030424168996325
DTSR14,hrnet32,gaussian_blur,4,12,0.06048481972904168,0.06048481972904168,0.00365841341765467
DTSR14,hrnet32,gaussian_blur,4,13,0.15623506588957667,0.15623506588957667,0.024409395813520363
DTSR14,hrnet32,gaussian_blur,4,14,0.32335576537137767,0.32335576537137767,0.10455895099890944
DTSR14,hrnet32,gaussian_blur,4,15,0.02042936153847635,0.02042936153847635,0.0004173588128697768
DTSR14,hrnet32,gaussian_blur,4,16,0.06289864184469247,0.06289864184469247,0.003956239145906899
DTSR14,hrnet32,gaussian_blur,4,17,0.08752516047327355,0.08752516047327355,0.007660653715872287
DTSR14,hrnet32,gaussian_blur,4,18,0.18022946383972846,0.18022946383972846,0.032482659635955986
DTSR14,hrnet32,gaussian_blur,4,19,0.28558020083137037,0.28558020083137037,0.08155605110688584
DTSR14,hrnet32,gaussian_blur,4,20,0.034183135417530645,0.034183135417530645,0.001168486746973238
DTSR14,hrnet32,gaussian_blur,4,21,0.19492078542725438,0.19492078542725438,0.03799411259157774
DTSR14,hrnet32,gaussian_blur,4,22,0.030389470712488934,0.030389470712488934,0.0009235199301852227
DTSR14,hrnet32,gaussian_blur,4,23,0.28301043497989326,0.28301043497989326,0.08009490630750839
DTSR14,hrnet32,gaussian_blur,4,24,0.016124925313539717,0.016124925313539717,0.00026001321636723394
DTSR14,hrnet32,gaussian_blur,4,25,0.07591470994943832,0.07591470994943832,0.005763043186707349
DTSR14,hrnet32,gaussian_blur,4,26,0.16073383886046927,0.16073383886046927,0.025835366954823302
DTSR14,hrnet32,gaussian_blur,4,27,0.15498493575621908,0.15498493575621908,0.024020330311359354
DTSR14,hrnet32,gaussian_blur,4,28,0.17820265563898988,0.17820265563898988,0.03175618647678841
DTSR14,hrnet32,gaussian_blur,4,29,0.07444470100068172,0.07444470100068172,0.005542013507080902
DTSR14,hrnet32,gaussian_blur,4,30,0.15903872750620854,0.15903872750620854,0.02529331684679405
DTSR14,hrnet32,gaussian_blur,4,31,0.32874326444999596,0.32874326444999596,0.10807213392123997
DTSR14,hrnet32,gaussian_blur,4,32,0.027854656677884632,0.027854656677884632,0.000775881898642823
DTSR14,hrnet32,gaussian_blur,4,33,0.16598767978473639,0.16598767978473639,0.027551909840320184
DTSR14,hrnet32,gaussian_blur,4,34,0.2735201001622451,0.2735201001622451,0.07481324519276458
DTSR14,hrnet32,gaussian_blur,4,35,0.09232711387026063,0.09232711387026063,0.008524295955612073
DTSR14,hrnet32,gaussian_blur,4,36,0.1712796243102737,0.1712796243102737,0.029336709703868497
DTSR14,hrnet32,gaussian_blur,4,37,0.42054434187369905,0.42054434187369905,0.17685754348198265
DTSR14,hrnet32,gaussian_blur,4,38,0.14743853835033252,0.14743853835033252,0.021738122590882474
DTSR14,hrnet32,gaussian_blur,4,39,0.1264012239554007,0.1264012239554007,0.015977269417423366
DTSR14,hrnet32,gaussian_blur,4,40,0.1362150698836831,0.1362150698836831,0.01855454526341667
DTSR14,hrnet32,gaussian_blur,4,41,0.064500460959721,0.064500460959721,0.004160309464016494
DTSR14,hrnet32,gaussian_blur,4,42,0.1140790095950054,0.1140790095950054,0.013014020430177334
DTSR14,hrnet32,gaussian_blur,4,43,0.16023119391630966,0.16023119391630966,0.02567403550384603
DTSR14,hrnet32,gaussian_blur,4,44,0.20296952788585101,0.20296952788585101,0.04119662925020525
DTSR14,hrnet32,gaussian_blur,4,45,0.09758501653778641,0.09758501653778641,0.009522835452680047
DTSR14,hrnet32,gaussian_blur,4,46,0.07070631331778653,0.07070631331778653,0.004999382742992996
DTSR14,hrnet32,gaussian_blur,4,47,0.12993913230418463,0.12993913230418463,0.0168841781039644
DTSR14,hrnet32,gaussian_blur,4,48,0.02540548533624967,0.02540548533624967,0.000645438685170397
DTSR14,hrnet32,gaussian_blur,4,49,0.34038552097969266,0.34038552097969266,0.11586230289261679
DTSR14,hrnet32,gaussian_blur,4,50,0.07369073581926236,0.07369073581926236,0.005430324545584317
DTSR14,hrnet32,gaussian_blur,4,51,0.3412335186569672,0.3412335186569672,0.11644031425501479
DTSR14,hrnet32,gaussian_blur,4,52,0.06253931395158385,0.06253931395158385,0.00391116578953477
DTSR14,hrnet32,gaussian_blur,4,53,0.07535829887096897,0.07535829887096897,0.005678873208726283
DTSR14,hrnet32,gaussian_blur,4,54,0.32433611474555424,0.32433611474555424,0.10519391532824132
DTSR14,hrnet32,gaussian_blur,4,55,0.11869481285181242,0.11869481285181242,0.014088458597926776
