dataset,backbone,condition,image_idx,label,cam_pct_c0,cam_pct_c1,cam_pct_c2,entropy
DTSR14,convnext_tiny,clean,0,0,0.08206205815076828,0.5158954858779907,0.4020425081253052,1.317128897904532
DTSR14,convnext_tiny,clean,1,0,0.23313848674297333,0.5356823205947876,0.23117908835411072,1.4606347632962156
DTSR14,convnext_tiny,clean,2,0,0.004287153948098421,0.9930487275123596,0.002664161380380392,0.06649961208093996
DTSR14,convnext_tiny,clean,3,0,0.0010278502013534307,0.8863314390182495,0.11264077574014664,0.5193376881801581
DTSR14,convnext_tiny,clean,4,0,0.034379780292510986,0.4778836667537689,0.4877365529537201,1.1814493463226508
DTSR14,convnext_tiny,clean,5,0,0.004792633466422558,0.19370447099208832,0.8015029430389404,0.7514890102546701
DTSR14,convnext_tiny,clean,6,0,0.015732042491436005,0.4073552191257477,0.5769128203392029,1.079846788844676
DTSR14,convnext_tiny,clean,7,1,0.001736909500323236,0.959614098072052,0.03864896669983864,0.25439406693631694
DTSR14,convnext_tiny,clean,8,1,0.07848326116800308,0.6096287369728088,0.3118881285190582,1.2476748443999501
DTSR14,convnext_tiny,clean,9,1,0.0018775457283481956,0.45967069268226624,0.5384517312049866,1.0133433485771743
DTSR14,convnext_tiny,clean,10,1,0.0009204834932461381,0.5581218004226685,0.44095778465270996,0.9997560561153079
DTSR14,convnext_tiny,clean,11,1,0.5834788680076599,0.3859526813030243,0.0305685605853796,1.1374303452088714
DTSR14,convnext_tiny,clean,12,1,0.004887132905423641,0.263089120388031,0.7320238351821899,0.8737644278858985
DTSR14,convnext_tiny,clean,13,1,0.24543103575706482,0.7515965700149536,0.0029723604675382376,0.8319785306910956
DTSR14,convnext_tiny,clean,14,2,0.14329954981803894,0.3416180908679962,0.5150824785232544,1.424003746409517
DTSR14,convnext_tiny,clean,15,2,0.06322700530290604,0.360708087682724,0.5760648250579834,1.2408624335449419
DTSR14,convnext_tiny,clean,16,2,0.012784757651388645,0.3778719902038574,0.6093433499336243,1.0464337646513138
DTSR14,convnext_tiny,clean,17,2,0.2824186086654663,0.24557404220104218,0.4720073640346527,1.52387433819638
DTSR14,convnext_tiny,clean,18,2,0.3849916458129883,0.5982464551925659,0.0167618989944458,1.0724584678532028
DTSR14,convnext_tiny,clean,19,2,0.0031592745799571276,0.2736600637435913,0.7231805920600891,0.8759998978398604
DTSR14,convnext_tiny,clean,20,2,0.020423687994480133,0.940661609172821,0.03891468048095703,0.3799247020412612
DTSR14,convnext_tiny,clean,21,2,0.6755368709564209,0.2405119389295578,0.08395106345415115,1.1767980225384433
DTSR14,convnext_tiny,clean,22,2,0.38508138060569763,0.5170713067054749,0.09784729778766632,1.3503070484039261
DTSR14,convnext_tiny,clean,23,2,0.604637622833252,0.33073243498802185,0.06462986022233963,1.2222117044208636
DTSR14,convnext_tiny,clean,24,2,0.07914921641349792,0.6457152962684631,0.27513542771339417,1.2093382085582336
DTSR14,convnext_tiny,clean,25,2,0.5370399355888367,0.13880231976509094,0.3241577744483948,1.4039354257679646
DTSR14,convnext_tiny,clean,26,2,0.701777458190918,0.1096293181180954,0.18859320878982544,1.1620663547502152
DTSR14,convnext_tiny,clean,27,2,0.47330665588378906,0.20717930793762207,0.31951412558555603,1.5072201355281258
DTSR14,convnext_tiny,clean,28,2,0.6827640533447266,0.17671352624893188,0.14052234590053558,1.215601336709976
DTSR14,convnext_tiny,clean,29,2,0.580161988735199,0.35205039381980896,0.06778761744499207,1.249148618638845
DTSR14,convnext_tiny,clean,30,2,0.0,0.6132379770278931,0.38676199316978455,0.9626781368996067
DTSR14,convnext_tiny,clean,31,2,0.2147638350725174,0.7479221820831299,0.03731394559144974,0.9670308329967949
DTSR14,convnext_tiny,clean,32,2,0.10227932780981064,0.5719684362411499,0.3257521688938141,1.3245582494894026
DTSR14,convnext_tiny,clean,33,2,0.46148681640625,0.5189309120178223,0.019582407549023628,1.117077746319991
DTSR14,convnext_tiny,clean,34,2,0.5368255972862244,0.2497747838497162,0.21339958906173706,1.4571950853208107
DTSR14,convnext_tiny,clean,35,2,0.42816364765167236,0.5697734951972961,0.002062868559733033,1.0047688948156441
DTSR14,convnext_tiny,clean,36,2,0.4648582935333252,0.5338486433029175,0.001292965840548277,1.009536760833242
DTSR14,convnext_tiny,clean,37,2,0.5671504139900208,0.002441614866256714,0.43040794134140015,1.0087009968389538
DTSR14,convnext_tiny,clean,38,2,0.06212671473622322,0.6286937594413757,0.3091796338558197,1.1935890953896564
DTSR14,convnext_tiny,clean,39,3,0.10758352279663086,0.2273588925600052,0.6650575995445251,1.2232477262568293
DTSR14,convnext_tiny,clean,40,3,0.09662830829620361,0.4676518142223358,0.43571993708610535,1.3607728580636005
DTSR14,convnext_tiny,clean,41,3,0.23412960767745972,0.2913014590740204,0.47456902265548706,1.5190678452285162
DTSR14,convnext_tiny,clean,42,4,0.12908481061458588,0.1971447467803955,0.6737702488899231,1.2269392579313294
DTSR14,convnext_tiny,clean,43,4,0.0012720241211354733,0.4700999855995178,0.5286279916763306,1.0103215553839975
DTSR14,convnext_tiny,clean,44,4,0.010733905248343945,0.4354898929595947,0.5537761449813843,1.0646594295916894
DTSR14,convnext_tiny,clean,45,4,0.10416768491268158,0.6194454431533813,0.27638688683509827,1.280671352482213
DTSR14,convnext_tiny,clean,46,4,0.11759894341230392,0.35986843705177307,0.5225326418876648,1.383066042466706
DTSR14,convnext_tiny,clean,47,4,0.02239144966006279,0.42461833357810974,0.5529901385307312,1.1200788985184336
DTSR14,convnext_tiny,clean,48,4,0.0003503423067741096,0.06455642729997635,0.9350931644439697,0.3497659553802935
DTSR14,convnext_tiny,clean,49,4,0.327394962310791,0.5882219076156616,0.08438310772180557,1.2787091166752218
DTSR14,convnext_tiny,clean,50,4,0.6687734723091125,0.27564871311187744,0.05557766929268837,1.132343643635683
DTSR14,convnext_tiny,clean,51,4,0.47777703404426575,0.5096573829650879,0.012565595097839832,1.084049651236257
DTSR14,convnext_tiny,clean,52,5,0.4703564941883087,0.13467071950435638,0.39497289061546326,1.4306960035753788
DTSR14,convnext_tiny,clean,53,5,0.6872364282608032,0.13987624645233154,0.17288735508918762,1.2065834168502083
DTSR14,convnext_tiny,clean,54,5,0.9995583891868591,0.00025588631979189813,0.0001857069437392056,0.005992011957892656
DTSR14,convnext_tiny,clean,55,5,0.0,0.6991012692451477,0.30089879035949707,0.8823867820336495
DTSR14,convnext_tiny,clean,56,5,0.0006497437716461718,0.3561018407344818,0.6432483196258545,0.9468034470330564
DTSR14,convnext_tiny,clean,57,5,0.010759776458144188,0.9056577086448669,0.08358266204595566,0.49910508559308214
DTSR14,convnext_tiny,clean,58,5,0.33381545543670654,0.5991944074630737,0.06699012219905853,1.2323913247521345
DTSR14,convnext_tiny,clean,59,5,0.0329020731151104,0.7207431197166443,0.24635475873947144,1.000504942255508
DTSR14,convnext_tiny,clean,60,5,0.08427385985851288,0.5463687777519226,0.36935725808143616,1.3079502206769091
DTSR14,convnext_tiny,clean,61,5,0.5398737192153931,0.4597749412059784,0.00035131050390191376,0.9995520852960867
DTSR14,convnext_tiny,clean,62,5,0.0,0.702609658241272,0.2973904609680176,0.878077547702284
DTSR14,convnext_tiny,clean,63,5,0.8355253338813782,0.14418543875217438,0.020289231091737747,0.7335490896911302
DTSR14,convnext_tiny,clean,64,5,0.4848371744155884,0.5075895190238953,0.007573259063065052,1.0562874928506811
DTSR14,convnext_tiny,clean,65,5,0.4944734573364258,0.4972742199897766,0.008252250030636787,1.0607120646359784
DTSR14,convnext_tiny,clean,66,5,0.3478512763977051,0.49957865476608276,0.15257008373737335,1.4439625380995191
DTSR14,convnext_tiny,clean,67,5,0.5015810132026672,0.48748844861984253,0.01093050092458725,1.0758251758271318
DTSR14,convnext_tiny,clean,68,5,0.10001903027296066,0.6053547263145447,0.29462626576423645,1.2900330646663285
DTSR14,convnext_tiny,clean,69,5,0.0003935316053684801,0.6064628958702087,0.39314353466033936,0.9715335784247241
DTSR14,convnext_tiny,clean,70,5,0.5028148889541626,0.4312847852706909,0.06590039283037186,1.2805795511024511
DTSR14,convnext_tiny,clean,71,5,0.48743683099746704,0.27564215660095215,0.23692096769809723,1.5099956200109528
DTSR14,convnext_tiny,clean,72,5,0.4045136570930481,0.4728505611419678,0.1226358413696289,1.4104110965336023
DTSR14,convnext_tiny,clean,73,5,0.009944560937583447,0.5140504240989685,0.47600507736206055,1.0694259613551265
DTSR14,convnext_tiny,clean,74,5,0.0022229331079870462,0.2640794515609741,0.7336976528167725,0.8546503304587004
DTSR14,convnext_tiny,clean,75,5,0.0034365614410489798,0.8746426105499268,0.12192082405090332,0.5672883353579671
DTSR14,convnext_tiny,clean,76,5,0.0,0.3591552674770355,0.6408447027206421,0.9419797753660085
DTSR14,convnext_tiny,clean,77,5,0.4570997357368469,0.44029438495635986,0.10260598361492157,1.374369314481461
DTSR14,convnext_tiny,clean,78,5,0.18438605964183807,0.06222423166036606,0.7533897757530212,1.0068316890478592
DTSR14,convnext_tiny,clean,79,5,0.0016903453506529331,0.5470250248908997,0.45128464698791504,1.0096783176361541
DTSR14,convnext_tiny,clean,80,5,0.4021899402141571,0.5704578757286072,0.02735217474400997,1.1324773106338732
DTSR14,convnext_tiny,clean,81,5,0.6608762741088867,0.2489207535982132,0.0902029275894165,1.20736604983379
DTSR14,convnext_tiny,clean,82,5,0.40013939142227173,0.5306035280227661,0.06925703585147858,1.2806527599029018
DTSR14,convnext_tiny,clean,83,5,0.17184318602085114,0.6259670257568359,0.20218977332115173,1.3259734166732704
DTSR14,convnext_tiny,clean,84,5,0.27467137575149536,0.6406255960464478,0.08470309525728226,1.2252811938826778
DTSR14,convnext_tiny,clean,85,5,0.0009931287495419383,0.5059791803359985,0.4930277168750763,1.0102250043049272
DTSR14,convnext_tiny,clean,86,5,0.4335898160934448,0.5629169344902039,0.0034932619892060757,1.0179054676469592
DTSR14,convnext_tiny,clean,87,5,0.6330344676971436,0.30603674054145813,0.060928843915462494,1.1863098398818648
DTSR14,convnext_tiny,clean,88,5,0.2859557867050171,0.13298629224300385,0.5810578465461731,1.358663064805696
DTSR14,convnext_tiny,clean,89,5,0.2074481099843979,0.2543775737285614,0.5381743311882019,1.4541708255007706
DTSR14,convnext_tiny,clean,90,5,0.39078235626220703,0.5954045653343201,0.01381301786750555,1.0604614670927777
DTSR14,convnext_tiny,clean,91,5,0.9992920160293579,0.00020147240138612688,0.0005065095028840005,0.009039365091370388
DTSR14,convnext_tiny,clean,92,5,0.35279834270477295,0.5558157563209534,0.09138593822717667,1.3166938801749182
DTSR14,convnext_tiny,clean,93,5,0.7141303420066833,0.17622382938861847,0.10964593291282654,1.1379073208838268
DTSR14,convnext_tiny,clean,94,5,0.0005462459521368146,0.4402692914009094,0.5591844320297241,0.9959316756323675
DTSR14,convnext_tiny,clean,95,5,0.7279868125915527,0.07093408703804016,0.20107898116111755,1.0695416662342727
DTSR14,convnext_tiny,clean,96,5,0.6780675649642944,0.2454649806022644,0.07646749913692474,1.1610878324947072
DTSR14,convnext_tiny,clean,97,5,0.0,0.5766401290893555,0.4233599007129669,0.9829850717009205
DTSR14,convnext_tiny,clean,98,5,0.10560588538646698,0.5131086707115173,0.3812854290008545,1.3668457396625706
DTSR14,convnext_tiny,clean,99,5,0.0006469824584200978,0.5244165658950806,0.4749365746974945,1.0053723173145823
DTSR14,convnext_tiny,clean,100,5,0.001675440464168787,0.5149452090263367,0.4833793342113495,1.0154692483127439
DTSR14,convnext_tiny,clean,101,5,0.02413737028837204,0.5816973447799683,0.3941653072834015,1.1137835112741776
