dataset,backbone,condition,image_idx,entropy
PCA11,convnext_tiny,clean,0,0.9984845785352693
PCA11,convnext_tiny,clean,1,1.3603634884265432
PCA11,convnext_tiny,clean,2,1.438999713214521
PCA11,convnext_tiny,clean,3,1.340662809694203
PCA11,convnext_tiny,clean,4,1.032195112243431
PCA11,convnext_tiny,clean,5,1.0894115911587128
PCA11,convnext_tiny,clean,6,1.2791799725083255
PCA11,convnext_tiny,clean,7,0.686830576193229
PCA11,convnext_tiny,clean,8,0.32021429272617896
PCA11,convnext_tiny,clean,9,1.425238584344872
PCA11,convnext_tiny,clean,10,0.10367295326460979
PCA11,convnext_tiny,clean,11,0.8982243867069118
PCA11,convnext_tiny,clean,12,0.9005048434420928
PCA11,convnext_tiny,clean,13,0.8788649002102198
PCA11,convnext_tiny,clean,14,0.12362689034158982
PCA11,convnext_tiny,clean,15,0.9999053807116804
PCA11,convnext_tiny,clean,16,0.8144647985270355
PCA11,convnext_tiny,clean,17,0.8212055046542055
PCA11,convnext_tiny,clean,18,0.9520286431742987
PCA11,convnext_tiny,clean,19,0.9788137012545948
PCA11,convnext_tiny,clean,20,1.0065770660115931
PCA11,convnext_tiny,clean,21,0.819235259689054
PCA11,convnext_tiny,clean,22,1.0512479605104064
PCA11,convnext_tiny,clean,23,0.9310322194204597
PCA11,convnext_tiny,clean,24,1.042448825558136
PCA11,convnext_tiny,clean,25,1.025276957337245
PCA11,convnext_tiny,clean,26,1.0011857662482115
PCA11,convnext_tiny,clean,27,0.9932698381662843
PCA11,convnext_tiny,clean,28,0.9999159235915486
PCA11,convnext_tiny,clean,29,0.9548193937386102
PCA11,convnext_tiny,clean,30,1.0247354505854673
PCA11,convnext_tiny,clean,31,0.05795001473998968
PCA11,convnext_tiny,clean,32,0.8010077334836476
PCA11,convnext_tiny,clean,33,0.8338243372038245
PCA11,convnext_tiny,clean,34,0.8947491429854818
PCA11,convnext_tiny,clean,35,1.2679222890709188
PCA11,convnext_tiny,clean,36,1.0972550853419714
PCA11,convnext_tiny,clean,37,1.4154102457094768
PCA11,convnext_tiny,clean,38,0.8404361342689803
PCA11,convnext_tiny,clean,39,0.004767259017434534
PCA11,convnext_tiny,clean,40,0.9768431215943336
PCA11,convnext_tiny,clean,41,0.9732417185256774
PCA11,convnext_tiny,clean,42,1.3395688736661577
PCA11,convnext_tiny,clean,43,1.4679682351209427
PCA11,convnext_tiny,clean,44,1.2900608098687134
PCA11,convnext_tiny,clean,45,1.381533453339003
PCA11,convnext_tiny,clean,46,0.9506561756273435
PCA11,convnext_tiny,clean,47,0.9820016996731805
PCA11,convnext_tiny,clean,48,1.5608875245941407
PCA11,convnext_tiny,clean,49,1.5415391123858495
PCA11,convnext_tiny,clean,50,0.8515770797464652
PCA11,convnext_tiny,clean,51,0.9999885098349506
PCA11,convnext_tiny,clean,52,0.9235199541722666
PCA11,convnext_tiny,clean,53,1.3228491682421681
PCA11,convnext_tiny,clean,54,0.999603675736022
PCA11,convnext_tiny,clean,55,0.9520743086529347
PCA11,convnext_tiny,clean,56,1.221273723333428
PCA11,convnext_tiny,clean,57,0.8663660277424037
PCA11,convnext_tiny,clean,58,1.3516411765186933
PCA11,convnext_tiny,clean,59,1.3612133185277884
PCA11,convnext_tiny,clean,60,0.9732307163334921
PCA11,convnext_tiny,clean,61,0.9862189462648414
PCA11,convnext_tiny,clean,62,0.8637301553336303
PCA11,convnext_tiny,clean,63,0.999702879944994
PCA11,convnext_tiny,clean,64,0.9058235998489472
PCA11,convnext_tiny,clean,65,1.0685112736589721
PCA11,convnext_tiny,clean,66,0.9373343072251339
PCA11,convnext_tiny,clean,67,0.919365171639703
PCA11,convnext_tiny,clean,68,1.0484074351780133
PCA11,convnext_tiny,clean,69,1.1298107941986646
PCA11,convnext_tiny,clean,70,0.9231008735609096
PCA11,convnext_tiny,clean,71,1.301280222388697
PCA11,convnext_tiny,clean,72,1.0205701957570834
PCA11,convnext_tiny,clean,73,1.1096833184180415
PCA11,convnext_tiny,clean,74,0.9268936931429106
PCA11,convnext_tiny,clean,75,1.0255272579711532
PCA11,convnext_tiny,clean,76,0.021009752315555415
PCA11,convnext_tiny,clean,77,1.0405218131215805
PCA11,convnext_tiny,clean,78,1.002200720743575
PCA11,convnext_tiny,clean,79,1.1947631604561113
PCA11,convnext_tiny,clean,80,1.1794702514184636
PCA11,convnext_tiny,clean,81,1.288120634401385
PCA11,convnext_tiny,clean,82,1.268576994622149
PCA11,convnext_tiny,clean,83,1.2656109318348587
PCA11,convnext_tiny,clean,84,1.2738609491742805
PCA11,convnext_tiny,clean,85,1.2891720686679515
PCA11,convnext_tiny,clean,86,1.3172958396803232
PCA11,convnext_tiny,clean,87,1.0610393737719304
PCA11,convnext_tiny,clean,88,0.8578363084015502
PCA11,convnext_tiny,clean,89,0.9879077149361541
PCA11,convnext_tiny,clean,90,0.8563895660298035
PCA11,convnext_tiny,clean,91,0.6625744866466494
PCA11,convnext_tiny,clean,92,0.06636517356768751
PCA11,convnext_tiny,clean,93,1.0246799406004448
PCA11,convnext_tiny,clean,94,0.9022130422253802
PCA11,convnext_tiny,clean,95,0.9121538642753102
PCA11,convnext_tiny,clean,96,0.9580780274302518
PCA11,convnext_tiny,clean,97,1.0816100049750255
PCA11,convnext_tiny,clean,98,1.0971356583070977
PCA11,convnext_tiny,clean,99,0.029009071664334272
PCA11,convnext_tiny,clean,100,0.8621842911144291
PCA11,convnext_tiny,clean,101,0.9202932871627747
PCA11,convnext_tiny,clean,102,1.0210544340704821
PCA11,convnext_tiny,clean,103,1.139356133127503
PCA11,convnext_tiny,clean,104,1.070257298943616
PCA11,convnext_tiny,clean,105,1.1073906730417415
PCA11,convnext_tiny,clean,106,1.4440620959934576
PCA11,convnext_tiny,clean,107,1.112616941840778
PCA11,convnext_tiny,clean,108,1.115261762870464
PCA11,convnext_tiny,clean,109,1.3555885412776894
PCA11,convnext_tiny,clean,110,1.4329335140054071
PCA11,convnext_tiny,clean,111,0.8803224598881246
PCA11,convnext_tiny,clean,112,1.2458245413055666
PCA11,convnext_tiny,clean,113,1.557541519073049
PCA11,convnext_tiny,clean,114,0.9876449583337236
PCA11,convnext_tiny,clean,115,1.378452994942996
PCA11,convnext_tiny,clean,116,1.3288142619339836
PCA11,convnext_tiny,clean,117,1.2895814642092942
PCA11,convnext_tiny,clean,118,1.0634445938995314
PCA11,convnext_tiny,clean,119,1.416719067823837
PCA11,convnext_tiny,clean,120,1.1438391372840035
PCA11,convnext_tiny,clean,121,0.8918578027492957
PCA11,convnext_tiny,clean,122,0.9411241975945848
PCA11,convnext_tiny,clean,123,1.4097313584764974
PCA11,convnext_tiny,clean,124,1.1094357475617174
PCA11,convnext_tiny,clean,125,1.1507805351546296
PCA11,convnext_tiny,clean,126,0.9996413312739791
PCA11,convnext_tiny,clean,127,1.1060836695328038
PCA11,convnext_tiny,clean,128,1.0035906883062162
PCA11,convnext_tiny,clean,129,0.9078247191396847
PCA11,convnext_tiny,clean,130,0.8880475005951827
PCA11,convnext_tiny,clean,131,0.9970777076193055
PCA11,convnext_tiny,clean,132,0.993125557971431
PCA11,convnext_tiny,clean,133,0.014294343846007283
PCA11,convnext_tiny,clean,134,0.9473728581590227
PCA11,convnext_tiny,clean,135,0.8460962419147025
PCA11,convnext_tiny,clean,136,0.778007089543197
PCA11,convnext_tiny,clean,137,0.8900092411446916
PCA11,convnext_tiny,clean,138,0.9963346455396627
PCA11,convnext_tiny,clean,139,0.9146697651148444
PCA11,convnext_tiny,clean,140,0.8902426431226993
PCA11,convnext_tiny,clean,141,0.838812877024645
PCA11,convnext_tiny,clean,142,0.7955900472365665
PCA11,convnext_tiny,clean,143,0.793682528631115
PCA11,convnext_tiny,clean,144,1.031046789453951
PCA11,convnext_tiny,clean,145,1.0820697012301497
PCA11,convnext_tiny,clean,146,1.0712001522560548
PCA11,convnext_tiny,clean,147,1.0067766798490654
PCA11,convnext_tiny,clean,148,1.3593030060138713
PCA11,convnext_tiny,clean,149,1.0067090168469819
PCA11,convnext_tiny,clean,150,1.0411793292844023
PCA11,convnext_tiny,clean,151,1.3011710297878634
PCA11,convnext_tiny,clean,152,0.9226692886019758
PCA11,convnext_tiny,clean,153,1.3915507794265258
PCA11,convnext_tiny,clean,154,0.731894588796078
PCA11,convnext_tiny,clean,155,1.316779475884693
PCA11,convnext_tiny,clean,156,0.9949102392949796
PCA11,convnext_tiny,clean,157,0.026944584972318497
PCA11,convnext_tiny,clean,158,1.0084291077128127
PCA11,convnext_tiny,clean,159,0.9925012994457225
PCA11,convnext_tiny,clean,160,1.2797011643666512
PCA11,convnext_tiny,clean,161,1.41189486455908
PCA11,convnext_tiny,clean,162,1.3365201555062671
PCA11,convnext_tiny,clean,163,1.5099318295486293
PCA11,convnext_tiny,clean,164,1.1181472553421288
PCA11,convnext_tiny,clean,165,0.011020766903659673
PCA11,convnext_tiny,clean,166,0.9805568089553323
PCA11,convnext_tiny,clean,167,1.2832549801419642
PCA11,convnext_tiny,clean,168,1.2831791054138135
PCA11,convnext_tiny,clean,169,0.9729631694735397
PCA11,convnext_tiny,clean,170,0.7159608823942477
PCA11,convnext_tiny,clean,171,1.092508172309636
PCA11,convnext_tiny,clean,172,1.4570748338944648
PCA11,convnext_tiny,clean,173,1.2613088382983884
PCA11,convnext_tiny,clean,174,0.02311608055422768
PCA11,convnext_tiny,clean,175,1.4582550934204388
PCA11,convnext_tiny,clean,176,0.998016674344281
PCA11,convnext_tiny,clean,177,1.335046225333209
PCA11,convnext_tiny,clean,178,1.276619080953278
PCA11,convnext_tiny,clean,179,1.0551393225355914
PCA11,convnext_tiny,clean,180,0.8430428931296716
PCA11,convnext_tiny,clean,181,0.9888510981874165
PCA11,convnext_tiny,clean,182,1.50294479545848
PCA11,convnext_tiny,clean,183,1.0271279746924769
PCA11,convnext_tiny,clean,184,1.5099205604885282
PCA11,convnext_tiny,clean,185,1.097856591927047
PCA11,convnext_tiny,clean,186,1.023789856918349
PCA11,convnext_tiny,clean,187,0.5432934364350426
PCA11,convnext_tiny,clean,188,0.9730012102078263
PCA11,convnext_tiny,clean,189,0.22663083536418788
PCA11,convnext_tiny,clean,190,1.1546901046709592
PCA11,convnext_tiny,clean,191,1.236264696321449
PCA11,convnext_tiny,clean,192,0.9810748573692784
PCA11,convnext_tiny,clean,193,1.3498940119029528
PCA11,convnext_tiny,clean,194,0.9974402147843178
PCA11,convnext_tiny,clean,195,0.09386306498392921
PCA11,convnext_tiny,clean,196,0.03444503780108094
PCA11,convnext_tiny,clean,197,0.8762825555282568
PCA11,convnext_tiny,clean,198,0.8870471363773187
PCA11,convnext_tiny,clean,199,0.9998850241120014
