dataset,backbone,condition,image_idx,label,cam_pct_c0,cam_pct_c1,cam_pct_c2,entropy
DTSR14,mobilenetv3,clean,0,0,0.0473119392991066,0.12152906507253647,0.8311590552330017,0.7995313986104294
DTSR14,mobilenetv3,clean,1,0,0.06274337321519852,0.04114634171128273,0.8961102962493896,0.5818331531146179
DTSR14,mobilenetv3,clean,2,0,0.24639475345611572,0.05284871160984039,0.7007564902305603,1.0816351876929942
DTSR14,mobilenetv3,clean,3,0,0.0690547302365303,0.5719478130340576,0.3589974343776703,1.2578803724704404
DTSR14,mobilenetv3,clean,4,0,0.8882789611816406,0.04968151077628136,0.06203960254788399,0.6158186074737442
DTSR14,mobilenetv3,clean,5,0,0.06439708173274994,0.7543962597846985,0.1812065690755844,1.0080980273367675
DTSR14,mobilenetv3,clean,6,0,0.040904249995946884,0.6192082166671753,0.3398875594139099,1.145979833156321
DTSR14,mobilenetv3,clean,7,1,0.0470302514731884,0.5946159362792969,0.35835373401641846,1.1839184117632828
DTSR14,mobilenetv3,clean,8,1,0.03577316552400589,0.6802172660827637,0.28400951623916626,1.0658022392276112
DTSR14,mobilenetv3,clean,9,1,0.05223243683576584,0.632015585899353,0.3157519996166229,1.1659659185234688
DTSR14,mobilenetv3,clean,10,1,0.04459161311388016,0.7498056292533875,0.2056027352809906,0.9807636830154158
DTSR14,mobilenetv3,clean,11,1,0.5864974856376648,0.0393710657954216,0.3741314709186554,1.165883018980773
DTSR14,mobilenetv3,clean,12,1,0.041340917348861694,0.30952760577201843,0.6491315364837646,1.118371864018069
DTSR14,mobilenetv3,clean,13,1,0.03135672211647034,0.23305219411849976,0.7355911731719971,0.972220661720351
DTSR14,mobilenetv3,clean,14,2,0.23032066226005554,0.4409221112728119,0.3287571966648102,1.5364161710220579
DTSR14,mobilenetv3,clean,15,2,0.2992646098136902,0.4502038359642029,0.2505315840244293,1.539509481893857
